,KCMF1 (56888)
ACH-000833,-0.735214086769
ACH-000834,-1.0255666582
ACH-000835,-1.07119099027
ACH-000836,-0.950992962037
ACH-000837,-1.0065701035299999
ACH-000838,-0.458571521056
ACH-000839,-0.9395786980740001
ACH-000840,-1.06424281675
ACH-000841,-1.09127345959
ACH-000843,-1.08805702638
ACH-000846,-0.815465972985
ACH-000847,-0.922442204772
ACH-000848,-0.732601448583
ACH-000849,-0.994860825421
ACH-000851,-0.8867461202399999
ACH-000855,-0.737212222879
ACH-000856,-1.0495917526799998
ACH-000858,-0.684533130608
ACH-000859,-1.0960922547299998
ACH-000861,-0.680460378634
ACH-000862,-0.9709085196610001
ACH-000865,-0.623778060745
ACH-000866,-0.799443644957
ACH-000867,-1.02044377307
ACH-000869,-0.764785466246
ACH-000872,-1.05654908186
ACH-000873,-0.698364582956
ACH-000876,-1.19096727514
ACH-000878,-0.9264041060860001
ACH-000880,-0.8904662773450001
ACH-000881,-1.0135735792899998
ACH-000882,-0.83379697159
ACH-000884,-1.03572912345
ACH-000885,-1.1511918022399998
ACH-000887,-0.470079330968
ACH-000888,-0.9515260192180001
ACH-000889,-0.7529617409909999
ACH-000890,-0.5710545693419999
ACH-000896,-1.1602854112799998
ACH-000898,-1.43269031253
ACH-000900,-1.25566978103
ACH-000901,-0.8736790574150001
ACH-000905,-0.8226568093459999
ACH-000906,-1.09844192552
ACH-000907,-0.780660324753
ACH-000910,-0.997305903752
ACH-000911,-1.09493010026
ACH-000912,-1.33056776863
ACH-000913,-1.00855740361
ACH-000915,-0.715155436512
ACH-000916,-0.662675153597
ACH-000917,-1.14381985816
ACH-000921,-1.0142046448
ACH-000924,-1.23932602301
ACH-000926,-0.44613980159100003
ACH-000928,-1.40220077621
ACH-000929,-1.15561863975
ACH-000932,-0.930749888286
ACH-000935,-1.01233657536
ACH-000936,-1.15795944059
ACH-000937,-0.7554346083869999
ACH-000938,-0.8639557041439999
ACH-000939,-1.32392823084
ACH-000941,-0.399253230708
ACH-000943,-0.6821208936959999
ACH-000946,-1.03951332719
ACH-000947,-0.9276869898700001
ACH-000948,-1.05967028047
ACH-000950,-1.0360175312
ACH-000953,-0.932003938104
ACH-000957,-0.501601848371
ACH-000958,-0.888875328398
ACH-000960,-0.37633959091799996
ACH-000963,-1.53985216279
ACH-000968,-1.10814475091
ACH-000969,-0.825836472525
ACH-000973,-0.419464340048
ACH-000974,-0.7345654657520001
ACH-000975,-1.39700898794
ACH-000976,-0.773136068394
ACH-000978,-0.631865065601
ACH-000980,-0.9032076832510001
ACH-000984,-0.47894632346199995
ACH-000986,-1.14260984204
ACH-000988,-0.29839746269699996
ACH-000993,-0.5959973430300001
ACH-000994,-0.677827554953
ACH-000996,-0.554111171907
ACH-001001,-0.8365496206209999
ACH-001020,-1.20816129782
ACH-001028,-1.22493236082
ACH-001031,-1.20619758521
ACH-001038,-0.47625472467299995
ACH-001048,-0.853681477982
ACH-001050,-1.09484785908
ACH-001053,-0.439071655123
ACH-001054,-0.751342700476
ACH-001061,-1.1410743457899999
ACH-001067,-1.12102145365
ACH-001075,-1.1027183385100001
ACH-001096,-0.7378645354819999
ACH-001128,-0.968561570843
ACH-001134,-0.5824458279070001
ACH-001151,-0.971490490074
ACH-001163,-0.9240915018989999
ACH-001164,-0.655027569804
ACH-001173,-1.10625537803
ACH-001183,-0.9829267516210001
ACH-001184,-0.668315134577
ACH-001190,-1.10632544094
ACH-001192,-0.628473165079
ACH-001193,-0.9659124132610001
ACH-001196,-0.8607716192679999
ACH-001197,-1.0732650215600001
ACH-001205,-0.973243297367
ACH-001211,-1.02603796236
ACH-001212,-1.1526413845299999
ACH-001228,-0.808563118894
ACH-001232,-0.856583889735
ACH-001239,-0.627098706049
ACH-001274,-1.12932174894
ACH-001275,-1.00895075507
ACH-001277,-0.575601268995
ACH-001278,-0.820874780395
ACH-001280,-0.940643090353
ACH-001283,-0.6730736020199999
ACH-001289,-0.903953777271
ACH-001295,-0.503289344029
ACH-001300,-0.458422533904
ACH-001301,-0.965834405853
ACH-001302,-0.301537022148
ACH-001303,-0.933430667417
ACH-001306,-1.27757893117
ACH-001318,-0.8659331230339999
ACH-001322,-1.15411633567
ACH-001328,-1.5790079903799998
ACH-001332,-0.805969994368
ACH-001333,-0.642286737162
ACH-001336,-0.765123321769
ACH-001340,-1.0052070957500001
ACH-001346,-0.95730473159
ACH-001353,-1.0274416020200001
ACH-001354,-1.2525680088
ACH-001367,-0.8065396884550001
ACH-001368,-1.23890498704
ACH-001374,-0.927130149957
ACH-001375,-1.03993159765
ACH-001377,-0.860897063312
ACH-001380,-0.978737685989
ACH-001391,-0.883244832033
ACH-001407,-1.27404777369
ACH-001408,-1.07168338054
ACH-001413,-0.9826831051330001
ACH-001430,-0.802405834107
ACH-001431,-0.8307129833329999
ACH-001450,-0.22672723332400002
ACH-001496,-1.33599170074
ACH-001500,-1.27758650079
ACH-001521,-1.2069446120799998
ACH-001523,-1.1545917809200001
ACH-001532,-1.1795682086200001
ACH-001536,-0.898533307534
ACH-001550,-1.4324134712099998
ACH-001552,-0.875901665913
ACH-001554,-0.687055335855
ACH-001645,-0.23316497527399999
ACH-001654,-1.02363497785
ACH-001715,-1.2173169577299998
ACH-001735,-0.750968435052
ACH-001736,-0.7223355742030001
ACH-001737,-0.984041277134
ACH-001740,-0.754410493055
ACH-001745,-0.7972261963670001
ACH-001750,-0.927669888897
ACH-001765,-0.666574091296
ACH-001956,-1.07731533234
ACH-001957,-0.7663583018950001
