,DTD2 (112487)
ACH-000673,-0.34730157137199996
ACH-000676,-0.4026697997
ACH-000677,-0.525239724105
ACH-000681,-0.346402191655
ACH-000682,-0.522283485552
ACH-000683,-0.44336441227
ACH-000684,-0.15989254400699998
ACH-000688,-0.341913363581
ACH-000693,-0.463336916149
ACH-000694,-0.339914710494
ACH-000695,-0.743765323942
ACH-000696,-0.41439761044
ACH-000697,-0.494716497651
ACH-000699,-0.518086334383
ACH-000701,-0.35974574037600004
ACH-000706,-0.276603052957
ACH-000711,-0.371845482374
ACH-000713,-0.31798951945799997
ACH-000714,-0.301019949791
ACH-000718,-0.679028002234
ACH-000720,-0.252759690915
ACH-000721,-0.486678432618
ACH-000724,-0.255534441005
ACH-000725,-0.321739450492
ACH-000732,-0.518973257852
ACH-000734,-0.34218010295100004
ACH-000735,-0.402673844613
ACH-000736,-0.48864492918200003
ACH-000738,-0.393018850076
ACH-000746,-0.319260334276
ACH-000747,-0.538449793051
ACH-000748,-0.37835398591200003
ACH-000753,-0.18090128365699998
ACH-000756,-0.49903644519900003
ACH-000757,-0.38047158929200003
ACH-000758,-0.194208780689
ACH-000760,-0.39851333296499997
ACH-000763,-0.325616043429
ACH-000764,0.017261812332599998
ACH-000765,-0.365434581219
ACH-000766,-0.42014141456500004
ACH-000767,-0.40268672193800004
ACH-000768,-0.399465131181
ACH-000769,-0.348441329418
ACH-000770,-0.396155896065
ACH-000771,-0.43261154485
ACH-000773,-0.46974061644299997
ACH-000776,-0.386313704297
ACH-000777,-0.266556007503
ACH-000778,-0.35022079251599997
ACH-000781,-0.40712263757600003
ACH-000782,-0.387035941442
ACH-000783,-0.209445039626
ACH-000784,-0.23707908484200002
ACH-000785,-0.301728335311
ACH-000787,-0.221583388361
ACH-000788,-0.398197007431
ACH-000791,-0.656783673646
ACH-000792,-0.27478245819200003
ACH-000794,-0.25386032389400004
ACH-000796,-0.455982222074
ACH-000799,-0.391408632494
ACH-000800,-0.300496105418
ACH-000802,-0.403841712521
ACH-000804,-0.44184230039899997
ACH-000805,-0.35114785801799997
ACH-000809,-0.276258720307
ACH-000810,-0.22486058543499998
ACH-000811,-0.147629476714
ACH-000817,-0.217107449877
ACH-000819,-0.45033340127899996
ACH-000820,-0.23510135855
ACH-000821,-0.25838931120299996
ACH-000822,-0.379586500823
ACH-000823,-0.6882094792290001
ACH-000824,-0.38697597649899995
ACH-000827,-0.528428336537
ACH-000829,-0.191573849648
ACH-000831,-0.46171850005500004
ACH-000832,-0.38846940107199995
ACH-000833,-0.07242252939739999
ACH-000834,-0.34891152104400003
ACH-000835,-0.329629877184
ACH-000836,-0.486163962433
ACH-000837,-0.383483057516
ACH-000838,-0.127581631238
ACH-000839,-0.23426427462699997
ACH-000840,-0.327871393189
ACH-000841,-0.528413530308
ACH-000843,-0.306740222502
ACH-000846,-0.284071893755
ACH-000847,-0.20505868677
ACH-000848,-0.410701584545
ACH-000849,-0.583767058994
ACH-000851,-0.690500155343
ACH-000855,-0.42946717115
ACH-000856,-0.425647956905
ACH-000858,-0.32657325262200004
ACH-000859,-0.47616831695399997
ACH-000861,-0.368221903687
ACH-000862,-0.213554681121
ACH-000865,-0.531768725673
ACH-000866,-0.46293968494599996
ACH-000867,-0.28724683039
ACH-000869,-0.35868612213600004
ACH-000872,-0.410622813872
ACH-000873,-0.260503383945
ACH-000876,-0.39913647552299997
ACH-000878,-0.302291207747
ACH-000880,-0.536217886341
ACH-000881,-0.3859771671
ACH-000882,-0.194298438511
ACH-000884,-0.307250951607
ACH-000885,-0.31033376629299997
ACH-000887,-0.433189150667
ACH-000888,-0.35927959548
ACH-000889,-0.54052743584
ACH-000890,-0.501612347351
ACH-000896,-0.42557804737800004
ACH-000898,-0.37656769055399997
ACH-000900,-0.36585473195100005
ACH-000901,-0.313607881513
ACH-000905,-0.5502732630089999
ACH-000906,-0.389593989616
ACH-000907,-0.22218839480799998
ACH-000910,-0.27779736851
ACH-000911,-0.39666968995800006
ACH-000912,-0.260509781846
ACH-000913,-0.458569535717
ACH-000915,-0.398640105266
ACH-000916,-0.26127778029800003
ACH-000917,-0.693237112464
ACH-000921,-0.452299469936
ACH-000924,-0.272600635609
ACH-000926,-0.381581411514
ACH-000928,-0.570689185212
ACH-000929,-0.334878329548
ACH-000932,-0.378681103076
ACH-000935,-0.402761081779
ACH-000936,-0.41907953854900004
ACH-000937,-0.29904650043000003
ACH-000938,-0.37994733052599994
ACH-000939,-0.195760547136
ACH-000941,-0.7170477611660001
ACH-000943,-0.457090903322
ACH-000946,-0.5107708344290001
ACH-000947,-0.287722191195
ACH-000948,-0.384226834487
ACH-000950,-0.428545517961
ACH-000953,-0.48178319237899997
ACH-000957,-0.433534094518
ACH-000958,-0.590607409511
ACH-000960,-0.222545777626
ACH-000963,-0.418487014763
ACH-000968,-0.30956816392700004
ACH-000969,-0.586591973656
ACH-000973,-0.49061861948299995
ACH-000974,-0.57256081378
ACH-000975,-0.222339549714
ACH-000976,-0.561920477077
ACH-000978,-0.31474368492800003
ACH-000980,-0.508132072306
ACH-000984,-0.43638030929
ACH-000986,-0.526472915932
ACH-000988,-0.642384685942
ACH-000993,-0.583857387702
ACH-000994,-0.233143031913
ACH-000996,-0.559644907433
ACH-001001,-0.343338593335
ACH-001020,-0.643357353248
ACH-001028,-0.36170856565399995
ACH-001031,-0.29100379854200004
ACH-001038,-0.354006593353
ACH-001048,-0.426490781453
ACH-001050,-0.436404833139
ACH-001053,-0.44984416539300004
ACH-001054,-0.41756123858599997
ACH-001061,-0.366379988134
ACH-001067,-0.360877733326
ACH-001075,-0.42990122387400004
ACH-001096,-0.45890198863799997
ACH-001128,0.00238037068722
ACH-001134,-0.24713651221500002
ACH-001151,-0.581845984181
ACH-001163,-0.335139333977
ACH-001164,-0.473996823399
ACH-001173,-0.36639962432800005
ACH-001183,-0.44079807792099995
ACH-001184,-0.2701874186
ACH-001190,-0.364963779323
ACH-001192,-0.365190702136
ACH-001193,-0.165516074858
ACH-001196,-0.482968112076
ACH-001197,-0.0981652929669
ACH-001205,-0.5327332615429999
ACH-001211,-0.604523636368
ACH-001212,-0.37811796384499996
ACH-001228,-0.11673113919299999
ACH-001232,-0.49373437607
ACH-001239,-0.462160962537
ACH-001274,-0.346963996893
ACH-001275,-0.288907146702
ACH-001277,-0.453843644096
ACH-001278,-0.309063966729
ACH-001280,-0.20864768072
ACH-001283,-0.644484538956
ACH-001289,-0.316855678618
ACH-001295,-0.464966661497
ACH-001300,-0.33484310954
ACH-001301,-0.394405356775
ACH-001302,0.230942426276
ACH-001303,-0.925410430697
ACH-001306,-0.26245790661699997
ACH-001318,-0.50129228148
ACH-001322,-0.496539908
ACH-001328,-0.267914801227
ACH-001332,-0.230374179497
ACH-001333,-0.346573402954
ACH-001336,-0.445449162599
ACH-001340,-0.287928981609
ACH-001346,-0.327930790722
ACH-001353,-0.43827330418300003
ACH-001354,-0.242508708312
ACH-001367,-0.32906626669100003
ACH-001368,-0.29369089181200003
ACH-001374,-0.539666253759
ACH-001375,-0.18814703748
ACH-001377,-0.46443995014300005
ACH-001380,-0.316181924516
ACH-001391,-0.426355574525
ACH-001407,-0.24708496351700002
ACH-001408,-0.327842525296
ACH-001413,-0.354377763132
ACH-001430,-0.0335366614226
ACH-001431,-0.301857616724
ACH-001450,-0.20923435370299998
ACH-001496,-0.24543415813900002
ACH-001500,-0.321953064421
ACH-001521,-0.21640602182399998
ACH-001523,-0.482199303709
ACH-001532,-0.565966287051
ACH-001536,-0.41621271854
ACH-001550,-0.45641534508299997
ACH-001552,-0.417012396153
ACH-001554,-0.43563757418000004
ACH-001645,-0.13193068395
ACH-001654,-0.33585993207500003
ACH-001715,-0.353858379463
ACH-001735,-0.25584554973900003
ACH-001736,-0.234733401904
ACH-001737,0.0213402835838
ACH-001740,-0.572403681896
ACH-001745,-0.630481139999
ACH-001750,-0.37211407164399996
ACH-001765,-0.47215820791100005
ACH-001956,-0.465177493141
ACH-001957,-0.400088614795
