,ATG9A (79065)
ACH-000293,-0.12227191498199999
ACH-000294,0.0585033477783
ACH-000295,-0.400957660506
ACH-000296,-0.24177357072900002
ACH-000302,0.0116402268411
ACH-000304,-0.36880255348499996
ACH-000307,-0.141563820115
ACH-000308,-0.75223987093
ACH-000310,0.09982539488810001
ACH-000311,-0.267078486125
ACH-000312,-0.252461855274
ACH-000315,-0.08929620835839999
ACH-000316,-0.267790186846
ACH-000317,-0.749936201977
ACH-000318,-0.253891477687
ACH-000319,-0.316658348861
ACH-000320,-0.0224055183373
ACH-000322,-0.113422104572
ACH-000323,0.117809403608
ACH-000324,-0.323003684638
ACH-000329,-0.228983413312
ACH-000330,-0.208633674009
ACH-000331,-0.7106096067919999
ACH-000332,0.0450123120216
ACH-000334,-0.135957092073
ACH-000335,-0.306785263947
ACH-000336,-0.0449050750918
ACH-000337,-0.237974427694
ACH-000339,-0.571397722309
ACH-000341,-0.137785628797
ACH-000348,-0.483550153028
ACH-000350,-0.300604573346
ACH-000352,-0.188753534168
ACH-000356,-0.33172660637400003
ACH-000361,-0.37162719034900005
ACH-000362,-0.24555271039700002
ACH-000363,0.04295447992319999
ACH-000364,0.0780028492389
ACH-000365,-0.148597156141
ACH-000366,-0.344336294276
ACH-000368,0.12043077370500001
ACH-000374,-0.495865073589
ACH-000375,-0.253498346303
ACH-000376,-0.201215234745
ACH-000381,-0.451776941498
ACH-000383,-0.18603807706300002
ACH-000387,-0.1555507183
ACH-000389,-0.23373080605500002
ACH-000390,-0.09896232514480001
ACH-000393,-0.202574241175
ACH-000395,-0.0941658203435
ACH-000397,-0.48435492005
ACH-000401,-0.345686231122
ACH-000402,0.13861756144200002
ACH-000403,-0.0068635738186600005
ACH-000404,-0.42077249947800005
ACH-000406,-0.234484414178
ACH-000407,-0.069766271618
ACH-000408,0.00468969447024
ACH-000410,-0.19419782924600001
ACH-000411,-0.276550837465
ACH-000414,-0.298457649525
ACH-000415,-0.209370924402
ACH-000416,-0.20060495008600002
ACH-000420,-0.0321578805528
ACH-000421,-0.249794467576
ACH-000424,-0.396652986722
ACH-000425,-0.343383659661
ACH-000426,-0.327055159139
ACH-000427,-0.141840657246
ACH-000433,-0.298955580082
ACH-000436,-0.624819873713
ACH-000444,0.0972488257724
ACH-000445,-0.023531825692199998
ACH-000448,-0.09154136124
ACH-000450,-0.266505602087
ACH-000452,0.0794325354911
ACH-000454,-0.179506313697
ACH-000458,-0.383477652337
ACH-000459,-0.10402189809399999
ACH-000460,-0.416179629595
ACH-000461,0.131694254057
ACH-000463,-0.123088491562
ACH-000464,0.0533952600401
ACH-000466,0.007599187021539999
ACH-000467,-0.00975363309466
ACH-000468,-0.314835674251
ACH-000469,-0.489368405458
ACH-000470,-0.622452565753
ACH-000471,0.278746301757
ACH-000472,-0.299549596116
ACH-000473,0.00951506918385
ACH-000475,-0.045490803784
ACH-000476,-0.06546148057369999
ACH-000477,-0.128444768496
ACH-000480,0.245246493765
ACH-000481,-0.157452913355
ACH-000483,-0.0565359152814
ACH-000484,-0.666073431264
ACH-000485,0.11240333746400001
ACH-000486,-0.0671079896944
ACH-000487,-0.373100791621
ACH-000488,-0.402658756029
ACH-000490,0.0325671039874
ACH-000491,-0.166855332369
ACH-000495,-0.8421665696230001
ACH-000496,-0.06595719047019999
ACH-000499,-0.34764371188
ACH-000500,-0.986497333495
ACH-000502,-0.48317682455399996
ACH-000503,-0.239474985079
ACH-000505,-0.31418202731600003
ACH-000507,0.14309040703
ACH-000510,-0.184007360779
ACH-000511,-0.185074533662
ACH-000512,-0.370093074301
ACH-000516,-0.30450816752500004
ACH-000517,0.0101304041944
ACH-000518,-0.10354979666400001
ACH-000520,-0.32610109494600004
ACH-000521,-0.09629384193219999
ACH-000522,-0.337415792026
ACH-000524,-0.05147736497719999
ACH-000527,-0.226989400299
ACH-000528,0.029598155083
ACH-000537,0.0607640777795
ACH-000541,-0.244299968121
ACH-000542,-0.17629433361299998
ACH-000544,-0.6713499358920001
ACH-000545,-0.36757194186
ACH-000547,-0.155779611958
ACH-000548,-0.346710944859
ACH-000549,-0.33931753179499996
ACH-000550,-0.18501526814
ACH-000552,-0.621644912338
ACH-000556,-0.36263838580799995
ACH-000557,0.0564984763069
ACH-000570,-0.07653371635039999
ACH-000571,-0.716923379147
ACH-000573,-0.38209156684100004
ACH-000576,-0.25944314614999997
ACH-000580,-0.19147552011100002
ACH-000584,-0.49792904886699996
ACH-000585,-0.281316961549
ACH-000588,-0.150307179968
ACH-000589,-0.5243265941849999
ACH-000591,-0.5656541405650001
ACH-000593,-0.13917915600400002
ACH-000600,-0.010341405670399999
ACH-000601,-0.127266255878
ACH-000604,-0.24496453158000003
ACH-000605,-0.0616543121345
ACH-000606,-0.20189250289900001
ACH-000608,-0.16736049373
ACH-000614,-0.282492990253
ACH-000616,-0.165874735154
ACH-000618,-0.138458055041
ACH-000619,-0.56723260912
ACH-000620,-0.051315700131900004
ACH-000621,-0.35231433927699995
ACH-000622,-0.151951403746
ACH-000623,0.43780090266000005
ACH-000624,-0.169255062432
ACH-000627,-0.492247601552
ACH-000630,-0.131059010109
ACH-000632,-0.530565330149
ACH-000633,0.09851845114610001
ACH-000637,-0.290922984331
ACH-000638,-0.19781230645300002
ACH-000646,-0.118652784427
ACH-000647,-0.371119764402
ACH-000648,-0.384260948624
ACH-000649,-0.5395436244340001
ACH-000651,-0.0998941438648
ACH-000652,-0.35973166856
ACH-000653,-0.317203543072
ACH-000657,-0.304028664147
ACH-000658,-0.168607536393
ACH-000661,-0.41429010929899995
ACH-000662,-0.42051300936700003
ACH-000663,-0.8145186462199999
ACH-000665,-0.511860806581
ACH-000671,0.408355572799
ACH-000673,0.00523238333274
ACH-000676,-0.409724645235
ACH-000677,-0.013506531514700002
ACH-000681,-0.282188780861
ACH-000682,-0.148413931818
ACH-000683,-0.07520026917349999
ACH-000684,0.107833938413
ACH-000688,-0.550295293345
ACH-000693,-0.12454263975600001
ACH-000694,-0.280157221986
ACH-000695,-0.312855230895
ACH-000696,-0.34045187675899996
ACH-000697,-0.222624169076
ACH-000699,-0.31045226402
ACH-000701,-0.0105360112754
ACH-000706,-0.0900111205178
ACH-000711,-0.397237133055
ACH-000713,-0.5991594035310001
ACH-000714,-0.32295511170499996
ACH-000718,-0.173719447769
ACH-000720,-0.597411841425
ACH-000721,-0.027807193500200004
ACH-000724,0.0877380043824
ACH-000725,-0.542943921206
ACH-000732,-0.29661334663600003
ACH-000734,-0.0788529771523
ACH-000735,-0.0670225987373
ACH-000736,-0.32519168131
ACH-000738,-0.0439148028366
ACH-000746,-0.246514839299
ACH-000747,-0.487655002906
ACH-000748,-0.0313412853877
ACH-000753,-0.0356724595083
ACH-000756,0.05558969424869999
ACH-000757,-0.198070267208
ACH-000758,-0.1817101448
ACH-000760,-0.0400931982092
ACH-000763,-0.0169332233489
ACH-000764,-0.715878071742
ACH-000765,-0.442326301674
ACH-000766,0.0872899276124
ACH-000767,-0.253157405991
ACH-000768,-0.7363335071089999
ACH-000769,-0.184561248173
ACH-000770,-0.22614801125
ACH-000771,-0.540351025732
ACH-000773,-0.48053788155199995
ACH-000776,-0.125313735468
ACH-000777,0.13911387963400001
ACH-000778,-0.00204522558552
ACH-000781,-0.460720647918
ACH-000782,-0.102628374939
ACH-000783,-0.697770444791
ACH-000784,-0.38380091799800004
ACH-000785,-0.192406281633
ACH-000787,0.0820841906826
ACH-000788,-0.456537136567
ACH-000791,-0.40682459992700004
ACH-000792,-0.366087303459
ACH-000794,-0.578287437324
ACH-000796,-0.33358947550900003
ACH-000799,-0.268728340315
ACH-000800,-0.348385534146
ACH-000802,-0.290678663559
ACH-000804,-0.18168643969599999
ACH-000805,-0.411902178186
ACH-000809,-0.186304604314
ACH-000810,-0.58065604319
ACH-000811,-0.335550619005
ACH-000817,0.168128722159
ACH-000819,-0.149921404113
ACH-000820,-0.233561177121
ACH-000821,-0.48258261826899995
ACH-000822,-0.756629198566
ACH-000823,-0.51051999993
ACH-000824,-0.269136361109
ACH-000827,-0.134426500196
ACH-000829,-0.13685118592499998
ACH-000831,-0.20506762669700002
ACH-000832,-0.268394600655
ACH-000833,0.00822772128139
ACH-000834,-0.244517245933
ACH-000835,-0.58527602739
ACH-000836,-0.181543310486
ACH-000837,-0.314495079183
ACH-000838,0.189228375017
ACH-000839,-0.36108178990999995
ACH-000840,-0.912140063721
ACH-000841,-0.162322338265
ACH-000843,-0.047451432240199994
ACH-000846,-0.0530647065491
ACH-000847,-0.438453501501
ACH-000848,-0.23282014198399997
ACH-000849,-0.0962006014973
ACH-000851,-0.481417797888
ACH-000855,-0.137184129233
ACH-000856,-0.41275041753700004
ACH-000858,-0.392311156953
ACH-000859,-0.43748954194399997
ACH-000861,-0.272811583772
ACH-000862,0.029701484558599996
ACH-000865,-0.337899191511
ACH-000866,-0.161027218466
ACH-000867,-0.0557805299534
ACH-000869,-0.24427813734
ACH-000872,-0.139882069766
ACH-000873,-0.08588672695139998
ACH-000876,-0.364771061026
ACH-000878,-0.408663601901
ACH-000880,-0.369290209081
ACH-000881,-0.23315943461199998
ACH-000882,-0.141281789263
ACH-000884,-0.17860763339400001
ACH-000885,-0.222949475979
ACH-000887,-0.0598685499813
ACH-000888,-0.217330636303
ACH-000889,-0.0789486029783
ACH-000890,-0.130880130052
ACH-000896,-0.140523714999
ACH-000898,-0.064825397003
ACH-000900,-0.32527967706
ACH-000901,-0.240226058734
ACH-000905,-0.49520177856299996
ACH-000906,-0.175450628145
ACH-000907,0.20278805454
ACH-000910,-0.0878203935629
ACH-000911,-0.211622164721
ACH-000912,-0.0275497786797
ACH-000913,-0.564669091272
ACH-000915,-0.224689441095
ACH-000916,0.21856539263099997
ACH-000917,-0.22403482621999998
ACH-000921,-0.25676796087
ACH-000924,-0.0361348604068
ACH-000926,-0.21420370826299998
ACH-000928,-0.168078488204
ACH-000929,-0.404546066333
ACH-000932,0.0453259155183
ACH-000935,-0.20838949896899997
ACH-000936,-0.729050108845
ACH-000937,-0.13262441611
ACH-000938,0.058692929719199996
ACH-000939,-0.006305224774859999
ACH-000941,-0.19884389680599998
ACH-000943,-0.07976761213280001
ACH-000946,-0.552406449783
ACH-000947,-0.287873576163
ACH-000948,-0.336629816186
ACH-000950,-0.8537082646780001
ACH-000953,0.0095629380628
ACH-000957,-0.38621449551
ACH-000958,-0.14637797198
ACH-000960,-0.043414128394999994
ACH-000963,-0.166158486279
ACH-000968,-0.51027586739
ACH-000969,0.061587779755999994
ACH-000973,-0.17906574682100002
ACH-000974,-0.41986516251100003
ACH-000975,-0.258178758393
ACH-000976,-0.155567461231
ACH-000978,-0.170862226941
ACH-000980,-0.332287847364
ACH-000984,-0.0118002403761
ACH-000986,-0.469073339827
ACH-000988,0.044093033477099995
ACH-000993,-0.0317515793567
ACH-000994,0.0629901244491
ACH-000996,-0.30888341298300004
ACH-001001,-0.013671860981000001
ACH-001020,-0.446385092574
ACH-001028,-0.230074394003
ACH-001031,-0.156491079172
ACH-001038,-0.08995978599719999
ACH-001048,-0.312484196614
ACH-001050,-0.0826128545648
ACH-001053,-0.36851300149300004
ACH-001054,-0.11557658871899999
ACH-001061,-0.681976044783
ACH-001067,-0.495993694111
ACH-001075,-0.102501482652
ACH-001096,-0.18374664979000002
ACH-001128,-0.058410418115300004
ACH-001134,-0.253310432451
ACH-001151,-0.236949829611
ACH-001163,-0.405171138631
ACH-001164,-0.169128101215
ACH-001173,-0.306030210222
ACH-001183,0.0851422147298
ACH-001184,0.0432080452136
ACH-001190,-0.565217484207
ACH-001192,-0.375723834391
ACH-001193,-0.266940458033
ACH-001196,-0.172625276881
ACH-001197,-0.666028919339
ACH-001205,-0.183272366863
ACH-001211,-0.293382847751
ACH-001212,-0.113249164602
ACH-001228,-0.040467809237
ACH-001232,-0.0641852754237
ACH-001239,-0.166540134654
ACH-001274,-0.16196161138
ACH-001275,-0.097560699223
ACH-001277,-0.08941993148939999
ACH-001278,-0.20950088959399998
ACH-001280,-0.004940779352
ACH-001283,0.14700700764799998
ACH-001289,0.135204423006
ACH-001295,0.0017660345672600001
ACH-001300,-0.348240873498
ACH-001301,-0.299415892659
ACH-001302,-0.183276918653
ACH-001303,-0.36730439442699997
ACH-001306,0.039072095218500004
ACH-001318,-0.23126896788600002
ACH-001322,-0.0610100818905
ACH-001328,-0.101332509525
ACH-001332,-0.13958816077800001
ACH-001333,0.0790133624035
ACH-001336,-0.19437615957499998
ACH-001340,-0.621466302416
ACH-001346,-0.261013509612
ACH-001353,-0.0883587890442
ACH-001354,-0.480347366492
ACH-001367,-0.414933565505
ACH-001368,-0.177401746718
ACH-001374,-0.09736888689060001
ACH-001375,0.147096061447
ACH-001377,0.240943235792
ACH-001380,-0.184290201184
ACH-001391,-0.207387684663
ACH-001407,-0.806135164887
ACH-001408,-0.422426439331
ACH-001413,-0.07111189820889999
ACH-001430,-0.37423591817400004
ACH-001431,-0.52873996505
ACH-001450,-0.205687275216
ACH-001496,-0.415681236392
ACH-001500,-0.167210535444
ACH-001521,-0.36409415608999995
ACH-001523,-0.533315810154
ACH-001532,-0.188860791667
ACH-001536,-0.187299779713
ACH-001550,-0.262600887628
ACH-001552,-0.309775700177
ACH-001554,-0.37537840164
ACH-001645,-0.254634093808
ACH-001654,-0.127737315624
ACH-001715,-0.268035912833
ACH-001735,-0.509802415136
ACH-001736,-0.479465819932
ACH-001737,-0.408282798738
ACH-001740,-0.168423293839
ACH-001745,-0.14962509640000002
ACH-001750,-0.130332094357
ACH-001765,-0.20835156413199998
ACH-001956,-0.0914815035409
ACH-001957,-0.240554697938
