,CIDEB (27141)
ACH-000004,-0.338582076999
ACH-000007,-0.311135028537
ACH-000009,0.011932440420600002
ACH-000011,-0.0955639126062
ACH-000012,-0.0295306627319
ACH-000013,-0.214359557696
ACH-000014,-0.199203727915
ACH-000015,-0.0726823947876
ACH-000017,-0.371698138565
ACH-000018,0.09641389855429999
ACH-000019,-0.0645845820106
ACH-000021,-0.151975096145
ACH-000022,-0.08577886481489999
ACH-000025,0.116212512781
ACH-000028,-0.011451293331299999
ACH-000030,-0.160404566118
ACH-000035,-0.180111421559
ACH-000036,-0.0608718042332
ACH-000037,0.10732757291200001
ACH-000039,-0.226878042438
ACH-000040,-0.09758220674180001
ACH-000041,-0.218046583048
ACH-000042,-0.17086499756700002
ACH-000045,-0.0023948082035100005
ACH-000047,-0.09571792903489999
ACH-000052,-0.26624857799199997
ACH-000053,-0.0029799055796199997
ACH-000054,-0.284053498093
ACH-000055,-0.22745176000700001
ACH-000060,-0.26095154281
ACH-000067,-0.04842483198369999
ACH-000070,-0.337627168886
ACH-000075,-0.24233837801
ACH-000078,-0.0419777908842
ACH-000082,-0.18657000296700002
ACH-000085,-0.131278496879
ACH-000086,-0.135816972341
ACH-000087,0.252990468275
ACH-000092,-0.217393535957
ACH-000095,-0.19764693386100002
ACH-000097,-0.18548216992
ACH-000098,-0.186037915581
ACH-000099,-0.0469980092162
ACH-000108,-0.0665037034535
ACH-000113,-0.0241213436971
ACH-000115,-0.217393849695
ACH-000116,0.0232536087372
ACH-000118,-0.186068074102
ACH-000120,-0.05917525400669999
ACH-000123,-0.167283550067
ACH-000127,-0.140850875039
ACH-000128,-0.277169586458
ACH-000132,0.00746142295442
ACH-000133,-0.272054679648
ACH-000137,-0.282752221131
ACH-000138,0.019859910934900003
ACH-000142,-0.246130003926
ACH-000143,-0.14706174133400002
ACH-000146,-0.11530223482799999
ACH-000148,-0.19031733436999998
ACH-000150,0.211224462256
ACH-000152,-0.234481552372
ACH-000153,-0.0528529108258
ACH-000159,-0.0325959267706
ACH-000160,-0.39503588280199997
ACH-000163,-0.13872913247000002
ACH-000167,-0.15184516242
ACH-000168,0.0092125997295
ACH-000169,-0.0325898830177
ACH-000178,-0.201527890418
ACH-000182,-0.0751743213472
ACH-000183,-0.111441148123
ACH-000188,-0.206820903938
ACH-000189,-0.6508748129290001
ACH-000190,-0.0489053655455
ACH-000198,-0.15303354509000003
ACH-000204,-0.12940107931199998
ACH-000206,-0.381052893148
ACH-000207,-0.398253242183
ACH-000211,-0.156098151257
ACH-000215,-0.155212119414
ACH-000221,-0.20013699292999998
ACH-000222,-0.15800224489700002
ACH-000223,0.0339947913236
ACH-000226,-0.218049220826
ACH-000227,0.17825206112599998
ACH-000228,0.0341642975812
ACH-000231,-0.31871986187199997
ACH-000232,-0.08960336473339998
ACH-000233,0.0166855779685
ACH-000234,-0.12377351410399999
ACH-000235,-0.15636712982
ACH-000237,0.0626214578302
ACH-000238,0.0499013072381
ACH-000243,-0.20923833880399997
ACH-000244,-0.30793791763399997
ACH-000246,-0.239085464485
ACH-000248,-0.566682476352
ACH-000250,-0.281790237241
ACH-000251,0.151220652048
ACH-000253,-0.241730698693
ACH-000255,-0.062027980117199996
ACH-000256,0.10053576601500001
ACH-000257,-0.374862979872
ACH-000258,0.228146477759
ACH-000259,-0.189797435336
ACH-000260,-0.18610603450899998
ACH-000261,-0.141494231123
ACH-000262,-0.104327149422
ACH-000263,-0.246028919901
ACH-000264,-0.244978259837
ACH-000265,-0.074962461358
ACH-000266,-0.151189298646
ACH-000272,-0.0850975246964
ACH-000273,-0.142795671915
ACH-000274,0.0115009977777
ACH-000277,0.144026575544
ACH-000278,-0.157423237804
ACH-000279,-0.111675132461
ACH-000280,-0.181249972662
ACH-000281,-0.11300909112
ACH-000288,-0.24417991945
ACH-000291,0.135764639301
ACH-000293,-0.30533551376400003
ACH-000294,-0.00514539010878
ACH-000295,-0.132529216951
ACH-000296,-0.077178796649
ACH-000302,-0.0771248374691
ACH-000304,0.31749845050700004
ACH-000307,-0.2351026492
ACH-000308,-0.0857177512944
ACH-000310,-0.0683463491582
ACH-000311,-0.353409549403
ACH-000312,-0.050329415998
ACH-000315,-0.294760366492
ACH-000316,-0.239033348125
ACH-000317,-0.310365705395
ACH-000318,-0.12737179743899998
ACH-000319,0.0771697934754
ACH-000320,-0.104826936139
ACH-000322,-0.452228617576
ACH-000323,-0.124664776685
ACH-000324,-0.10682804754000001
ACH-000329,-0.14867217883
ACH-000330,-0.22958861711599998
ACH-000331,0.06490922332230001
ACH-000332,-0.125157475948
ACH-000334,-0.46675146884400004
ACH-000335,-0.245359801589
ACH-000336,-0.230137423073
ACH-000337,-0.103277669657
ACH-000339,-0.10270516501
ACH-000341,-0.143211198454
ACH-000348,-0.0291252006232
ACH-000350,-0.124942079741
ACH-000352,-0.257126913305
ACH-000356,-0.184929714459
ACH-000361,-0.0627111401804
ACH-000362,-0.054336188215600004
ACH-000363,-0.049063103818499994
ACH-000364,-0.0599209756358
ACH-000365,-0.237855941581
ACH-000366,-0.18399474361200002
ACH-000368,-0.18787197529199998
ACH-000374,0.104751342316
ACH-000375,-0.20161368833700002
ACH-000376,-0.266088189167
ACH-000381,-0.0577683795973
ACH-000383,-0.20398210953600002
ACH-000387,-0.1751089625
ACH-000389,-0.106902605713
ACH-000390,-0.12698363740399998
ACH-000393,-0.22703521886300002
ACH-000395,-0.0546235378131
ACH-000397,-0.160228814188
ACH-000401,-0.300720861787
ACH-000402,-0.344882415641
ACH-000403,-0.167059511205
ACH-000404,-0.0643278780717
ACH-000406,-0.22000404631499998
ACH-000407,-0.12939149440300002
ACH-000408,0.00219809231062
ACH-000410,-0.06939355026869999
ACH-000411,-0.363634637733
ACH-000414,-0.129074877194
ACH-000415,-0.245160921483
ACH-000416,-0.151603968458
ACH-000420,-0.12718418495699998
ACH-000421,-0.0674949004311
ACH-000424,-0.246515189573
ACH-000425,-0.12308670524700001
ACH-000426,-0.026779795411200003
ACH-000427,-0.135497648872
ACH-000433,-0.424236014382
ACH-000436,0.0320770544671
ACH-000444,-0.0556199497492
ACH-000445,-0.0104519551769
ACH-000448,-0.23847310548700001
ACH-000450,-0.10525847141200001
ACH-000452,-0.155040510462
ACH-000454,-0.246581582433
ACH-000458,-0.149094666413
ACH-000459,-0.375643434942
ACH-000460,0.0697029606026
ACH-000461,-0.213484225255
ACH-000463,-0.10459629687699999
ACH-000464,-0.149723830114
ACH-000466,-0.14379657490599998
ACH-000467,-0.34277655522399997
ACH-000468,-0.132812175324
ACH-000469,-0.282389867061
ACH-000470,-0.0628420408459
ACH-000471,-0.19569494522
ACH-000472,-0.129482366061
ACH-000473,-0.200466988153
ACH-000475,-0.143278260221
ACH-000476,0.00337741200254
ACH-000477,-0.124411686834
ACH-000480,-0.000380131069875
ACH-000481,-0.42606542206500003
ACH-000483,-0.0338089551569
ACH-000484,-0.0665071909953
ACH-000485,-0.13435812367
ACH-000486,-0.22380325070999998
ACH-000487,-0.07264810693649999
ACH-000488,-0.10694753807499999
ACH-000490,-0.209251234054
ACH-000491,-0.11902842035599999
ACH-000495,-0.107388634679
ACH-000496,-0.10148959794399999
ACH-000499,-0.118865914625
ACH-000500,0.0358690393566
ACH-000502,-0.197222162071
ACH-000503,0.0895357011314
ACH-000505,0.04791746909
ACH-000507,-0.0252284997089
ACH-000510,-0.10977985028699999
ACH-000511,-0.10332939405
ACH-000512,-0.240304001495
ACH-000516,-0.23876250830600002
ACH-000517,-0.106378510612
ACH-000518,-0.0891593785128
ACH-000520,-0.11857373842800001
ACH-000521,-0.0878122813686
ACH-000522,-0.19833025540600002
ACH-000524,-0.116020820123
ACH-000527,-0.119605388289
ACH-000528,-0.195501822726
ACH-000537,-0.299182683616
ACH-000541,-0.227417154388
ACH-000542,-0.07325732908589999
ACH-000544,-0.22579621612
ACH-000545,-0.07256075070899999
ACH-000547,-0.148797120715
ACH-000548,-0.124640387897
ACH-000549,0.0212553084516
ACH-000550,-0.11550395069399999
ACH-000552,-0.304220479697
ACH-000556,-0.200855519747
ACH-000557,-0.1530761544
ACH-000570,-0.12143857641400001
ACH-000571,-0.375935185272
ACH-000573,-0.22795802260499998
ACH-000576,-0.256970105595
ACH-000580,-0.34302036882
ACH-000584,-0.121955791963
ACH-000585,-0.0955907520706
ACH-000588,-0.101111464724
ACH-000589,-0.164641616204
ACH-000591,-0.32631769985500003
ACH-000593,-0.150346998622
ACH-000600,-0.204098205546
ACH-000601,-0.155366285198
ACH-000604,0.045208739272999995
ACH-000605,-0.0775166416745
ACH-000606,-0.13124873472
ACH-000608,-0.07571241793030001
ACH-000614,-0.0643415697197
ACH-000616,-0.0456630648647
ACH-000618,-0.09668459535730001
ACH-000619,-0.287244570806
ACH-000620,-0.0456433029866
ACH-000621,-0.09452516739050001
ACH-000622,-0.0017417898249500001
