,NPAP1 (23742)
ACH-000004,-0.0821110077823
ACH-000007,-0.06564324980019999
ACH-000009,-0.049645811115499996
ACH-000011,0.017139086118
ACH-000012,0.145033286017
ACH-000013,0.0341173885465
ACH-000014,-0.032143556719
ACH-000015,0.0322742567673
ACH-000017,0.174127797474
ACH-000018,0.166131708531
ACH-000019,-0.00796130631725
ACH-000021,0.150944616784
ACH-000022,0.0585456923939
ACH-000025,0.0592952167454
ACH-000028,0.019741358352000003
ACH-000030,-0.0152009194912
ACH-000035,0.0868796056057
ACH-000036,0.118578106022
ACH-000037,0.00669556857803
ACH-000039,0.168761675168
ACH-000040,0.16709587728
ACH-000041,-0.044471993769399996
ACH-000042,0.13835166656
ACH-000045,0.0331299423368
ACH-000047,-0.0737208436998
ACH-000052,0.32865386915399997
ACH-000053,-0.018862059842
ACH-000054,0.149253048134
ACH-000055,0.263288448479
ACH-000060,0.024055449007900003
ACH-000067,0.0684926660397
ACH-000070,0.018954930469900003
ACH-000075,-0.0467884642056
ACH-000078,0.0997112058368
ACH-000082,0.0023498028072499997
ACH-000085,-0.07833183870039999
ACH-000086,0.0731530936632
ACH-000087,0.05412529132119999
ACH-000092,-0.144194641833
ACH-000095,0.107752413729
ACH-000097,0.018906753238900002
ACH-000098,0.0632428004456
ACH-000099,0.0960830200505
ACH-000108,-0.0104404588606
ACH-000113,0.158871624475
ACH-000115,-0.015176785046099999
ACH-000116,-0.08756537910810001
ACH-000118,0.14238045683800002
ACH-000120,0.03917136587990001
ACH-000123,0.0688834886006
ACH-000127,0.045079931359299996
ACH-000128,-0.03896150661330001
ACH-000132,-0.270038381418
ACH-000133,0.0243359442232
ACH-000137,-0.28762529186
ACH-000138,0.240834079672
ACH-000142,-0.0406855005894
ACH-000143,0.08407865550719999
ACH-000146,-0.07935959032130001
ACH-000148,0.111678840592
ACH-000150,0.13173007341600002
ACH-000152,0.0443702772413
ACH-000153,0.0793536960868
ACH-000159,0.0277795836204
ACH-000160,0.026706168453
ACH-000163,-0.00567655233684
ACH-000167,0.09254929919060001
ACH-000168,0.19416111503199998
ACH-000169,0.102315366853
ACH-000178,0.0331571148862
ACH-000182,0.0571047766632
ACH-000183,0.0216502777135
ACH-000188,-0.0133573570995
ACH-000189,0.370143830948
ACH-000190,-0.30348619551899997
ACH-000198,0.04243843046
ACH-000204,0.142997072483
ACH-000206,-0.0770520803922
ACH-000207,-0.029516159249400004
ACH-000211,0.184741365823
ACH-000215,0.128739101
ACH-000221,-0.0714248981359
ACH-000222,0.162638441482
ACH-000223,0.0265819719689
ACH-000226,-0.273416453718
ACH-000227,-0.0227008222333
ACH-000228,0.024447566360999998
ACH-000231,0.021639588141900003
ACH-000232,0.20671296945999998
ACH-000233,0.0318671433867
ACH-000234,-0.105450703332
ACH-000235,0.012724963908799998
ACH-000237,0.046513595419800005
ACH-000238,0.160220931645
ACH-000243,-0.0143541400126
ACH-000244,-0.15175103817299998
ACH-000246,-0.0515269478195
ACH-000248,-0.128064105446
ACH-000250,0.0878809745892
ACH-000251,0.179160031478
ACH-000253,0.064655013179
ACH-000255,-0.0173835610448
ACH-000256,-0.000251290825878
ACH-000257,-0.028663164186499997
ACH-000258,0.370208980066
ACH-000259,0.0623686450268
ACH-000260,0.0903316468606
ACH-000261,-0.121522235901
ACH-000262,-0.0102415721016
ACH-000263,-0.050387402933300005
ACH-000264,0.0301820154235
ACH-000265,-0.108625339799
ACH-000266,-0.0249173939824
ACH-000272,0.017781858668400003
ACH-000273,0.286608782297
ACH-000274,0.161611076272
ACH-000277,0.234705521476
ACH-000278,-0.05955781472519999
ACH-000279,0.025334676211099996
ACH-000280,0.06470856858020001
ACH-000281,0.186158688257
ACH-000288,-0.00530454521255
ACH-000291,0.061650119318000005
ACH-000293,0.0302254088893
ACH-000294,-0.010667082066600001
ACH-000295,-0.11749268195999998
ACH-000296,-0.200932379381
ACH-000302,0.0414648567902
ACH-000304,0.124688061526
ACH-000307,-0.00180232568951
ACH-000308,0.042249796919800006
ACH-000310,-0.07500784468939999
ACH-000311,-0.111624080845
ACH-000312,0.09870767884839998
ACH-000315,-0.314415269909
ACH-000316,0.0738576062258
ACH-000317,0.07947447725380001
ACH-000318,0.029071718637599997
ACH-000319,-0.14294372892100002
ACH-000320,-0.070481242481
ACH-000322,0.09473623972239999
ACH-000323,0.229116831888
ACH-000324,-0.0116286690549
ACH-000329,0.10331514172700001
ACH-000330,-0.060563739632299995
ACH-000331,-0.0378381218802
ACH-000332,0.15451128301
ACH-000334,0.0700458858246
ACH-000335,-0.40290734750600005
ACH-000336,0.10051974890599999
ACH-000337,-0.0625468368302
ACH-000339,-0.0523528605242
ACH-000341,-0.0529229075366
ACH-000348,0.04084957579080001
ACH-000350,0.0656358084512
ACH-000352,-0.082869267526
ACH-000356,0.165361296766
ACH-000361,-0.0881506326203
ACH-000362,0.174904845215
ACH-000363,-0.0371374249445
ACH-000364,-0.126396284979
ACH-000365,0.023406185987100002
ACH-000366,0.11885131520199999
ACH-000368,0.09828829257680001
ACH-000374,0.050329098108
ACH-000375,-0.105317523448
ACH-000376,-0.015321201109200001
ACH-000381,0.117454075527
ACH-000383,-0.00519473789275
ACH-000387,0.132514953217
ACH-000389,0.164725464213
ACH-000390,0.0435194965456
ACH-000393,0.13760943982999999
ACH-000395,0.191162086993
ACH-000397,-0.00467156233294
ACH-000401,0.0657024387529
ACH-000402,0.320946908579
ACH-000403,0.005909866203750001
ACH-000404,-0.0156857666286
ACH-000406,0.027122517440900003
ACH-000407,-0.11500182279999999
ACH-000408,-0.04486795463380001
ACH-000410,-0.176939785126
ACH-000411,0.018648488252299998
ACH-000414,0.0660332378403
ACH-000415,0.11568000803799999
ACH-000416,0.0673984621758
ACH-000420,0.296992057036
ACH-000421,-0.0913924569744
ACH-000424,-0.168227008403
ACH-000425,-0.031261187995
ACH-000426,-0.101250332372
ACH-000427,-0.019512637686700002
ACH-000433,0.028807701104799997
ACH-000436,-0.00925197785406
ACH-000444,0.0598805485711
ACH-000445,0.09374654050930001
ACH-000448,0.09125291450210002
ACH-000450,-0.354385845619
ACH-000452,0.10697048759099999
ACH-000454,-0.046782610250199995
ACH-000458,0.08298485269360001
ACH-000459,-0.0614697684665
ACH-000460,-0.0381265352255
ACH-000461,0.031718779002099996
ACH-000463,-0.059198484888
ACH-000464,-0.19490974381200002
ACH-000466,-0.039834553402400004
ACH-000467,0.18533573829999997
ACH-000468,-0.0567862538351
ACH-000469,0.013575542933200001
ACH-000470,-0.102632939393
ACH-000471,0.15126368264
ACH-000472,0.104933803233
ACH-000473,0.218837534241
ACH-000475,-0.0664344137602
ACH-000476,0.20185235019499997
ACH-000477,-0.0363423560638
ACH-000480,-0.241788437995
ACH-000481,-0.24070365561299997
ACH-000483,-0.046603138338400005
ACH-000484,0.149897186475
ACH-000485,-0.0068399004003
ACH-000486,-0.017781766715
ACH-000487,0.17821223030900002
ACH-000488,-0.0243747157687
ACH-000490,-0.0826632538878
