,DENND3 (22898)
ACH-000004,-0.036931368575400005
ACH-000007,0.00563502921749
ACH-000009,0.06987630760960001
ACH-000011,0.08142001966
ACH-000012,-0.0472246391218
ACH-000013,-0.0117639314651
ACH-000014,0.080104827341
ACH-000015,0.164619099203
ACH-000017,-0.0235876546165
ACH-000018,-0.219491321658
ACH-000019,0.011406553388100002
ACH-000021,0.0735697471084
ACH-000022,-0.0145221056085
ACH-000025,0.0978150432776
ACH-000028,0.134499339398
ACH-000030,0.0881245077973
ACH-000035,-0.271192723747
ACH-000036,-0.0527223750696
ACH-000037,-0.0864684411864
ACH-000039,0.0256386807633
ACH-000040,-0.043602923108299996
ACH-000041,-0.173039174765
ACH-000042,-0.16839643867100001
ACH-000045,0.186671904773
ACH-000047,-0.0420876337557
ACH-000052,0.125117143047
ACH-000053,0.00666374765072
ACH-000054,0.019417164193799998
ACH-000055,0.11587487771400001
ACH-000060,-0.126310965562
ACH-000067,0.0997011006848
ACH-000070,0.0198552347538
ACH-000075,-0.0161179174886
ACH-000078,0.0687079771373
ACH-000082,0.148996207111
ACH-000085,0.0208432812039
ACH-000086,0.06276617431680001
ACH-000087,0.0247677221044
ACH-000092,-0.0135044500376
ACH-000095,0.025352740573
ACH-000097,0.00606360947121
ACH-000098,-0.0682367718544
ACH-000099,-0.0071938567371
ACH-000108,-0.0120015771431
ACH-000113,0.13284846225
ACH-000115,-0.024936191756799998
ACH-000116,-0.0108178319138
ACH-000118,0.146629637165
ACH-000120,-0.0129783035505
ACH-000123,0.041890666653900004
ACH-000127,-0.029456808956
ACH-000128,0.26470754533199997
ACH-000132,-0.021799601693000003
ACH-000133,-0.0722571870289
ACH-000137,0.026899443563
ACH-000138,0.050214210271199995
ACH-000142,-0.032918444246900005
ACH-000143,-0.022509737033
ACH-000146,-0.0180093590683
ACH-000148,-0.0412052382496
ACH-000150,-0.46569810414499996
ACH-000152,-0.0730067703581
ACH-000153,0.0662155719049
ACH-000159,0.0539967081967
ACH-000160,-0.0663034607284
ACH-000163,0.0526423147602
ACH-000167,-0.014471065318
ACH-000168,0.0102958140135
ACH-000169,0.11670934443
ACH-000178,-0.12542020834599998
ACH-000182,0.09643726436580001
ACH-000183,0.13319971088500002
ACH-000188,-0.03320776141
ACH-000189,0.175832261378
ACH-000190,-0.21671494509
ACH-000198,0.0422514504744
ACH-000204,0.21907604726799998
ACH-000206,-0.0213661418548
ACH-000207,-0.169714577471
