,PFKP (5214)
ACH-000004,0.29432840575999997
ACH-000007,-0.176829806143
ACH-000009,0.057423297066599994
ACH-000011,0.146900362373
ACH-000012,0.242267837337
ACH-000013,0.0919075894056
ACH-000014,0.00010207624452200001
ACH-000015,0.126811053838
ACH-000017,0.057854066976800005
ACH-000018,0.113227314402
ACH-000019,-0.131477011964
ACH-000021,-0.00048146337044199995
ACH-000022,-0.0485591610248
ACH-000025,0.0779682812527
ACH-000028,0.256199720471
ACH-000030,0.071963164059
ACH-000035,0.176833777907
ACH-000036,0.032254734758799995
ACH-000037,-0.226906347554
ACH-000039,0.413532328001
ACH-000040,0.21336165101799998
ACH-000041,0.108497786235
ACH-000042,0.0533391682056
ACH-000045,1.4118467286
ACH-000047,-0.00347678465
ACH-000052,0.23288051594700002
ACH-000053,0.14507555660399998
ACH-000054,0.0868983267037
ACH-000055,0.27745116889800003
ACH-000060,-0.0815570720819
ACH-000067,0.0228881990026
ACH-000070,-0.190522188024
ACH-000075,-0.17720009074499998
ACH-000078,0.371143098568
ACH-000082,0.256256275055
ACH-000085,-0.0209153356513
ACH-000086,-0.181924315684
ACH-000087,0.192028453926
ACH-000092,0.101478158776
ACH-000095,0.0932729106236
ACH-000097,0.0998375269391
ACH-000098,-0.038479689175699994
ACH-000099,0.057639392248800006
ACH-000108,0.12210613577099999
ACH-000113,0.051798382658
ACH-000115,0.0125929085026
ACH-000116,0.08379655865569999
ACH-000118,0.0824516465967
ACH-000120,0.08602213279719999
ACH-000123,0.09411824577439999
ACH-000127,0.10417423240700001
ACH-000128,-0.0235998911354
ACH-000132,0.12429831439099999
ACH-000133,0.0287460371184
ACH-000137,-0.07923075830989999
ACH-000138,0.128622577927
ACH-000142,-0.00677700587514
ACH-000143,0.0337375950966
ACH-000146,0.353817108048
ACH-000148,0.02323311875
ACH-000150,-0.399276794348
ACH-000152,0.094557090256
ACH-000153,0.225123089219
ACH-000159,0.09831011539560001
ACH-000160,0.062130138602
ACH-000163,-0.0633468158688
ACH-000167,0.216863001046
ACH-000168,-0.0058943815224
ACH-000169,0.151977993678
ACH-000178,-0.0393652534779
ACH-000182,0.152751650217
ACH-000183,-0.0012885399367000001
ACH-000188,0.0548048845632
ACH-000189,0.231049466611
ACH-000190,0.123706746864
ACH-000198,-0.0939378232299
ACH-000204,0.438188043107
ACH-000206,-0.21262223540600003
ACH-000207,0.260378456637
ACH-000211,0.057424408277599995
ACH-000215,0.10452267557499999
ACH-000221,-0.155551564961
ACH-000222,0.351399012599
ACH-000223,0.00150742925544
ACH-000226,0.27763330514400003
ACH-000227,-0.118357163371
ACH-000228,0.109016098915
ACH-000231,0.139645887489
ACH-000232,-0.0431866069813
ACH-000233,0.205416461336
ACH-000234,0.12534597562000002
ACH-000235,0.0853128918338
ACH-000237,0.00765892037534
ACH-000238,0.011252795690899998
ACH-000243,0.281155889025
ACH-000244,-0.0274108087979
ACH-000246,0.20331585828499998
ACH-000248,0.306967387233
ACH-000250,0.0812136861127
ACH-000251,0.10837610265599999
ACH-000253,-0.22339221513500002
ACH-000255,-0.22098009845400002
ACH-000256,-0.110122347251
ACH-000257,-0.418915316369
ACH-000258,-0.0870997332807
ACH-000259,-0.0195035162054
ACH-000260,0.196242464914
ACH-000261,0.18961845758499998
ACH-000262,0.211137439704
ACH-000263,-0.310658821646
ACH-000264,-0.0466855647602
ACH-000265,0.056841655799199996
ACH-000266,0.153707776466
ACH-000272,0.136743850824
ACH-000273,0.078840902499
ACH-000274,-0.26045723685
ACH-000277,0.0121210981037
ACH-000278,0.17964509076699997
ACH-000279,0.125690679426
ACH-000280,0.0340155597618
ACH-000281,-0.32072097409600003
ACH-000288,0.09700123033500001
ACH-000291,-0.0742630778625
ACH-000293,0.163095198702
ACH-000294,0.145515194945
ACH-000295,0.17782944298599998
ACH-000296,0.0250652517722
ACH-000302,-0.448619820612
ACH-000304,0.16841064030000003
ACH-000307,0.181969289952
ACH-000308,0.041832159518800004
ACH-000310,0.25220653717700003
ACH-000311,0.0668323258866
ACH-000312,0.0352497326432
ACH-000315,-0.00641845658467
ACH-000316,0.126572770874
ACH-000317,0.08484366185890001
ACH-000318,-0.041231603220199996
ACH-000319,0.106163617074
ACH-000320,0.36427231208800004
ACH-000322,-0.0737799449443
ACH-000323,0.0156335166757
ACH-000324,-0.0242255204861
ACH-000329,0.08099082075410001
ACH-000330,0.0763834645989
ACH-000331,-0.10654389695000001
ACH-000332,0.06794355107080001
ACH-000334,0.35087259769900003
ACH-000335,0.00718363752949
ACH-000336,-0.0153829050587
ACH-000337,-0.0117448293102
ACH-000339,0.30115405767700004
ACH-000341,0.119275065111
ACH-000348,0.111266484627
ACH-000350,0.197841436701
ACH-000352,0.10821232162999998
ACH-000356,-0.145607873376
ACH-000361,0.07442902301910001
ACH-000362,0.589792036788
ACH-000363,0.0820170674973
ACH-000364,0.127739285303
ACH-000365,-0.12221064359799999
ACH-000366,-0.015329385368
ACH-000368,0.104722162065
ACH-000374,0.093487077383
ACH-000375,0.024180340374
ACH-000376,0.028792267165599995
ACH-000381,0.0306529427808
ACH-000383,0.00221880103026
ACH-000387,-0.09410663052360001
ACH-000389,0.11057982466600001
ACH-000390,0.08791372049839999
ACH-000393,0.19330828082600002
ACH-000395,0.0980486115804
ACH-000397,0.0531515179191
ACH-000401,0.061697632516
ACH-000402,0.163072823354
