,WASL (8976)
ACH-000004,0.0919588149178
ACH-000007,-0.28198478415
ACH-000009,0.213371744639
ACH-000011,-0.16161802902699998
ACH-000012,-0.0322826865544
ACH-000013,-0.23736729076299998
ACH-000014,-0.47391819646399996
ACH-000015,-0.221879382991
ACH-000017,-0.14845387849799999
ACH-000018,-0.28941743271299997
ACH-000019,-0.118084782637
ACH-000021,-0.278481456282
ACH-000022,-0.0723776548777
ACH-000025,-0.38515086289300005
ACH-000028,0.007684229608939999
ACH-000030,-0.0500506748612
ACH-000035,-0.227451283226
ACH-000036,0.0055849672219
ACH-000037,0.33709136747199997
ACH-000039,-0.11804085328299999
ACH-000040,0.212599837222
ACH-000041,-0.0013902509170999999
ACH-000042,-0.0901517429899
ACH-000045,0.06720314122650001
ACH-000047,-0.264779439904
ACH-000052,-0.123208912564
ACH-000053,0.0344861964781
ACH-000054,-0.20264829655799999
ACH-000055,0.0574573212694
ACH-000060,0.0563057517576
ACH-000067,0.137347059296
ACH-000070,0.00418036130862
ACH-000075,-0.0632849190181
ACH-000078,-0.0324008317031
ACH-000082,-0.030485739655
ACH-000085,-0.00400904757747
ACH-000086,-0.07170229823850001
ACH-000087,-0.312096375316
ACH-000092,-0.128283146576
ACH-000095,-0.0057061685332200004
ACH-000097,-0.250345968953
ACH-000098,-0.262014032745
ACH-000099,0.0805949742217
ACH-000108,-0.336918452143
ACH-000113,0.0906324045399
ACH-000115,-0.43156380353600005
ACH-000116,-0.306711042188
ACH-000118,-0.194585539743
ACH-000120,-0.0565187946335
ACH-000123,-0.223507417264
ACH-000127,-0.090944849563
ACH-000128,-0.130741707839
ACH-000132,-0.323774285005
ACH-000133,0.020731087908700003
ACH-000137,0.07701059422119999
ACH-000138,-0.0342342952814
ACH-000142,0.0150821428756
ACH-000143,-0.279281414103
ACH-000146,0.156747769441
ACH-000148,-0.07200677632619999
ACH-000150,0.012410523878600001
ACH-000152,-0.6478233872079999
ACH-000153,-0.37468354296800005
ACH-000159,-0.12317526390999999
ACH-000160,0.0898049281137
ACH-000163,0.060329543596800005
ACH-000167,-0.08599766539419999
ACH-000168,-0.0998873130514
ACH-000169,0.207259813607
ACH-000178,-0.0428777566001
ACH-000182,-0.371946126602
ACH-000183,-0.013640409753600001
ACH-000188,-0.0446047990673
ACH-000189,0.055755236442800005
ACH-000190,-0.138427867813
ACH-000198,0.062212269201300005
ACH-000204,0.203775735464
ACH-000206,0.0149098884461
ACH-000207,-0.386766901307
ACH-000211,-0.08515411983769999
ACH-000215,0.103820314828
ACH-000221,0.138867689826
ACH-000222,-0.18832892125700001
ACH-000223,0.143987144375
ACH-000226,0.0284947260391
ACH-000227,0.08010335044200001
ACH-000228,0.13162994327
ACH-000231,-0.08074197919639998
ACH-000232,-0.0706765135914
ACH-000233,0.178348109456
ACH-000234,0.07939581262010001
ACH-000235,-0.0441708526169
ACH-000237,0.0624300412945
ACH-000238,0.10600519487400001
ACH-000243,-0.5286039801569999
ACH-000244,-0.43527481975000004
ACH-000246,-0.320635622984
ACH-000248,-0.0887098495298
ACH-000250,0.0589139702597
ACH-000251,-0.138735843139
ACH-000253,0.0148634339512
ACH-000255,-0.07269325377010001
ACH-000256,-0.200721426409
ACH-000257,-0.0927524296698
ACH-000258,-0.16197282672399999
ACH-000259,0.0213146472683
ACH-000260,-0.212362666415
ACH-000261,0.011802004351
ACH-000262,-0.11882773359200001
ACH-000263,0.0491017393228
ACH-000264,-0.052978949562
ACH-000265,-0.022140071523
ACH-000266,-0.056366152340599995
ACH-000272,-0.0234906639806
ACH-000273,-0.397950205657
ACH-000274,-0.0457321938201
ACH-000277,-0.275408456114
ACH-000278,-0.21724751335499998
ACH-000279,-0.282313856737
ACH-000280,0.038871120656499995
ACH-000281,0.0717843582081
ACH-000288,-0.211920807835
ACH-000291,0.015376805438899998
ACH-000293,-0.10370957361199999
ACH-000294,0.182804087606
ACH-000295,0.22864710956999998
ACH-000296,-0.45623179784199996
ACH-000302,0.145742542432
ACH-000304,-0.301058232923
ACH-000307,-0.288980811824
ACH-000308,-0.059136600433
ACH-000310,-0.16136654578
ACH-000311,-0.31286351835799997
ACH-000312,-0.0744999215366
ACH-000315,-0.0138239032848
ACH-000316,-0.0607984168726
ACH-000317,-0.08676175152969999
ACH-000318,0.0013922246435999997
ACH-000319,-0.16628537965999998
ACH-000320,-0.451531779301
ACH-000322,-0.09520407782029999
ACH-000323,0.0916396493765
ACH-000324,-0.292889513816
ACH-000329,0.132913995725
ACH-000330,0.178062466726
ACH-000331,0.028386959175400003
ACH-000332,-0.210196184508
ACH-000334,-0.176420265211
ACH-000335,0.026823397927900002
ACH-000336,-0.08168396040300001
ACH-000337,-0.102211062752
ACH-000339,0.0587867554885
ACH-000341,-0.0469297649364
ACH-000348,0.0234995291297
ACH-000350,0.157554021664
ACH-000352,-0.381904238234
ACH-000356,-0.134547403202
ACH-000361,-0.121445224758
ACH-000362,-0.0725206145871
ACH-000363,-0.006263407319220001
ACH-000364,0.110635355438
ACH-000365,0.11615815525
ACH-000366,0.249160211291
ACH-000368,-0.034434771217099994
ACH-000374,-0.158083888937
ACH-000375,-0.18132939521699998
ACH-000376,-0.209795493887
ACH-000381,-0.26310188691999997
ACH-000383,-0.0179773863459
ACH-000387,0.0175660911753
ACH-000389,-0.428117566893
ACH-000390,-0.22934371325300001
ACH-000393,0.0738577605704
ACH-000395,-0.406605767063
ACH-000397,-0.05299003785069999
ACH-000401,0.06943161242580001
ACH-000402,0.0308576197005
ACH-000403,-0.162134984956
ACH-000404,0.0586484160167
ACH-000406,0.0951879326963
ACH-000407,-0.18082343958099997
ACH-000408,0.180015544284
ACH-000410,0.14906803750199998
ACH-000411,-0.224014929782
ACH-000414,-0.325581018722
ACH-000415,-0.0665756383019
ACH-000416,-0.33309238395999996
ACH-000420,-0.262161807509
ACH-000421,0.0515941348527
ACH-000424,-0.327075452991
ACH-000425,-0.0031729480535100003
ACH-000426,0.30701419278700004
ACH-000427,0.0839746414808
ACH-000433,-0.118430305482
ACH-000436,0.150932229383
ACH-000444,-0.00778608598671
ACH-000445,0.09322138908569999
ACH-000448,-0.20044697076999998
ACH-000450,-0.07302557431639999
ACH-000452,-0.0925431117193
ACH-000454,-0.088135357509
ACH-000458,-0.07113049212460001
ACH-000459,0.390175703756
ACH-000460,-0.08012335880339999
ACH-000461,0.300126252817
ACH-000463,-0.08750954540519999
ACH-000464,-0.057994552053800004
ACH-000466,0.0704359879312
ACH-000467,-0.222912719963
ACH-000468,-0.213934465635
ACH-000469,-0.0179136200798
ACH-000470,-0.054966622746099994
ACH-000471,-0.273338409421
ACH-000472,-0.133682250171
ACH-000473,0.11168551004
ACH-000475,-0.040381781303
ACH-000476,-0.276413151748
ACH-000477,0.167106161084
ACH-000480,-0.153699544376
