,CNGA3 (1261)
ACH-000004,-0.040133186162400004
ACH-000007,-0.0285672844776
ACH-000009,0.0133472763836
ACH-000011,-0.0313545781048
ACH-000012,-0.0300076715626
ACH-000013,-0.194964949838
ACH-000014,0.0347838947915
ACH-000015,-0.09697591593039999
ACH-000017,-0.142632198058
ACH-000018,-0.1606182713
ACH-000019,-0.12624566916899999
ACH-000021,0.23940382864100002
ACH-000022,0.033049989443299996
ACH-000025,0.0919491534183
ACH-000028,-0.34403378988300004
ACH-000030,-0.13816468367100002
ACH-000035,-0.186630975113
ACH-000036,-0.020538260128799998
ACH-000037,-0.21290964077500002
ACH-000039,0.103328279361
ACH-000040,0.164912444795
ACH-000041,0.0795510575115
ACH-000042,-0.0541618379748
ACH-000045,-0.033835807781599996
ACH-000047,-0.0509254779263
ACH-000052,-0.0784877821908
ACH-000053,-0.141574737206
ACH-000054,0.0500549396193
ACH-000055,-0.13408072967
ACH-000060,-0.10725631398600001
ACH-000067,0.022718067441599998
ACH-000070,-0.0320531240788
ACH-000075,0.23076434142299998
ACH-000078,0.11861158152899999
ACH-000082,0.027509790844400004
ACH-000085,-0.265093670302
ACH-000086,-0.030285153167300002
ACH-000087,0.179027558108
ACH-000092,-0.318611222564
ACH-000095,0.08863083199680001
ACH-000097,-0.0322471517326
ACH-000098,-0.135366622883
ACH-000099,-0.146757506134
ACH-000108,-0.113551008838
ACH-000113,0.0014623811189
ACH-000115,0.013876037629
ACH-000116,0.0503575311728
ACH-000118,-0.0879508088314
ACH-000120,-0.0894362268322
ACH-000123,-0.0103676635034
ACH-000127,-0.117485164102
ACH-000128,-0.15129623764
ACH-000132,-0.087523077922
ACH-000133,-0.103109058394
ACH-000137,-0.148561898266
ACH-000138,-0.000326934557008
ACH-000142,-0.100532276033
ACH-000143,-0.0843379980405
ACH-000146,-0.12199822199000002
ACH-000148,-0.030990508741599997
ACH-000150,0.20668526571899998
ACH-000152,-0.184669743074
ACH-000153,-0.0805298621936
ACH-000159,-0.0440629946531
ACH-000160,0.0033045127019099996
ACH-000163,-0.165234452417
ACH-000167,-0.10399529394899999
ACH-000168,-0.16505059036699998
ACH-000169,-0.12028366747500001
ACH-000178,-0.144871808415
ACH-000182,-0.110839785904
ACH-000183,-0.07028696540269999
ACH-000188,0.0633669986135
ACH-000189,0.024867308479900003
ACH-000190,-0.037054021373
ACH-000198,-0.109930357454
ACH-000204,-0.158928178401
ACH-000206,-0.239605752145
ACH-000207,-0.0407119478418
ACH-000211,-0.000615916457428
ACH-000215,-0.0632792164019
ACH-000221,-0.139012510914
ACH-000222,-0.109829044499
ACH-000223,-0.13324320880999999
ACH-000226,-0.130521233707
ACH-000227,-0.0845876582443
ACH-000228,-0.49113898483900004
ACH-000231,-0.188760349315
ACH-000232,0.044165525311
ACH-000233,0.143810738666
ACH-000234,0.049291328806800004
ACH-000235,-0.0509954004092
ACH-000237,-0.11326016674
ACH-000238,0.0606556565368
ACH-000243,-0.172122953253
ACH-000244,-0.046844882332100005
ACH-000246,-0.05131938633830001
ACH-000248,-0.0628367855346
ACH-000250,-0.142506592504
ACH-000251,0.149642302471
ACH-000253,-0.17327752652399997
ACH-000255,-0.302640208375
ACH-000256,0.314005317688
ACH-000257,-0.0874670871954
ACH-000258,-0.133789151616
ACH-000259,-0.0754621672983
ACH-000260,-0.0480801486371
ACH-000261,0.004912665995729999
ACH-000262,0.0142050994937
ACH-000263,-0.116595915482
ACH-000264,-0.0429175301662
ACH-000265,-0.0708570520708
ACH-000266,-0.0799246952114
ACH-000272,-0.0784064501421
ACH-000273,-0.0632609586458
ACH-000274,-0.036942658061
ACH-000277,-0.014113162272099999
ACH-000278,0.0820043692727
ACH-000279,-0.0301019109853
ACH-000280,0.0383300604329
ACH-000281,-0.016741057738
ACH-000288,-0.116194480782
ACH-000291,-0.144103425033
ACH-000293,-0.14849408599400002
ACH-000294,-0.09415040096669999
ACH-000295,0.305667121103
ACH-000296,-0.16830325131499999
ACH-000302,-0.11731618624199999
ACH-000304,-0.206717776688
ACH-000307,-0.173127833449
ACH-000308,-0.145760628859
ACH-000310,-0.094106480444
ACH-000311,-0.170137510418
ACH-000312,-0.11870652533800001
ACH-000315,0.127338250442
ACH-000316,-0.124531529951
ACH-000317,0.0423100805815
ACH-000318,-0.11106218652899999
ACH-000319,0.0504208227006
ACH-000320,-0.23878548614
ACH-000322,-0.077639032597
ACH-000323,-0.079789257416
ACH-000324,-0.0232335040546
ACH-000329,-0.0674618597025
ACH-000330,-0.239326687894
ACH-000331,-0.148921618434
ACH-000332,0.000121633745182
ACH-000334,-0.00505234409022
ACH-000335,-0.187186882526
ACH-000336,0.214049503675
ACH-000337,-0.0634710379972
ACH-000339,-0.11958438898399999
ACH-000341,-0.181017625511
ACH-000348,-0.044295987066800005
ACH-000350,0.0911910115958
ACH-000352,-0.07999683149230001
ACH-000356,-0.045721901070300004
ACH-000361,0.128598229295
ACH-000362,-0.026198382036599997
ACH-000363,-0.143319734357
ACH-000364,-0.12763397731599999
ACH-000365,-0.0384934302919
ACH-000366,-0.0584159998404
ACH-000368,-0.0516772274266
ACH-000374,-0.0168582976629
ACH-000375,-0.187842079278
ACH-000376,-0.0691614467336
ACH-000381,-0.227361814236
ACH-000383,-0.0709499634533
ACH-000387,-0.142473193108
ACH-000389,-0.033017913958
ACH-000390,0.0155222835904
ACH-000393,-0.109694953125
ACH-000395,-0.172901586057
ACH-000397,-0.040623212820599996
ACH-000401,-0.153144239473
ACH-000402,-0.138756086128
ACH-000403,0.007786006527689999
ACH-000404,-0.181928332011
ACH-000406,-0.09380918117910002
ACH-000407,-0.06603820715530001
ACH-000408,-0.06782686278280001
ACH-000410,-0.0987259826198
ACH-000411,-0.207712190251
ACH-000414,-0.00101021227468
ACH-000415,-0.14233208305
ACH-000416,-0.0845946191954
ACH-000420,-0.130067690268
ACH-000421,-0.139876169745
ACH-000424,-0.265914327758
ACH-000425,-0.0691544014508
ACH-000426,-0.100709020009
ACH-000427,0.0127857362461
ACH-000433,0.128631808466
ACH-000436,-0.0638074262725
ACH-000444,-0.0121693820098
ACH-000445,-0.0393835541292
ACH-000448,-0.040990937335699994
ACH-000450,0.0179147601966
ACH-000452,-0.0269049625056
ACH-000454,-0.09150259503769999
ACH-000458,0.007138111055279999
ACH-000459,-0.265685353806
ACH-000460,-0.011760521365399998
ACH-000461,-0.055305159285
ACH-000463,-0.096990361897
ACH-000464,-0.063950462079
ACH-000466,-0.0523348130132
ACH-000467,-0.16831953235
ACH-000468,-0.045027214263699995
ACH-000469,0.021621809465400006
ACH-000470,-0.0689514013893
ACH-000471,0.034980020574300004
ACH-000472,0.0394162244878
ACH-000473,-0.0564369377268
