,FAM65C (140876)
ACH-000004,-0.192082094106
ACH-000007,-0.32037169768199997
ACH-000009,-0.270415141251
ACH-000011,-0.463584623798
ACH-000012,-0.0387830867056
ACH-000013,-0.264035260823
ACH-000014,-0.022123927033099997
ACH-000015,-0.123146668673
ACH-000017,-0.42934044431
ACH-000018,-0.196090443019
ACH-000019,-0.772749662446
ACH-000021,-0.10454648233899999
ACH-000022,-0.187841814292
ACH-000025,-0.0834518660723
ACH-000028,-0.350400727016
ACH-000030,-0.267189804755
ACH-000035,-0.288725567025
ACH-000036,-0.0967134899721
ACH-000037,-0.0486189226291
ACH-000039,-0.0749633869199
ACH-000040,-0.20766503466699998
ACH-000041,0.142603679521
ACH-000042,-0.302061877815
ACH-000045,-0.184566831434
ACH-000047,-0.267112585473
ACH-000052,-0.110447116235
ACH-000053,-0.160554421115
ACH-000054,0.0013996508989900002
ACH-000055,-0.231965542319
ACH-000060,-0.349968487856
ACH-000067,-0.25336707175
ACH-000070,-0.0960995809732
ACH-000075,-0.105287794635
ACH-000078,-0.09913063940760002
ACH-000082,-0.285692839168
ACH-000085,-0.490237492839
ACH-000086,-0.26845919268199997
ACH-000087,0.19383033956300003
ACH-000092,-0.169889451661
ACH-000095,-0.219551117751
ACH-000097,-0.240305378255
ACH-000098,0.009134256034249999
ACH-000099,-0.144529197654
ACH-000108,-0.25116120118
ACH-000113,-0.025855168908500002
ACH-000115,-0.251317007516
ACH-000116,-0.213135206468
ACH-000118,-0.146306615478
ACH-000120,-0.142264973272
ACH-000123,-0.13385465840299998
ACH-000127,-0.0797062424951
ACH-000128,-0.23801763890799998
ACH-000132,-0.0338672856369
ACH-000133,-0.32030050053000003
ACH-000137,-0.24153484048700002
ACH-000138,-0.203193213252
ACH-000142,-0.342248403403
ACH-000143,-0.057221616370099995
ACH-000146,-0.0154600434436
ACH-000148,-0.228938183336
ACH-000150,-0.362217594899
ACH-000152,-0.032977174859
ACH-000153,0.16817790717300002
ACH-000159,-0.287268774033
ACH-000160,-0.13715122595100002
ACH-000163,-0.0660197629786
ACH-000167,0.011743733876200002
ACH-000168,-0.0736227555453
ACH-000169,-0.045404164246199995
ACH-000178,-0.335012434549
ACH-000182,-0.283603419653
ACH-000183,-0.053573818891000005
ACH-000188,0.013221679238799999
ACH-000189,-0.316038865671
ACH-000190,-0.117205786317
ACH-000198,-0.22022045021699999
ACH-000204,-0.15114281588300002
