,EHBP1 (23301)
ACH-000004,-0.167541398465
ACH-000007,0.123546388961
ACH-000009,0.05870878143469999
ACH-000011,0.263162621493
ACH-000012,0.11082235377
ACH-000013,0.0280969337078
ACH-000014,0.180249773102
ACH-000015,0.21269350075
ACH-000017,0.0733656445168
ACH-000018,-0.062248690828999996
ACH-000019,0.248039341635
ACH-000021,0.0522200940847
ACH-000022,0.112174941557
ACH-000025,0.0207109723068
ACH-000028,0.053972959340300004
ACH-000030,0.122999292993
ACH-000035,0.0558402111485
ACH-000036,0.0824274151626
ACH-000037,0.2093011941
ACH-000039,0.007961938328390001
ACH-000040,0.221762047087
ACH-000041,0.05947783526309999
ACH-000042,0.0044986143391400005
ACH-000045,0.208690343728
ACH-000047,-0.0009699834933839999
ACH-000052,0.153724303548
ACH-000053,0.133034627833
ACH-000054,0.189491843619
ACH-000055,0.21537629883200002
ACH-000060,0.233090308942
ACH-000067,-0.048564947155999995
ACH-000070,-0.014345642926100001
ACH-000075,0.309327110158
ACH-000078,-0.118593487127
ACH-000082,0.198362828693
ACH-000085,0.0841522904744
ACH-000086,0.0137845444321
ACH-000087,0.301453527637
ACH-000092,-0.051132427039400005
ACH-000095,0.150607270919
ACH-000097,0.180755445158
ACH-000098,0.24698533763500002
ACH-000099,-0.657894171251
ACH-000108,0.156075945222
ACH-000113,0.151006360373
ACH-000115,-0.309820647073
ACH-000116,0.0831311758229
ACH-000118,0.14146648354699998
ACH-000120,-0.035981257638199995
ACH-000123,0.07981039541280001
ACH-000127,0.042420930741800006
ACH-000128,0.0777065400015
ACH-000132,-0.032241779276299995
ACH-000133,-0.04074730139
ACH-000137,0.11293247599600001
ACH-000138,0.155371615902
ACH-000142,0.24162829564899999
ACH-000143,0.19984771618900002
ACH-000146,0.10661688000399999
ACH-000148,0.26040390561500004
ACH-000150,0.11102629883099999
ACH-000152,0.00554785835756
ACH-000153,0.39566858365999996
ACH-000159,0.08374744683119999
ACH-000160,-0.0209855804192
ACH-000163,0.0145880666635
ACH-000167,0.15661962388599998
ACH-000168,0.0436685722121
ACH-000169,0.21807991185199999
ACH-000178,0.200729581545
ACH-000182,-0.056018304642099996
ACH-000183,0.08945011853430002
ACH-000188,0.040817143868800004
ACH-000189,-0.12844298697599998
ACH-000190,0.039135772104300005
ACH-000198,0.147769492386
ACH-000204,0.27517424999400003
ACH-000206,0.241809887055
ACH-000207,-0.0320498864192
ACH-000211,0.0909345817107
ACH-000215,0.11892862875600001
ACH-000221,0.137770316148
ACH-000222,0.10641149154999999
ACH-000223,0.046305514509899996
ACH-000226,0.158384203684
ACH-000227,-0.22889508688700003
ACH-000228,0.127661393919
ACH-000231,0.155328571812
ACH-000232,0.08302720785689999
ACH-000233,0.141258592229
ACH-000234,0.0169605180164
ACH-000235,0.133668449017
ACH-000237,0.10962930439999999
ACH-000238,0.0170229493825
ACH-000243,0.08648253510639999
ACH-000244,0.231986354468
ACH-000246,0.059741930788799996
ACH-000248,0.159491961662
ACH-000250,0.16262486627999997
ACH-000251,0.14312946049900002
ACH-000253,0.111092560853
ACH-000255,0.12291004013699999
ACH-000256,0.101308869089
ACH-000257,-0.233006279285
ACH-000258,0.183914754749
ACH-000259,-0.23536723876600002
ACH-000260,0.113128715651
ACH-000261,0.041014785426400004
ACH-000262,0.169040386864
ACH-000263,0.289119934062
ACH-000264,0.10740661200200001
ACH-000265,0.127612841581
ACH-000266,0.021343467682500002
ACH-000272,0.043381463400800006
ACH-000273,0.136681552513
ACH-000274,-0.0144968045379
ACH-000277,0.21181222169599997
ACH-000278,-0.0384823234836
ACH-000279,0.114085415691
ACH-000280,0.22196683846700002
ACH-000281,0.0233473146525
ACH-000288,-0.0535566930994
ACH-000291,0.15476915743
ACH-000293,0.0223060421207
ACH-000294,0.0742699675114
ACH-000295,-0.0893416243066
ACH-000296,0.188055162052
ACH-000302,0.08569788167089999
ACH-000304,0.154748021722
ACH-000307,0.07804825041039999
ACH-000308,0.16722291864
ACH-000310,-0.0028458614742
ACH-000311,0.0661140588926
ACH-000312,-0.0204691738313
ACH-000315,0.213892223283
ACH-000316,0.22026633903999998
ACH-000317,0.17181878074999998
ACH-000318,0.058267201426200003
ACH-000319,0.260481788852
ACH-000320,0.08528491580849999
ACH-000322,0.29411162170099997
ACH-000323,0.159621854081
ACH-000324,0.197660802661
ACH-000329,0.216507066908
ACH-000330,0.0106504161107
ACH-000331,0.067042761629
ACH-000332,0.010763951867
ACH-000334,0.021824787562599996
ACH-000335,0.30094757819400003
ACH-000336,0.28415051264
ACH-000337,-0.025805855065099997
ACH-000339,0.180007397703
ACH-000341,-0.053608909589
ACH-000348,0.0982382655611
ACH-000350,0.128631195488
ACH-000352,0.16052308040899999
ACH-000356,0.17701927810600002
ACH-000361,0.20562103402399998
ACH-000362,0.009168782156350001
ACH-000363,0.143998200434
ACH-000364,0.138830083617
ACH-000365,0.187672567489
ACH-000366,-0.037979212438599995
ACH-000368,0.029834913632499998
ACH-000374,0.045512805508699995
ACH-000375,0.126267111457
ACH-000376,-0.0052520443664099995
ACH-000381,0.0738850440782
ACH-000383,0.058469689294999995
ACH-000387,0.0355763540006
ACH-000389,0.125954510237
ACH-000390,0.10894187845999999
ACH-000393,0.17337293857900002
ACH-000395,0.00117479102238
ACH-000397,0.0884058785674
ACH-000401,0.0337165281175
ACH-000402,0.646498493436
ACH-000403,0.090501273138
ACH-000404,0.498736630798
ACH-000406,0.122641998833
ACH-000407,-0.123873495655
ACH-000408,0.0354155868535
ACH-000410,0.101905504438
ACH-000411,0.169768104806
ACH-000414,0.123372217672
ACH-000415,0.145257943424
ACH-000416,0.021781518239599996
ACH-000420,0.171166373739
ACH-000421,0.107650898625
ACH-000424,-0.021886747413
ACH-000425,0.116976058581
ACH-000426,0.327128887438
ACH-000427,-0.201377134907
ACH-000433,-0.0689934407465
ACH-000436,0.068542935143
ACH-000444,0.10621360404100001
ACH-000445,0.242143545404
ACH-000448,-0.06343774405069999
ACH-000450,0.334830602128
ACH-000452,0.10233607450400001
ACH-000454,-0.0143235833161
ACH-000458,0.103834966339
ACH-000459,0.279349433797
ACH-000460,-0.029317532085
ACH-000461,0.0782934467143
ACH-000463,0.149467915664
ACH-000464,0.0876675579012
ACH-000466,0.209539835315
ACH-000467,0.063659500553
ACH-000468,0.1145041093
ACH-000469,0.21216546189399998
ACH-000470,0.20363261671500002
ACH-000471,0.16466804372000002
ACH-000472,0.085411455825
ACH-000473,0.24044046016600001
ACH-000475,0.0815543696622
ACH-000476,0.151865733583
ACH-000477,0.09640313296330001
ACH-000480,0.00353707000192
ACH-000481,0.15461144799100002
ACH-000483,0.24566429809300003
ACH-000484,0.376249620559
ACH-000485,-0.0263424256294
ACH-000486,0.105784874087
ACH-000487,0.0433108861126
ACH-000488,0.196676841347
ACH-000490,0.055235730040499996
ACH-000491,-0.33783544582099995
ACH-000495,0.154096904704
ACH-000496,0.140992042182
ACH-000499,-0.08611808468860001
ACH-000500,0.502919728128
ACH-000502,0.055948947593300005
ACH-000503,0.183186397159
ACH-000505,0.10161776459699999
ACH-000507,0.12798569349000002
ACH-000510,0.159551397758
ACH-000511,0.12465692426899999
ACH-000512,0.102620806881
ACH-000516,0.131942926803
ACH-000517,0.10742291987500001
ACH-000518,0.136935565866
ACH-000520,0.17320942255600003
ACH-000521,-0.220639203836
ACH-000522,0.156835537761
ACH-000524,0.119446042259
ACH-000527,0.166379961138
ACH-000528,0.053351401173900005
ACH-000537,-0.150711729141
ACH-000541,0.116690266102
ACH-000542,0.021684218627
ACH-000544,0.123339369233
ACH-000545,0.132257530307
ACH-000547,-0.24028677466899998
ACH-000548,0.16836500736999999
ACH-000549,0.016565165466499998
ACH-000550,0.0371574180768
ACH-000552,0.075932618071
ACH-000556,0.0682410348937
