,PATL2 (197135)
ACH-000004,0.07258731502
ACH-000007,0.289577253265
ACH-000009,0.24253171630800002
ACH-000011,0.164309297796
ACH-000012,0.160814290499
ACH-000013,0.335479333785
ACH-000014,0.08586182861500001
ACH-000015,0.286011908744
ACH-000017,0.08873840713610001
ACH-000018,0.5041319881149999
ACH-000019,0.133619162638
ACH-000021,0.175291332246
ACH-000022,0.12598237265
ACH-000025,0.24649497969700002
ACH-000028,0.275837469477
ACH-000030,0.282010279337
ACH-000035,0.146618021137
ACH-000036,0.286143565042
ACH-000037,0.21394927745499998
ACH-000039,0.384010006047
ACH-000040,0.436438483612
ACH-000041,0.317189434996
ACH-000042,0.21724910598000002
ACH-000045,0.238252971305
ACH-000047,0.408016511725
ACH-000052,0.224883874991
ACH-000053,0.095908606334
ACH-000054,0.417604928555
ACH-000055,0.464621748875
ACH-000060,0.476789451624
ACH-000067,0.0640008963633
ACH-000070,0.503973879976
ACH-000075,0.308562061464
ACH-000078,0.279563580448
ACH-000082,0.18722683913199997
ACH-000085,0.282343139427
ACH-000086,0.310154041568
ACH-000087,0.46603988128999996
ACH-000092,0.302941807058
ACH-000095,0.201875183044
ACH-000097,0.17102408329399998
ACH-000098,0.33792521915299994
ACH-000099,0.249014562839
ACH-000108,0.10499707068
ACH-000113,0.26671143856699997
ACH-000115,0.226979459415
ACH-000116,0.228489468577
ACH-000118,0.297317983755
ACH-000120,0.19734251672800002
ACH-000123,0.433392152984
ACH-000127,0.38722046375299995
ACH-000128,0.327118715899
ACH-000132,0.249507276514
ACH-000133,0.30759500073
ACH-000137,0.153335057767
ACH-000138,0.313983987219
ACH-000142,0.215145659489
ACH-000143,0.037196681299499997
ACH-000146,0.32612670667599997
ACH-000148,0.233364237868
ACH-000150,0.185783719588
ACH-000152,0.306388197426
ACH-000153,0.48230229576399997
ACH-000159,0.25354205226300003
ACH-000160,0.323456306721
ACH-000163,0.34004761006399997
ACH-000167,0.20573724760499998
ACH-000168,0.424410490832
ACH-000169,0.217311689461
ACH-000178,0.271774690565
ACH-000182,0.183646598459
ACH-000183,0.27370890617
ACH-000188,0.255119165232
ACH-000189,0.224825549381
ACH-000190,0.12890559322200001
ACH-000198,0.21915712882399999
ACH-000204,0.026386824849900004
ACH-000206,0.29587847703299996
ACH-000207,0.218778584844
ACH-000211,0.307460359516
ACH-000215,0.244173960285
ACH-000221,0.23241437250900002
ACH-000222,0.0162757511509
ACH-000223,0.23385909597600002
ACH-000226,0.151362558403
ACH-000227,0.31917759107
ACH-000228,0.14630685197100002
ACH-000231,0.372634796679
ACH-000232,0.279806505874
ACH-000233,0.341421541226
ACH-000234,0.128676047457
ACH-000235,0.20449131140700003
ACH-000237,0.289495038469
ACH-000238,0.285495333639
ACH-000243,0.11712844639699999
ACH-000244,0.59310124524
ACH-000246,0.378199100815
ACH-000248,0.336273104941
ACH-000250,0.39291974429399995
ACH-000251,0.24296500904399998
ACH-000253,0.262804462471
ACH-000255,0.210086366746
ACH-000256,0.220690856229
ACH-000257,0.137646512751
ACH-000258,0.410110639266
ACH-000259,0.229320038496
ACH-000260,0.253427215948
ACH-000261,0.215117590182
ACH-000262,0.19627274089000002
ACH-000263,0.23355396169300002
ACH-000264,0.32891955471
ACH-000265,0.11244672215700001
ACH-000266,0.159676048336
ACH-000272,0.133773534364
ACH-000273,0.277854879657
ACH-000274,0.190762767316
ACH-000277,0.195043361932
ACH-000278,0.23802076255999996
ACH-000279,0.19684042888300002
ACH-000280,0.260895122776
ACH-000281,0.133093993788
