,MYO1B (4430)
ACH-000004,0.0555626485666
ACH-000007,-0.503990372744
ACH-000009,-0.285872774151
ACH-000011,0.183482938147
ACH-000012,-0.0655898704561
ACH-000013,0.052328094544199996
ACH-000014,-0.00179123076469
ACH-000015,-0.059349070732699995
ACH-000017,-0.143963313063
ACH-000018,0.0031381418956199997
ACH-000019,0.107813082706
ACH-000021,-0.10657623806
ACH-000022,0.118180876204
ACH-000025,-0.142968101103
ACH-000028,-0.00176127638579
ACH-000030,-0.039659881310400005
ACH-000035,-0.020383630200200002
ACH-000036,-0.137540936202
ACH-000037,-0.058575742025300005
ACH-000039,-0.141527916257
ACH-000040,-0.014968529580899998
ACH-000041,-0.0621294116521
ACH-000042,-0.267818466385
ACH-000045,0.0229746322487
ACH-000047,-0.09127257703819999
ACH-000052,-0.115097541921
ACH-000053,-0.0510853909578
ACH-000054,-0.22743360694899997
ACH-000055,0.20023870357299997
ACH-000060,-0.102512862004
ACH-000067,-0.15172955306
ACH-000070,-0.106243507686
ACH-000075,0.00852568398527
ACH-000078,-0.025170350828999998
ACH-000082,0.032548022792199996
ACH-000085,0.0860175103811
ACH-000086,0.013174480498600002
ACH-000087,-0.159037615128
ACH-000092,-0.0298120520917
ACH-000095,-0.035605600402599996
ACH-000097,-0.0184141194066
ACH-000098,0.031468076971
ACH-000099,-0.09410295837310001
ACH-000108,-0.126729588157
ACH-000113,-0.234700679601
ACH-000115,-0.0819843856219
ACH-000116,0.00802559562268
ACH-000118,-0.18217370088100002
ACH-000120,-0.204243163859
ACH-000123,-0.0106494886053
ACH-000127,-0.13067737228700002
ACH-000128,-0.116911313346
ACH-000132,-0.145433168911
ACH-000133,-0.0984226541245
ACH-000137,-0.129157420106
ACH-000138,-0.130152738188
ACH-000142,-0.0650520055404
ACH-000143,-0.233761611827
ACH-000146,0.0229159390833
ACH-000148,0.210531265778
ACH-000150,-0.0849669473747
ACH-000152,-0.02389619337
ACH-000153,-0.0416876172285
ACH-000159,-0.12426094907
ACH-000160,-0.0394700283002
ACH-000163,-0.04231647412830001
ACH-000167,0.32304135899
ACH-000168,0.119784973509
ACH-000169,0.040760061195900005
ACH-000178,0.08227082417949999
ACH-000182,-0.24042381405000002
ACH-000183,-0.0792328907472
ACH-000188,0.261772888101
ACH-000189,0.00453913258582
ACH-000190,-0.008955886004790001
ACH-000198,-0.04285500138230001
ACH-000204,-0.184426205005
ACH-000206,-0.0817468502822
ACH-000207,0.061260057282800005
ACH-000211,-0.0055242758026600005
ACH-000215,-0.00486507578279
ACH-000221,-0.04566538923880001
ACH-000222,-0.209049539542
ACH-000223,0.0009070003098210002
ACH-000226,-0.0965835504256
ACH-000227,-0.19532917848
ACH-000228,-0.09055870084139998
ACH-000231,-0.103049309466
ACH-000232,-0.025216886421
ACH-000233,0.031219412456099997
ACH-000234,-0.187685471856
ACH-000235,-0.123839118188
ACH-000237,0.0330190165215
