,NCL (4691)
ACH-000190,-1.07745890168
ACH-000198,-0.648676159506
ACH-000204,-0.8424227930470001
ACH-000206,-0.663800086034
ACH-000207,-0.7720667510160001
ACH-000211,-0.761759737776
ACH-000215,-0.7765619463619999
ACH-000221,-0.424594868305
ACH-000222,-0.661896093378
ACH-000223,-0.919674410591
ACH-000226,-0.875932352762
ACH-000227,-0.652551234554
ACH-000228,-0.8730921669239999
ACH-000231,-0.883890591868
ACH-000232,-0.8251269387639999
ACH-000233,-0.615999142724
ACH-000234,-0.86893762418
ACH-000235,-0.6853482577150001
ACH-000237,-0.96609493338
ACH-000238,-0.455931220088
ACH-000243,-0.745266271093
ACH-000244,-0.842868329114
ACH-000246,-1.00955706863
ACH-000248,-0.665954135217
ACH-000250,-1.0611677691099999
ACH-000251,-0.623414549474
ACH-000253,-0.816301135879
ACH-000255,-0.96717512424
ACH-000256,-0.7091659319429999
ACH-000257,-0.681028800485
ACH-000258,-0.7229624393880001
ACH-000259,-0.707788960342
ACH-000260,-0.924152212647
ACH-000261,-0.581384925867
ACH-000262,-0.792981545214
ACH-000263,-0.8596257888459999
ACH-000264,-0.514711512822
ACH-000265,-0.868151661407
ACH-000266,-0.868555012485
ACH-000272,-0.617152649279
ACH-000273,-1.05477681912
ACH-000274,-1.0655982610899999
ACH-000277,-0.8730699120759999
ACH-000278,-0.773200464197
ACH-000279,-0.607739032747
ACH-000280,-1.0634437035
ACH-000281,-0.670151598848
ACH-000288,-0.905763832241
ACH-000291,-0.902535276322
ACH-000293,-0.7004827970309999
ACH-000294,-0.489439658173
ACH-000295,-0.7636375187469999
ACH-000296,-0.6881857084990001
ACH-000302,-0.965942703988
ACH-000304,-1.2970265372499998
ACH-000307,-0.8987044991709999
ACH-000308,-0.7525133438349999
ACH-000310,-0.7715163772849999
ACH-000311,-0.919881205557
ACH-000312,-0.7533331259639999
ACH-000315,-0.512109606611
ACH-000316,-0.936179204902
ACH-000317,-1.0292286597600002
ACH-000318,-0.867018378416
ACH-000319,-0.725100210431
ACH-000320,-0.5200253842629999
ACH-000322,-1.2083703369499998
ACH-000323,-0.85114841436
ACH-000324,-1.19584225457
ACH-000329,-1.0754436977200001
ACH-000330,-0.719481219803
ACH-000331,-0.7828799495469999
ACH-000332,-0.819086830167
ACH-000334,-0.597992753095
ACH-000335,-1.0
ACH-000336,-0.784023328994
ACH-000337,-0.62487765351
ACH-000339,-0.79149608235
ACH-000341,-0.601959622019
ACH-000348,-0.582739895872
ACH-000350,-0.495040018905
ACH-000352,-0.560204240324
ACH-000356,-0.640863730989
ACH-000361,-0.765831543522
ACH-000362,-0.688322668512
ACH-000363,-0.497036630594
ACH-000364,-0.9707751528290001
ACH-000365,-0.530111126921
ACH-000366,-0.623764300153
ACH-000368,-0.877615941778
ACH-000374,-0.572994483002
ACH-000375,-0.796933997163
ACH-000376,-1.02101565183
ACH-000381,-0.610689432321
ACH-000383,-0.6792519950939999
ACH-000387,-0.7460856691240001
ACH-000389,-0.8796011386139999
ACH-000390,-0.605866483307
ACH-000393,-0.72924647413
ACH-000395,-0.642272682502
ACH-000397,-0.565022001146
ACH-000401,-0.621658749476
ACH-000402,-0.937128684834
ACH-000403,-0.9436607577439999
ACH-000404,-1.18150921
ACH-000406,-0.720779050844
ACH-000407,-0.513355816788
ACH-000408,-0.763767746289
ACH-000410,-0.758738253942
ACH-000411,-1.12473389847
ACH-000414,-0.901017934062
ACH-000415,-0.771127412718
ACH-000416,-0.738639725626
ACH-000420,-0.554135334205
ACH-000421,-0.6651415190119999
ACH-000424,-0.928928084247
ACH-000425,-1.0591956979600001
ACH-000426,-0.9073065903919999
ACH-000427,-0.841412576147
ACH-000433,-1.06668393478
ACH-000436,-0.7425247387080001
ACH-000444,-0.899950708125
ACH-000445,-1.00454255684
ACH-000448,-0.827134506543
ACH-000450,-0.589060118624
ACH-000452,-0.529236124189
ACH-000454,-0.6898592735760001
ACH-000458,-0.9310109955060001
ACH-000459,-0.8273727075470001
ACH-000460,-0.9560800593000001
ACH-000461,-0.6156205116219999
ACH-000463,-0.7198538559630001
ACH-000464,-0.8188678759219999
ACH-000466,-0.644439413407
ACH-000467,-0.872454465291
ACH-000468,-0.791719092723
ACH-000469,-0.952846559507
ACH-000470,-0.694392647877
ACH-000471,-0.8050933693719999
ACH-000472,-0.649312560474
ACH-000473,-0.625396370961
ACH-000475,-0.699689359252
ACH-000476,-0.589963416607
ACH-000477,-0.689324960198
ACH-000480,-0.841084430815
ACH-000481,-0.452583085894
ACH-000483,-0.940880657324
ACH-000484,-0.673822771909
ACH-000485,-1.0890401809399999
ACH-000486,-0.937885557459
ACH-000487,-0.6214234500370001
ACH-000488,-0.6936697093549999
ACH-000490,-0.700624470228
ACH-000491,-0.5040973744330001
ACH-000495,-1.44036568907
ACH-000496,-0.894788257676
ACH-000499,-0.68093415692
ACH-000500,-1.20801162585
ACH-000502,-0.7679359309489999
ACH-000503,-0.99615278298
ACH-000505,-0.751101014893
ACH-000507,-0.7280919475220001
ACH-000510,-0.7503291337119999
ACH-000511,-0.822914066264
ACH-000512,-0.826026203063
ACH-000516,-0.908677117769
ACH-000517,-0.632616247053
ACH-000518,-0.636956804401
ACH-000520,-0.829904737641
ACH-000521,-0.792384117309
ACH-000522,-0.713458905118
ACH-000524,-0.743909830344
ACH-000527,-0.59702096548
ACH-000528,-0.854795596205
ACH-000537,-0.8096279567899999
ACH-000541,-0.9931545374390001
ACH-000542,-1.10630241692
ACH-000544,-0.980509257921
ACH-000545,-0.602103417456
ACH-000547,-0.8338361882709999
ACH-000548,-0.526278697053
ACH-000549,-0.991325019681
ACH-000550,-0.765091183621
ACH-000552,-0.602080934247
ACH-000556,-0.8336202911949999
ACH-000557,-0.547077546574
ACH-000570,-1.00298830765
ACH-000571,-0.511719362722
ACH-000573,-0.5728883086150001
ACH-000576,-0.791690867324
ACH-000580,-1.192424113
ACH-000584,-0.748251414252
ACH-000585,-0.896307908578
ACH-000588,-0.59306046805
ACH-000589,-0.9523852433230001
ACH-000591,-0.882593694252
ACH-000593,-0.77781864589
ACH-000600,-1.2524049610799999
ACH-000601,-0.941195840215
ACH-000604,-0.7906718884110001
ACH-000605,-0.7925912369020001
ACH-000606,-0.9733703503219999
ACH-000608,-0.8563915457510001
ACH-000614,-0.870224594705
ACH-000616,-0.42758431888400006
ACH-000618,-0.44590443911899996
ACH-000619,-0.5692796879850001
ACH-000620,-0.583359147746
ACH-000621,-0.846070544446
ACH-000622,-0.71842329758
ACH-000623,-0.9689893946420001
ACH-000624,-0.847748342876
ACH-000627,-1.03066844813
ACH-000630,-0.6905801708939999
ACH-000632,-0.6151732083529999
ACH-000633,-0.829339377379
ACH-000637,-0.650670775721
ACH-000638,-0.727913350072
ACH-000646,-0.7035885546709999
ACH-000647,-0.662973772581
ACH-000648,-1.1111286406899998
ACH-000649,-0.597129171561
ACH-000651,-0.462116445869
ACH-000652,-0.517731006979
ACH-000653,-0.780274509058
ACH-000657,-0.944531150579
ACH-000658,-0.550516999501
ACH-000661,-0.7254246604569999
ACH-000662,-0.6864180120450001
ACH-000663,-1.20364627937
ACH-000665,-0.620952339668
ACH-000671,-0.49015803128200003
ACH-000673,-0.799511814272
ACH-000676,-0.647030085113
ACH-000677,-0.829636328096
ACH-000681,-0.835652973716
ACH-000682,-0.903070815514
ACH-000683,-0.7040639649670001
ACH-000684,-0.9289226773870001
ACH-000688,-0.769681010913
ACH-000693,-0.834623237104
ACH-000694,-0.637275425529
ACH-000695,-1.1121508814799999
ACH-000696,-0.929911149268
ACH-000697,-0.662369736711
ACH-000699,-0.71393284255
ACH-000701,-1.07587714821
ACH-000706,-0.788147949427
ACH-000711,-0.619423461579
ACH-000713,-0.715749336723
ACH-000714,-0.76448460677
ACH-000718,-0.885538342974
ACH-000720,-0.74415888957
ACH-000721,-0.982811587257
ACH-000724,-0.8697450391249999
ACH-000725,-0.9120505885789999
ACH-000732,-0.72234676322
ACH-000734,-0.724196702331
ACH-000735,-0.984982412163
ACH-000736,-0.887567442256
ACH-000738,-0.835054496998
ACH-000746,-0.56286816639
ACH-000747,-0.6755111487980001
ACH-000748,-0.821798212357
ACH-000753,-0.5283134692570001
ACH-000756,-1.33070908063
ACH-000757,-0.8261670500839999
ACH-000758,-0.549476721607
ACH-000760,-1.0452899552
ACH-000763,-1.04117242241
ACH-000764,-0.7311171664830001
ACH-000765,-0.754644367896
ACH-000766,-0.806200758879
ACH-000767,-0.520732586414
ACH-000768,-0.7697152291699999
ACH-000769,-0.943228394331
ACH-000770,-0.865968932552
ACH-000771,-0.9212256591169999
ACH-000773,-0.6730461098459999
ACH-000776,-1.25263683991
ACH-000777,-0.903145124872
ACH-000778,-0.7350079814920001
ACH-000781,-0.7655839273630001
ACH-000782,-0.799624300714
ACH-000783,-1.1137133863600002
ACH-000784,-0.542805935864
ACH-000785,-0.656020615174
ACH-000787,-0.504149084869
ACH-000788,-0.803013867507
ACH-000791,-0.89323533613
ACH-000792,-0.656181940516
ACH-000794,-1.06454684904
ACH-000796,-0.628282352856
ACH-000799,-1.2886090395899998
ACH-000800,-0.914114848969
ACH-000802,-0.5243396457389999
ACH-000804,-0.8668005331899999
ACH-000805,-0.970817800167
ACH-000809,-0.920293369671
ACH-000810,-1.24729222706
ACH-000811,-0.7854504086509999
ACH-000817,-0.9325724509659999
ACH-000819,-0.712645324481
ACH-000820,-1.18363754646
ACH-000821,-0.6251886644910001
ACH-000822,-0.805036299381
ACH-000823,-0.8284952619679999
ACH-000824,-0.915510299894
ACH-000827,-1.0512834531200002
ACH-000829,-0.743968053029
ACH-000831,-0.7936528338850001
ACH-000832,-0.931434671535
ACH-000833,-0.629534598055
ACH-000834,-0.82698627595
ACH-000835,-0.688764887034
ACH-000836,-0.8838034711630001
ACH-000837,-0.714982430389
ACH-000838,-0.564072464362
ACH-000839,-0.771430119728
ACH-000840,-0.47122726505
ACH-000841,-0.576993520873
ACH-000843,-0.778027479035
ACH-000846,-0.5638713755179999
ACH-000847,-0.52822530914
ACH-000848,-0.794533946684
ACH-000849,-1.07586990379
ACH-000851,-0.735820231392
ACH-000855,-0.925459506945
ACH-000856,-0.9012582105050001
ACH-000858,-0.885143661955
ACH-000859,-0.856581542493
ACH-000861,-0.846009907376
ACH-000862,-0.6446640669529999
ACH-000865,-0.840017998505
ACH-000866,-0.61606183992
ACH-000867,-0.672437210611
ACH-000869,-0.769311750537
ACH-000872,-0.6829281427770001
ACH-000873,-0.80005426003
ACH-000876,-0.684038604036
ACH-000878,-0.487776798241
ACH-000880,-0.607813626854
ACH-000881,-0.956527929604
ACH-000882,-0.9629510846930001
ACH-000884,-0.839419124559
ACH-000885,-0.696148533075
ACH-000887,-0.926151156876
ACH-000888,-0.524795269462
ACH-000889,-0.808706955908
ACH-000890,-1.04872587356
ACH-000896,-0.8223713690919999
ACH-000898,-0.804964463839
ACH-000900,-1.02708434693
ACH-000901,-0.784813234947
ACH-000905,-0.706212581595
ACH-000906,-0.891213780129
ACH-000907,-1.05632026677
ACH-000910,-0.926921415623
ACH-000911,-0.884305374273
ACH-000912,-0.87171087755
ACH-000913,-0.87136885715
ACH-000915,-0.571480427568
ACH-000916,-0.695361039239
ACH-000917,-0.5130778199830001
ACH-000921,-0.81646767627
ACH-000924,-1.03815997023
ACH-000926,-0.879217891734
ACH-000928,-0.657091719833
ACH-000929,-0.958317499272
ACH-000932,-0.604535601137
ACH-000935,-1.35869703956
ACH-000936,-0.719465689524
ACH-000937,-0.7356472417479999
ACH-000938,-0.902307284774
ACH-000939,-0.44606561516099996
ACH-000941,-0.648003086298
ACH-000943,-0.595675132963
ACH-000946,-0.618047997798
ACH-000947,-0.727326122967
ACH-000948,-0.650053637169
ACH-000950,-0.35362052312
ACH-000953,-0.98878561546
ACH-000957,-0.7763640119959999
ACH-000958,-0.825786843453
ACH-000960,-0.952196102364
ACH-000963,-1.17042837087
ACH-000968,-0.769484530485
ACH-000969,-0.5900389630439999
ACH-000973,-1.04234461044
ACH-000974,-0.7781656287469999
ACH-000975,-1.05237055153
ACH-000976,-0.755632082307
ACH-000978,-0.424282010364
ACH-000980,-0.8784775714540001
ACH-000984,-0.8636980734540001
ACH-000986,-0.8704313532200001
ACH-000988,-0.5873911860050001
ACH-000993,-0.9199079338070001
ACH-000994,-0.6288967304990001
ACH-000996,-0.9027951396539999
ACH-001001,-0.759996027477
ACH-001020,-1.06210484085
ACH-001028,-1.15728438154
ACH-001031,-0.780826005624
ACH-001038,-0.45910435433799995
ACH-001048,-0.874147943135
ACH-001050,-0.802444472601
ACH-001053,-0.68149002518
ACH-001054,-0.597708255307
ACH-001061,-0.902131638141
ACH-001067,-0.976999590848
ACH-001075,-0.7700228154359999
ACH-001096,-0.562093656242
ACH-001128,-1.3095086627099999
ACH-001134,-0.740772681368
ACH-001151,-0.76952677327
ACH-001163,-0.899002761024
ACH-001164,-1.16251050161
ACH-001173,-0.839116981296
ACH-001183,-0.566494260369
ACH-001184,-0.458701924159
ACH-001190,-0.7577545725120001
ACH-001192,-0.519217925059
ACH-001193,-0.636645381165
ACH-001196,-0.486908884583
ACH-001197,-1.12102138936
ACH-001205,-0.895239637641
ACH-001211,-0.9801737936139999
ACH-001212,-0.934893705644
ACH-001228,-0.759751720812
ACH-001232,-1.29087112746
ACH-001239,-0.855535311316
ACH-001274,-1.782273257
ACH-001275,-0.87879678642
ACH-001277,-0.5829117080830001
ACH-001278,-0.845182872963
ACH-001280,-1.02327453874
ACH-001283,-0.7274702482269999
ACH-001289,-0.637711458605
ACH-001295,-0.601090638272
ACH-001300,-0.561036271382
ACH-001301,-0.574000167059
ACH-001302,-0.654937165169
ACH-001303,-0.589843329442
ACH-001306,-0.9497548048960001
ACH-001318,-0.694205799907
ACH-001322,-0.509843711379
ACH-001328,-0.7788932489779999
ACH-001332,-0.966123517983
ACH-001333,-0.564661203328
ACH-001336,-0.913059147502
ACH-001340,-0.767075363354
ACH-001346,-0.558690137825
ACH-001353,-0.796515564756
ACH-001354,-0.552454938859
ACH-001367,-0.896332874518
ACH-001368,-0.7277425191590001
ACH-001374,-0.866156442942
ACH-001375,-0.889388953525
ACH-001377,-0.696626586089
ACH-001380,-0.93137351287
ACH-001391,-0.903863612719
ACH-001407,-0.861398059285
ACH-001408,-0.586659260466
ACH-001413,-1.14966077004
ACH-001430,-0.7665196093950001
ACH-001431,-0.549471702919
ACH-001450,-0.607179415218
ACH-001496,-0.46307800599200005
ACH-001500,-0.505827516903
ACH-001521,-0.930355769624
ACH-001523,-0.914882264648
ACH-001532,-0.848203558875
ACH-001536,-0.781864165285
ACH-001550,-0.780261358529
ACH-001552,-0.733558999435
ACH-001554,-0.70808628529
ACH-001645,-0.8858417588330001
ACH-001654,-0.8528394527259999
ACH-001715,-0.568746536158
ACH-001735,-0.467496129718
ACH-001736,-0.738251813421
ACH-001737,-0.281672058801
ACH-001740,-0.972104563101
ACH-001745,-0.672222238106
ACH-001750,-0.790205924878
ACH-001765,-0.654851763828
ACH-001956,-0.644375580829
ACH-001957,-0.875812027784
