,TAF6 (6878)
ACH-000004,-1.5450661305000002
ACH-000007,-1.36878634521
ACH-000009,-1.3196221578
ACH-000011,-1.5623165029799997
ACH-000012,-1.30941154294
ACH-000013,-1.5812280547
ACH-000014,-1.4508165308899998
ACH-000015,-1.49324226446
ACH-000017,-1.2585962235100001
ACH-000018,-1.2917985332
ACH-000019,-0.837663469661
ACH-000021,-1.6084828080000002
ACH-000022,-1.3548501394999999
ACH-000025,-1.28829219293
ACH-000028,-1.37546276338
ACH-000030,-1.38962544651
ACH-000035,-1.4707419806400002
ACH-000036,-0.987836062481
ACH-000037,-1.5460695263600002
ACH-000039,-1.6578444263999998
ACH-000040,-1.59128631584
ACH-000041,-1.61014726336
ACH-000042,-1.5122741478100001
ACH-000045,-1.59861642903
ACH-000047,-1.17611565141
ACH-000052,-1.29735606586
ACH-000053,-1.56084774995
ACH-000054,-1.39574667959
ACH-000055,-1.51194677402
ACH-000060,-1.58201951125
ACH-000067,-1.25464424623
ACH-000070,-1.26046078625
ACH-000075,-1.51871331336
ACH-000078,-1.4192052778100002
ACH-000082,-1.5688888138
ACH-000085,-1.59520483391
ACH-000086,-1.19160241027
ACH-000087,-1.55749883408
ACH-000092,-1.17869340403
ACH-000095,-1.44929200576
ACH-000097,-1.35231905347
ACH-000098,-1.31972731087
ACH-000099,-1.57181218715
ACH-000108,-1.68763738829
ACH-000113,-1.5206365478400001
ACH-000115,-0.287948418025
ACH-000116,-1.3526544815900001
ACH-000118,-1.4736134140600001
ACH-000120,-1.3565616859099998
ACH-000123,-1.47113639281
ACH-000127,-1.38635951185
ACH-000128,-1.63673294278
ACH-000132,-1.4872096056200002
ACH-000133,-1.5625051185799999
ACH-000137,-1.43265351102
ACH-000138,-1.5851788982100001
ACH-000142,-1.4768953467500001
ACH-000143,-1.55313657377
ACH-000146,-1.49712443084
ACH-000148,-1.4467811048399999
ACH-000150,-1.5377855702399998
ACH-000152,-1.49780349609
ACH-000153,-1.4030187226299997
ACH-000159,-1.6244112763799998
ACH-000160,-1.0604167680299998
ACH-000163,-1.40436319544
ACH-000167,-1.29828126332
ACH-000168,-1.27106711505
ACH-000169,-1.46108291993
ACH-000178,-1.50755314439
ACH-000182,-1.45544276384
ACH-000183,-1.26812340952
ACH-000188,-1.4398849069400002
ACH-000189,-1.07342956915
ACH-000190,-0.8830806986799998
ACH-000198,-1.5894239355700002
ACH-000204,-1.13305533131
ACH-000206,-1.61845111785
ACH-000207,-1.04788487817
ACH-000211,-1.1329994984899998
ACH-000215,-1.26369164827
ACH-000221,-1.4573702744400001
ACH-000222,-1.5313904514899999
ACH-000223,-1.3942319569100001
