,TIMM17A (10440)
ACH-000714,-0.23683299195500002
ACH-000718,-0.32107866643599997
ACH-000720,-0.186958820536
ACH-000721,-0.215950017534
ACH-000724,0.0511726810996
ACH-000725,-0.5328004601690001
ACH-000732,-0.25499128296
ACH-000734,-0.590460653327
ACH-000735,-0.436898387696
ACH-000736,-0.20996332173
ACH-000738,-0.19881285747699998
ACH-000746,-0.51985135342
ACH-000747,-1.1031028881799998
ACH-000748,-0.17042908378899999
ACH-000753,-0.66101375817
ACH-000756,-0.19823184961800003
ACH-000757,-0.37860745935
ACH-000758,-0.948650394685
ACH-000760,-0.276300340879
ACH-000763,-0.215333788918
ACH-000764,-0.59941188244
ACH-000765,-0.79081916311
ACH-000766,-0.286585210812
ACH-000767,-0.202004184134
ACH-000768,-0.27643740573000003
ACH-000769,-0.793427330367
ACH-000770,-0.200590538217
ACH-000771,-0.61406943413
ACH-000773,-0.34648078931500004
ACH-000776,-0.286755136166
ACH-000777,-0.887303328129
ACH-000778,-0.337954489947
ACH-000781,-0.37844245970299994
ACH-000782,-0.167507129788
ACH-000783,-0.240502184767
ACH-000784,-0.308586486365
ACH-000785,-0.40341686757100004
ACH-000787,-0.678045864711
ACH-000788,-0.279756404098
ACH-000791,-0.688473856181
ACH-000792,-0.35780098419600004
ACH-000794,-0.965791563935
ACH-000796,-0.256287232099
ACH-000799,-0.128251214988
ACH-000800,-0.19909813065
ACH-000802,-1.08015122476
ACH-000804,-0.164350732513
ACH-000805,-0.5947510100410001
ACH-000809,-0.7840921664980001
ACH-000810,-0.308175261258
ACH-000811,-0.21516572987399998
ACH-000817,-0.164605341
ACH-000819,-0.22685611472199999
ACH-000820,-0.198505691783
ACH-000821,-0.0227091631842
ACH-000822,-0.151961253569
ACH-000823,-1.20703922377
ACH-000824,-0.442211860764
ACH-000827,-0.412287985806
ACH-000829,-0.187479218787
ACH-000831,-0.908438269076
ACH-000832,-1.13944870047
ACH-000833,-0.285122069955
ACH-000834,-0.431463705549
ACH-000835,-0.8760349952420001
ACH-000836,-0.262777095013
ACH-000837,-0.29028728356600003
ACH-000838,-0.34359327775799997
ACH-000839,-0.7356064053970001
ACH-000840,-0.25525808014400003
ACH-000841,-0.46031593774499996
ACH-000843,-1.2613446695000001
ACH-000846,-0.198987567422
ACH-000847,-0.9162992403839999
ACH-000848,-0.221852394627
ACH-000849,-0.249510262332
ACH-000851,-0.263364003733
ACH-000855,-0.309327977285
ACH-000856,-0.0675298361895
ACH-000858,-0.7045764917730001
ACH-000859,-0.237757097952
ACH-000861,-0.35608157649800004
ACH-000862,-0.238404168592
ACH-000865,-0.637633870462
ACH-000866,-0.2080740255
ACH-000867,-0.44596037342699996
ACH-000869,-0.35813346585100003
ACH-000872,-0.19812231896699997
ACH-000873,-0.400142461361
ACH-000876,-0.14291542771
ACH-000878,-0.228297031648
ACH-000880,0.0195277418391
ACH-000881,-0.670472358518
ACH-000882,-0.133910190876
ACH-000884,-0.164576952131
ACH-000885,-0.187645281188
ACH-000887,-0.241068744377
ACH-000888,-0.351407827169
ACH-000889,-0.22582868319200003
ACH-000890,-0.249334540121
ACH-000896,-0.190732514303
ACH-000898,-0.470140275
ACH-000900,-0.479676216539
ACH-000901,-0.19048828555199998
ACH-000905,-0.363278295115
ACH-000906,-0.325936430797
ACH-000907,-0.24163113295000002
ACH-000910,-0.318539259189
ACH-000911,-0.186529052477
ACH-000912,-0.49012709865000004
ACH-000913,-0.211895311507
ACH-000915,-0.42620116744000003
ACH-000916,-0.0606729922249
ACH-000917,-0.388331419087
ACH-000921,-0.32515985589
ACH-000924,-0.163864627897
ACH-000926,-0.324001430251
ACH-000928,-0.386815622508
ACH-000929,-0.126185325954
ACH-000932,-1.19919152779
ACH-000935,-0.606239318427
ACH-000936,-0.36045178265
ACH-000937,-0.140729728858
ACH-000938,-0.40483815490900005
ACH-000939,-0.47591428205700004
ACH-000941,-0.551354273129
ACH-000943,-0.892116987426
ACH-000946,-0.189278285686
ACH-000947,-1.09372058291
ACH-000948,-0.329347229227
ACH-000950,-0.264027413473
ACH-000953,-0.0570049974873
ACH-000957,-0.546329960025
ACH-000958,-0.543230911688
ACH-000960,-0.21824862034899997
ACH-000963,-0.6738438859100001
ACH-000968,-0.530228794196
ACH-000969,-0.14472905100400002
ACH-000973,-0.135064885038
ACH-000974,-0.296835554106
ACH-000975,-0.329652478229
ACH-000976,-0.169853492806
ACH-000978,-0.40868577879699997
ACH-000980,-0.25795570093000003
ACH-000984,-0.317599729182
ACH-000986,-0.6219803322380001
ACH-000988,-0.253776881602
ACH-000993,-0.113918640373
ACH-000994,-0.08825836139030001
ACH-000996,-0.276944977887
ACH-001001,-0.592926281
ACH-001020,-0.519081823938
ACH-001028,-0.939434202633
ACH-001031,0.005940698998999999
ACH-001038,-0.177282902858
ACH-001048,-0.155975825571
ACH-001050,-0.265326091898
ACH-001053,-0.17583607835700002
ACH-001054,-0.077711938976
ACH-001061,-0.926155198277
ACH-001067,-0.105143857258
ACH-001075,-0.188372015658
ACH-001096,-0.5700210227970001
ACH-001128,-0.20720896088799998
ACH-001134,-0.21892116737
ACH-001151,-0.198849281793
ACH-001163,-0.736603884752
ACH-001164,-0.0305855864921
ACH-001173,-0.552424405286
ACH-001183,-0.295430823914
ACH-001184,0.0121331652762
ACH-001190,-0.20983236184999998
ACH-001192,-0.237814714481
ACH-001193,-0.335471724942
ACH-001196,-0.0327599894732
ACH-001197,-0.164225712842
ACH-001205,-0.298603503098
ACH-001211,-0.39010548002800005
ACH-001212,-0.291983032378
ACH-001228,-0.375135928522
ACH-001232,-0.33292114044
ACH-001239,-0.525203459288
ACH-001274,0.0314381960123
ACH-001275,-0.39934284282399996
ACH-001277,-0.689457235722
ACH-001278,-0.224188760694
ACH-001280,-0.210068576633
ACH-001283,-0.262109445073
ACH-001289,-0.155248545492
ACH-001295,-0.47513510537799997
ACH-001300,-0.21319321372800001
ACH-001301,-0.11098018742799999
ACH-001302,-0.100507130315
ACH-001303,-0.47153278017800004
ACH-001306,-0.387308931382
ACH-001318,-0.20562145139199997
ACH-001322,-0.93666380457
ACH-001328,-0.41222294127
ACH-001332,-1.0275074312299999
ACH-001333,0.02447392679
ACH-001336,-0.201902452531
ACH-001340,-0.150967226074
ACH-001346,-0.38418232643600003
ACH-001353,0.10455947653999999
ACH-001354,-0.34444089723899995
ACH-001367,-0.205764751345
ACH-001368,-0.34761201862499996
ACH-001374,-0.286613507025
ACH-001375,-1.0017287289799999
ACH-001377,-0.369939579255
ACH-001380,-0.133131043141
ACH-001391,-0.12985269939400002
ACH-001407,-0.23119460923500001
ACH-001408,-0.17209740535300003
ACH-001413,-0.30148126451499996
ACH-001430,-0.199569504909
ACH-001431,-0.167942496021
ACH-001450,-0.693009749222
ACH-001496,-0.156642239475
ACH-001500,-0.509297753232
ACH-001521,-0.394567900844
ACH-001523,-0.173801177559
ACH-001532,-0.0482824381053
ACH-001536,-0.20528438932300003
ACH-001550,-0.729334548479
ACH-001552,-0.273206682282
ACH-001554,-0.572043242099
ACH-001645,-0.7138474606290001
ACH-001654,-0.352838168397
ACH-001715,-0.653467514605
ACH-001735,-0.188860813297
ACH-001736,-0.226751928594
ACH-001737,-0.217287541035
ACH-001740,-0.294197421041
ACH-001745,-0.246138953304
ACH-001750,-0.175099192465
ACH-001765,-0.43650859177100004
ACH-001956,-0.294016279974
ACH-001957,-0.997404102596
