,POLE4 (56655)
ACH-000272,-0.16353736632500002
ACH-000273,-0.280101562007
ACH-000274,-0.26935624957
ACH-000277,-0.0893059199258
ACH-000278,-0.9167256553669999
ACH-000279,-0.687927479657
ACH-000280,0.0654304656365
ACH-000281,-0.0405050771399
ACH-000288,-0.342330570638
ACH-000291,-0.257086688171
ACH-000293,-0.34054578418399994
ACH-000294,-0.121600727534
ACH-000295,-0.324613320311
ACH-000296,-0.7181405738169999
ACH-000302,-0.761589136472
ACH-000304,-0.479018490613
ACH-000307,-0.11624026324100001
ACH-000308,-0.0732813348997
ACH-000310,-0.0875314672497
ACH-000311,-0.380315633397
ACH-000312,-0.08120686200789999
ACH-000315,-0.142420222507
ACH-000316,-0.313089196562
ACH-000317,-0.6554986335849999
ACH-000318,-0.29953241017
ACH-000319,-0.181270289078
ACH-000320,-0.109925223734
ACH-000322,-0.309746442172
ACH-000323,-0.17095272875
ACH-000324,-0.13893840217800002
ACH-000329,-0.173921338474
ACH-000330,-0.31917443258699996
ACH-000331,-0.660982788431
ACH-000332,-0.0679211458076
ACH-000334,-0.259703967636
ACH-000335,-0.438135334096
ACH-000336,-0.0361668209736
ACH-000337,-0.255398480504
ACH-000339,-0.432935699816
ACH-000341,-0.290417829523
ACH-000348,-0.40560081088699995
ACH-000350,-0.127244173512
ACH-000352,-0.06131406394180001
ACH-000356,-0.332556694857
ACH-000361,-0.182678070807
ACH-000362,-0.31907888160799996
ACH-000363,-0.151458285795
ACH-000364,-0.008001657782109999
ACH-000365,-0.008840925098860001
ACH-000366,-0.280372869458
ACH-000368,-0.380059484248
ACH-000374,-0.0667972103965
ACH-000375,-0.53188433059
ACH-000376,-0.37391168346000003
ACH-000381,-0.47521250766999995
ACH-000383,-0.11663133199999999
ACH-000387,-0.32379100747
ACH-000389,-0.581289799308
ACH-000390,-0.32591516861
ACH-000393,-0.267614084816
ACH-000395,0.144163370386
ACH-000397,-0.254234027778
ACH-000401,-0.42787444006700004
ACH-000402,0.371105481617
ACH-000403,-0.0338795395162
ACH-000404,-0.59062502612
ACH-000406,0.0070972245601899995
ACH-000407,-0.225746529285
ACH-000408,-0.054625177235900005
ACH-000410,-0.175142979487
ACH-000411,-0.760776966676
ACH-000414,-0.216065305544
ACH-000415,-0.420939011783
ACH-000416,-0.166815497768
ACH-000420,-0.0883219129635
ACH-000421,-0.0784750619022
ACH-000424,-0.104569530884
ACH-000425,-0.288732415462
ACH-000426,-0.21711158925700003
ACH-000427,-0.08432015777069998
ACH-000433,-0.21966626271099998
ACH-000436,-0.0517491447179
ACH-000444,-0.569434639139
ACH-000445,-0.13064450869799998
ACH-000448,-0.312691721589
ACH-000450,-0.538585911943
ACH-000452,-0.0867963404715
ACH-000454,-0.176335607614
ACH-000458,-0.047389305623000005
ACH-000459,-0.710572928287
ACH-000460,-0.160547800624
ACH-000461,-0.262734235886
ACH-000463,-0.24462706817899998
ACH-000464,-0.23950914783500002
ACH-000466,-0.46656219213699995
ACH-000467,-0.138533639067
ACH-000468,-0.129633577376
ACH-000469,-0.218565634899
ACH-000470,-0.178170394469
ACH-000471,-0.235450828624
ACH-000472,-0.15590113137199998
ACH-000473,-0.024804602097900003
ACH-000475,0.0138272676673
ACH-000476,-0.145287058101
ACH-000477,-0.06160312706209999
ACH-000480,-0.43750709023199996
ACH-000481,-0.372553162861
ACH-000483,-0.287298837417
ACH-000484,0.0270671010332
ACH-000485,-0.265785613471
ACH-000486,-0.139074266944
ACH-000487,-0.0332524422241
ACH-000488,-0.102019877787
ACH-000490,-0.118678887316
ACH-000491,0.0349610475735
ACH-000495,-0.98727642817
ACH-000496,-0.194741994182
ACH-000499,-0.398454707333
ACH-000500,-0.054129284045799995
ACH-000502,-0.449878866266
ACH-000503,0.0036216473520399996
ACH-000505,0.0177156191431
ACH-000507,-0.013939521209299999
ACH-000510,-0.23615706314100002
ACH-000511,-0.412372854868
ACH-000512,-0.0993257547153
ACH-000516,-0.341407263604
ACH-000517,-0.196476128177
ACH-000518,-0.454206278649
ACH-000520,-0.27302055605799996
ACH-000521,0.00399656538263
ACH-000522,-0.197299379278
ACH-000524,-0.27686649715
ACH-000527,-0.000188479183517
ACH-000528,-0.406145972862
ACH-000537,-0.088391997464
ACH-000541,-0.40835664206
ACH-000542,-0.5985373477
ACH-000544,-0.36418259630800004
ACH-000545,-0.22833967333299998
ACH-000547,-0.16413255312799999
ACH-000548,-0.16800886459000003
ACH-000549,-0.26674808684
ACH-000550,-0.0141585477847
ACH-000552,-0.23866918334399997
ACH-000556,-0.08370220368180001
ACH-000557,-0.210142188236
ACH-000570,-0.351496842989
ACH-000571,-0.0212640620219
ACH-000573,-0.598597390388
ACH-000576,-0.33794901383299997
ACH-000580,-0.40560765337899995
ACH-000584,-0.513143607187
ACH-000585,0.0629866185864
ACH-000588,-0.349849076936
ACH-000589,-0.05928153237580001
ACH-000591,-0.5705805612439999
ACH-000593,0.0023900157117499998
ACH-000600,-0.5441570164280001
ACH-000601,-0.166464712374
ACH-000604,0.240414394855
ACH-000605,-0.406743954786
ACH-000606,-0.16352743814999998
ACH-000608,-0.264689507982
ACH-000614,-0.5201506229789999
ACH-000616,-0.709754013416
ACH-000618,-0.39269554790399996
ACH-000619,-0.341206480413
ACH-000620,-0.0964655114174
ACH-000621,-0.188704362946
ACH-000622,-0.291219272652
ACH-000623,-0.346785093593
ACH-000624,-0.26496156641199997
ACH-000627,-0.09687177668710001
ACH-000630,-0.10036116174799999
ACH-000632,-0.48896022285199997
ACH-000633,-0.110670076713
ACH-000637,-0.516805038316
ACH-000638,-0.38161204824699996
ACH-000646,-0.0158973650868
ACH-000647,-0.110918069846
ACH-000648,-0.120523144956
ACH-000649,-0.7682411977439999
ACH-000651,-0.157474423593
ACH-000652,-0.597961785311
ACH-000653,-0.5885749074859999
ACH-000657,-0.285180319295
ACH-000658,-0.150071721197
ACH-000661,-0.304505475648
ACH-000662,-0.35922218429700004
ACH-000663,-0.100724752045
ACH-000665,-0.547783096992
ACH-000671,-0.11330208377
ACH-000673,-0.33833104331
ACH-000676,-0.542937482642
ACH-000677,-0.17373116151299997
ACH-000681,-0.442393853966
ACH-000682,-0.102947843757
ACH-000683,-0.23821808328000002
ACH-000684,-1.01781598342
ACH-000688,-0.129512637179
ACH-000693,-0.109281453983
ACH-000694,-0.12674269662499998
ACH-000695,-0.11934087572100001
ACH-000696,-0.608018608565
ACH-000697,-0.528873942438
ACH-000699,-0.34304434587800003
ACH-000701,0.118581508407
ACH-000706,-0.11319768984
ACH-000711,-0.5432764850249999
ACH-000713,-0.27902679429099997
ACH-000714,-0.35786798054700003
ACH-000718,-0.20271515796700001
ACH-000720,-0.0790554246396
ACH-000721,-0.180545779787
ACH-000724,-0.304423145186
ACH-000725,-0.191868442796
ACH-000732,-0.833480364042
ACH-000734,-0.137920166825
ACH-000735,-0.11824140364499999
ACH-000736,-0.12894853018
ACH-000738,-0.12304083462099999
ACH-000746,-0.178227888502
ACH-000747,-0.0969172581914
ACH-000748,-0.241354696877
ACH-000753,-0.5577488324750001
ACH-000756,-0.685953082043
ACH-000757,-0.8346282769300001
ACH-000758,-0.0875276606917
ACH-000760,-0.152385233506
ACH-000763,-0.697886068924
ACH-000764,-0.187355850821
ACH-000765,-0.155443199671
ACH-000766,-0.331485181084
ACH-000767,0.0774662516255
ACH-000768,-0.5407108743760001
ACH-000769,-0.292164255288
ACH-000770,-0.8498355630589999
ACH-000771,-0.494428871212
ACH-000773,-0.28910126974
ACH-000776,-0.298978701263
ACH-000777,-0.185307298415
ACH-000778,-0.30104867770599997
ACH-000781,-0.170863960236
ACH-000782,-0.0660227613593
ACH-000783,-0.43164651611500005
ACH-000784,-0.0072932571091699995
ACH-000785,-0.167545384175
ACH-000787,-0.222736622031
ACH-000788,-0.26047536032900004
ACH-000791,-0.193148890376
ACH-000792,-0.15550114344000002
ACH-000794,-0.226380574247
ACH-000796,-0.37426103202100003
ACH-000799,-0.599275029194
ACH-000800,-0.9819611474950001
ACH-000802,-0.351202359471
ACH-000804,-0.628792371676
ACH-000805,-0.216609840325
ACH-000809,-0.0769802273205
ACH-000810,-0.148510150278
ACH-000811,-0.319406996979
ACH-000817,-0.295313824234
ACH-000819,-0.154538452164
ACH-000820,-0.47497713519900003
ACH-000821,0.0832984869217
ACH-000822,-0.175972630266
ACH-000823,-0.695195731174
ACH-000824,-0.0573793505819
ACH-000827,-0.259166491739
ACH-000829,-0.40745668188100004
ACH-000831,-0.168085744588
ACH-000832,-0.5659836258600001
ACH-000833,-0.311805010609
ACH-000834,-0.426035157042
ACH-000835,-0.232615091105
ACH-000836,-0.0938252902274
ACH-000837,-0.27098688719700004
ACH-000838,-0.166190197589
ACH-000839,-0.36444022204800003
ACH-000840,-0.595384283822
ACH-000841,-0.312791961709
ACH-000843,-0.405451911135
ACH-000846,-0.46249609324900004
ACH-000847,-0.310129082354
ACH-000848,-0.0033007828765199997
ACH-000849,-0.509290231308
ACH-000851,-0.158042083422
ACH-000855,-0.17137563863400002
ACH-000856,-0.685914306846
ACH-000858,-0.15764163700099998
ACH-000859,-0.206750613171
ACH-000861,-0.558431292077
ACH-000862,-0.0296779814665
ACH-000865,-0.138614899347
ACH-000866,-0.0217792963085
ACH-000867,-0.114565409002
ACH-000869,-0.49236175431
ACH-000872,-0.18169755118
ACH-000873,-0.154480432235
ACH-000876,-0.19596365350699999
ACH-000878,-0.44681293036200004
ACH-000880,-0.8311860434899999
ACH-000881,-0.195629894626
ACH-000882,-0.285545788077
ACH-000884,-0.232932962075
ACH-000885,-0.122356131731
ACH-000887,-0.030653220385799998
ACH-000888,-0.125544398299
ACH-000889,-0.13301082033199998
ACH-000890,-0.11550813464299999
ACH-000896,-0.406928952967
ACH-000898,-0.524754781615
ACH-000900,-0.0928980144907
ACH-000901,-0.223278986979
ACH-000905,-0.122446663288
ACH-000906,-0.258445903627
ACH-000907,-0.458490218329
ACH-000910,-0.0522361935061
ACH-000911,-0.293814139478
ACH-000912,-0.150778473133
ACH-000913,-0.255281632858
ACH-000915,-0.15404285532
ACH-000916,-0.6514300485010001
ACH-000917,-0.123821416625
ACH-000921,-0.5600921289249999
ACH-000924,-0.266822869245
ACH-000926,-0.0549948446738
ACH-000928,-0.19507965537099997
ACH-000929,-0.027215434161999997
ACH-000932,-0.311647122474
ACH-000935,-0.66828346383
ACH-000936,-0.529907328624
ACH-000937,-0.315682633704
ACH-000938,-0.492595439473
ACH-000939,0.188636898515
ACH-000941,-0.157715861831
ACH-000943,0.010619574246499999
ACH-000946,-0.342479292944
ACH-000947,-0.274722462533
ACH-000948,-0.353380822827
ACH-000950,-0.275662082103
ACH-000953,-0.210783226807
ACH-000957,-0.1076875044
ACH-000958,-0.245759403912
ACH-000960,-0.250073680638
ACH-000963,-0.167823341267
ACH-000968,0.0891587086183
ACH-000969,-0.034283288192900004
ACH-000973,-0.23059602162099999
ACH-000974,-0.030477044759800002
ACH-000975,-1.2030227992
ACH-000976,-0.608530143891
ACH-000978,-0.356159213572
ACH-000980,-0.0697740464388
ACH-000984,-0.179473641833
ACH-000986,-0.242127720057
ACH-000988,-0.158883844268
ACH-000993,-0.302941391078
ACH-000994,-0.07428814240039999
ACH-000996,-0.338599054584
ACH-001001,0.0159183548639
ACH-001020,-0.384732480515
ACH-001028,0.060386886392900005
ACH-001031,-0.577658985532
ACH-001038,-0.28652926410999996
ACH-001048,-0.577579361728
ACH-001050,-0.232014326171
ACH-001053,-0.449514015831
ACH-001054,-0.481470638044
ACH-001061,-0.29526095288000004
ACH-001067,-0.370771359119
ACH-001075,-0.12297102965
ACH-001096,0.036257983067300006
ACH-001128,0.8044014086969999
ACH-001134,-0.47147951816699996
ACH-001151,-0.17970962705200003
ACH-001163,-0.272120870826
ACH-001164,-0.39057245101899996
ACH-001173,-0.197845942784
ACH-001183,-0.281727451164
ACH-001184,-0.23807179526799999
ACH-001190,-0.259551251221
ACH-001192,-0.277740472365
ACH-001193,-0.00947683565696
ACH-001196,-0.467150805098
ACH-001197,-0.49921602034100004
ACH-001205,-0.556809335315
ACH-001211,-0.145556481973
ACH-001212,-0.8080393433640001
ACH-001228,-0.198735093461
ACH-001232,-0.27280157308200004
ACH-001239,-0.389652214154
ACH-001274,-0.28220487866300004
ACH-001275,-0.466486253736
ACH-001277,-0.606207659996
ACH-001278,-0.456918962838
ACH-001280,0.029006288576899998
ACH-001283,-0.235029722088
ACH-001289,-0.701484574489
ACH-001295,-0.492685168486
ACH-001300,-0.326726054178
ACH-001301,-0.30363694164099997
ACH-001302,-0.339056383236
ACH-001303,-0.22983167294
ACH-001306,-0.38323921644500003
ACH-001318,-0.42623352701
ACH-001322,-0.476305305343
ACH-001328,-0.0775922420457
ACH-001332,-0.169432601398
ACH-001333,-0.44789400102399995
ACH-001336,-0.13852837067600002
ACH-001340,-0.305895637005
ACH-001346,-0.46629939489600003
ACH-001353,-0.744882628315
ACH-001354,-0.0765829999504
ACH-001367,-0.653871589538
ACH-001368,-0.18068056452599998
ACH-001374,-0.275680669697
ACH-001375,-0.322882766829
ACH-001377,-0.45431669320900003
ACH-001380,-0.269272669571
ACH-001391,0.122446189144
ACH-001407,-0.10982046268
ACH-001408,-0.386225721247
ACH-001413,-0.401635159653
ACH-001430,-0.160544804879
ACH-001431,-0.314395090961
ACH-001450,-0.0807689637145
ACH-001496,0.0158184204269
ACH-001500,0.0073214805322
ACH-001521,-0.151981449741
ACH-001523,-0.23110245198000004
ACH-001532,-0.45531692061800005
ACH-001536,-0.203510805356
ACH-001550,0.06240353970919999
ACH-001552,-0.0466323318572
ACH-001554,-0.43953507119400004
ACH-001645,-0.501650885662
ACH-001654,-0.139387882027
ACH-001715,-0.542296707448
ACH-001735,-0.179084533836
ACH-001736,-0.549806006979
ACH-001737,-0.28889703220400004
ACH-001740,-0.36536304396799996
ACH-001745,-0.36934351555
ACH-001750,-0.269714933622
ACH-001765,0.00591017495829
ACH-001956,-1.06958840386
ACH-001957,-0.129366254549
