,MYH7B (57644)
ACH-000204,0.334814690097
ACH-000206,-0.287068304821
ACH-000207,-0.290388465459
ACH-000211,-0.032543509504400006
ACH-000215,-0.17227757495299997
ACH-000221,-0.238640133057
ACH-000222,-0.231298039249
ACH-000223,-0.0775766699988
ACH-000226,-0.115680703161
ACH-000227,-0.0164384774731
ACH-000228,-0.18728578973499999
ACH-000231,-0.193889271612
ACH-000232,-0.219351551611
ACH-000233,-0.116544589277
ACH-000234,-0.163505905619
ACH-000235,-0.12350814162599999
ACH-000237,-0.0629883699369
ACH-000238,-0.117133809909
ACH-000243,-0.047055427285400006
ACH-000244,-0.040300459767199995
ACH-000246,-0.122817795338
ACH-000248,-0.347769247015
ACH-000250,-0.113018609766
ACH-000251,0.049991887039
ACH-000253,-0.16109667773800002
ACH-000255,-0.45755583465899996
ACH-000256,-0.146692567465
ACH-000257,-0.0717798227647
ACH-000258,-0.0889806683353
ACH-000259,-0.133154623319
ACH-000260,-0.186070056334
ACH-000261,-0.00511089191932
ACH-000262,-0.148467845987
ACH-000263,-0.0188996190032
ACH-000264,-0.22786763861200002
ACH-000265,-0.0563169604997
ACH-000266,-0.0238281342218
ACH-000272,-0.113587490706
ACH-000273,-0.15108094776
ACH-000274,-0.266451943712
ACH-000277,-0.467039934926
ACH-000278,0.07521121482639999
ACH-000279,0.051309810770699994
ACH-000280,-0.25463148212299996
ACH-000281,-0.134650696751
ACH-000288,-0.0397900182694
ACH-000291,-0.12717840645099998
ACH-000293,-0.044645971402599995
ACH-000294,-0.20990213997999999
ACH-000295,0.05289522239580001
ACH-000296,-0.0671060152671
ACH-000302,-0.0801409246703
ACH-000304,-0.08030490781989999
ACH-000307,-0.104127479289
ACH-000308,-0.0336184658158
ACH-000310,-0.297461284292
ACH-000311,-0.094109434718
ACH-000312,-0.0470108272869
ACH-000315,-0.108710541809
ACH-000316,0.08928879440710001
ACH-000317,-0.246629257144
ACH-000318,-0.06942497389810001
ACH-000319,0.229063161622
ACH-000320,-0.0945344367903
ACH-000322,-0.21239392582699998
ACH-000323,-0.14048326965500002
ACH-000324,-0.269490391529
ACH-000329,-0.0838568442766
ACH-000330,-0.182330791277
ACH-000331,-0.236409210041
ACH-000332,-0.036574077903400004
ACH-000334,-0.178893105967
ACH-000335,0.0309639620488
ACH-000336,0.125429399924
ACH-000337,-0.197642038745
ACH-000339,-0.06718322192909999
ACH-000341,-0.249013631496
ACH-000348,-0.167397291316
ACH-000350,-0.239434966742
ACH-000352,-0.120541360116
ACH-000356,-0.0996749779533
ACH-000361,-0.0668198076377
ACH-000362,-0.09728783907579999
ACH-000363,-0.166462578275
ACH-000364,0.072694239733
ACH-000365,-0.0792033830402
ACH-000366,-0.148336105985
ACH-000368,-0.400371504969
ACH-000374,-0.258233589745
ACH-000375,-0.126543557868
ACH-000376,-0.174405941846
ACH-000381,-0.34258748394
ACH-000383,-0.0774375151227
ACH-000387,-0.102515220704
ACH-000389,-0.155953935802
ACH-000390,0.0380848478229
ACH-000393,-0.049084182439099996
ACH-000395,-0.6470696701199999
ACH-000397,0.14569854625
ACH-000401,0.179447758253
ACH-000402,0.144763344123
ACH-000403,-0.250438889023
ACH-000404,-0.202632253136
ACH-000406,-0.131727266379
ACH-000407,-0.00720846346253
ACH-000408,-0.160785523484
ACH-000410,-0.042373905677500004
ACH-000411,-0.199892899819
ACH-000414,-0.117280515217
ACH-000415,-0.16804135738899997
ACH-000416,-0.0612240667186
ACH-000420,-0.156687947919
ACH-000421,-0.041582828072800004
ACH-000424,-0.408740846458
ACH-000425,-0.287647126759
ACH-000426,-0.34487975369499996
ACH-000427,-0.411860746968
ACH-000433,-0.12203118713
ACH-000436,-0.161710564696
ACH-000444,-0.22295852969399998
ACH-000445,-0.116672686692
ACH-000448,0.00052800164372
ACH-000450,-0.12117433580499999
ACH-000452,-0.124868400297
ACH-000454,-0.035253546677900004
ACH-000458,-0.0844523815879
ACH-000459,-0.106386361152
ACH-000460,-0.07328099416
ACH-000461,-0.183123321398
ACH-000463,-0.219453697208
ACH-000464,-0.26622751248300003
ACH-000466,-0.243461361913
ACH-000467,-0.151950351741
ACH-000468,-0.210641724155
ACH-000469,-0.253898176041
ACH-000470,-0.282093415669
ACH-000471,-0.10350239866000001
ACH-000472,-0.24166472415800003
ACH-000473,-0.0841192783843
ACH-000475,-0.132723207975
ACH-000476,-0.16846270885200001
ACH-000477,-0.0900296635612
ACH-000480,-0.169471933869
ACH-000481,-0.211533559977
ACH-000483,0.028477381082
ACH-000484,0.115694736538
ACH-000485,-0.18921107172200002
ACH-000486,-0.232755055268
ACH-000487,-0.15107800295999999
ACH-000488,-0.09862796262910001
ACH-000490,-0.134359147447
ACH-000491,-0.00869639955635
ACH-000495,0.10197411895300001
ACH-000496,-0.413764688303
ACH-000499,-0.0599072915873
ACH-000500,0.611676717976
ACH-000502,-0.055149915077400004
ACH-000503,0.294784157558
ACH-000505,0.04889260724069999
ACH-000507,-0.170435724485
ACH-000510,-0.347636378933
ACH-000511,-0.20119130681400002
ACH-000512,-0.037071368657999995
ACH-000516,-0.203846425736
ACH-000517,-0.103143599307
ACH-000518,-0.301806489391
ACH-000520,-0.0769205340261
ACH-000521,-0.270397367774
ACH-000522,-0.18320363461800002
ACH-000524,-0.138448244262
ACH-000527,-0.156574187245
ACH-000528,-0.0534100507199
ACH-000537,-0.0914628344476
ACH-000541,-0.019909478503299997
ACH-000542,-0.100722107345
ACH-000544,-0.285559612824
ACH-000545,-0.161227664389
ACH-000547,-0.052840924026800004
ACH-000548,-0.09743715598950001
ACH-000549,-0.24138362259399998
ACH-000550,-0.0814310524422
ACH-000552,-0.07351764210680001
ACH-000556,-0.101989153617
ACH-000557,-0.557152483898
ACH-000570,-0.17525893518
ACH-000571,-0.030450060268900004
ACH-000573,-0.183080464444
ACH-000576,-0.21372998327
ACH-000580,0.040302577914499996
ACH-000584,-0.0397073517795
ACH-000585,-0.043376378292500004
ACH-000588,-0.0623066842192
ACH-000589,-0.09774605342539999
ACH-000591,-0.039034632176800005
ACH-000593,-0.136824707878
ACH-000600,-0.26720270629299997
ACH-000601,-0.0272114293475
ACH-000604,0.223980138956
ACH-000605,-0.237405982213
ACH-000606,-0.152010999884
ACH-000608,-0.0590177943205
ACH-000614,-0.0450659661876
ACH-000616,-0.142996570653
ACH-000618,-0.0751728837197
ACH-000619,0.043197563155899996
ACH-000620,-0.0314287034485
ACH-000621,0.09665236211719999
ACH-000622,-0.00360587947033
ACH-000623,-0.058061179192900006
ACH-000624,-0.131484774414
ACH-000627,-0.251508137694
ACH-000630,0.0283951304201
ACH-000632,-0.08387980333039999
ACH-000633,-0.163661759626
ACH-000637,0.04731981478180001
ACH-000638,0.0546166274554
ACH-000646,0.00120777524749
ACH-000647,-0.000814652891256
ACH-000648,-0.371365658208
ACH-000649,-0.16840497637600002
ACH-000651,-0.0667678742035
ACH-000652,-0.30998614699099997
ACH-000653,-0.12934845523
ACH-000657,-0.0283713121941
ACH-000658,-0.180340245024
ACH-000661,-0.09883935168739999
ACH-000662,-0.119200295789
ACH-000663,-0.192412795838
ACH-000665,-0.280940255797
ACH-000671,-0.30810154882
ACH-000673,-0.19926962369100001
ACH-000676,-0.11823177885500001
ACH-000677,-0.165319565372
ACH-000681,-0.279656619925
ACH-000682,-0.206645944213
ACH-000683,-0.196563351698
ACH-000684,-0.282245476719
ACH-000688,-0.0465885960458
ACH-000693,-0.0674489402923
ACH-000694,-0.10978391171099999
ACH-000695,-0.105167477321
ACH-000696,-0.032113718729
ACH-000697,0.0374975494485
ACH-000699,-0.10205746562000001
ACH-000701,-0.136514398811
ACH-000706,-0.145419463213
ACH-000711,-0.0901736181498
ACH-000713,-0.265229711311
ACH-000714,0.08673579380439998
ACH-000718,-0.344702938369
ACH-000720,-0.140807092958
ACH-000721,-0.524413432718
ACH-000724,0.224839113242
ACH-000725,0.204524581238
ACH-000732,-0.039857028653599996
ACH-000734,-0.03620204894
ACH-000735,-0.135590979863
ACH-000736,-0.204167675669
ACH-000738,-0.0771364095785
ACH-000746,-0.029765693003799998
ACH-000747,-0.215915682491
ACH-000748,-0.165182584353
ACH-000753,-0.0537193804141
ACH-000756,-0.0022334214510100004
ACH-000757,0.216341007891
ACH-000758,-0.165893511313
ACH-000760,-0.367301292743
ACH-000763,0.0351937352936
ACH-000764,-0.133531384075
ACH-000765,0.12139592233799999
ACH-000766,-0.20069388966600002
ACH-000767,0.026545319498200003
ACH-000768,-0.208651020451
ACH-000769,-0.13921428500299998
ACH-000770,-0.160928927764
ACH-000771,-0.303333713027
ACH-000773,-0.0580170121646
ACH-000776,-0.333655812051
ACH-000777,-0.268282733008
ACH-000778,-0.317662757843
ACH-000781,-0.14657141326099998
ACH-000782,0.00961886978649
ACH-000783,0.0653427076124
ACH-000784,-0.15754201531
ACH-000785,-0.0680753322206
ACH-000787,-0.153007215325
ACH-000788,-0.181417887768
ACH-000791,-0.031936781797000005
ACH-000792,-0.07834102240289999
ACH-000794,0.09966244813380001
ACH-000796,-0.198149580142
ACH-000799,0.228748785598
ACH-000800,0.0648216116243
ACH-000802,-0.039776096686999995
ACH-000804,0.00497949451281
ACH-000805,-0.008319320416599999
ACH-000809,0.043516075272699996
ACH-000810,0.0242639009761
ACH-000811,-0.0315915538157
ACH-000817,0.0498611563308
ACH-000819,-0.0644246346166
ACH-000820,-0.372419766307
ACH-000821,0.227555504522
ACH-000822,-0.232889957174
ACH-000823,-0.179349044783
ACH-000824,0.0636866866187
ACH-000827,-0.153586421624
ACH-000829,0.16549795102
ACH-000831,-0.121745828632
ACH-000832,-0.0724800743932
ACH-000833,0.0572997814497
ACH-000834,-0.0466403529845
ACH-000835,-0.0484293007165
ACH-000836,-0.254308152725
ACH-000837,-0.278928953724
ACH-000838,-0.131514861557
ACH-000839,-0.217116120506
ACH-000840,0.099937563224
ACH-000841,-0.00188797969001
ACH-000843,-0.16864071065699998
ACH-000846,-0.194732600124
ACH-000847,0.0179902418977
ACH-000848,-0.053874308848800005
ACH-000849,-0.252668531567
ACH-000851,-0.317461097385
ACH-000855,-0.266648217554
ACH-000856,-0.203685198916
ACH-000858,-0.22282114523899998
ACH-000859,-0.167405169236
ACH-000861,-0.153869567154
ACH-000862,-0.14586488924000002
ACH-000865,-0.0883877480016
ACH-000866,-0.09631495709139999
ACH-000867,-0.146905667348
ACH-000869,0.0724635392944
ACH-000872,0.061103664743999996
ACH-000873,-0.312843064589
ACH-000876,-0.17023611636
ACH-000878,-0.328687359625
ACH-000880,-0.155645621643
ACH-000881,-0.130409928518
ACH-000882,-0.0962534216471
ACH-000884,-0.0589494926757
ACH-000885,-0.085393044718
ACH-000887,0.0386398194361
ACH-000888,-0.0007818741121339999
ACH-000889,0.015737532675000002
ACH-000890,-0.27931295087499997
ACH-000896,-0.125698128621
ACH-000898,-0.188606502302
ACH-000900,-0.0866989108138
ACH-000901,-0.17121914134500002
ACH-000905,-0.270402119702
ACH-000906,-0.0207427679936
ACH-000907,-0.08448182339680001
ACH-000910,0.013882134058299998
ACH-000911,-0.0525817069333
ACH-000912,-0.247853998261
ACH-000913,-0.16350421136399998
ACH-000915,-0.0913283514528
ACH-000916,-0.139282489451
ACH-000917,-0.151355958362
ACH-000921,-0.0427402780929
ACH-000924,-0.0648643184098
ACH-000926,-0.7165507563160001
ACH-000928,-0.14218443604800002
ACH-000929,0.10569392004599999
ACH-000932,-0.0796534220175
ACH-000935,0.014229684143700001
ACH-000936,-0.09609810588030002
ACH-000937,-0.314244532348
ACH-000938,-0.102668484149
ACH-000939,-0.22710048463500002
ACH-000941,-0.19266544485599998
ACH-000943,-0.10301499855599999
ACH-000946,-0.0471912761043
ACH-000947,-0.0428183444273
ACH-000948,0.0492425377085
ACH-000950,-0.246462273535
ACH-000953,-0.210053466802
ACH-000957,-0.012130329159299999
ACH-000958,-0.196611420319
ACH-000960,-0.0867114056589
ACH-000963,-0.115979192913
ACH-000968,0.194326810669
ACH-000969,-0.146713282876
ACH-000973,-0.159516310645
ACH-000974,-0.0764346034853
ACH-000975,-0.025385212335200004
ACH-000976,-0.117631115333
ACH-000978,-0.217966896045
ACH-000980,-0.170165323612
ACH-000984,0.10117942794399999
ACH-000986,-0.276908005416
ACH-000988,-0.009889852316760001
ACH-000993,-0.147013801421
ACH-000994,-0.102254014638
ACH-000996,0.00871201653323
ACH-001001,-0.123064674926
ACH-001020,-0.21567392125
ACH-001028,-0.233022990427
ACH-001031,-0.15486499057
ACH-001038,-0.06403507129750001
ACH-001048,-0.0374900451493
ACH-001050,-0.056136537461900005
ACH-001053,0.0758917671592
ACH-001054,-0.0888167953039
ACH-001061,-0.0245734360015
ACH-001067,-0.292015275167
ACH-001075,-0.0857131346675
ACH-001096,-0.0627102550668
ACH-001128,-0.0992018730682
ACH-001134,0.040722589218599996
ACH-001151,-0.0237066633604
ACH-001163,-0.235283931826
ACH-001164,-0.141426921889
ACH-001173,-0.100373901253
ACH-001183,-0.0326541845146
ACH-001184,0.0658740819051
ACH-001190,-0.0793365841387
ACH-001192,-0.193571191479
ACH-001193,0.030221638640999998
ACH-001196,-0.10705721933399999
ACH-001197,-0.195048240018
ACH-001205,-0.118432309347
ACH-001211,-0.118013653142
ACH-001212,0.175955287716
ACH-001228,-0.0531831515708
ACH-001232,0.0117821332302
ACH-001239,-0.208494966796
ACH-001274,-0.0678735003
ACH-001275,-0.059216133526800004
ACH-001277,-0.212654521801
ACH-001278,-0.11868483199999999
ACH-001280,-0.10610442143
ACH-001283,-0.206428558987
ACH-001289,0.024898680176599998
ACH-001295,-0.0735640784137
ACH-001300,-0.15403797249
ACH-001301,-0.20631384758000001
ACH-001302,-0.252785612101
ACH-001303,-0.129942812271
ACH-001306,-0.149967999615
ACH-001318,-0.227601577302
ACH-001322,-0.257426125545
ACH-001328,-0.0685136238509
ACH-001332,0.063066110733
ACH-001333,-0.022707081948000002
ACH-001336,-0.0603071328402
ACH-001340,-0.207299530104
ACH-001346,-0.10627470322
ACH-001353,-0.295629622955
ACH-001354,-0.158188922837
ACH-001367,-0.22047600988699997
ACH-001368,-0.24014344351
ACH-001374,0.0332465193896
ACH-001375,0.0913217407979
ACH-001377,-0.116691258482
ACH-001380,0.0363843336978
ACH-001391,-0.15237427963400002
ACH-001407,-0.0251124063232
ACH-001408,-0.1265024389
ACH-001413,-0.267614381427
ACH-001430,-0.41998891201300004
ACH-001431,-0.228620848913
ACH-001450,0.0036098580380500003
ACH-001496,-0.270381433117
ACH-001500,-0.16761801322
ACH-001521,-0.167591960153
ACH-001523,-0.0574723508886
ACH-001532,-0.049459492458499996
ACH-001536,-0.0686034414358
ACH-001550,-0.124194938804
ACH-001552,-0.043671534036499995
ACH-001554,-0.054638433594300005
ACH-001645,0.0514869738701
ACH-001654,-0.11835584990800001
ACH-001715,-0.7301620154699999
ACH-001735,-0.133293695133
ACH-001736,-0.18596775342
ACH-001737,-0.320788089928
ACH-001740,-0.030369812976500002
ACH-001745,-0.138717696228
ACH-001750,-0.0417930116153
ACH-001765,-0.0291793085916
ACH-001956,-0.199405754851
ACH-001957,-0.11616827472999999
