,IFNGR1 (3459)
ACH-000004,0.0321902728665
ACH-000007,0.21488734444000002
ACH-000009,0.179011704755
ACH-000011,0.19587178766
ACH-000012,0.144944325216
ACH-000013,0.125330151255
ACH-000014,0.20755694715999998
ACH-000015,0.11725346681900001
ACH-000017,0.19141916180500002
ACH-000018,0.157593716456
ACH-000019,-0.122316613819
ACH-000021,0.016753884416
ACH-000022,0.23628719178100002
ACH-000025,0.155150861402
ACH-000028,0.117358423867
ACH-000030,0.0614343374264
ACH-000035,0.156825299537
ACH-000036,0.139645438288
ACH-000037,0.234515729386
ACH-000039,0.19255107425999998
ACH-000040,0.13193415950200002
ACH-000041,0.24187114685699998
ACH-000042,0.0993206992863
ACH-000045,0.170984438909
ACH-000047,0.173673477981
ACH-000052,0.11196335823100001
ACH-000053,0.109536153225
ACH-000054,0.0913250876027
ACH-000055,0.312123540875
ACH-000060,0.112258001412
ACH-000067,0.0178988203963
ACH-000070,0.3233983914
ACH-000075,0.182967672502
ACH-000078,0.047816201773499996
ACH-000082,0.132373030423
ACH-000085,0.225679473079
ACH-000086,0.118698208874
ACH-000087,0.303164845753
ACH-000092,0.08994279961950001
ACH-000095,0.20434873983
ACH-000097,0.10681889494300001
ACH-000098,0.10804186023399999
ACH-000099,0.10640410476500001
ACH-000108,0.06194550636940001
ACH-000113,0.124659824407
ACH-000115,0.16980521146699998
ACH-000116,0.117496141239
ACH-000118,0.138780306184
ACH-000120,0.134858135507
ACH-000123,0.221038630248
ACH-000127,0.062255625088
ACH-000128,0.278011902551
ACH-000132,-0.0325830374283
ACH-000133,0.22837904823199998
ACH-000137,-0.04973384347490001
ACH-000138,0.13037492588400001
ACH-000142,0.129732208037
ACH-000143,0.0361256576668
ACH-000146,0.0756203835219
ACH-000148,0.12781466756100002
ACH-000150,0.0861617152897
ACH-000152,0.289804656758
ACH-000153,0.147325144025
ACH-000159,0.2653644931
ACH-000160,0.055978203563800004
ACH-000163,0.255104148877
ACH-000167,0.013555371204299999
ACH-000168,0.10316450827
ACH-000169,0.21620329779199998
ACH-000178,0.23374767588300002
ACH-000182,-0.019779512048599998
ACH-000183,0.0813577813421
ACH-000188,0.11315197152499999
ACH-000189,0.352073800956
ACH-000190,0.152228240067
ACH-000198,0.133970217187
ACH-000204,0.30889122947500003
ACH-000206,-0.0733150117915
ACH-000207,0.316232800654
ACH-000211,0.170316053408
ACH-000215,0.22456449964800002
ACH-000221,-0.0226776744419
ACH-000222,0.09798812234089999
ACH-000223,0.021435839951200002
ACH-000226,0.10529100229
ACH-000227,0.188133153381
ACH-000228,0.133195339006
ACH-000231,0.151336149246
ACH-000232,0.124374778183
ACH-000233,0.107233103645
ACH-000234,0.0487269886981
ACH-000235,0.1238816759
ACH-000237,0.09974115714460001
ACH-000238,0.250332928716
ACH-000243,0.109200313872
ACH-000244,-0.10996783367999999
ACH-000246,0.0793966336202
ACH-000248,0.23393628046599999
ACH-000250,0.109472924214
ACH-000251,0.054677437889199994
ACH-000253,-0.214137265853
ACH-000255,0.182536714529
ACH-000256,0.276490372403
ACH-000257,0.28710466010499996
ACH-000258,-0.09455370696589999
ACH-000259,0.140112833595
ACH-000260,0.12395676109999999
ACH-000261,0.103199754655
ACH-000262,0.194434150293
ACH-000263,0.0330689038245
ACH-000264,0.15799480184599998
ACH-000265,0.148653190332
ACH-000266,0.011414494799799998
ACH-000272,0.11377600100299999
ACH-000273,0.184797087303
ACH-000274,0.0809148294852
ACH-000277,0.143007320917
ACH-000278,0.046438421238900005
ACH-000279,0.0483074817031
ACH-000280,0.13001245683499998
ACH-000281,0.0136591808439
ACH-000288,0.17374048785
ACH-000291,0.19670690876400002
ACH-000293,0.258617265657
ACH-000294,0.140252601531
ACH-000295,-0.0230327222785
ACH-000296,0.35715027155199996
ACH-000302,0.204712014373
ACH-000304,0.153057703244
ACH-000307,0.153674031622
ACH-000308,0.108054383821
ACH-000310,-0.079204321785
ACH-000311,0.11004236496099999
ACH-000312,0.0782080016368
ACH-000315,0.21837682445999998
ACH-000316,0.252269237211
ACH-000317,0.120744106088
ACH-000318,0.161710412907
ACH-000319,0.178007749824
ACH-000320,0.0339608636935
ACH-000322,0.024744968482499997
ACH-000323,0.335300123162
ACH-000324,0.07383113089539999
ACH-000329,0.155719843727
ACH-000330,0.25146467932100003
ACH-000331,0.123484471197
ACH-000332,0.0804498439125
ACH-000334,0.08713071865599999
ACH-000335,0.17971182813499997
ACH-000336,0.110227589638
ACH-000337,0.119023913018
ACH-000339,0.11504427240999998
ACH-000341,0.136490658294
ACH-000348,0.21506272436999999
ACH-000350,0.188046608282
ACH-000352,0.167034410322
ACH-000356,0.224247038257
ACH-000361,0.0354415510527
ACH-000362,0.0998480618856
ACH-000363,-0.00289439688012
ACH-000364,0.150081625257
ACH-000365,0.147964346379
ACH-000366,0.193671404351
ACH-000368,0.154034479981
ACH-000374,0.219404320121
ACH-000375,0.16517357669399998
ACH-000376,0.125126967528
ACH-000381,0.294782308621
ACH-000383,0.154842601435
ACH-000387,0.127916572751
ACH-000389,0.12227112615800001
ACH-000390,0.146743735308
ACH-000393,0.157321742053
ACH-000395,-0.0980299717289
ACH-000397,0.0123176233698
ACH-000401,0.397483945249
ACH-000402,0.365404580917
ACH-000403,0.107681336695
ACH-000404,0.298697280246
ACH-000406,0.0780112386737
ACH-000407,0.211323479696
ACH-000408,0.14262773513000002
ACH-000410,0.201807490772
ACH-000411,0.11473226128799999
ACH-000414,0.0903435472005
ACH-000415,0.126169303238
ACH-000416,0.124102474835
ACH-000420,0.161331885165
ACH-000421,0.133704598668
ACH-000424,0.11775175240999998
ACH-000425,0.197678747126
ACH-000426,0.306362533794
ACH-000427,0.09565487731360002
ACH-000433,0.154445028396
ACH-000436,0.21841279954700002
ACH-000444,0.113165800946
ACH-000445,0.11525951766699999
ACH-000448,0.19694992558600002
ACH-000450,0.338592671061
ACH-000452,0.14966558409000003
ACH-000454,0.203950417633
ACH-000458,0.22517095790600003
ACH-000459,0.1612471501
ACH-000460,0.08593363610469999
ACH-000461,0.226513323936
ACH-000463,0.194983660836
ACH-000464,0.328998183238
ACH-000466,0.251730676823
ACH-000467,0.133878365319
ACH-000468,0.132265074304
ACH-000469,0.0839303090866
ACH-000470,0.118477123877
ACH-000471,0.0874433467007
ACH-000472,0.109323398016
ACH-000473,0.189630226994
ACH-000475,0.138158112471
ACH-000476,0.102600971173
ACH-000477,0.213845711757
ACH-000480,0.30019297144900003
ACH-000481,0.19515137575
ACH-000483,0.17513418560400001
ACH-000484,0.392219874234
ACH-000485,0.18681157507100002
ACH-000486,0.177326216051
ACH-000487,0.140652155729
ACH-000488,0.169610906389
ACH-000490,0.168303502807
ACH-000491,0.100295407634
ACH-000495,0.240708324852
ACH-000496,0.0535713109183
ACH-000499,0.318779961152
ACH-000500,0.0477488876281
ACH-000502,0.10957439438
ACH-000503,0.289607555754
ACH-000505,0.23657758083500002
ACH-000507,0.13519269060699998
ACH-000510,0.149383019155
ACH-000511,0.0653595685505
ACH-000512,0.15874577367999998
ACH-000516,0.09972156092599999
ACH-000517,0.0805875794815
ACH-000518,0.172794742384
ACH-000520,0.198655365315
ACH-000521,0.0390642650125
ACH-000522,0.0914843277193
ACH-000524,0.18047937305300002
ACH-000527,0.168620887435
ACH-000528,0.12499201866399999
ACH-000537,0.15895974206
ACH-000541,0.296618581608
ACH-000542,0.118545038882
ACH-000544,0.164974
ACH-000545,0.138610560356
ACH-000547,0.198114545477
ACH-000548,0.13204648157999999
ACH-000549,0.19116595890500002
ACH-000550,0.168589629764
ACH-000552,0.237329884227
ACH-000556,0.18642551222399997
ACH-000557,0.0931698531699
ACH-000570,0.177282296137
ACH-000571,0.219797409032
ACH-000573,-0.09124342460519999
ACH-000576,0.12036305017999999
ACH-000580,0.107557685042
ACH-000584,0.12569529534600002
ACH-000585,0.112284989452
ACH-000588,0.22473432425200002
ACH-000589,0.0118737148129
ACH-000591,0.0936880450017
ACH-000593,0.328428274073
ACH-000600,0.183066869584
ACH-000601,0.111227538883
ACH-000604,0.193169131818
ACH-000605,0.271364355297
ACH-000606,0.196454240442
ACH-000608,0.147468872077
ACH-000614,0.15047587278400001
ACH-000616,0.236411598684
ACH-000618,0.116131742107
ACH-000619,0.0795977277568
ACH-000620,0.113009110338
ACH-000621,0.15708981553600002
ACH-000622,0.0743178366406
ACH-000623,0.073970553582
ACH-000624,0.162707805786
ACH-000627,0.09105386728160002
ACH-000630,0.108670007965
ACH-000632,0.154381482342
ACH-000633,0.292056713885
ACH-000637,0.18815427760200001
ACH-000638,0.19410250040600002
ACH-000646,0.178628997614
ACH-000647,0.166488536081
ACH-000648,0.217792877756
ACH-000649,0.154341371387
ACH-000651,0.060053446289300004
ACH-000652,0.173084855694
ACH-000653,0.1467909869
ACH-000657,0.231539818343
ACH-000658,0.015234472789799999
ACH-000661,0.131967615548
ACH-000662,0.12983804207
ACH-000663,0.031275567809599995
ACH-000665,0.21534076149300002
ACH-000671,0.290611072201
ACH-000673,0.17798930087200002
ACH-000676,0.10444961581800001
ACH-000677,0.17368192129299997
ACH-000681,0.0890198528459
ACH-000682,0.188420331369
ACH-000683,0.109779554117
ACH-000684,0.291305372941
ACH-000688,0.256502125696
ACH-000693,0.119049139508
ACH-000694,0.08560785623810001
ACH-000695,0.21293015728
ACH-000696,0.153755360692
ACH-000697,0.115253467295
ACH-000699,0.10365414671800001
ACH-000701,0.0283960058157
ACH-000706,0.126689113552
ACH-000711,0.08045618702639999
ACH-000713,0.283090490996
ACH-000714,0.107467339643
ACH-000718,0.0577899562426
ACH-000720,0.196514971822
ACH-000721,0.189064970172
ACH-000724,0.435756598501
ACH-000725,0.08156797901139999
ACH-000732,0.22927512145
ACH-000734,0.15182293491499999
ACH-000735,0.185175370803
ACH-000736,0.183028220706
ACH-000738,0.142161506517
ACH-000746,-0.0962280896721
ACH-000747,0.166394838482
ACH-000748,0.194083034974
ACH-000753,0.157002244819
ACH-000756,0.199492116966
ACH-000757,0.20870968860800002
ACH-000758,0.19843331233800002
ACH-000760,0.190184962549
ACH-000763,0.00128538248861
ACH-000764,0.18404463433499998
ACH-000765,0.061378520652
ACH-000766,0.304531571604
ACH-000767,0.163257911641
ACH-000768,0.15166110792999998
ACH-000769,0.07111323009960001
ACH-000770,0.125942416584
