,LHX3 (8022)
ACH-000004,-0.0850238156058
ACH-000007,-0.15409581122899998
ACH-000009,-0.143442906587
ACH-000011,-0.190932783676
ACH-000012,-0.232444980958
ACH-000013,-0.21506286936299998
ACH-000014,-0.0413716889039
ACH-000015,-0.213671255286
ACH-000017,0.0943929024277
ACH-000018,-0.13482038325200002
ACH-000019,0.020243147176400002
ACH-000021,-0.048107283651999996
ACH-000022,-0.127423541949
ACH-000025,0.056210936861399996
ACH-000028,-0.042434403379699996
ACH-000030,-0.07110188240569999
ACH-000035,0.114141971426
ACH-000036,-0.0345658276966
ACH-000037,-0.151006316282
ACH-000039,-0.168132712727
ACH-000040,-0.13249307169900001
ACH-000041,-0.0844601139463
ACH-000042,-0.1660226258
ACH-000045,-0.15904815022
ACH-000047,-0.15465267192600002
ACH-000052,-0.054423739616099996
ACH-000053,-0.127198033244
ACH-000054,-0.073550011429
ACH-000055,-0.12680251064
ACH-000060,-0.260556729293
ACH-000067,-0.0748303838312
ACH-000070,-0.00849124890125
ACH-000075,-0.197432356911
ACH-000078,-0.0743243044796
ACH-000082,-0.0689471227241
ACH-000085,-0.40626019193199997
ACH-000086,-0.0901273938939
ACH-000087,0.0322639835393
ACH-000092,-0.0763333902252
ACH-000095,-0.056433548264300006
ACH-000097,-0.18885352666400002
ACH-000098,-0.00140631856013
ACH-000099,-0.0174095086603
ACH-000108,-0.131397390532
ACH-000113,-0.0801597607868
ACH-000115,0.0939983296326
ACH-000116,-0.0247484347947
ACH-000118,-0.0378108199385
ACH-000120,-0.239630235967
ACH-000123,-0.11514935948899999
ACH-000127,-0.13870964567299998
ACH-000128,-0.0210083840068
ACH-000132,-0.129405273997
ACH-000133,0.00421422953942
ACH-000137,-0.0623108045776
ACH-000138,-0.134088150626
ACH-000142,-0.111990710995
ACH-000143,-0.275528119527
ACH-000146,-0.0987660316508
ACH-000148,-0.13260420248
ACH-000150,-0.08463249620850001
ACH-000152,-0.181918585859
ACH-000153,-0.22915921816999998
ACH-000159,-0.0856300083028
ACH-000160,-0.21306996414299997
ACH-000163,-0.116193524639
ACH-000167,-0.111432840383
ACH-000168,-0.254668082778
ACH-000169,-0.219755711822
ACH-000178,-0.164429862916
ACH-000182,-0.17605124757100002
ACH-000183,-0.055288400423099994
ACH-000188,-0.16380888451199999
ACH-000189,0.276056726869
ACH-000190,-0.0210485644691
ACH-000198,-0.0999526826451
ACH-000204,0.0597706223128
ACH-000206,0.0719696076188
ACH-000207,-0.270781282535
ACH-000211,-0.12694916816500001
ACH-000215,-0.04634185183669999
ACH-000221,-0.0394619922469
ACH-000222,-0.0665142613967
ACH-000223,-0.0887825830273
ACH-000226,0.0151571433982
ACH-000227,-0.038143541676199995
ACH-000228,-0.264723922328
ACH-000231,-0.09265999090560001
ACH-000232,-0.051399034055699996
ACH-000233,-0.0916348658997
ACH-000234,-0.125375597003
ACH-000235,-0.09054751051269999
ACH-000237,-0.089198553876
ACH-000238,0.0533345516716
ACH-000243,-0.0357248960329
ACH-000244,0.0583002440823
ACH-000246,-0.24837370952799998
ACH-000248,0.028495898111099996
ACH-000250,-0.23117774923300002
ACH-000251,0.016466977592
ACH-000253,-0.0473394933981
ACH-000255,-0.194337977812
ACH-000256,-0.100963883609
ACH-000257,-0.313608141842
ACH-000258,0.0443966453063
ACH-000259,-0.121571175042
ACH-000260,-0.00497481428816
ACH-000261,-0.0571242630997
ACH-000262,-0.240186531556
ACH-000263,-0.360320909629
ACH-000264,-0.097267502047
ACH-000265,-0.0914958808675
ACH-000266,-0.157542725873
ACH-000272,-0.151162889627
ACH-000273,-0.100775173253
ACH-000274,-0.173032043087
ACH-000277,-0.11371941807199999
ACH-000278,0.057205500276499996
ACH-000279,-0.0942819626639
ACH-000280,-0.397047494354
ACH-000281,-0.292230157029
ACH-000288,-0.0436131723545
ACH-000291,-0.107102615725
ACH-000293,-0.00377230570457
ACH-000294,-0.166495937529
ACH-000295,-0.08531590758310001
ACH-000296,0.11437022089000001
ACH-000302,-0.0747375310365
ACH-000304,-0.23794651358000002
ACH-000307,-0.176626503364
ACH-000308,-0.10468741817399999
ACH-000310,-0.190735163814
ACH-000311,-0.048693759158800004
ACH-000312,-0.133131071573
ACH-000315,0.0073584656400600005
ACH-000316,-0.280089790756
ACH-000317,-0.23073105748000003
ACH-000318,-0.132302095424
ACH-000319,-0.0260715037872
ACH-000320,-0.244520547057
ACH-000322,-0.0691442175582
ACH-000323,-0.121293034957
ACH-000324,-0.183324788576
ACH-000329,-0.14306283497400002
ACH-000330,-0.131884440981
ACH-000331,0.046805932159599994
ACH-000332,-0.137550675465
ACH-000334,0.151297347572
ACH-000335,0.0498269457754
ACH-000336,-0.31620402416
ACH-000337,-0.0528309852753
ACH-000339,-0.140227513777
ACH-000341,0.0372661999969
ACH-000348,-0.0589039037799
ACH-000350,-0.159143535472
ACH-000352,-0.155210006669
ACH-000356,-0.0300432142442
ACH-000361,-0.08199014156550001
ACH-000362,-0.101760141724
ACH-000363,-0.000295450301427
ACH-000364,0.0301310929918
ACH-000365,-0.072569113283
ACH-000366,-0.20405273885000003
ACH-000368,-0.0173632632971
ACH-000374,-0.134010168447
ACH-000375,-0.108159292708
ACH-000376,-0.0867639726305
ACH-000381,-0.39791223435199996
ACH-000383,-0.213023966736
ACH-000387,-0.0618490905104
ACH-000389,-0.14774897258
ACH-000390,-0.10278695327500001
ACH-000393,-0.167743803093
ACH-000395,-0.23633186440099999
ACH-000397,-0.18324569611299998
ACH-000401,-0.123795455913
ACH-000402,0.00739856134437
ACH-000403,-0.0257773805795
ACH-000404,0.0007617986154870001
ACH-000406,-0.0457070429995
ACH-000407,-0.14032701547499998
ACH-000408,-0.05942201088219999
ACH-000410,-0.20194193433200003
ACH-000411,-0.196606189556
ACH-000414,-0.0418494606956
ACH-000415,-0.005807537617979999
ACH-000416,-0.105874641294
ACH-000420,-0.122418030332
ACH-000421,-0.179461786927
ACH-000424,-0.0470790815532
ACH-000425,-0.0637813178331
ACH-000426,-0.23511820197799999
ACH-000427,-0.193403251165
ACH-000433,-0.00324922625301
ACH-000436,-0.117863177528
ACH-000444,-0.187046653654
ACH-000445,-0.32104046978399997
ACH-000448,-0.0872435570909
ACH-000450,-0.08385487545669999
ACH-000452,0.059641328341
ACH-000454,-0.0529708614129
ACH-000458,-0.17549911667399998
ACH-000459,-0.0241311591241
ACH-000460,-0.227129032993
ACH-000461,-0.00811330680465
ACH-000463,-0.184580822639
ACH-000464,0.025654002381599997
ACH-000466,-0.0714925202825
ACH-000467,0.0640183982756
ACH-000468,-0.20623414746100002
ACH-000469,0.05075075025359999
ACH-000470,-0.152918433998
ACH-000471,-0.0540366274466
ACH-000472,-0.07716044417460001
ACH-000473,-0.16113492738600002
ACH-000475,-0.17823352394
ACH-000476,-0.139978803362
ACH-000477,-0.195530223772
ACH-000480,-0.149559426058
ACH-000481,-0.0903886294364
ACH-000483,-0.151034872881
ACH-000484,-0.262514146721
ACH-000485,-0.0428304179354
ACH-000486,-0.062860607615
ACH-000487,-0.134225083244
ACH-000488,-0.12102123667999999
ACH-000490,-0.0782084053787
ACH-000491,-0.0352603613504
ACH-000495,-0.278445655634
ACH-000496,-0.158404509596
ACH-000499,0.00599352001713
ACH-000500,-0.31384099599
ACH-000502,-0.0339307152949
ACH-000503,-0.131355090566
ACH-000505,-0.0682842341341
ACH-000507,-0.136425551505
ACH-000510,-0.0364233096935
ACH-000511,-0.0303464248591
ACH-000512,-0.037664864951
ACH-000516,-0.0997481425398
ACH-000517,-0.173920174588
ACH-000518,0.0394716370747
ACH-000520,-0.0787260415257
ACH-000521,-0.224585815011
ACH-000522,-0.267961611589
ACH-000524,-0.203893890153
ACH-000527,-0.0648353372068
ACH-000528,-0.05539919564680001
ACH-000537,-0.029592194367599998
ACH-000541,0.0570036784051
ACH-000542,0.0414516941364
ACH-000544,-0.210676211778
ACH-000545,-0.144683536686
ACH-000547,-0.21716984184399998
ACH-000548,-0.135307512829
ACH-000549,-0.011048233296100001
ACH-000550,-0.168238886419
ACH-000552,0.012106923951700002
ACH-000556,-0.0619265891957
ACH-000557,0.0037923512669
ACH-000570,-0.133912410318
ACH-000571,0.0
ACH-000573,0.00803607236096
ACH-000576,0.108806536841
ACH-000580,-0.170346157864
ACH-000584,-0.232360999697
ACH-000585,-0.09638908351
ACH-000588,0.005489276044439999
ACH-000589,-0.103258496864
ACH-000591,0.127086073538
ACH-000593,-0.17398434808899998
ACH-000600,-0.0965800391277
ACH-000601,-0.0575863258923
ACH-000604,-0.582603664952
ACH-000605,-0.0203884503679
ACH-000606,-0.0598015408632
ACH-000608,-0.18251583110800002
ACH-000614,-0.11232864805199999
ACH-000616,0.175287831486
ACH-000618,-0.0276298742889
ACH-000619,-0.6120226109579999
ACH-000620,-0.0870328703383
ACH-000621,-0.14575305415200002
ACH-000622,-0.201828320856
ACH-000623,-0.00653189174899
ACH-000624,-0.0804538669904
ACH-000627,-0.156648604432
ACH-000630,-0.122910829497
ACH-000632,-0.07020529125310002
ACH-000633,-0.0122610344948
ACH-000637,-0.176600195564
ACH-000638,0.0768561767761
ACH-000646,-0.256822151473
