,DYNLRB2 (83657)
ACH-000004,0.297602069695
ACH-000007,0.17961043324200002
ACH-000009,0.180068230091
ACH-000011,0.293680423773
ACH-000012,0.0486536750139
ACH-000013,0.07812129010669999
ACH-000014,0.298113376207
ACH-000015,0.220829302408
ACH-000017,0.120341685913
ACH-000018,0.237979000552
ACH-000019,0.22245779819000003
ACH-000021,0.11716982679099999
ACH-000022,0.407368067508
ACH-000025,0.09786005697630001
ACH-000028,0.29125180493
ACH-000030,0.137253950717
ACH-000035,0.0025812682949299995
ACH-000036,0.239874965473
ACH-000037,-0.177705085854
ACH-000039,0.253243643869
ACH-000040,0.272966559158
ACH-000041,0.187268827943
ACH-000042,0.144287922316
ACH-000045,0.17688930973900002
ACH-000047,0.25385636915
ACH-000052,0.287628690714
ACH-000053,0.192886570924
ACH-000054,0.0710153104083
ACH-000055,0.0111715758946
ACH-000060,0.160367412177
ACH-000067,-0.0135353575497
ACH-000070,0.00628855639784
ACH-000075,-0.173019214941
ACH-000078,0.06198077060880001
ACH-000082,0.040076896632199994
ACH-000085,-0.0454919580396
ACH-000086,0.1782837327
ACH-000087,0.42421716178499996
ACH-000092,0.12554824760299998
ACH-000095,-0.017217993294799998
ACH-000097,0.13554202147299999
ACH-000098,0.144311177634
ACH-000099,0.12005318779400001
ACH-000108,0.059347274101099995
ACH-000113,0.340811728467
ACH-000115,-0.040007792198
ACH-000116,0.07961651102589999
ACH-000118,0.07523561673239999
ACH-000120,0.08359528002210001
ACH-000123,0.044436885045
ACH-000127,0.158992983484
ACH-000128,0.39807026286700004
ACH-000132,0.117731061123
ACH-000133,0.09047103322580001
ACH-000137,0.11033786380899999
ACH-000138,0.190986236834
ACH-000142,0.15367110205
ACH-000143,-0.0115945593579
ACH-000146,0.217741395167
ACH-000148,0.027870659132500003
ACH-000150,0.362706353852
ACH-000152,-0.035672914967300004
ACH-000153,0.28793163147
ACH-000159,0.35153293181100004
ACH-000160,0.134713621634
ACH-000163,0.14546225872000001
ACH-000167,0.23039673523600002
ACH-000168,0.018650222614400004
ACH-000169,0.10402733553200001
ACH-000178,0.257470775978
ACH-000182,0.0459049215164
ACH-000183,0.11171786553200001
ACH-000188,0.254554678793
ACH-000189,0.10162911218000001
ACH-000190,-0.0213215167601
ACH-000198,0.281072548539
ACH-000204,-0.108768728078
ACH-000206,-0.182132945441
ACH-000207,0.17002586667999997
ACH-000211,0.12794865935
ACH-000215,0.125596124518
ACH-000221,0.0144438400446
ACH-000222,0.0468862325423
ACH-000223,0.0702131223147
ACH-000226,0.05749747191269999
ACH-000227,0.106273708373
ACH-000228,-0.013018331596799998
ACH-000231,0.130976944519
ACH-000232,0.197740283281
ACH-000233,0.0343896375138
ACH-000234,0.254184317784
ACH-000235,0.20810739884799997
ACH-000237,0.07778989569269999
ACH-000238,0.0410506940928
ACH-000243,0.09271421028339999
ACH-000244,0.251222238645
ACH-000246,0.133493030654
ACH-000248,0.03820824612530001
ACH-000250,0.050924523308
ACH-000251,0.0249555028284
ACH-000253,0.08079811103080001
ACH-000255,0.0334099511124
ACH-000256,0.18837592692000002
ACH-000257,-0.0279091052266
ACH-000258,0.103282288204
ACH-000259,0.170292087276
ACH-000260,0.226304194477
ACH-000261,0.15626393649700002
ACH-000262,0.24033247507199998
ACH-000263,-0.0225088635666
ACH-000264,0.112283787267
ACH-000265,0.288381976149
ACH-000266,-0.00568342082563
ACH-000272,-0.0171696768478
ACH-000273,0.20703906540300002
ACH-000274,0.08133664996369999
ACH-000277,-0.103576527673
ACH-000278,0.021187948069099998
ACH-000279,0.259687499679
ACH-000280,0.108668385494
ACH-000281,0.08843224790689999
ACH-000288,0.0737711057102
ACH-000291,0.152774200003
ACH-000293,-0.09625403649150001
ACH-000294,0.059047755424199995
ACH-000295,0.25439355536999997
ACH-000296,0.074431584845
ACH-000302,0.164988044371
ACH-000304,0.626946275291
ACH-000307,0.310940931122
ACH-000308,0.23430647193300003
ACH-000310,-0.0340305501702
ACH-000311,-0.0380348531757
ACH-000312,0.11203112828400001
ACH-000315,0.311690692284
ACH-000316,0.207150992214
ACH-000317,0.0150775906434
ACH-000318,0.152002100533
ACH-000319,0.044973182466
ACH-000320,0.278867638516
ACH-000322,0.51769840162
ACH-000323,0.320264609732
ACH-000324,0.222011924981
ACH-000329,-0.0677741951402
ACH-000330,0.226349079007
ACH-000331,0.143495673077
ACH-000332,0.166592253347
ACH-000334,0.312378777134
ACH-000335,0.0007900881986860001
ACH-000336,0.013848055394700002
ACH-000337,0.252546829271
ACH-000339,0.11213741302300001
ACH-000341,0.157415133483
ACH-000348,0.143284886063
ACH-000350,0.141541331144
ACH-000352,0.280895808369
ACH-000356,-0.0773002452663
ACH-000361,-0.08749473715770001
ACH-000362,0.15024961116
ACH-000363,0.210683659835
ACH-000364,0.20924606769600002
ACH-000365,0.22003606201099998
ACH-000366,0.128269284583
ACH-000368,0.135506876985
ACH-000374,0.240244108849
ACH-000375,0.17244732718699998
ACH-000376,0.20062506965799998
ACH-000381,0.16854218799100001
ACH-000383,0.0912095657306
ACH-000387,0.0687411031455
ACH-000389,0.09732825150879999
ACH-000390,0.150983464303
ACH-000393,0.213195718438
ACH-000395,0.0899901960421
ACH-000397,0.0706657758649
ACH-000401,0.0553008327455
ACH-000402,0.405014249029
ACH-000403,0.101253561665
ACH-000404,0.314261021175
ACH-000406,0.15007673798
ACH-000407,0.156493485352
ACH-000408,0.225721396694
ACH-000410,0.257849615847
ACH-000411,0.176298732225
ACH-000414,0.09202937761980001
ACH-000415,0.175527952974
ACH-000416,0.156458522884
ACH-000420,0.157949579471
ACH-000421,0.171442255071
ACH-000424,0.274936838418
ACH-000425,0.20551567629999998
ACH-000426,-0.198569348087
ACH-000427,0.304641681318
ACH-000433,0.08041045258139999
