,FLII (2314)
ACH-000231,-0.330918535304
ACH-000232,-0.42123859389799995
ACH-000233,-0.26702436638599997
ACH-000234,-0.531768984173
ACH-000235,-0.506573650927
ACH-000237,-0.254287885338
ACH-000238,-0.650830869018
ACH-000243,-0.72892668214
ACH-000244,-1.00988650419
ACH-000246,-0.0792414804126
ACH-000248,-0.655316086342
ACH-000250,-0.900269730168
ACH-000251,-0.848241118446
ACH-000253,-0.663180728367
ACH-000255,-0.7330100043979999
ACH-000256,-0.627539486419
ACH-000257,-0.6006592715300001
ACH-000258,-0.490906815444
ACH-000259,-0.42444442748800004
ACH-000260,-0.36573355510600003
ACH-000261,-0.307452599908
ACH-000262,-0.180916227522
ACH-000263,-0.5672146439410001
ACH-000264,-0.696869385713
ACH-000265,-0.7252009120849999
ACH-000266,-0.759082148691
ACH-000272,-0.146667898232
ACH-000273,-0.49739469105899997
ACH-000274,-0.47496655769199997
ACH-000277,-0.939931898923
ACH-000278,-0.6345398485379999
ACH-000279,-0.52586518882
ACH-000280,-0.510178755757
ACH-000281,-0.499727049575
ACH-000288,-0.60888703527
ACH-000291,-0.457035560088
ACH-000293,-0.69835521464
ACH-000294,-1.04484159
ACH-000295,-0.572414054065
ACH-000296,-0.7244194238699999
ACH-000302,-0.469339293785
ACH-000304,-0.399200177139
ACH-000307,-0.731479563102
ACH-000308,-0.48517441408600004
ACH-000310,-0.313902372591
ACH-000311,-0.34710382316699995
ACH-000312,-0.325975676829
ACH-000315,-0.6839386192460001
ACH-000316,-0.511696979819
ACH-000317,-0.406969811834
ACH-000318,-0.40153700640699996
ACH-000319,-0.47254088051200005
ACH-000320,-0.684409069081
ACH-000322,-0.245156790671
ACH-000323,-0.493964897905
ACH-000324,-0.802535823967
ACH-000329,-0.249634575533
ACH-000330,-0.09309335668199999
ACH-000331,-0.199094452579
ACH-000332,-1.08608004192
ACH-000334,-0.236387019846
ACH-000335,-0.984377004645
ACH-000336,-0.404400953976
ACH-000337,-0.604306852389
ACH-000339,-0.17809084359299998
ACH-000341,-0.551693865074
ACH-000348,-0.339862534185
ACH-000350,-0.439610695564
ACH-000352,-0.411028201919
ACH-000356,-0.8845432725489999
ACH-000361,-0.63885812772
ACH-000362,-0.48877279865699996
ACH-000363,-0.337604991695
ACH-000364,-0.5178414916480001
ACH-000365,-0.433902955498
ACH-000366,-0.365211460062
ACH-000368,-0.334110279563
ACH-000374,-0.5992383642369999
ACH-000375,-0.9623142412190001
ACH-000376,-0.188052320506
ACH-000381,-0.8833712382150001
ACH-000383,-0.531110631241
ACH-000387,-0.415265699444
ACH-000389,-0.36095354984899997
ACH-000390,-0.618505739509
ACH-000393,-0.267907770297
ACH-000395,-0.50984859791
ACH-000397,-0.7424417601469999
ACH-000401,-0.279010592621
ACH-000402,-0.776912869385
ACH-000403,-0.413901173306
ACH-000404,-0.649909882431
ACH-000406,-0.451110080111
ACH-000407,-0.317498998752
ACH-000408,-0.796666194856
ACH-000410,-0.299596973711
ACH-000411,-0.237834119302
ACH-000414,-0.227217895216
ACH-000415,-0.7727810220899999
ACH-000416,-0.313894296928
ACH-000420,-0.690404696311
ACH-000421,-0.46796047816200004
ACH-000424,-0.332401253168
ACH-000425,-0.443059567588
ACH-000426,-0.781068999226
ACH-000427,-0.24525267743299997
ACH-000433,-0.360541216739
ACH-000436,-0.346254404595
ACH-000444,-0.7328211288950001
ACH-000445,-0.43361360912
ACH-000448,-0.9087764840829999
ACH-000450,-0.542719335518
ACH-000452,-0.169387822223
ACH-000454,-1.0043085822799998
ACH-000458,-0.7452382453030001
ACH-000459,-0.470530749956
ACH-000460,-0.227167438332
ACH-000461,-0.338384365803
ACH-000463,-0.375054576504
ACH-000464,-0.290310575066
ACH-000466,-0.60177573647
ACH-000467,-0.7958436035100002
ACH-000468,-0.6556436555749999
ACH-000469,-0.354347951303
ACH-000470,-0.563169784034
ACH-000471,-0.525194354581
ACH-000472,-0.320296079616
ACH-000473,-0.457275808957
ACH-000475,-0.212874525851
ACH-000476,-0.08405826733480001
ACH-000477,-0.17427870425900002
ACH-000480,-0.359813573953
ACH-000481,-0.40942512279200005
ACH-000483,-0.347525607665
ACH-000484,-0.213853184826
ACH-000485,-0.6854987494760001
ACH-000486,-0.541118647347
ACH-000487,-0.651354138301
ACH-000488,-1.01247596014
ACH-000490,-0.803162594011
ACH-000491,-0.383580112882
ACH-000495,-0.0594331869708
ACH-000496,-0.8119877712960001
ACH-000499,-0.651791448857
ACH-000500,-0.252790057214
ACH-000502,-0.899552455521
ACH-000503,-0.792493856461
ACH-000505,-0.6414056103279999
ACH-000507,-0.377243294948
ACH-000510,-0.949118809242
ACH-000511,-0.5308178338530001
ACH-000512,-0.369997454395
ACH-000516,-0.00907097329961
ACH-000517,-0.926515560819
ACH-000518,-0.7788263714720001
ACH-000520,-0.42176441511600005
ACH-000521,-0.274857899523
ACH-000522,-1.06760926704
ACH-000524,-0.00210166252598
ACH-000527,-0.757585187597
ACH-000528,-0.675437501287
ACH-000537,-0.16562954735
ACH-000541,-0.555071093433
ACH-000542,-0.702237136318
ACH-000544,-0.666029308124
ACH-000545,-0.543226725704
ACH-000547,-0.607083683235
ACH-000548,-0.646383709682
ACH-000549,-0.953245383674
ACH-000550,-0.754048443093
ACH-000552,-0.845253560828
ACH-000556,-0.408955725344
ACH-000557,-0.15722836729800002
ACH-000570,-0.51478473352
ACH-000571,-0.434999626708
ACH-000573,-0.440828921612
ACH-000576,-0.6037720707590001
ACH-000580,-0.409788097029
ACH-000584,-0.755861567203
ACH-000585,-0.43478603162100005
ACH-000588,-0.473141548917
ACH-000589,-0.310693242883
ACH-000591,-0.4456810203
ACH-000593,-0.8509413723010001
ACH-000600,-0.138823495545
ACH-000601,-0.814268262988
ACH-000604,-1.10979950264
ACH-000605,-0.265486989483
ACH-000606,-0.820820396063
ACH-000608,-0.524963018693
ACH-000614,-0.236601377903
ACH-000616,-0.7910420508
ACH-000618,-0.697260358565
ACH-000619,-0.8271799526000001
ACH-000620,-0.414165259271
ACH-000621,-0.711486430536
ACH-000622,-0.196608931683
ACH-000623,-0.134310500435
ACH-000624,-0.562425255808
ACH-000627,-0.286987493095
ACH-000630,-0.568165016836
ACH-000632,-0.436651471981
ACH-000633,-0.42684092216799996
ACH-000637,-0.527632209335
ACH-000638,-0.678688545428
ACH-000646,-0.7343658425249999
ACH-000647,-0.321130666858
ACH-000648,-0.325588522215
ACH-000649,-0.246144769046
ACH-000651,-0.697032001192
ACH-000652,-0.946461545872
ACH-000653,-0.568752383877
ACH-000657,-0.426696046524
ACH-000658,-0.7219966735250001
ACH-000661,-0.30027208818000006
ACH-000662,-0.517709815096
ACH-000663,-0.24225970846500003
ACH-000665,-0.481824221625
ACH-000671,-0.362060372037
ACH-000673,-0.444286102807
ACH-000676,-0.331817924658
ACH-000677,-0.100820995317
ACH-000681,-0.44264734412600004
ACH-000682,-0.396819080466
ACH-000683,-1.30595600986
ACH-000684,-0.0469905114665
ACH-000688,-0.296740576832
ACH-000693,-0.701266465893
ACH-000694,-0.775317113458
ACH-000695,-0.936570642598
ACH-000696,-0.555476983112
ACH-000697,-0.6955196372399999
ACH-000699,-0.995310146803
ACH-000701,-0.6371249084
ACH-000706,-0.34606401099100004
ACH-000711,-0.490465872304
ACH-000713,-0.576190934573
ACH-000714,-0.721654089429
ACH-000718,-0.404742541073
ACH-000720,-0.392436657686
ACH-000721,-0.6786429564540001
ACH-000724,-0.40307367294600005
ACH-000725,-0.35128933481299995
ACH-000732,-0.603672775821
ACH-000734,-0.1376682649
ACH-000735,-0.855572888114
ACH-000736,-0.412945675555
ACH-000738,-0.305921813559
ACH-000746,-0.299530741754
ACH-000747,-0.725867191857
ACH-000748,-0.0369815014844
ACH-000753,-1.01412412043
ACH-000756,-0.512652825266
ACH-000757,-0.345354810859
ACH-000758,-0.278782535405
ACH-000760,-0.442916884552
ACH-000763,-0.154857048657
ACH-000764,-0.6985219761929999
ACH-000765,-0.4999797549
ACH-000766,-0.6082029519200001
ACH-000767,-0.7211970634739999
ACH-000768,-0.308214755803
ACH-000769,-0.653731188728
ACH-000770,-0.215037861702
ACH-000771,-0.868492470003
ACH-000773,-0.7396177920199999
ACH-000776,-0.35807718310000003
ACH-000777,-0.75202158075
ACH-000778,-0.780259296343
ACH-000781,-0.20702774000500002
ACH-000782,-0.692264167147
ACH-000783,-0.78950902535
ACH-000784,-0.963205853927
ACH-000785,-0.41291078893600003
ACH-000787,-0.334518597076
ACH-000788,-0.37080985288400004
ACH-000791,-0.5802442930030001
ACH-000792,-0.652145691849
ACH-000794,-0.790867069805
ACH-000796,-0.7702730809110001
ACH-000799,-0.2691276646
ACH-000800,-0.7004711229039999
ACH-000802,-1.0500018204700001
ACH-000804,-0.45057331072499995
ACH-000805,-0.19181762548099998
ACH-000809,-0.872332382308
ACH-000810,-0.302423507963
ACH-000811,-0.7770111196100001
ACH-000817,-0.495646920925
ACH-000819,-0.7213984459280001
ACH-000820,-0.755789003491
ACH-000821,-0.162026011252
ACH-000822,-0.39606053542400005
ACH-000823,-0.487549179483
ACH-000824,-0.37161612903499996
ACH-000827,-0.373110464275
ACH-000829,-0.167953572545
ACH-000831,-0.0650250283175
ACH-000832,-0.988713366954
ACH-000833,-0.700827727078
ACH-000834,-0.704897068013
ACH-000835,-0.539716900399
ACH-000836,-0.301402878037
ACH-000837,-0.48599918070200004
ACH-000838,-0.309878091403
ACH-000839,-0.552310172183
ACH-000840,-0.554978197154
ACH-000841,-0.478748367588
ACH-000843,-0.355141889898
ACH-000846,-0.917112283587
ACH-000847,-0.373741507224
ACH-000848,-0.454314548275
ACH-000849,-0.671286679062
ACH-000851,-0.521303984879
ACH-000855,-0.0432453031761
ACH-000856,-0.8696985410870001
ACH-000858,-0.464746080093
ACH-000859,-0.27595457978599996
ACH-000861,-0.588545396498
ACH-000862,-1.29060971292
ACH-000865,-0.34057210369199997
ACH-000866,-0.5989583576640001
ACH-000867,-0.654327969088
ACH-000869,-0.37080724681
ACH-000872,-0.40230342365599997
ACH-000873,-0.8501374810439999
ACH-000876,-0.601834107093
ACH-000878,-0.9201101199789999
ACH-000880,-0.305166597238
ACH-000881,-0.11695939185000001
ACH-000882,-0.211105618272
ACH-000884,-0.166830333676
ACH-000885,-0.43616401958000006
ACH-000887,-0.170668858867
ACH-000888,-0.32858088816
ACH-000889,-0.479564125272
ACH-000890,-0.449997710505
ACH-000896,-0.400732060767
ACH-000898,-0.172259384124
ACH-000900,-0.33182054576299996
ACH-000901,-0.6758253114399999
ACH-000905,-1.21526923624
ACH-000906,-0.954419016653
ACH-000907,-0.177287919426
ACH-000910,-0.535536133213
ACH-000911,-0.545008881492
ACH-000912,-1.08771402748
ACH-000913,-0.461912606339
ACH-000915,-0.408535650872
ACH-000916,-0.285693761334
ACH-000917,-0.7058307723720001
ACH-000921,-0.862602915357
ACH-000924,-0.405703647704
ACH-000926,-0.9613322900929999
ACH-000928,-0.602618263821
ACH-000929,-0.786229214337
ACH-000932,-0.39422059705799994
ACH-000935,-0.219904018158
ACH-000936,-0.064664468296
ACH-000937,-0.401732100923
ACH-000938,-0.45587081032899995
ACH-000939,-1.1290507265
ACH-000941,-0.41191300531499997
ACH-000943,-0.581811244746
ACH-000946,-0.131830550599
ACH-000947,-0.35476774718000004
ACH-000948,-0.532593844466
ACH-000950,-0.205544214901
ACH-000953,-0.544339960721
ACH-000957,-0.8171733637080001
ACH-000958,-0.280355377434
ACH-000960,-0.208361227256
ACH-000963,-0.491988877542
ACH-000968,-0.21905349138500002
ACH-000969,-0.26314660331399997
ACH-000973,-0.614906705062
ACH-000974,-0.301577962314
ACH-000975,-0.577109520079
ACH-000976,-0.7149157222820001
ACH-000978,-0.26218713885
ACH-000980,-0.305235951718
ACH-000984,-0.12409718214900001
ACH-000986,-0.669192314734
ACH-000988,-0.826162576415
ACH-000993,-0.6925453093449999
ACH-000994,-0.11665224209000001
ACH-000996,-0.670342710647
ACH-001001,-0.44982097100900004
ACH-001020,-0.6191116413409999
ACH-001028,-0.592031620245
ACH-001031,-0.380837528121
ACH-001038,-0.5144570173290001
ACH-001048,-0.701312398461
ACH-001050,-0.99293058281
ACH-001053,-0.626764290204
ACH-001054,-0.39957538439900003
ACH-001061,-0.6725562934
ACH-001067,-0.387238892044
ACH-001075,0.39586919916599994
ACH-001096,-0.662898002476
ACH-001128,-0.671460902591
ACH-001134,-0.34487654038000004
ACH-001151,-0.500825278681
ACH-001163,-0.542271011116
ACH-001164,-0.465453792008
ACH-001173,-0.300693794242
ACH-001183,-0.737049147444
ACH-001184,-0.311943331361
ACH-001190,-0.942663758327
ACH-001192,-0.59603824931
ACH-001193,-0.524742458822
ACH-001196,-0.8036261570829999
ACH-001197,-0.864567740695
ACH-001205,-0.337337538601
ACH-001211,-0.658170570025
ACH-001212,-0.288195945224
ACH-001228,-0.58278888579
ACH-001232,-0.424912888392
ACH-001239,-0.208145174928
ACH-001274,-0.231102092485
ACH-001275,-0.400087708398
ACH-001277,-0.475738296386
ACH-001278,-0.557967816553
ACH-001280,-0.378320543292
ACH-001283,-0.665633473111
ACH-001289,-0.184293639345
ACH-001295,-0.649530840936
ACH-001300,-0.561156004931
ACH-001301,-0.373789662825
ACH-001302,-0.509026787242
ACH-001303,-0.6285308981059999
ACH-001306,-0.844571903382
ACH-001318,-0.358083226983
ACH-001322,-0.506890763354
ACH-001328,-0.9395944676379999
ACH-001332,-1.0601424290600001
ACH-001333,-0.594775485335
ACH-001336,-0.5564651454330001
ACH-001340,-0.222556734358
ACH-001346,-0.357306816621
ACH-001353,-0.519389580924
ACH-001354,-0.739916394714
ACH-001367,-0.43365082232
ACH-001368,-0.260737512522
ACH-001374,-0.577850149049
ACH-001375,-0.8413861771789999
ACH-001377,-0.336192304
ACH-001380,-0.225506562585
ACH-001391,-0.753583433311
ACH-001407,-1.2485949663200002
ACH-001408,-0.526883223698
ACH-001413,-0.837897380933
ACH-001430,-0.525573088922
ACH-001431,-0.411063279744
ACH-001450,-0.31702124022399997
ACH-001496,-1.10441416304
ACH-001500,-1.07081303827
ACH-001521,-0.667192978955
ACH-001523,-0.459354802986
ACH-001532,-0.339358023821
ACH-001536,-0.455948457932
ACH-001550,-0.833371021623
ACH-001552,-0.512567141848
ACH-001554,-0.48075674905
ACH-001645,-0.15578882222100002
ACH-001654,-0.60931407281
ACH-001715,-0.20875890439
ACH-001735,-0.535813246794
ACH-001736,-0.274418340888
ACH-001737,-0.587798812007
ACH-001740,-0.343897541846
ACH-001745,-0.299584272359
ACH-001750,-0.541213082791
ACH-001765,-0.337468137994
ACH-001956,-0.34718333778099997
ACH-001957,-0.119679314014
