,WFDC11 (259239)
ACH-000004,-0.082082705472
ACH-000007,0.10728151687000001
ACH-000009,-0.180708646862
ACH-000011,0.10275291068800001
ACH-000012,0.114193858446
ACH-000013,0.0265465943466
ACH-000014,-0.103955928581
ACH-000015,-0.00281343364286
ACH-000017,-0.00959139949525
ACH-000018,0.14571224792
ACH-000019,0.134876181593
ACH-000021,-0.125282347459
ACH-000022,-0.180011502551
ACH-000025,-0.0778887047244
ACH-000028,0.15192583806
ACH-000030,-0.12803632052799999
ACH-000035,-0.0778296264535
ACH-000036,-0.0880913653187
ACH-000037,0.174818325522
ACH-000039,0.0396344445856
ACH-000040,0.0059513837080699995
ACH-000041,0.212221081215
ACH-000042,-0.240024862951
ACH-000045,0.0861732837849
ACH-000047,-0.0109244695854
ACH-000052,0.00336655171713
ACH-000053,-0.0688281324417
ACH-000054,-0.026825264401
ACH-000055,-0.124381404987
ACH-000060,-0.105952605964
ACH-000067,-0.006764262890890001
ACH-000070,0.0156332081047
ACH-000075,-0.06692049206619999
ACH-000078,-0.0814869066874
ACH-000082,-0.158955547588
ACH-000085,-0.208063588082
ACH-000086,0.010626870520799999
ACH-000087,0.204985198117
ACH-000092,-0.0784665031271
ACH-000095,0.0
ACH-000097,-0.09462750141989998
ACH-000098,0.10718199949999999
ACH-000099,0.00024678405298
ACH-000108,-0.117647718064
ACH-000113,-0.126551868589
ACH-000115,0.102787064514
ACH-000116,-0.0007930108228189999
ACH-000118,-0.24939227641800002
ACH-000120,0.0387270598283
ACH-000123,-0.0586001030678
ACH-000127,0.0891338154658
ACH-000128,0.22134724036200001
ACH-000132,0.12724603782299998
ACH-000133,-0.10948662364700001
ACH-000137,-0.0445309377869
ACH-000138,-0.107505510545
ACH-000142,0.023463588317400003
ACH-000143,-0.118851953557
ACH-000146,-0.05476463448419999
ACH-000148,-0.115692265393
ACH-000150,-0.064941010764
ACH-000152,-0.0750842914806
ACH-000153,-0.045111070782500005
ACH-000159,-0.0715569994537
ACH-000160,-0.152881733792
ACH-000163,-0.21498725207400002
ACH-000167,-0.151960351891
ACH-000168,0.121608499079
ACH-000169,-0.150320986948
ACH-000178,-0.103766586262
ACH-000182,-0.106664664898
ACH-000183,-0.05059903888669999
ACH-000188,-0.0726072940108
ACH-000189,0.119749155406
ACH-000190,-0.0241188410922
ACH-000198,-0.0634665886312
ACH-000204,0.0736575519475
ACH-000206,-0.0951960147642
ACH-000207,-0.07461712511360001
ACH-000211,-0.0389283237334
ACH-000215,0.06564638159450001
ACH-000221,-0.00879772317161
ACH-000222,-0.343080156486
ACH-000223,-0.0224568801867
ACH-000226,-0.0735658725509
ACH-000227,0.185683873928
ACH-000228,-0.09299227609099998
ACH-000231,-0.0560668679541
ACH-000232,-0.0466148382598
ACH-000233,0.0112438122386
ACH-000234,0.00136752562217
ACH-000235,-0.177411521519
ACH-000237,-0.0511069822266
ACH-000238,-0.0915908276295
ACH-000243,-0.121535225521
ACH-000244,-0.205736067831
ACH-000246,-0.0449006452636
ACH-000248,-0.066708781937
ACH-000250,0.0142625399543
ACH-000251,-0.119463019503
ACH-000253,0.154097973759
ACH-000255,0.07837256416760001
ACH-000256,-0.0163046174584
ACH-000257,0.0400190673509
ACH-000258,0.022952749621099996
ACH-000259,-0.125988299243
ACH-000260,-0.06114258961730001
ACH-000261,0.046202998308300006
ACH-000262,0.028073794983900002
ACH-000263,0.264508786258
ACH-000264,-0.112104800021
ACH-000265,-0.175714293552
ACH-000266,-0.040245800112999996
ACH-000272,-0.235401141411
ACH-000273,-0.0757303506629
ACH-000274,-0.12323280136399999
ACH-000277,-0.26207060697900003
ACH-000278,-0.0342479003802
ACH-000279,0.00890564866827
ACH-000280,-0.118538910646
ACH-000281,-0.16163505920600002
ACH-000288,-0.0100273529261
ACH-000291,-0.139216134389
ACH-000293,-0.032140533055599996
ACH-000294,-0.18337604456
ACH-000295,0.241374128039
ACH-000296,-0.276672986776
ACH-000302,0.0632265557338
ACH-000304,-0.0433788932642
ACH-000307,-0.027416378459400002
