,MBTD1 (54799)
ACH-000280,-0.21458748023200003
ACH-000281,-0.5994285263019999
ACH-000288,-0.48866821878899996
ACH-000291,-0.372114792064
ACH-000293,-0.45209328831999995
ACH-000294,-0.5069974238189999
ACH-000295,-0.375240534773
ACH-000296,-0.581399466231
ACH-000302,-0.33836458717600004
ACH-000304,-0.452588538035
ACH-000307,-0.395125099567
ACH-000308,-0.447767512676
ACH-000310,-0.858762604364
ACH-000311,-0.542308642359
ACH-000312,-0.394177164647
ACH-000315,-0.34064740516900005
ACH-000316,-0.43614295232199995
ACH-000317,-0.309762050337
ACH-000318,-0.19596871948800001
ACH-000319,-0.307056298654
ACH-000320,-0.7838365564149999
ACH-000322,-0.587356030754
ACH-000323,-0.324728157276
ACH-000324,-0.491207459543
ACH-000329,-0.387820201619
ACH-000330,-0.451499244749
ACH-000331,-0.337514731637
ACH-000332,-0.47467014726
ACH-000334,-0.134672539693
ACH-000335,-0.333894231543
ACH-000336,0.0524607221729
ACH-000337,-0.665595478883
ACH-000339,-0.223569509054
ACH-000341,-0.258898431745
ACH-000348,-0.395449780169
ACH-000350,-0.343129271074
ACH-000352,-0.43058857535499995
ACH-000356,-0.27085526316999997
ACH-000361,-0.421920340698
ACH-000362,-0.500999229627
ACH-000363,-0.218688585074
ACH-000364,-0.314682017187
ACH-000365,-0.519973997423
ACH-000366,-0.523091552588
ACH-000368,-0.178792180088
ACH-000374,-0.40636169841799996
ACH-000375,-0.19771107405699997
ACH-000376,-0.237954914779
ACH-000381,-0.1909360871
ACH-000383,-0.385140817746
ACH-000387,-0.539833546098
ACH-000389,-0.37114879184199995
ACH-000390,-0.0447482613547
ACH-000393,-0.083452342146
ACH-000395,-0.371885473842
ACH-000397,-0.191536136157
ACH-000401,-0.23849469111
ACH-000402,-0.15101210641100002
ACH-000403,-0.213010710448
ACH-000404,-0.432010326984
ACH-000406,-0.298259409646
ACH-000407,-0.239588763121
ACH-000408,-0.125810797333
ACH-000410,-0.0331242458937
ACH-000411,-0.6835246032969999
ACH-000414,-0.602113404486
ACH-000415,-0.24355224335200001
ACH-000416,-0.241913911688
ACH-000420,-0.431978552738
ACH-000421,-0.261138515624
ACH-000424,-0.412560630583
ACH-000425,-0.392846526456
ACH-000426,0.0260429834809
ACH-000427,-0.498854412544
ACH-000433,-0.587139337355
ACH-000436,-0.043178580491899994
ACH-000444,-0.163462128147
ACH-000445,-0.351420643861
ACH-000448,-0.502593476533
ACH-000450,-0.343565336837
ACH-000452,-0.18622860231199997
ACH-000454,0.0698761748372
ACH-000458,-0.251067903077
ACH-000459,0.033392973165099996
ACH-000460,-0.21894232082899998
ACH-000461,-0.248704927498
ACH-000463,-0.32462927534499997
ACH-000464,-0.411961292523
ACH-000466,-0.347480258903
ACH-000467,-0.304376321311
ACH-000468,-0.37321397795100003
ACH-000469,-0.257355431172
ACH-000470,-0.42817770265
ACH-000471,-0.214799761018
ACH-000472,-0.356732378032
ACH-000473,-0.19158722377700002
ACH-000475,-0.0973190117869
ACH-000476,-0.25860030225499997
ACH-000477,-0.7153167766940001
ACH-000480,-0.33337668981199997
ACH-000481,-0.213267110259
ACH-000483,-0.25411479487
ACH-000484,-0.425913162816
ACH-000485,-0.7220173580570001
ACH-000486,-0.48996969097599996
ACH-000487,-0.313380723077
ACH-000488,-0.43209417587899995
ACH-000490,-0.6002249144749999
ACH-000491,-0.2529094523
ACH-000495,-0.331101411682
ACH-000496,-0.046296077721100004
ACH-000499,-0.013414050549700001
ACH-000500,-0.390995259458
ACH-000502,-0.477290411824
ACH-000503,0.07408705216860001
ACH-000505,-0.165829133409
ACH-000507,-0.317901816692
ACH-000510,-0.203726970645
ACH-000511,-0.34093816145000005
ACH-000512,0.142373930201
ACH-000516,-0.179308837104
ACH-000517,-0.254434229743
ACH-000518,-0.308168563304
ACH-000520,-0.360530497196
ACH-000521,-0.45105508068000005
ACH-000522,-0.255368841685
ACH-000524,-0.337492466119
ACH-000527,-0.641649892843
ACH-000528,-0.241046134582
ACH-000537,-0.33064277358399996
ACH-000541,-0.570771454034
ACH-000542,-0.443412442355
ACH-000544,-0.647415249449
ACH-000545,-0.170665208179
ACH-000547,-0.40807331250699996
ACH-000548,-0.287560105021
ACH-000549,-0.398878815901
ACH-000550,-0.461379450071
ACH-000552,-0.557090694582
ACH-000556,-0.33815239994400004
ACH-000557,-0.015401822048500002
ACH-000570,-0.220552761362
ACH-000571,-0.176797773428
ACH-000573,-0.132305881363
ACH-000576,-0.399290884672
ACH-000580,-0.286808502499
ACH-000584,-0.0726566229703
ACH-000585,-0.36071365561999996
ACH-000588,-0.330702172439
ACH-000589,-0.5641584763149999
ACH-000591,-0.272082373348
ACH-000593,-0.29741924209000004
ACH-000600,-0.451728155621
ACH-000601,-0.518467559675
ACH-000604,-0.364842622998
ACH-000605,-0.259730561214
ACH-000606,-0.283860488373
ACH-000608,-0.49796423146799995
ACH-000614,-0.645979270136
ACH-000616,-0.41795883240599996
ACH-000618,-0.321369205298
ACH-000619,-0.523841869537
ACH-000620,-0.0381635137624
ACH-000621,-0.699436197407
ACH-000622,-0.17538143425500002
ACH-000623,-0.24498526537300003
ACH-000624,-0.236381577086
ACH-000627,-0.349146369354
ACH-000630,-0.38885183574500004
ACH-000632,-0.34457254751599997
ACH-000633,-0.628527422247
ACH-000637,-0.46239278744999995
ACH-000638,-0.527372977556
ACH-000646,-0.294157666126
ACH-000647,-0.34770068796
ACH-000648,-0.611940263405
ACH-000649,-0.453028853405
ACH-000651,-0.21580885183499998
ACH-000652,-0.233790981417
ACH-000653,-0.301106483061
ACH-000657,-0.41895750497699996
ACH-000658,-0.345390898066
ACH-000661,-0.427729779621
ACH-000662,-0.368815851464
ACH-000663,-0.559485903349
ACH-000665,-0.181546372424
ACH-000671,-0.390243211157
ACH-000673,-0.334520760472
ACH-000676,-0.441305811746
ACH-000677,-0.668448456605
ACH-000681,-0.547646941197
ACH-000682,-0.451430768992
ACH-000683,-0.015209847996100001
ACH-000684,-0.590041501095
ACH-000688,-0.302883238614
ACH-000693,-0.23790999972399998
ACH-000694,-0.161033670301
ACH-000695,-0.0544867427122
ACH-000696,-0.292746945858
ACH-000697,-0.356650744693
ACH-000699,-0.38651181970700005
ACH-000701,-0.394669345831
ACH-000706,-0.232532044982
ACH-000711,-0.139788089345
ACH-000713,-0.242463275331
ACH-000714,-0.0918008217089
ACH-000718,-0.271524930176
ACH-000720,-0.334084584582
ACH-000721,-0.35509009468099995
ACH-000724,-0.426541714196
ACH-000725,-0.39033056172499997
ACH-000732,-0.541285860185
ACH-000734,-0.0800646560407
ACH-000735,-0.314462394823
ACH-000736,-0.532096337062
ACH-000738,-0.296426017707
ACH-000746,-0.11336224826199999
ACH-000747,-0.17236355227800002
ACH-000748,-0.537749337117
ACH-000753,-0.379590605199
ACH-000756,-0.306454897783
ACH-000757,-0.140477151641
ACH-000758,-0.317647082315
ACH-000760,-0.335675615543
ACH-000763,-0.06813663591569999
ACH-000764,-0.254654384914
ACH-000765,-0.334636687829
ACH-000766,-0.5020092449279999
ACH-000767,-0.500940674968
ACH-000768,-0.236917940954
ACH-000769,-0.578827457016
ACH-000770,-0.14982440455999999
ACH-000771,-0.42378316033200003
ACH-000773,-0.695282345561
ACH-000776,-0.20601131878400003
ACH-000777,-0.43891774140199996
ACH-000778,-0.413811538077
ACH-000781,-0.308769053019
ACH-000782,-0.182077813175
ACH-000783,-0.469189589846
ACH-000784,-0.531667965356
ACH-000785,-0.599985036562
ACH-000787,-0.21427487446
ACH-000788,-0.452253695753
ACH-000791,-0.42662273742
ACH-000792,-0.498459475826
ACH-000794,-0.459110416621
ACH-000796,-0.416424452627
ACH-000799,-0.455081274502
ACH-000800,-0.35698804584700006
ACH-000802,-0.137718366443
ACH-000804,-0.6623910014209999
ACH-000805,-0.21028873897199998
ACH-000809,-0.39826112742799996
ACH-000810,-0.47784840217
ACH-000811,-0.401476515082
ACH-000817,-0.225946518094
ACH-000819,-0.17493710612500002
ACH-000820,-0.180680577547
ACH-000821,-0.267713484043
ACH-000822,-0.149330146322
ACH-000823,-0.164996405181
ACH-000824,-0.23112866398600002
ACH-000827,-0.18369019685
ACH-000829,-0.09102086512140001
ACH-000831,-0.324708886352
ACH-000832,-0.278173596158
ACH-000833,-0.0837577705467
ACH-000834,-0.39133097035
ACH-000835,-0.277847938338
ACH-000836,-0.240487963436
ACH-000837,-0.407647226378
ACH-000838,-0.461278509529
ACH-000839,-0.46037815889899997
ACH-000840,-0.77289092135
ACH-000841,-0.29212087033100004
ACH-000843,-0.35604894962899997
ACH-000846,-0.23563010535
ACH-000847,-0.43668919850000004
ACH-000848,-0.114335756238
ACH-000849,-0.275780783307
ACH-000851,-0.347479067937
ACH-000855,-0.012931967437100001
ACH-000856,-0.19275496407
ACH-000858,-0.164547152455
ACH-000859,-0.214773462389
ACH-000861,-0.24050465110599997
ACH-000862,-0.292840101752
ACH-000865,-0.293857975058
ACH-000866,-0.174389942018
ACH-000867,-0.27474048501
ACH-000869,-0.317619970179
ACH-000872,-0.455669882628
ACH-000873,-0.391048018266
ACH-000876,-0.302465674634
ACH-000878,-0.19761240612199998
ACH-000880,0.211118963796
ACH-000881,-0.331610220033
ACH-000882,-0.287987449476
ACH-000884,-0.294293052639
ACH-000885,-0.709019826018
ACH-000887,-0.257174118859
ACH-000888,-0.263571678405
ACH-000889,-0.090085141169
ACH-000890,-0.307578045363
ACH-000896,-0.19714595350400002
ACH-000898,-0.312802257412
ACH-000900,-0.56256986091
ACH-000901,-0.324575682107
ACH-000905,0.0288748190998
ACH-000906,-0.26222766533
ACH-000907,-0.23347351515700002
ACH-000910,-0.220930017826
ACH-000911,-0.34049011834200005
ACH-000912,-0.5093726367600001
ACH-000913,-0.343023676251
ACH-000915,-0.24136537137400002
ACH-000916,-0.446668723996
ACH-000917,-0.460843081218
ACH-000921,-0.30142800771899997
ACH-000924,-0.300860420624
ACH-000926,-0.310598256907
ACH-000928,-0.547617849635
ACH-000929,-0.227073116972
ACH-000932,-0.408538357307
ACH-000935,-0.489806448929
ACH-000936,-0.277676370295
ACH-000937,-0.137358602684
ACH-000938,-0.274775882432
ACH-000939,-0.153838539287
ACH-000941,-0.546308481761
ACH-000943,-0.17367043814
ACH-000946,-0.274032046481
ACH-000947,0.0345606809634
ACH-000948,-0.469290840035
ACH-000950,-0.285593835768
ACH-000953,-0.319622211899
ACH-000957,-0.307812411678
ACH-000958,-0.430917369026
ACH-000960,-0.5119417171
ACH-000963,-0.5835530929420001
ACH-000968,-0.248053932896
ACH-000969,-0.27281478299899997
ACH-000973,-0.304410462069
ACH-000974,-0.308784510152
ACH-000975,-0.261700485286
ACH-000976,-0.345058767491
ACH-000978,0.071627713476
ACH-000980,-0.250359898558
ACH-000984,-0.468226594336
ACH-000986,-0.704037626401
ACH-000988,-0.23704290584899998
ACH-000993,-0.273983328855
ACH-000994,-0.188713412991
ACH-000996,-0.570384977085
ACH-001001,-0.157274107527
ACH-001020,-0.158592558869
ACH-001028,-0.171925727089
ACH-001031,-0.126669034815
ACH-001038,-0.256976877033
ACH-001048,-0.425492598187
ACH-001050,-0.5077570821490001
ACH-001053,-0.273142477877
ACH-001054,-0.668497604379
ACH-001061,-0.250910075658
ACH-001067,-0.318612442818
ACH-001075,-0.22048735302099998
ACH-001096,-0.32620837649900003
ACH-001128,0.27734352062
ACH-001134,-0.38380805723000005
ACH-001151,-0.5320109571230001
ACH-001163,-0.55482882986
ACH-001164,-0.22804387236200002
ACH-001173,-0.330547544298
ACH-001183,-0.45442692047300004
ACH-001184,-0.602503720591
ACH-001190,-0.41693235089599995
ACH-001192,-0.504094420501
ACH-001193,-0.301581609636
ACH-001196,-0.524948845559
ACH-001197,-0.39004544341799996
ACH-001205,-0.176909494093
ACH-001211,-0.17540653019900002
ACH-001212,-0.456445464014
ACH-001228,-0.310234257186
ACH-001232,-0.394229639354
ACH-001239,-0.488151494402
ACH-001274,-0.377717812033
ACH-001275,-0.40306457863000006
ACH-001277,-0.21622233880199998
ACH-001278,-0.048635156453
ACH-001280,-0.44194992413999995
ACH-001283,-0.49869154441200003
ACH-001289,-0.270544717751
ACH-001295,-0.09783870110480002
ACH-001300,0.245133584177
ACH-001301,-0.454426951563
ACH-001302,-0.34390020598399995
ACH-001303,-0.904859140898
ACH-001306,-0.0828251351993
ACH-001318,-0.317426504046
ACH-001322,-0.18900248667
ACH-001328,-0.5441286373659999
ACH-001332,-0.176559546989
ACH-001333,-0.203763667011
ACH-001336,-0.0810530821869
ACH-001340,-0.329618862786
ACH-001346,-0.24260989964000002
ACH-001353,-0.382236003163
ACH-001354,-0.665110736657
ACH-001367,-0.37196272948700004
ACH-001368,-0.380561742044
ACH-001374,-0.188254799729
ACH-001375,-0.5144956258969999
ACH-001377,-0.39920640272200003
ACH-001380,-0.55192530397
ACH-001391,-0.38554026038
ACH-001407,-0.507777041261
ACH-001408,-0.5169096418169999
ACH-001413,-0.576197325625
ACH-001430,-0.23510589670899998
ACH-001431,-0.193834518903
ACH-001450,-0.12986161292600001
ACH-001496,-0.250688336747
ACH-001500,-0.36643913273
ACH-001521,-0.419513335046
ACH-001523,-0.311092558079
ACH-001532,-0.181643067902
ACH-001536,-0.602173799963
ACH-001550,-0.0163562750805
ACH-001552,-0.108088419307
ACH-001554,-0.12083734580199999
ACH-001645,-0.271200483499
ACH-001654,-0.223656458613
ACH-001715,-0.46754363773900004
ACH-001735,-0.401166543243
ACH-001736,-0.307538682401
ACH-001737,-0.0775796943659
ACH-001740,-0.0669846449315
ACH-001745,-0.16745666079000002
ACH-001750,-0.315095023999
ACH-001765,-0.246433752244
ACH-001956,-0.271060836288
ACH-001957,-0.461171025309
