,DDN (23109)
ACH-000182,-0.498142609507
ACH-000183,-0.311620819446
ACH-000188,-0.556708527483
ACH-000189,-0.921883860576
ACH-000190,-0.504139272681
ACH-000198,-0.341355038952
ACH-000204,-0.25980068452599997
ACH-000206,-0.46296319688999993
ACH-000207,-0.5416845220809999
ACH-000211,-0.643233031028
ACH-000215,-0.681270547032
ACH-000221,-0.40576182186099996
ACH-000222,-0.635632871757
ACH-000223,-0.44836445623899995
ACH-000226,-0.600701011519
ACH-000227,-0.561235673693
ACH-000228,-0.6518429587960001
ACH-000231,-0.433873552328
ACH-000232,-0.699107416056
ACH-000233,-0.494955847463
ACH-000234,-0.639462597374
ACH-000235,-0.40445611987400004
ACH-000237,-0.595855003102
ACH-000238,-0.38616470234899997
ACH-000243,-0.595622289453
ACH-000244,-0.10985331213199999
ACH-000246,-0.569338220042
ACH-000248,-0.7175151882459999
ACH-000250,-0.592678792931
ACH-000251,-1.3277065352
ACH-000253,-0.42134596126999996
ACH-000255,-0.53045939976
ACH-000256,-0.183625810052
ACH-000257,-0.500339995697
ACH-000258,-0.534200736073
ACH-000259,-0.414765097085
ACH-000260,-0.658399555232
ACH-000261,-0.619513005176
ACH-000262,-0.19319775165800002
ACH-000263,-0.688045174534
ACH-000264,-0.632374780133
ACH-000265,-0.546705921196
ACH-000266,-0.475596879664
ACH-000272,-0.444992352932
ACH-000273,-0.677996065463
ACH-000274,-0.806814493121
ACH-000277,-0.551459541373
ACH-000278,-0.891391705591
ACH-000279,-0.632161077643
ACH-000280,-0.42908830585100005
ACH-000281,-0.553141787734
ACH-000288,-0.49874418761600003
ACH-000291,-0.521624691514
ACH-000293,-0.664250562104
ACH-000294,-0.472216803351
ACH-000295,-0.327311308268
ACH-000296,-0.735276856037
ACH-000302,-0.382767123956
ACH-000304,-0.917230897545
ACH-000307,-0.441542575497
ACH-000308,-0.562889933221
ACH-000310,-0.528810030158
ACH-000311,-0.610321997708
ACH-000312,-0.40545639949100004
ACH-000315,-0.498839674164
ACH-000316,-0.277459325837
ACH-000317,-0.538908502375
ACH-000318,-0.716649303561
ACH-000319,-0.49432880716899996
ACH-000320,-0.33476083230799997
ACH-000322,-0.8487873563580001
ACH-000323,-0.460344431108
ACH-000324,-0.56467099488
ACH-000329,-0.58923856592
ACH-000330,-0.265811129167
ACH-000331,-0.6273924733199999
ACH-000332,-0.58366854929
ACH-000334,-0.5746055224859999
ACH-000335,-0.540076424436
ACH-000336,-0.621081851353
ACH-000337,-0.854168244494
ACH-000339,-0.706202335713
ACH-000341,-0.898886103251
ACH-000348,-0.552688008338
ACH-000350,-0.590223451857
ACH-000352,-0.532681055034
ACH-000356,-0.809331238242
ACH-000361,-0.35067927641999996
ACH-000362,-0.590941534306
ACH-000363,-0.626476283006
ACH-000364,-0.624019204691
ACH-000365,-0.450481742869
ACH-000366,-0.479171392569
ACH-000368,-0.7672441715270001
ACH-000374,-0.50217408556
ACH-000375,-0.6050912761399999
ACH-000376,-0.403180586599
ACH-000381,-0.378412478698
ACH-000383,-0.38222403024
ACH-000387,-0.660592287908
ACH-000389,-0.588272947262
ACH-000390,-0.315139820984
ACH-000393,-0.713824714796
ACH-000395,-0.721159674355
ACH-000397,-0.625435892651
ACH-000401,-0.401319201378
ACH-000402,-0.736730594356
ACH-000403,-0.423930456026
ACH-000404,-0.817318089472
ACH-000406,-0.40802205965000005
ACH-000407,-0.5182192777310001
ACH-000408,-0.43723755227
ACH-000410,-0.497105054877
ACH-000411,-0.8363883902879999
ACH-000414,-0.8873667025900001
ACH-000415,-0.363209246496
ACH-000416,-0.439814919595
ACH-000420,-0.47429689308600004
ACH-000421,-0.597478406724
ACH-000424,-0.555616268363
ACH-000425,-0.5745674040559999
ACH-000426,-0.651770292285
ACH-000427,-0.22461152659000003
ACH-000433,-0.725292470479
ACH-000436,-0.653505352725
ACH-000444,-0.638524797206
ACH-000445,-0.5286877170009999
ACH-000448,-0.534579767747
ACH-000450,-0.537389889153
ACH-000452,-0.5075372111159999
ACH-000454,-0.480557272278
ACH-000458,-0.52794312848
ACH-000459,-0.32912084585499995
ACH-000460,-0.678550284869
ACH-000461,-0.5979919597209999
ACH-000463,-0.40769198740900003
ACH-000464,-0.561492708761
ACH-000466,-0.5302573209220001
ACH-000467,-0.726868169415
ACH-000468,-0.42941547556599996
ACH-000469,-0.14051402795
ACH-000470,-0.806727502174
ACH-000471,-0.583512460246
ACH-000472,-0.499559396293
ACH-000473,-0.363939879653
ACH-000475,-0.543611397333
ACH-000476,-0.6010372957869999
ACH-000477,-0.323562597932
ACH-000480,-0.705859568002
ACH-000481,-0.693511020996
ACH-000483,-0.530533219693
ACH-000484,-0.49211063817100004
ACH-000485,-0.527306488257
ACH-000486,-0.771061838345
ACH-000487,-0.702852061837
ACH-000488,-0.630319012819
ACH-000490,-0.7413404852609999
ACH-000491,-0.429880479612
ACH-000495,-0.566020503456
ACH-000496,-0.570077416993
ACH-000499,-0.727505538319
ACH-000500,-0.767286911076
ACH-000502,-0.5371969506050001
ACH-000503,-0.5402869793680001
ACH-000505,-0.523692871009
ACH-000507,-0.611193081893
ACH-000510,-0.383825967175
ACH-000511,-0.559218667517
ACH-000512,-0.405812634023
ACH-000516,-0.595732993751
ACH-000517,-0.549649252024
ACH-000518,-0.35030599946099994
ACH-000520,-0.578064824958
ACH-000521,-0.42664402380099997
ACH-000522,-0.517845328091
ACH-000524,-0.47295545136600003
ACH-000527,-0.603503070515
ACH-000528,-0.670772393915
ACH-000537,-0.638201863729
ACH-000541,-0.467398814022
ACH-000542,-0.478872202102
ACH-000544,-0.503171946244
ACH-000545,-0.55461790459
ACH-000547,-0.7326950932699999
ACH-000548,-0.621593963033
ACH-000549,-0.502583501352
ACH-000550,-0.565506620986
ACH-000552,-0.52252931847
ACH-000556,-0.328087937178
ACH-000557,-0.525741795951
ACH-000570,-0.54053700072
ACH-000571,-0.43223827847699997
ACH-000573,-0.417393589269
ACH-000576,-0.5239825246509999
ACH-000580,-0.552854481403
ACH-000584,-0.534422395689
ACH-000585,-0.302986111873
ACH-000588,-0.39613622385700004
ACH-000589,-0.5020485616179999
ACH-000591,-0.7807512217460001
ACH-000593,-0.346396997644
ACH-000600,-0.560438233408
ACH-000601,-0.533156589484
ACH-000604,-0.330104514329
ACH-000605,-0.474550766294
ACH-000606,-0.605213682089
ACH-000608,-0.34299816533699995
ACH-000614,-0.718742583356
ACH-000616,-0.561678017747
ACH-000618,-0.631225485045
ACH-000619,-0.686535019874
ACH-000620,-0.557126887202
ACH-000621,-0.5916682048899999
ACH-000622,-0.478867816134
ACH-000623,-0.469199433528
ACH-000624,-0.553825007796
ACH-000627,-0.708775246809
ACH-000630,-0.70117889248
ACH-000632,-0.324249580502
ACH-000633,-0.7724964769570001
ACH-000637,-0.545286123802
ACH-000638,-0.580998987527
ACH-000646,-0.310595024488
ACH-000647,-0.554151402553
ACH-000648,-0.21688173288600002
ACH-000649,-0.45717444398699997
ACH-000651,-0.47544334236599994
ACH-000652,-0.288641924768
ACH-000653,-0.511531664083
ACH-000657,-0.44789796942000004
ACH-000658,-0.595485360303
ACH-000661,-0.386778011629
ACH-000662,-0.582506488513
ACH-000663,-0.438110700779
ACH-000665,-0.608561423064
ACH-000671,-0.219952916488
ACH-000673,-0.626411620865
ACH-000676,-0.532197926362
ACH-000677,-0.589703945032
ACH-000681,-0.542337902297
ACH-000682,-0.633082036251
ACH-000683,-0.5018163967970001
ACH-000684,-0.471483618508
ACH-000688,-0.5189150127300001
ACH-000693,-0.499389395352
ACH-000694,-0.397929754133
ACH-000695,-0.557320148061
ACH-000696,-0.702951595456
ACH-000697,-0.704593869287
ACH-000699,-0.40779204388499996
ACH-000701,-0.5816201941579999
ACH-000706,-0.6667387970750001
ACH-000711,-0.613236647778
ACH-000713,-0.43573483490599996
ACH-000714,-0.531791201693
ACH-000718,-0.513710242597
ACH-000720,-0.552815631887
ACH-000721,-0.5760971278270001
ACH-000724,-0.553998021531
ACH-000725,-0.451946157623
ACH-000732,-0.37599090064499996
ACH-000734,-0.40387854137100004
ACH-000735,-0.7186461700069999
ACH-000736,-0.605555204852
ACH-000738,-0.5708764541920001
ACH-000746,-0.433033673826
ACH-000747,-0.648708136843
ACH-000748,-0.432489654528
ACH-000753,-0.629320958479
ACH-000756,-0.723457354139
ACH-000757,-0.573586849964
ACH-000758,-0.381728625815
ACH-000760,-0.434581076292
ACH-000763,-0.370284799307
ACH-000764,-0.896578423688
ACH-000765,-0.6315304934839999
ACH-000766,-0.650280758844
ACH-000767,-0.166401091171
ACH-000768,-0.49129382856299997
ACH-000769,-0.584104561852
ACH-000770,-0.6972518352439999
ACH-000771,-0.437726057033
ACH-000773,-0.632971903197
ACH-000776,-0.539113681212
ACH-000777,-0.6463372586389999
ACH-000778,-0.397847390176
ACH-000781,-0.386363757522
ACH-000782,-0.524573235956
ACH-000783,-0.9056936870640001
ACH-000784,-0.496152624166
ACH-000785,-0.49377145538
ACH-000787,-0.293392888728
ACH-000788,-0.649297143041
ACH-000791,-0.405418162066
ACH-000792,-0.654325543357
ACH-000794,-0.400601708121
ACH-000796,-0.695831418868
ACH-000799,-0.7682168892579999
ACH-000800,-0.842952436733
ACH-000802,-0.376617825378
ACH-000804,-0.87312059875
ACH-000805,-0.38817997112400005
ACH-000809,-0.596490745972
ACH-000810,-0.23090538308699998
ACH-000811,-0.452935296293
ACH-000817,-0.360132718399
ACH-000819,-0.472022780418
ACH-000820,-0.30729275567200004
ACH-000821,-0.8377090406859999
ACH-000822,-0.642313332883
ACH-000823,-0.465216825959
ACH-000824,-0.525617195904
ACH-000827,-0.508826695145
ACH-000829,-0.39026526927500005
ACH-000831,-0.48819470704499995
ACH-000832,-0.761439937205
ACH-000833,-0.7126518026719999
ACH-000834,-0.554123660677
ACH-000835,-0.40038699284199997
ACH-000836,-0.5630759688279999
ACH-000837,-0.512883207111
ACH-000838,-0.45671594355899997
ACH-000839,-0.446878035745
ACH-000840,-0.510257062057
ACH-000841,-0.604640630858
ACH-000843,-0.373361312336
ACH-000846,-0.799357033021
ACH-000847,-0.803933629731
ACH-000848,-0.45955825347499996
ACH-000849,-0.436806472708
ACH-000851,-0.512629539108
ACH-000855,-0.647705456806
ACH-000856,-0.710416906067
ACH-000858,-0.580460927078
ACH-000859,-0.425990445828
ACH-000861,-0.5507768467549999
ACH-000862,-0.45331183248499995
ACH-000865,-0.541376586932
ACH-000866,-0.420646782803
ACH-000867,-0.536244527164
ACH-000869,-0.612660929727
ACH-000872,-0.540722352685
ACH-000873,-0.45500174588799996
ACH-000876,-0.426929606601
ACH-000878,-0.82897140468
ACH-000880,-0.686023544641
ACH-000881,-0.537633932657
ACH-000882,-0.60018134385
ACH-000884,-0.643704955744
ACH-000885,-0.46827724745
ACH-000887,-0.65630454866
ACH-000888,-0.661405903034
ACH-000889,-0.489708491053
ACH-000890,-0.601096487987
ACH-000896,-0.6852181919179999
ACH-000898,-0.682524283618
ACH-000900,-0.821668665511
ACH-000901,-0.68000675889
ACH-000905,-0.644816560839
ACH-000906,-0.574456192148
ACH-000907,-0.583295780547
ACH-000910,-0.47068131392499996
ACH-000911,-0.657157579158
ACH-000912,-0.488865610414
ACH-000913,-0.504054585937
ACH-000915,-0.670690169826
ACH-000916,-0.357487123186
ACH-000917,-0.67778604719
ACH-000921,-0.39678813140299996
ACH-000924,-0.523974930638
ACH-000926,-0.427891378921
ACH-000928,-0.5088682796980001
ACH-000929,-0.860211237799
ACH-000932,-0.508144681708
ACH-000935,-0.727362337426
ACH-000936,-0.636439983801
ACH-000937,-0.724863729608
ACH-000938,-0.519027785804
ACH-000939,-0.464491018054
ACH-000941,-0.598345047977
ACH-000943,-0.577401275319
ACH-000946,-0.599882522099
ACH-000947,-0.369221717586
ACH-000948,-0.644085008085
ACH-000950,-0.47182330093
ACH-000953,-0.633633207077
ACH-000957,-0.489198021747
ACH-000958,-0.620382166927
ACH-000960,-0.41738603789000006
ACH-000963,-1.41090207772
ACH-000968,-0.44165092178000004
ACH-000969,-0.640766300075
ACH-000973,-0.737822100033
ACH-000974,-0.579093049897
ACH-000975,-0.578232923512
ACH-000976,-0.58939470982
ACH-000978,-0.48538220822300004
ACH-000980,-0.432745025698
ACH-000984,-0.38105483051
ACH-000986,-0.590402043569
ACH-000988,-0.6372676178369999
ACH-000993,-0.494952071007
ACH-000994,-0.778821681903
ACH-000996,-0.439334073544
ACH-001001,-0.555772160794
ACH-001020,-0.7121878983750001
ACH-001028,-0.693915784909
ACH-001031,-0.702791240783
ACH-001038,-0.7194166049240001
ACH-001048,-0.507447585651
ACH-001050,-0.46771903939900006
ACH-001053,-0.584809475008
ACH-001054,-0.47904550787699995
ACH-001061,-0.49300629365299997
ACH-001067,-0.389435673745
ACH-001075,-0.421427629314
ACH-001096,-0.469927761999
ACH-001128,-0.906362508996
ACH-001134,-0.562251609948
ACH-001151,-0.565242725071
ACH-001163,-0.538555723331
ACH-001164,-0.130965098739
ACH-001173,-0.6390778078930001
ACH-001183,-0.345434656932
ACH-001184,-0.26860670123799996
ACH-001190,-0.7481084875059999
ACH-001192,-0.352870836863
ACH-001193,-0.758038581349
ACH-001196,-0.33983834129900004
ACH-001197,-0.45820667257
ACH-001205,-0.439384807227
ACH-001211,-0.47400731191000006
ACH-001212,-0.816713794945
ACH-001228,-0.607541651645
ACH-001232,-0.528116201739
ACH-001239,-0.404629824888
ACH-001274,-0.622427677943
ACH-001275,-0.24556398621300002
ACH-001277,-0.601420575114
ACH-001278,-0.7273821410269999
ACH-001280,-0.703031497032
ACH-001283,-0.5840406765899999
ACH-001289,-0.7872386507410001
ACH-001295,-0.475654496514
ACH-001300,-0.5396319947029999
ACH-001301,-0.472829393328
ACH-001302,-0.319792230235
ACH-001303,-0.313104010713
ACH-001306,-0.36427858379600003
ACH-001318,-0.6925953186220001
ACH-001322,-0.531954994496
ACH-001328,-0.7644509146009999
ACH-001332,-0.630915810663
ACH-001333,-0.505184108633
ACH-001336,-0.623197470122
ACH-001340,-0.668760816078
ACH-001346,-0.46130108458700003
ACH-001353,-0.487777121675
ACH-001354,-0.655739916559
ACH-001367,-0.300408200396
ACH-001368,-0.5706814238719999
ACH-001374,-0.308111042481
ACH-001375,-0.226127891446
ACH-001377,-0.7142835174079999
ACH-001380,-0.511842634293
ACH-001391,-0.7605434963969999
ACH-001407,-0.619588143648
ACH-001408,-0.564998199574
ACH-001413,-0.766928995122
ACH-001430,-0.481642730717
ACH-001431,-0.34116462841
ACH-001450,-0.9088365984639999
ACH-001496,-0.6400835982109999
ACH-001500,-0.7611591813359999
ACH-001521,0.037079749997400005
ACH-001523,-0.7763403964390001
ACH-001532,-0.612334320476
ACH-001536,-0.293063234173
ACH-001550,-0.452676735725
ACH-001552,-0.8599908019820001
ACH-001554,-0.438375987067
ACH-001645,-0.8100777414129999
ACH-001654,-0.45215391092
ACH-001715,-0.695358140166
ACH-001735,-0.461417656633
ACH-001736,-0.5360763159309999
ACH-001737,0.5647259805529999
ACH-001740,-0.57692884889
ACH-001745,-0.779159075113
ACH-001750,-0.507298463496
ACH-001765,-0.60274399115
ACH-001956,-0.342545328548
ACH-001957,-0.664113625867
