,DepMap_ID
6042,ACH-000019
7834,ACH-000024
18727,ACH-000057
29527,ACH-000077
58259,ACH-000193
63986,ACH-000211
80868,ACH-000264
82231,ACH-000268
90843,ACH-000296
94449,ACH-000306
98515,ACH-000315
106418,ACH-000339
106419,ACH-000339
115687,ACH-000364
125705,ACH-000391
131358,ACH-000406
136742,ACH-000420
138776,ACH-000425
140441,ACH-000429
144035,ACH-000438
159010,ACH-000476
189989,ACH-000553
195391,ACH-000564
211725,ACH-000601
217290,ACH-000613
231752,ACH-000642
232449,ACH-000644
267619,ACH-000710
269119,ACH-000714
269120,ACH-000714
273616,ACH-000722
281252,ACH-000736
290925,ACH-000754
292173,ACH-000756
304290,ACH-000776
319466,ACH-000786
354331,ACH-000795
366821,ACH-000811
370957,ACH-000816
374014,ACH-000820
390842,ACH-000843
395591,ACH-000848
401989,ACH-000856
408334,ACH-000864
418225,ACH-000873
432642,ACH-000885
456035,ACH-000907
473987,ACH-000918
475814,ACH-000919
478393,ACH-000920
492953,ACH-000928
495545,ACH-000929
504135,ACH-000933
508830,ACH-000936
529341,ACH-000943
543322,ACH-000948
546252,ACH-000949
556617,ACH-000953
556618,ACH-000953
560130,ACH-000954
560131,ACH-000954
565034,ACH-000955
571411,ACH-000957
571412,ACH-000957
574445,ACH-000958
578031,ACH-000959
594662,ACH-000964
604844,ACH-000967
624393,ACH-000972
631483,ACH-000974
631484,ACH-000974
645969,ACH-000978
652809,ACH-000979
666148,ACH-000982
666149,ACH-000982
666150,ACH-000982
666151,ACH-000982
666152,ACH-000982
676335,ACH-000984
682619,ACH-000985
682620,ACH-000985
682621,ACH-000985
690059,ACH-000986
690060,ACH-000986
720316,ACH-000990
720317,ACH-000990
720318,ACH-000990
720319,ACH-000990
732656,ACH-000991
753843,ACH-000992
753844,ACH-000992
753845,ACH-000992
753846,ACH-000992
807866,ACH-000993
816353,ACH-000994
816354,ACH-000994
834491,ACH-000996
834492,ACH-000996
845598,ACH-000997
856013,ACH-000998
856014,ACH-000998
869574,ACH-000999
869575,ACH-000999
869576,ACH-000999
869577,ACH-000999
890769,ACH-001001
910637,ACH-001081
919599,ACH-001094
930699,ACH-001129
938268,ACH-001146
939041,ACH-001151
945103,ACH-001199
952934,ACH-001234
953561,ACH-001270
968868,ACH-001345
968869,ACH-001345
968870,ACH-001345
968871,ACH-001345
968872,ACH-001345
986264,ACH-001377
1002478,ACH-001452
1045224,ACH-001607
1045225,ACH-001607
1057235,ACH-001650
1082246,ACH-002004
1082829,ACH-002005
1109127,ACH-002150
1114896,ACH-002163
1130167,ACH-002189
1149464,ACH-002232
1151103,ACH-002233
1153633,ACH-002238
1157429,ACH-002241
1164029,ACH-002256
1164030,ACH-002256
1177013,ACH-002272
1184258,ACH-002283
1190744,ACH-002295
1191453,ACH-002297
1192301,ACH-002300
1203062,ACH-002314
1204363,ACH-002317
1212080,ACH-002352
1217505,ACH-002380
1222138,ACH-002394
1223643,ACH-002396
