,NREP (9315)
ACH-000237,0.0908006515263
ACH-000238,0.20336618832000003
ACH-000243,0.326926568861
ACH-000244,0.081723416868
ACH-000246,0.181390846933
ACH-000248,0.355541285308
ACH-000250,0.253980694657
ACH-000251,0.251327676155
ACH-000253,0.410555456057
ACH-000255,0.195254898048
ACH-000256,0.427826529728
ACH-000257,0.277028931242
ACH-000258,0.582333448335
ACH-000259,0.320113616125
ACH-000260,0.322257348775
ACH-000261,0.18370160838799998
ACH-000262,0.141022856193
ACH-000263,0.275358255077
ACH-000264,0.230359122467
ACH-000265,0.33319483032200004
ACH-000266,0.220105334673
ACH-000272,0.224243653841
ACH-000273,0.0768891074905
ACH-000274,0.360637939565
ACH-000277,0.268241926775
ACH-000278,0.0868552543134
ACH-000279,0.144829604459
ACH-000280,0.320399176327
ACH-000281,0.29100362609200003
ACH-000288,0.229668365105
ACH-000291,0.23400866362
ACH-000293,0.301496335475
ACH-000294,0.412519080624
ACH-000295,0.304055705527
ACH-000296,0.180992060312
ACH-000302,0.202027341161
ACH-000304,0.28849953232299996
ACH-000307,0.15950680235
ACH-000308,0.276676984546
ACH-000310,0.223192810202
ACH-000311,0.259133506344
ACH-000312,0.229550494543
ACH-000315,0.493508433235
ACH-000316,0.173901779021
ACH-000317,0.34246781975400004
ACH-000318,0.214550022206
ACH-000319,0.307663680691
ACH-000320,0.285287619617
ACH-000322,0.407018731241
ACH-000323,0.08618781054960001
ACH-000324,0.287538324954
ACH-000329,0.23088712303000003
ACH-000330,0.199568775749
ACH-000331,0.289582584197
ACH-000332,0.209477341116
ACH-000334,0.506756832942
ACH-000335,0.0683872260871
ACH-000336,0.275296616874
ACH-000337,0.0826535128352
ACH-000339,0.15860255174000001
ACH-000341,0.372897274459
ACH-000348,0.17875073279399997
ACH-000350,0.23952891473000001
ACH-000352,0.213562439979
ACH-000356,0.166917324698
ACH-000361,0.14075010266
ACH-000362,0.440229734641
ACH-000363,0.252806953422
ACH-000364,0.195348644718
ACH-000365,0.417550837095
ACH-000366,0.383610796894
ACH-000368,0.179610192657
ACH-000374,0.362234101888
ACH-000375,0.35105009952
ACH-000376,0.174221195325
ACH-000381,0.23847771994000003
ACH-000383,0.355492758171
ACH-000387,0.375841935948
ACH-000389,0.101078524461
ACH-000390,0.19056831148400002
ACH-000393,0.22911867381200002
ACH-000395,0.213484476341
ACH-000397,0.186549147751
ACH-000401,0.022746836597700004
ACH-000402,0.16221695930299998
ACH-000403,0.331839201217
ACH-000404,0.546772747842
ACH-000406,0.295434571256
ACH-000407,0.186680788855
ACH-000408,0.162969985031
ACH-000410,0.243210398256
ACH-000411,0.0843473513385
ACH-000414,0.245342029357
ACH-000415,0.295855194518
ACH-000416,0.0444246967936
ACH-000420,0.278603722608
ACH-000421,0.25572503917100003
ACH-000424,0.286949755894
ACH-000425,0.261335673702
ACH-000426,0.433272526482
ACH-000427,0.284270053675
ACH-000433,-0.0788618439078
ACH-000436,0.463703011708
ACH-000444,0.428865027035
ACH-000445,0.15387098957599998
ACH-000448,0.148412119343
ACH-000450,0.331229314036
ACH-000452,0.220227336822
ACH-000454,0.181488272836
ACH-000458,0.316384000515
ACH-000459,0.27418807846099996
ACH-000460,0.245920870237
ACH-000461,0.28750435506
ACH-000463,0.313034175887
ACH-000464,0.273394242095
ACH-000466,0.271518588535
ACH-000467,0.233511512428
ACH-000468,0.30766248512
ACH-000469,0.2347239462
ACH-000470,0.281607207337
ACH-000471,0.191980806257
ACH-000472,0.303265687081
ACH-000473,0.369497561586
ACH-000475,0.269913784153
ACH-000476,0.15835138249800002
ACH-000477,0.09069832418310002
ACH-000480,0.187111516027
ACH-000481,0.234032813823
ACH-000483,0.34357174249600003
ACH-000484,0.266616982802
ACH-000485,0.226817717251
ACH-000486,0.131896120229
ACH-000487,0.367831664482
ACH-000488,0.350904056289
ACH-000490,0.1745885563
ACH-000491,0.0372192141384
ACH-000495,0.153583336826
ACH-000496,0.368438428208
ACH-000499,0.290902376858
ACH-000500,0.8629384673200001
ACH-000502,0.33384361682700003
ACH-000503,0.480435189495
ACH-000505,0.184064387184
ACH-000507,0.295435451816
ACH-000510,0.24796642187600001
ACH-000511,0.253089420141
ACH-000512,0.558129050827
ACH-000516,0.380698438456
ACH-000517,0.295117971838
ACH-000518,0.39250753804399996
ACH-000520,0.108571561887
ACH-000521,0.279860115753
ACH-000522,0.253832690564
ACH-000524,0.10117888660499999
ACH-000527,0.279049894002
ACH-000528,0.26403572193
ACH-000537,0.26096050782200003
ACH-000541,0.343622504301
ACH-000542,0.177897705928
ACH-000544,0.231315127929
ACH-000545,0.20601620951699998
ACH-000547,0.010084635444799999
ACH-000548,0.244601471052
ACH-000549,0.25279394468899996
ACH-000550,0.219822254338
ACH-000552,0.262217162498
ACH-000556,0.28225739468100003
ACH-000557,0.419656530218
ACH-000570,0.30067670876499997
ACH-000571,0.280114663274
ACH-000573,0.27904400351799996
ACH-000576,0.130472122178
ACH-000580,0.24575408649900002
ACH-000584,0.341450839868
ACH-000585,0.228009354368
ACH-000588,0.254294477498
ACH-000589,0.249901381505
ACH-000591,0.124376381067
ACH-000593,0.245537819258
ACH-000600,0.24499197591999997
ACH-000601,0.276930032764
ACH-000604,0.255161661078
ACH-000605,0.08750270989869999
ACH-000606,0.276944217117
ACH-000608,0.33389371575599996
ACH-000614,0.37568052654899997
ACH-000616,0.0883054475147
ACH-000618,0.127399886776
ACH-000619,0.536511272635
ACH-000620,0.20074940980300002
ACH-000621,0.215135664879
ACH-000622,0.018563452843
ACH-000623,0.23351172773
ACH-000624,0.266500460265
ACH-000627,0.10810347665100001
ACH-000630,0.332388992236
ACH-000632,0.12022710087
ACH-000633,0.357632297908
ACH-000637,0.35625225619
ACH-000638,0.249885642219
ACH-000646,0.321267394225
ACH-000647,0.221003296666
ACH-000648,0.254988553299
ACH-000649,0.281345880259
ACH-000651,0.23004782519699998
ACH-000652,0.11600898683399999
ACH-000653,0.257790260437
ACH-000657,0.292048927646
ACH-000658,0.349534482002
ACH-000661,0.0776541784003
ACH-000662,0.385250739697
ACH-000663,0.143437421987
ACH-000665,0.25496239434900003
ACH-000671,0.200780029749
ACH-000673,0.0932894747805
ACH-000676,0.081194367943
ACH-000677,0.32554930595
ACH-000681,0.34289898122100004
ACH-000682,0.183083964795
ACH-000683,0.357243121774
ACH-000684,-0.08740827704019999
ACH-000688,0.31336452990499997
ACH-000693,0.313384176876
ACH-000694,0.296856985816
ACH-000695,0.26352095406
ACH-000696,0.273054725607
ACH-000697,0.164990057456
ACH-000699,0.14433173592499998
ACH-000701,0.23546244548300002
ACH-000706,0.24886423360399998
ACH-000711,0.234275437112
ACH-000713,0.165333436872
ACH-000714,0.177043966041
ACH-000718,0.381149569875
ACH-000720,0.141024095624
ACH-000721,0.20928502210799999
ACH-000724,0.40939534101499997
ACH-000725,0.23539160076699997
ACH-000732,0.196122018068
ACH-000734,0.37246668816399997
ACH-000735,0.23957505487
ACH-000736,0.362437919154
ACH-000738,0.34467335985299996
ACH-000746,0.312236371331
ACH-000747,0.30839775658199997
ACH-000748,0.15617059987
ACH-000753,0.22261918665199998
ACH-000756,0.396843507368
ACH-000757,0.509726844374
ACH-000758,0.176615654663
ACH-000760,0.34246115953699996
ACH-000763,0.517093399274
ACH-000764,0.144063919403
ACH-000765,0.12188989620200001
ACH-000766,0.341910009427
ACH-000767,0.223067527826
ACH-000768,0.202631856341
ACH-000769,0.27791644844700003
ACH-000770,0.309719454216
ACH-000771,0.0037157763835100003
ACH-000773,0.300460558961
ACH-000776,0.111143194397
ACH-000777,0.394557243929
ACH-000778,0.303648306712
ACH-000781,0.23232682807500002
ACH-000782,0.479374191889
ACH-000783,0.205057614356
ACH-000784,0.343336666368
ACH-000785,0.190472374961
ACH-000787,0.290372687531
ACH-000788,0.24121582860399998
ACH-000791,0.304560294606
ACH-000792,0.078069956364
ACH-000794,0.137154387676
ACH-000796,0.280239776162
ACH-000799,0.16064575331599998
ACH-000800,0.209035696649
ACH-000802,0.21242697686200002
ACH-000804,0.127948442368
ACH-000805,0.216611863691
ACH-000809,0.0843776542313
ACH-000810,0.36598767280199995
ACH-000811,0.236038262223
ACH-000817,0.0817174330235
ACH-000819,0.0920775303466
ACH-000820,0.0937905977767
ACH-000821,0.0341869112592
ACH-000822,0.0403513935305
ACH-000823,0.298459389334
ACH-000824,0.22785353205800002
ACH-000827,0.218427063072
ACH-000829,0.327293778799
ACH-000831,0.00521879931279
ACH-000832,0.245343044076
ACH-000833,0.161043210905
ACH-000834,0.316994583057
ACH-000835,0.122064273153
ACH-000836,0.197599311335
ACH-000837,0.21506200204599998
ACH-000838,0.27865409866
ACH-000839,0.18434884047699998
ACH-000840,0.221860220604
ACH-000841,0.206516882801
ACH-000843,0.36580565252999997
ACH-000846,0.194145712538
ACH-000847,0.000169944387083
ACH-000848,0.184011082102
ACH-000849,0.209679349905
ACH-000851,0.227012603693
ACH-000855,0.379563548601
ACH-000856,0.293827370443
ACH-000858,0.295394518309
ACH-000859,-0.0389143939252
ACH-000861,0.216688806429
ACH-000862,0.312717376562
ACH-000865,0.27057729101
ACH-000866,0.313890454391
ACH-000867,0.302785120365
ACH-000869,0.269995311088
ACH-000872,0.273744005809
ACH-000873,0.291716699487
ACH-000876,0.187101633555
ACH-000878,0.152089017742
ACH-000880,0.310775621018
ACH-000881,0.352161321531
ACH-000882,0.201661433398
ACH-000884,0.193969378262
ACH-000885,0.21170419737100002
ACH-000887,0.153171797743
ACH-000888,0.268324668314
ACH-000889,0.314952233193
ACH-000890,0.247660329247
ACH-000896,0.162602503176
ACH-000898,0.324955650868
ACH-000900,0.104283958881
ACH-000901,0.178113049961
ACH-000905,0.17599491191199998
ACH-000906,0.207510678234
ACH-000907,0.14652149445999998
ACH-000910,0.347665379238
ACH-000911,0.274114997758
ACH-000912,0.34894510698299996
ACH-000913,0.184823453129
ACH-000915,0.141275648132
ACH-000916,0.537484818168
ACH-000917,0.205289600165
ACH-000921,0.119524175523
ACH-000924,0.13284232751800001
ACH-000926,0.36108898841799997
ACH-000928,0.37682744736900003
ACH-000929,0.444876261115
ACH-000932,0.189784620372
ACH-000935,0.215597978115
ACH-000936,0.0746458364523
ACH-000937,0.28362288247699996
ACH-000938,0.295779050108
ACH-000939,0.224270137662
ACH-000941,0.289925605928
ACH-000943,0.261061569083
ACH-000946,0.0585793555466
ACH-000947,0.30688454553100003
ACH-000948,0.192938650485
ACH-000950,0.34254027247
ACH-000953,0.188089887815
ACH-000957,0.378509606592
ACH-000958,0.22947003296000001
ACH-000960,0.38900347708099997
ACH-000963,0.29687673371
ACH-000968,0.11035170018
ACH-000969,0.22629217507899999
ACH-000973,0.163232568936
ACH-000974,0.144738142809
ACH-000975,0.255404509204
ACH-000976,0.24158614631900002
ACH-000978,0.21197518498100001
ACH-000980,0.30805591341899996
ACH-000984,0.177292588214
ACH-000986,0.339305933244
ACH-000988,0.276514066689
ACH-000993,0.49257668995
ACH-000994,0.179455693915
ACH-000996,0.136946893123
ACH-001001,0.325852029739
ACH-001020,0.022125807401
ACH-001028,0.198419700121
ACH-001031,0.21317726820500002
ACH-001038,0.184797795418
ACH-001048,0.343334354848
ACH-001050,0.236182667093
ACH-001053,0.292578511849
ACH-001054,0.271432065715
ACH-001061,0.30707302958599997
ACH-001067,0.203516092097
ACH-001075,0.44092152192199996
ACH-001096,0.145660836196
ACH-001128,0.5993009804330001
ACH-001134,0.35369054561999996
ACH-001151,0.147730903594
ACH-001163,0.275547717017
ACH-001164,0.351983201242
ACH-001173,0.26156558806200003
ACH-001183,0.13148561978700002
ACH-001184,0.208247530924
ACH-001190,0.303685287441
ACH-001192,0.144594386314
ACH-001193,0.18187724076200001
ACH-001196,0.281013439075
ACH-001197,0.18535830912700002
ACH-001205,-0.022392332480900005
ACH-001211,0.147470653405
ACH-001212,0.245873981651
ACH-001228,0.302172904027
ACH-001232,0.11338002928200001
ACH-001239,0.259374882577
ACH-001274,0.198275685364
ACH-001275,0.13456785199899998
ACH-001277,0.169197998926
ACH-001278,0.161384517033
ACH-001280,0.175219765548
ACH-001283,0.27738795569200003
ACH-001289,0.240083830501
ACH-001295,0.29386716080499997
ACH-001300,0.127426995593
ACH-001301,0.38829012362800003
ACH-001302,0.608625761483
ACH-001303,-0.128990340887
ACH-001306,0.197749966483
ACH-001318,0.22415395526
ACH-001322,0.21758238372400002
ACH-001328,0.268045881643
ACH-001332,0.34358885823
ACH-001333,0.406734202562
ACH-001336,0.18635416314800002
ACH-001340,0.22371010734000002
ACH-001346,0.148213821009
ACH-001353,0.361294151652
ACH-001354,0.0463439987404
ACH-001367,0.19684694558
ACH-001368,0.213873936356
ACH-001374,0.182317865548
ACH-001375,0.252522817801
ACH-001377,0.0611925005563
ACH-001380,0.17746736843
ACH-001391,0.301142393134
ACH-001407,0.154928126944
ACH-001408,0.143148623586
ACH-001413,0.31770800579999997
ACH-001430,0.159279746121
ACH-001431,0.204887971157
ACH-001450,0.5842425463440001
ACH-001496,0.213263341059
ACH-001500,0.272224930843
ACH-001521,0.362562459058
ACH-001523,0.27416540581300003
ACH-001532,0.15377275608899998
ACH-001536,0.34292760355400004
ACH-001550,0.31321124182
ACH-001552,-0.0469441613313
ACH-001554,0.213987903496
ACH-001645,0.210790520358
ACH-001654,0.161864156522
ACH-001715,0.282352356931
ACH-001735,0.32157560051
ACH-001736,0.35837632818899995
ACH-001737,0.117244673096
ACH-001740,0.19110897098700003
ACH-001745,0.20894279306299998
ACH-001750,0.43229048119999997
ACH-001765,0.220118551471
ACH-001956,0.08675146539550001
ACH-001957,0.17544756105599998
