,DAPP1 (27071)
ACH-000459,-0.152228888092
ACH-000460,-0.0812218147599
ACH-000461,-0.180628774087
ACH-000463,0.0568575286454
ACH-000464,-0.15960403850500002
ACH-000466,0.125710801289
ACH-000467,-0.059758718275
ACH-000468,-0.351882361219
ACH-000469,-0.0203181357225
ACH-000470,-0.20893256360999998
ACH-000471,0.050498508018199995
ACH-000472,0.154144461906
ACH-000473,0.225183240827
ACH-000475,-0.018691923891599998
ACH-000476,-0.192577074405
ACH-000477,-0.178548861234
ACH-000480,0.07737253607530001
ACH-000481,0.017344324071
ACH-000483,0.30306611733000005
ACH-000484,0.196484296161
ACH-000485,-0.0902903473638
ACH-000486,0.113568368264
ACH-000487,0.07166835026889999
ACH-000488,0.0179791645944
ACH-000490,-0.147351621612
ACH-000491,-0.190517406986
ACH-000495,0.11714591265
ACH-000496,-0.268604164747
ACH-000499,-0.198215248029
ACH-000500,0.24215185876200002
ACH-000502,-0.167770087131
ACH-000503,-0.105032983324
ACH-000505,-0.0974165450286
ACH-000507,0.0735123756858
ACH-000510,-0.23162558288899998
ACH-000511,-0.0314160152916
ACH-000512,-0.131692669913
ACH-000516,0.06383218639589999
ACH-000517,0.019497720117400003
ACH-000518,-0.0418977074754
ACH-000520,-0.185673279795
ACH-000521,-0.0757901745374
ACH-000522,-0.0511783887158
ACH-000524,-0.14042807049699998
ACH-000527,-0.0341963559356
ACH-000528,-0.022282100875
ACH-000537,-0.0541372101865
ACH-000541,-0.113065549263
ACH-000542,-0.0214484096563
ACH-000544,0.021113993960700003
ACH-000545,-0.0518442060298
ACH-000547,0.211607075032
ACH-000548,-0.0629533378575
ACH-000549,0.0177070057924
ACH-000550,0.0222956262459
ACH-000552,0.0736786450655
ACH-000556,-0.155877662443
ACH-000557,0.25060554317899997
ACH-000570,0.0347693621194
ACH-000571,0.045895963285300004
ACH-000573,-0.0729304119353
ACH-000576,0.08736006836000001
ACH-000580,0.0575805728791
ACH-000584,-0.030708272494799998
ACH-000585,0.049403404715300005
ACH-000588,-0.0865725587648
ACH-000589,-0.13240695919099998
ACH-000591,-0.125032239456
ACH-000593,-0.161909009052
ACH-000600,-0.037602632252
ACH-000601,-0.132256494663
ACH-000604,-0.125388500455
ACH-000605,-0.0605471118654
ACH-000606,-0.0652790322986
ACH-000608,0.159811269583
ACH-000614,-0.132934329562
ACH-000616,-0.0650202153304
ACH-000618,-0.0766584129243
ACH-000619,-0.0375104828104
ACH-000620,0.12318949264599999
ACH-000621,0.0704912819185
ACH-000622,-0.0321977507572
ACH-000623,0.0605796648298
ACH-000624,-0.0468630444061
ACH-000627,0.03447433837319999
ACH-000630,-0.0475521413036
ACH-000632,-0.12437127545
ACH-000633,-0.028679748881900002
ACH-000637,-0.0685595710802
ACH-000638,-0.25832586329
ACH-000646,-0.171817687907
ACH-000647,-0.0273482955109
ACH-000648,-0.243438847475
ACH-000649,-0.0940188779695
ACH-000651,-0.11563267334300001
ACH-000652,0.200426008976
ACH-000653,0.0243453771542
ACH-000657,-0.0571352548721
ACH-000658,0.0220879012267
ACH-000661,-0.21132745003800002
ACH-000662,-0.138440959456
ACH-000663,-0.143056533364
ACH-000665,-0.122952252544
ACH-000671,0.0652608124167
ACH-000673,-0.016681403219700002
ACH-000676,-0.0300365504015
ACH-000677,-0.156783619177
ACH-000681,-0.011332496233700001
ACH-000682,-0.0640993079379
ACH-000683,-0.0906541665067
ACH-000684,-0.12502519462
ACH-000688,0.0647358591201
ACH-000693,-0.148660063039
ACH-000694,-0.042544335954400006
ACH-000695,0.291658446217
ACH-000696,-0.048840222366000004
ACH-000697,-0.0965571650498
ACH-000699,-0.023033058673900004
ACH-000701,-0.137842427478
ACH-000706,-0.0511947354651
ACH-000711,-0.010194969994899999
ACH-000713,-0.265866007116
ACH-000714,-0.103655583383
ACH-000718,0.00498139975169
ACH-000720,-0.045797827100499996
ACH-000721,0.0174884160796
ACH-000724,-0.079275411423
ACH-000725,-0.029214647460500003
ACH-000732,-0.0541696038858
ACH-000734,-0.0404651965359
ACH-000735,-0.0738648304092
ACH-000736,0.16694937317800002
ACH-000738,-0.0991849929515
ACH-000746,0.0467861493158
ACH-000747,-0.033401586949499996
ACH-000748,0.011953363163100002
ACH-000753,-0.0315811125937
ACH-000756,0.00891911800932
ACH-000757,-0.254456547214
ACH-000758,0.019297717376700003
ACH-000760,0.0896190133629
ACH-000763,-0.22543822739
ACH-000764,0.0452855126052
ACH-000765,0.0955235479885
ACH-000766,-0.0776795867611
ACH-000767,-0.13532786751599998
ACH-000768,-0.0913878392266
ACH-000769,-0.323105623989
ACH-000770,-0.025692804557099998
ACH-000771,-0.0360694205793
ACH-000773,0.03819786190380001
ACH-000776,0.101919261371
ACH-000777,0.059975981769
ACH-000778,0.138613209473
ACH-000781,-0.066632088281
ACH-000782,0.229161872203
ACH-000783,-0.0193160919573
ACH-000784,-0.00746758822076
ACH-000785,-0.246818022867
ACH-000787,-0.182096678042
ACH-000788,-0.00904521632965
ACH-000791,-0.0654631728663
ACH-000792,-0.0320163078136
ACH-000794,-0.262176831633
ACH-000796,-0.207857485571
ACH-000799,-0.118333834276
ACH-000800,0.12195957623800001
ACH-000802,-0.0382263157401
ACH-000804,-0.211157308768
ACH-000805,-0.29379880875500003
ACH-000809,0.0760549395792
ACH-000810,-0.35950641767999997
ACH-000811,0.0888356065966
ACH-000817,-0.0176945845961
ACH-000819,-0.07610022629430001
ACH-000820,-0.555124156884
ACH-000821,0.186984595811
ACH-000822,0.0893173299506
ACH-000823,0.028675220014299996
ACH-000824,0.0798844775937
ACH-000827,-0.201760419331
ACH-000829,-0.243689660343
ACH-000831,0.0610635534875
ACH-000832,-0.149955634481
ACH-000833,0.20145665083
ACH-000834,0.0358335814634
ACH-000835,-0.0795174178747
ACH-000836,-0.07797219131710001
ACH-000837,-0.097648995975
ACH-000838,-0.304993724335
ACH-000839,-0.142640890445
ACH-000840,0.22539696591400002
ACH-000841,-0.333191709854
ACH-000843,-0.0655683996978
ACH-000846,-0.0435848234129
ACH-000847,-0.11793867789899999
ACH-000848,0.164029479659
ACH-000849,-0.12275717407400001
ACH-000851,0.020247269843099998
ACH-000855,0.12190529229000001
ACH-000856,-0.0465865581325
ACH-000858,0.0137078092225
ACH-000859,-0.11554227598899999
ACH-000861,-0.07074026157930001
ACH-000862,-0.023566617785099997
ACH-000865,-0.00731986160223
ACH-000866,0.0297860179337
ACH-000867,-0.0688448977843
ACH-000869,0.013940570129799998
ACH-000872,0.10408852050100001
ACH-000873,-0.238780108634
ACH-000876,-0.0504234211201
ACH-000878,-0.00977860674491
ACH-000880,0.0437644826182
ACH-000881,-0.072112845856
ACH-000882,0.0167946647896
ACH-000884,0.021311640312799997
ACH-000885,-0.0266380788567
ACH-000887,-0.051283699714
ACH-000888,-0.101189187523
ACH-000889,-0.10572238022
ACH-000890,-0.068657128608
ACH-000896,-0.10583782472000001
ACH-000898,0.0635954675822
ACH-000900,-0.19591467268399998
ACH-000901,-0.10401963055999999
ACH-000905,-0.0484619683758
ACH-000906,-0.162884982632
ACH-000907,-0.0034864677242399996
ACH-000910,-0.021254881412
ACH-000911,0.0233545251198
ACH-000912,0.053217611377499995
ACH-000913,0.00113077089311
ACH-000915,-0.161631487036
ACH-000916,0.397535151347
ACH-000917,0.00172154404736
ACH-000921,-0.058753767129999995
ACH-000924,-0.0842782776904
ACH-000926,-0.012189015242
ACH-000928,-0.194466652409
ACH-000929,-0.29875710139899997
ACH-000932,-0.196618778071
ACH-000935,-0.212692299091
ACH-000936,0.196171389661
ACH-000937,0.0423024956028
ACH-000938,0.0476650799989
ACH-000939,0.04458360536719999
ACH-000941,-0.24118206632800002
ACH-000943,0.07859275635810001
ACH-000946,-0.08145533136510001
ACH-000947,-0.0660452570641
ACH-000948,-0.060672965118899996
ACH-000950,-0.0854861439681
ACH-000953,-0.07233405835310001
ACH-000957,-0.127761107053
ACH-000958,-0.13210868320900002
ACH-000960,-0.00918212846592
ACH-000963,0.014166863878799998
ACH-000968,-0.0415074090346
ACH-000969,-0.12019440144400001
ACH-000973,-0.06018093118009999
ACH-000974,-0.071716590263
ACH-000975,-0.104257206455
ACH-000976,0.190622742549
ACH-000978,-0.17058329447700002
ACH-000980,-0.048725559064300004
ACH-000984,-0.050337836542999996
ACH-000986,-0.0929142248269
ACH-000988,-0.336450335935
ACH-000993,-0.122827892117
ACH-000994,-0.0677274977686
ACH-000996,-0.110748444185
ACH-001001,-0.0449902506315
ACH-001020,-0.180268700101
ACH-001028,-0.06156012958340001
ACH-001031,-0.07915356173489999
ACH-001038,0.046111633159099996
ACH-001048,-0.09692687199
ACH-001050,-0.043258512452
ACH-001053,-0.0181415540618
ACH-001054,-0.0847433463279
ACH-001061,-0.0134348441879
ACH-001067,-0.12152929381899999
ACH-001075,0.133254110506
ACH-001096,-0.116390672514
ACH-001128,0.0385250278963
ACH-001134,-0.0225784725182
ACH-001151,-0.019704028940400003
ACH-001163,0.157646017509
ACH-001164,0.197770668267
ACH-001173,0.00603777736742
ACH-001183,-0.23048164474399999
ACH-001184,-0.118127167014
ACH-001190,-0.0501606868645
ACH-001192,-0.0314849638753
ACH-001193,0.31136830863000003
ACH-001196,0.07998746069189999
ACH-001197,0.164493630678
ACH-001205,-0.0337810367423
ACH-001211,-0.16294654914999998
ACH-001212,-0.007968012709970001
ACH-001228,-0.023559158227599998
ACH-001232,0.303343800136
ACH-001239,-0.0660992556761
ACH-001274,0.015036791446799999
ACH-001275,0.141471921592
ACH-001277,0.06702377239900001
ACH-001278,-0.11619702609200001
ACH-001280,-0.0469881028711
ACH-001283,0.05871911131990001
ACH-001289,-0.136526430466
ACH-001295,-0.059941480745400004
ACH-001300,0.161452735619
ACH-001301,-0.022901050068900003
ACH-001302,0.0248912872595
ACH-001303,0.050738005849699994
ACH-001306,-0.0243552131943
ACH-001318,-0.121527832361
ACH-001322,-0.0584823453845
ACH-001328,0.0600673087483
ACH-001332,-0.07172197256789999
ACH-001333,0.0519513051872
ACH-001336,-0.0050226595134
ACH-001340,0.0188617448472
ACH-001346,0.05497782701230001
ACH-001353,0.038180363204699995
ACH-001354,0.18790853322099998
ACH-001367,-0.133158859839
ACH-001368,-0.0529967756872
ACH-001374,0.0929066076975
ACH-001375,-0.136701858148
ACH-001377,-0.138051988795
ACH-001380,-0.113666823045
ACH-001391,-0.013630672421600001
ACH-001407,-0.0204069871742
ACH-001408,-0.09648003458450001
ACH-001413,-0.15678246574000002
ACH-001430,0.252902232715
ACH-001431,0.179447503443
ACH-001450,0.194192835279
ACH-001496,-0.027315966653299998
ACH-001500,-0.108988268449
ACH-001521,-0.143414363578
ACH-001523,0.0365042808676
ACH-001532,-0.152058841448
ACH-001536,0.049910173184400004
ACH-001550,0.018487963986900002
ACH-001552,0.237104267447
ACH-001554,-0.0639258433301
ACH-001645,0.08452981863530001
ACH-001654,-0.0006323760643450001
ACH-001715,0.080972518153
ACH-001735,0.0683366309305
ACH-001736,0.10394677866699999
ACH-001737,-0.0131767761989
ACH-001740,0.005937697308020001
ACH-001745,-0.139569192114
ACH-001750,-0.05266659338
ACH-001765,0.12298561002399999
ACH-001956,-0.0420381500743
ACH-001957,-0.0794260533991
