,DZANK1 (55184)
ACH-000004,-0.083943946027
ACH-000007,-0.0510240059509
ACH-000009,0.209295328717
ACH-000011,0.0285031072736
ACH-000012,0.173996338802
ACH-000013,0.016203310636
ACH-000014,0.0543217551991
ACH-000015,0.154050317917
ACH-000017,0.147379694986
ACH-000018,0.174241710427
ACH-000019,0.124488899409
ACH-000021,0.131809537889
ACH-000022,0.221204851795
ACH-000025,0.300704705677
ACH-000028,0.126639708494
ACH-000030,0.107553592982
ACH-000035,-0.00616003430025
ACH-000036,0.0551021785004
ACH-000037,0.028287165006499998
ACH-000039,0.279449363
ACH-000040,0.05235366136609999
ACH-000041,0.227649459328
ACH-000042,0.145044327887
ACH-000045,0.205236558949
ACH-000047,0.0229425385756
ACH-000052,0.129182738843
ACH-000053,0.202406993257
ACH-000054,0.12082534803400001
ACH-000055,0.0748210557395
ACH-000060,-0.0200865520447
ACH-000067,-0.0320382930978
ACH-000070,0.24047748556200002
ACH-000075,0.17344188264199997
ACH-000078,0.336574963229
ACH-000082,0.10310428116499999
ACH-000085,0.07433210434899999
ACH-000086,0.22697786150600002
ACH-000087,0.18072858790399998
ACH-000092,0.0350433561264
ACH-000095,0.14871959546
ACH-000097,0.0591145167184
ACH-000098,0.11324827187999999
ACH-000099,0.149149637086
ACH-000108,0.0791279809002
ACH-000113,0.116042760204
ACH-000115,0.158499546289
ACH-000116,0.005580652344159999
ACH-000118,0.142296425837
ACH-000120,0.22725183815900002
ACH-000123,0.153002501327
ACH-000127,0.0210597026015
ACH-000128,0.0954145794671
ACH-000132,0.159018077791
ACH-000133,-0.0441070895675
ACH-000137,0.09294661389310001
ACH-000138,0.157733765237
ACH-000142,0.366304891771
ACH-000143,0.050559581792400006
ACH-000146,0.124841942766
ACH-000148,0.0292707195266
ACH-000150,0.0246805283371
ACH-000152,0.198293829934
ACH-000153,0.375995319895
ACH-000159,0.0844242828013
ACH-000160,0.0467505298417
ACH-000163,0.06217590787959999
ACH-000167,0.047869519866699996
ACH-000168,0.162682426996
ACH-000169,0.335751149506
ACH-000178,0.14061033112
ACH-000182,0.128046153213
ACH-000183,0.171972068891
ACH-000188,0.11131415881
ACH-000189,0.142507964055
ACH-000190,0.40307589479500006
ACH-000198,0.18988920718400001
ACH-000204,0.202262953721
ACH-000206,0.158001328849
ACH-000207,0.23924026523000003
ACH-000211,0.151016227094
ACH-000215,0.08682795217150001
ACH-000221,0.190382714118
ACH-000222,0.0160664968797
ACH-000223,0.252023014093
ACH-000226,0.18700710972100001
ACH-000227,0.317113914655
ACH-000228,0.131038553343
ACH-000231,0.0641293347733
ACH-000232,0.142024862312
ACH-000233,0.260098385207
ACH-000234,0.22323575206799998
ACH-000235,0.07269156430439999
ACH-000237,0.296419138174
ACH-000238,0.21540392598900002
ACH-000243,0.137907832138
ACH-000244,-0.17009933991999998
ACH-000246,0.07686343907160001
ACH-000248,0.255690297622
ACH-000250,0.129242736809
ACH-000251,0.251289033397
ACH-000253,0.20252193682300001
ACH-000255,0.235540018361
ACH-000256,0.19188231899
ACH-000257,-0.165067802507
ACH-000258,0.15332339701
ACH-000259,0.17336357332400001
ACH-000260,-0.006333029549350001
ACH-000261,0.0415881127701
ACH-000262,0.09266793412910002
ACH-000263,0.186555821369
ACH-000264,0.0482495893094
ACH-000265,0.16949414252300002
ACH-000266,0.15149568929
ACH-000272,0.00292217062841
ACH-000273,0.050492296463400005
ACH-000274,0.113977526366
ACH-000277,0.303738481963
ACH-000278,0.00357411873256
ACH-000279,0.13549453565199998
ACH-000280,0.135369091243
ACH-000281,0.207347953452
ACH-000288,0.147594978563
ACH-000291,0.14354012585999998
ACH-000293,0.16221209551899998
ACH-000294,-0.046889299459499996
ACH-000295,-0.032291970305300004
ACH-000296,0.369191321456
ACH-000302,0.14469932450200002
ACH-000304,-0.03497940533380001
ACH-000307,0.08160014635730001
ACH-000308,0.0759543392809
ACH-000310,0.166164417038
ACH-000311,0.267913355988
ACH-000312,0.11830635301100001
ACH-000315,0.0546854459633
ACH-000316,0.07240318888399999
ACH-000317,0.08657616769899999
ACH-000318,0.33360138768
ACH-000319,0.33640874636600004
ACH-000320,0.257064931596
ACH-000322,0.0809813051318
ACH-000323,0.0521344340719
ACH-000324,0.175555801664
ACH-000329,-0.05876721586630001
ACH-000330,-0.0168590949455
ACH-000331,0.0412973804925
ACH-000332,0.0999767225268
ACH-000334,0.168655055186
ACH-000335,-0.133496914589
ACH-000336,0.21238561455899999
ACH-000337,0.13581137363600002
ACH-000339,0.0025537228020000003
ACH-000341,0.263240441497
ACH-000348,0.0404097276326
ACH-000350,-0.049450499617599994
ACH-000352,0.0368735723095
ACH-000356,0.0907073771747
ACH-000361,0.20531728154599999
ACH-000362,0.275276724697
ACH-000363,0.12077400700200001
ACH-000364,0.131020164845
ACH-000365,0.09838216330039999
ACH-000366,0.22102510796799998
ACH-000368,0.00531259339361
ACH-000374,0.08256105770939999
ACH-000375,0.174548211299
ACH-000376,0.141666849643
ACH-000381,0.164305024726
ACH-000383,0.194483129996
ACH-000387,0.10453315732799999
ACH-000389,-0.0737044451743
ACH-000390,0.0320033543841
ACH-000393,0.127637615694
ACH-000395,0.220561516732
ACH-000397,0.0692882592719
ACH-000401,-0.0215180621483
ACH-000402,0.164650896376
ACH-000403,-0.043936476037300005
ACH-000404,0.129457513129
ACH-000406,0.196306137385
ACH-000407,0.0181515801484
ACH-000408,0.17538161461399998
ACH-000410,-0.05261719863480001
ACH-000411,-0.0706793132115
ACH-000414,0.083977314323
ACH-000415,-0.058069337481399995
ACH-000416,0.105152357095
ACH-000420,0.167608417828
