,CDK9 (1025)
ACH-000004,-1.49305641834
ACH-000007,-1.1048795543
ACH-000009,-1.47694463576
ACH-000011,-1.02648649606
ACH-000012,-1.38150800131
ACH-000013,-1.3544276073
ACH-000014,-1.5423707820399999
ACH-000015,-1.3899238463299999
ACH-000017,-1.20863905124
ACH-000018,-1.26761459177
ACH-000019,-1.21157990979
ACH-000021,-1.43926039868
ACH-000022,-1.29129165979
ACH-000025,-1.16812696599
ACH-000028,-1.1230919662999999
ACH-000030,-1.27142051904
ACH-000035,-1.32112540006
ACH-000036,-1.2218920414799999
ACH-000037,-0.5906521548789999
ACH-000039,-1.31709538405
ACH-000040,-1.18850471124
ACH-000041,-1.1094202691
ACH-000042,-1.30670462668
ACH-000045,-1.23231555633
ACH-000047,-1.20859712742
ACH-000052,-1.2701576289399998
ACH-000053,-1.5418841506799998
ACH-000054,-1.2080697899700001
ACH-000055,-1.1632604461700002
ACH-000060,-1.22889366478
ACH-000067,-1.20987743688
ACH-000070,-1.25238072074
ACH-000075,-1.5774461578299999
ACH-000078,-1.2129425517799999
ACH-000082,-1.3232706658700002
ACH-000085,-1.36278327343
ACH-000086,-1.27087063074
ACH-000087,-1.3852071181799999
ACH-000092,-1.33950485326
ACH-000095,-1.5710543055700001
ACH-000097,-1.35793039717
ACH-000098,-1.4593780696599998
ACH-000099,-1.36576783964
ACH-000108,-1.4674641435299998
ACH-000113,-1.25653675479
ACH-000115,-1.34013251446
ACH-000116,-0.965905876221
ACH-000118,-1.04969678858
ACH-000120,-1.20514024386
ACH-000123,-1.4628765079100001
ACH-000127,-1.23485933436
ACH-000128,-1.4307479506
ACH-000132,-1.32204218999
ACH-000133,-1.0581533722299998
ACH-000137,-1.36165498071
ACH-000138,-1.38778857387
ACH-000142,-1.3070490665999999
ACH-000143,-1.35364500475
ACH-000146,-1.6875285577399999
ACH-000148,-1.25849638589
ACH-000150,-1.24456343582
ACH-000152,-1.43423046088
ACH-000153,-0.974625995764
ACH-000159,-1.54321146775
ACH-000160,-0.8620659897130001
ACH-000163,-1.3638851857700003
ACH-000167,-0.9257826347779999
ACH-000168,-1.63162121502
ACH-000169,-1.36886913188
ACH-000178,-1.26621016684
ACH-000182,-1.29130744307
ACH-000183,-1.40799981675
ACH-000188,-1.32611163619
ACH-000189,-1.5868254479
ACH-000190,-0.9103430454279999
ACH-000198,-1.34380092637
ACH-000204,-1.37950873972
ACH-000206,-1.09649812701
ACH-000207,-1.4996309964899999
ACH-000211,-1.30767221177
ACH-000215,-1.53742760884
ACH-000221,-1.61265766753
ACH-000222,-1.2779430052
ACH-000223,-1.2220051463500001
ACH-000226,-1.28810891974
ACH-000227,-1.2447691867100001
ACH-000228,-1.0502518376
ACH-000231,-1.18539877967
ACH-000232,-1.23329451014
ACH-000233,-1.36279302097
ACH-000234,-1.39774426016
ACH-000235,-1.3074076377500001
ACH-000237,-1.20649540434
ACH-000238,-1.02503061803
ACH-000243,-1.24056841782
ACH-000244,-1.1107878188
ACH-000246,-1.31472756915
ACH-000248,-1.0813336492499999
ACH-000250,-1.31700841049
ACH-000251,-1.3235946443200002
ACH-000253,-1.53559938671
ACH-000255,-1.48248754616
ACH-000256,-1.2806704867
ACH-000257,-1.57193305054
ACH-000258,-1.64685067456
ACH-000259,-1.10419776692
ACH-000260,-1.10964814301
ACH-000261,-1.2953581511599999
ACH-000262,-1.20902978232
ACH-000263,-1.6640275653
ACH-000264,-1.49052058195
ACH-000265,-1.23457856082
ACH-000266,-1.41433327216
ACH-000272,-1.31817298314
ACH-000273,-1.24249772905
ACH-000274,-1.36956638162
ACH-000277,-1.15971390737
ACH-000278,-1.11815341053
ACH-000279,-1.24182777216
ACH-000280,-1.55774047831
ACH-000281,-1.33472377997
ACH-000288,-1.18163401959
ACH-000291,-1.24249394376
ACH-000293,-1.1827571476
ACH-000294,-1.87650706647
ACH-000295,-1.67440379535
ACH-000296,-1.08539991782
ACH-000302,-1.1801936460200002
ACH-000304,-1.39359666239
ACH-000307,-1.09567090534
ACH-000308,-1.3891151797299999
ACH-000310,-1.5570251713299998
ACH-000311,-1.28174819098
ACH-000312,-1.27079986951
ACH-000315,-1.3780733664899998
ACH-000316,-1.3790214758700001
ACH-000317,-0.921366771394
ACH-000318,-1.3070253094700002
ACH-000319,-1.17541109363
ACH-000320,-1.14776323607
ACH-000322,-1.2388127415
ACH-000323,-1.5092196400799998
ACH-000324,-1.3904311353299998
ACH-000329,-1.4723040107700003
ACH-000330,-1.17128451971
ACH-000331,-1.11252259265
ACH-000332,-1.2816274953
ACH-000334,-1.54718059288
ACH-000335,-1.06908062944
ACH-000336,-1.56225498011
ACH-000337,-1.0810653208299998
ACH-000339,-1.34144316608
ACH-000341,-1.04995835766
ACH-000348,-1.3889799286000002
ACH-000350,-1.3865249015099999
ACH-000352,-1.31681361412
ACH-000356,-1.32392026547
ACH-000361,-1.47629035558
ACH-000362,-1.63010961738
ACH-000363,-1.3152642077799999
ACH-000364,-1.21622868942
ACH-000365,-1.37970579303
ACH-000366,-1.4810213942
ACH-000368,-1.4163595178200001
ACH-000374,-1.22128105491
ACH-000375,-1.03065003153
ACH-000376,-1.2712870607100002
ACH-000381,-1.2885552281200001
ACH-000383,-1.3773833425400002
ACH-000387,-1.28116801184
ACH-000389,-1.5403507528799998
ACH-000390,-1.36791967215
ACH-000393,-1.568590635
ACH-000395,-1.1128666806999998
ACH-000397,-1.35897668775
ACH-000401,-1.2514469485600002
ACH-000402,-1.59076118942
ACH-000403,-1.1798059760500001
ACH-000404,-1.17338081124
ACH-000406,-1.50524175225
ACH-000407,-1.34812738136
ACH-000408,-1.0229743497700001
ACH-000410,-0.9035040141249999
ACH-000411,-1.1509463205600001
ACH-000414,-1.1751867991399998
ACH-000415,-1.26845743768
ACH-000416,-1.4672409
ACH-000420,-1.1292876697799998
ACH-000421,-1.1984910577299999
ACH-000424,-1.01879864521
ACH-000425,-1.2303753311399999
ACH-000426,-1.5874087526499998
ACH-000427,-1.1111968053899999
ACH-000433,-1.1341275017499999
ACH-000436,-1.49147331667
ACH-000444,-1.4051493045899999
ACH-000445,-1.4369555790000001
ACH-000448,-1.4155164278799999
ACH-000450,-1.26792134561
ACH-000452,-0.946460191324
ACH-000454,-1.11288411102
ACH-000458,-1.17712124358
ACH-000459,-0.9681194675220001
ACH-000460,-1.29540333151
ACH-000461,-1.20293463878
ACH-000463,-1.28760852317
ACH-000464,-1.2408322456799998
ACH-000466,-1.28865311781
ACH-000467,-1.10079871103
ACH-000468,-1.2700862392899999
ACH-000469,-1.19624981149
ACH-000470,-1.4304266865200002
ACH-000471,-1.30271789674
ACH-000472,-1.30120591121
