,ILF2 (3608)
ACH-000004,-1.17704265631
ACH-000007,-0.652600452746
ACH-000009,-1.08304069171
ACH-000011,-0.889565475494
ACH-000012,-1.14755930462
ACH-000013,-1.07428808797
ACH-000014,-1.5320166924399998
ACH-000015,-1.13404265306
ACH-000017,-0.796408382296
ACH-000018,-1.17575143075
ACH-000019,-1.116081805
ACH-000021,-1.2961734657
ACH-000022,-1.33012992276
ACH-000025,-1.0243240669
ACH-000028,-1.13340695044
ACH-000030,-1.2246462006299998
ACH-000035,-0.929641513616
ACH-000036,-1.13004037729
ACH-000037,-1.3492462488699999
ACH-000039,-1.72899187067
ACH-000040,-1.3263112361700002
ACH-000041,-1.1810770696600001
ACH-000042,-1.30078931235
ACH-000045,-1.21388050551
ACH-000047,-0.9770022037360001
ACH-000052,-0.954945077599
ACH-000053,-0.890691017904
ACH-000054,-1.32509562136
ACH-000055,-1.17136453311
ACH-000060,-1.27404221936
ACH-000067,-1.01779869164
ACH-000070,-1.09838889779
ACH-000075,-1.09300598996
ACH-000078,-1.13430219885
ACH-000082,-0.872454040325
ACH-000085,-0.75898257319
ACH-000086,-1.27659433215
ACH-000087,-0.8205669673
ACH-000092,-1.0345387334799998
ACH-000095,-1.12494759284
ACH-000097,-0.935626196884
ACH-000098,-1.33540612487
ACH-000099,-1.3436436870800001
ACH-000108,-1.44681208305
ACH-000113,-1.1836437927799999
ACH-000115,-1.15826429877
ACH-000116,-1.12757164719
ACH-000118,-1.2234113113200002
ACH-000120,-1.01489163191
ACH-000123,-1.13421714497
ACH-000127,-1.04375218533
ACH-000128,-0.762892906901
ACH-000132,-1.07900316389
ACH-000133,-1.03962798335
ACH-000137,-1.04632964536
ACH-000138,-1.18414128531
ACH-000142,-1.21667178433
ACH-000143,-0.972865005216
ACH-000146,-0.914725794497
ACH-000148,-1.0871881821
ACH-000150,-0.976412342572
ACH-000152,-0.851892694629
ACH-000153,-1.10193369858
ACH-000159,-1.3145815122
ACH-000160,-0.844075060461
ACH-000163,-1.15201869963
ACH-000167,-0.6790780972660001
ACH-000168,-1.12778431926
ACH-000169,-0.973314641791
ACH-000178,-1.18048879374
ACH-000182,-1.29375753427
ACH-000183,-0.919018918544
ACH-000188,-0.950156720877
ACH-000189,-1.42969140624
ACH-000190,-1.08323643596
ACH-000198,-1.24667815302
ACH-000204,-1.05278458936
ACH-000206,-1.20907152101
ACH-000207,-0.648126183513
ACH-000211,-1.18276803805
ACH-000215,-1.0745880949200002
ACH-000221,-0.80905703933
ACH-000222,-1.30591299104
ACH-000223,-0.9771686824079999
ACH-000226,-1.01716248517
ACH-000227,-0.8043517055220001
ACH-000228,-1.262994381
ACH-000231,-1.1362165769600001
ACH-000232,-1.1257808734
ACH-000233,-0.9553145527670001
ACH-000234,-1.14123487559
ACH-000235,-1.3174569781899998
ACH-000237,-1.17516250624
ACH-000238,-1.0860082285200001
ACH-000243,-1.17172423132
ACH-000244,-1.40225834476
ACH-000246,-1.0563264388
ACH-000248,-0.895344100796
ACH-000250,-1.2613895772700001
ACH-000251,-1.25565945329
ACH-000253,-1.24863815176
ACH-000255,-1.11303856135
ACH-000256,-1.09219021809
ACH-000257,-1.08727206766
ACH-000258,-1.25288404217
ACH-000259,-1.13845483154
ACH-000260,-0.8720566222310001
ACH-000261,-0.924420182849
ACH-000262,-0.9636073511130001
ACH-000263,-1.12838139612
ACH-000264,-1.2571880016099999
ACH-000265,-1.16866920492
ACH-000266,-1.16591577664
ACH-000272,-0.886772995903
ACH-000273,-1.0368158644499998
ACH-000274,-0.8930935333419999
ACH-000277,-0.731568200284
ACH-000278,-1.04538594643
ACH-000279,-1.20629601589
ACH-000280,-1.11022736075
ACH-000281,-1.26039524586
ACH-000288,-1.20433404338
ACH-000291,-0.996146578308
ACH-000293,-0.9942469702339999
ACH-000294,-1.32502143207
ACH-000295,-1.22051063239
ACH-000296,-1.26788686241
ACH-000302,-0.811203306101
ACH-000304,-0.705884096885
ACH-000307,-1.16226186291
ACH-000308,-0.843101964632
ACH-000310,-1.23436578279
ACH-000311,-1.33837579685
ACH-000312,-1.01473796956
ACH-000315,-1.19020542576
ACH-000316,-0.954583122442
ACH-000317,-1.5738252041799998
ACH-000318,-1.23151802897
ACH-000319,-1.0878702920799999
ACH-000320,-1.33851622126
ACH-000322,-1.0203993852
ACH-000323,-1.1632685528
ACH-000324,-1.0405578263500002
ACH-000329,-1.06169617633
ACH-000330,-0.935684356442
ACH-000331,-1.23641208876
ACH-000332,-0.956302901364
ACH-000334,-1.32598966201
ACH-000335,-1.19089875641
ACH-000336,-0.9251054762559999
ACH-000337,-0.811250031906
ACH-000339,-1.32177248034
ACH-000341,-1.22458332277
ACH-000348,-1.16027225131
ACH-000350,-1.18961828529
ACH-000352,-0.9816983216349999
ACH-000356,-1.30080082121
ACH-000361,-1.23460359169
ACH-000362,-1.26593461529
ACH-000363,-0.9387614894700002
ACH-000364,-1.1021756985299997
ACH-000365,-1.30999153434
ACH-000366,-0.914986394169
ACH-000368,-1.162535565
ACH-000374,-1.20049517388
ACH-000375,-1.0062440055600002
ACH-000376,-1.12712567315
ACH-000381,-1.2606289203899999
ACH-000383,-1.14009458519
ACH-000387,-1.43454116769
ACH-000389,-0.976160959918
ACH-000390,-1.09372008739
ACH-000393,-1.27643958999
ACH-000395,-1.2484064699700002
ACH-000397,-1.17559068342
ACH-000401,-1.1151319804200002
ACH-000402,-0.8404605230259999
ACH-000403,-1.17152503392
ACH-000404,-0.9288598891500001
ACH-000406,-1.13467433065
ACH-000407,-1.05175407036
ACH-000408,-1.02785828582
ACH-000410,-1.016010292
ACH-000411,-1.18872344793
ACH-000414,-1.25972805221
ACH-000415,-1.36058669393
ACH-000416,-1.03048342303
ACH-000420,-0.889964579384
ACH-000421,-1.139679086
ACH-000424,-1.02020587483
ACH-000425,-0.974001656347
ACH-000426,-1.3869661972100003
ACH-000427,-0.981952897219
ACH-000433,-1.18824555176
ACH-000436,-1.23340376751
ACH-000444,-1.0968224525299999
ACH-000445,-0.798907688685
ACH-000448,-0.8898749683949999
ACH-000450,-1.05027667418
ACH-000452,-1.37886888657
ACH-000454,-1.20006385981
ACH-000458,-1.11440172996
ACH-000459,-0.8761424512229999
ACH-000460,-1.2582315826000001
ACH-000461,-1.13725318073
ACH-000463,-1.2339695236700001
ACH-000464,-1.08724790879
ACH-000466,-1.31841492089
ACH-000467,-1.0004911219
ACH-000468,-1.2844257116600002
ACH-000469,-1.05401349178
ACH-000470,-1.0312559450499998
ACH-000471,-1.12779730329
ACH-000472,-1.15529833662
ACH-000473,-1.27481331126
ACH-000475,-0.892060999473
ACH-000476,-1.44027008185
ACH-000477,-0.8932740614229999
ACH-000480,-0.932108741486
ACH-000481,-1.34777827833
ACH-000483,-0.974317225122
ACH-000484,-1.10363879478
ACH-000485,-1.2722966752200002
ACH-000486,-1.15051981453
ACH-000487,-1.02835682341
ACH-000488,-0.999705572176
ACH-000490,-1.13517243059
ACH-000491,-0.5391649500919999
ACH-000495,-1.36020558229
ACH-000496,-1.1807714279500001
ACH-000499,-1.0226057994600002
ACH-000500,-1.7276504536000001
ACH-000502,-1.04751141158
ACH-000503,-1.40561541062
ACH-000505,-1.07773750715
ACH-000507,-1.05886018446
ACH-000510,-1.3533630712
ACH-000511,-0.929945475379
ACH-000512,-1.1088500106499999
ACH-000516,-1.64810841945
ACH-000517,-0.8488441349699999
ACH-000518,-1.08864973517
ACH-000520,-1.16050312975
ACH-000521,-1.10278211987
ACH-000522,-1.3803366882299999
ACH-000524,-0.7680360044
ACH-000527,-1.10189313274
ACH-000528,-0.984853552208
ACH-000537,-0.961243135909
ACH-000541,-1.00544215626
ACH-000542,-1.1572994339700002
ACH-000544,-1.15274406203
ACH-000545,-1.0409897248
ACH-000547,-1.03546439183
ACH-000548,-1.12623209724
ACH-000549,-0.8431575351109999
ACH-000550,-1.0372270769499998
ACH-000552,-1.15529508082
ACH-000556,-1.11349724081
ACH-000557,-1.20328905063
ACH-000570,-0.893551417846
ACH-000571,-0.7821070163689999
ACH-000573,-1.17924581161
ACH-000576,-1.06163321395
ACH-000580,-1.22160915948
ACH-000584,-1.08446756269
ACH-000585,-1.20828830269
ACH-000588,-1.31756395248
