,MUC5B (727897)
ACH-000552,-0.09119892495439999
ACH-000556,-0.09170756194710002
ACH-000557,-0.297137086838
ACH-000570,-0.24746973071199999
ACH-000571,0.06523269483210001
ACH-000573,-0.0276397556262
ACH-000576,-0.0945895381643
ACH-000580,-0.28524040824
ACH-000584,-0.15596963733
ACH-000585,-0.157455683809
ACH-000588,0.0971749487142
ACH-000589,-0.110017242176
ACH-000591,-0.22402602594
ACH-000593,-0.0171089274944
ACH-000600,-0.348295210924
ACH-000601,0.025534912302799997
ACH-000604,-0.231162885185
ACH-000605,0.10933048130100001
ACH-000606,0.19645976521699998
ACH-000608,-0.292070172944
ACH-000614,0.23152390878100002
ACH-000616,0.040522268931699995
ACH-000618,0.0055690581793799996
ACH-000619,-0.149280027108
ACH-000620,-0.0524933797293
ACH-000621,-0.006154245497770001
ACH-000622,0.0641087012788
ACH-000623,-0.11859612365399999
ACH-000624,-0.100159441282
ACH-000627,-0.20524608106699999
ACH-000630,-0.06741544567680001
ACH-000632,-0.10168948932600001
ACH-000633,-0.265292574194
ACH-000637,0.0015044941143900002
ACH-000638,0.0218088286735
ACH-000646,-0.45430689338299995
ACH-000647,-0.09650504298450001
ACH-000648,-0.014406775707399998
ACH-000649,-0.006964326480479999
ACH-000651,0.0497050888287
ACH-000652,-0.116135834259
ACH-000653,-0.0411940856272
ACH-000657,-0.0412433011175
ACH-000658,-0.0704340272866
ACH-000661,0.0700469546492
ACH-000662,0.273907332808
ACH-000663,-0.273691820225
ACH-000665,-0.214445847772
ACH-000671,-0.236566264475
ACH-000673,-0.0735114567197
ACH-000676,0.0914885140013
ACH-000677,0.11801995154000001
ACH-000681,0.0070517919177799995
ACH-000682,-0.12416864601199999
ACH-000683,-0.184340347199
ACH-000684,-0.000959194607995
ACH-000688,-0.22983154463000002
ACH-000693,-0.007588301666890001
ACH-000694,-0.077748502645
ACH-000695,-0.34051787108099996
ACH-000696,-0.0907927726097
ACH-000697,-0.17359190596700003
ACH-000699,-0.0255622775738
ACH-000701,-0.14439336879200002
ACH-000706,-0.0715622575127
ACH-000711,-0.10619262836400001
ACH-000713,-0.0320050061333
ACH-000714,-0.207675503535
ACH-000718,-0.0361085983745
ACH-000720,-0.198897909707
ACH-000721,-0.104633907434
ACH-000724,0.0312858399528
ACH-000725,0.0029853236316399996
ACH-000732,-0.149284461073
ACH-000734,-0.211314773522
ACH-000735,-0.16161975365599998
ACH-000736,-0.0568326716129
ACH-000738,-0.008558969170489998
ACH-000746,-0.06965859107269999
ACH-000747,-0.167289051813
ACH-000748,-0.140761860218
ACH-000753,-0.210764338221
ACH-000756,-0.08239149126419999
ACH-000757,0.017806784280099998
ACH-000758,0.26029201388900003
ACH-000760,-0.191344195217
ACH-000763,0.032269292979000004
ACH-000764,0.226681661954
ACH-000765,-0.11662657852700001
ACH-000766,0.0790967607685
ACH-000767,-0.29385714776099997
ACH-000768,-0.0713690083056
ACH-000769,-0.0984538508632
ACH-000770,-0.10154616313999999
ACH-000771,-0.0566770204729
ACH-000773,-0.139692467881
ACH-000776,-0.185025831463
ACH-000777,-0.013861277156100001
ACH-000778,0.142194192336
ACH-000781,-0.147105379354
ACH-000782,-0.177551909936
ACH-000783,-0.11803382276499999
ACH-000784,-0.22605563738899997
ACH-000785,0.046354388131099995
ACH-000787,-0.13348430025900002
ACH-000788,0.00747382753974
ACH-000791,-0.022089951982
ACH-000792,-0.09849019109989998
ACH-000794,-0.09132604792089999
ACH-000796,0.027130933581099997
ACH-000799,-0.054098231518800007
ACH-000800,-0.10598574960000001
ACH-000802,-0.227645681191
ACH-000804,-0.0984977359792
ACH-000805,-0.126646911125
ACH-000809,-0.031575609580599996
ACH-000810,-0.181374913276
ACH-000811,-0.152215809738
ACH-000817,-0.0041102852291399995
ACH-000819,-0.279187900605
ACH-000820,-0.166680932213
ACH-000821,0.05873776751780001
ACH-000822,-0.021575683435
ACH-000823,-0.053340836104499995
ACH-000824,-0.06484754559230001
ACH-000827,-0.07494199573919999
ACH-000829,-0.188768225748
ACH-000831,-0.0396201576558
ACH-000832,0.185338308244
ACH-000833,-0.36429963810500005
ACH-000834,-0.0755392929919
ACH-000835,-0.0133430728819
ACH-000836,-0.110314511112
ACH-000837,0.135038654236
ACH-000838,-0.0340657718836
ACH-000839,-0.178338405555
ACH-000840,-0.16905200149900002
ACH-000841,0.091895885389
ACH-000843,-0.0354435242595
ACH-000846,-0.07751272823739999
ACH-000847,0.009547193603870002
ACH-000848,0.13730901507
ACH-000849,-0.07567445168819999
ACH-000851,-0.09831574611089999
ACH-000855,0.0643536112474
ACH-000856,-0.161442720269
ACH-000858,-0.14009734953800002
ACH-000859,-0.0156073754974
ACH-000861,-0.185605379357
ACH-000862,-0.152867353539
ACH-000865,-0.051615092013099995
ACH-000866,-0.022545942837400003
ACH-000867,-0.0970796092519
ACH-000869,-0.140263191663
ACH-000872,-0.22188026460299998
ACH-000873,-0.0530903214556
ACH-000876,0.138719873739
ACH-000878,0.06585284373269999
ACH-000880,-0.012132817845000001
ACH-000881,-0.0734537171028
ACH-000882,-0.016419795768299997
ACH-000884,0.00497647633132
ACH-000885,-0.0499404550786
ACH-000887,-0.09097290076199999
ACH-000888,-0.20455107902699998
ACH-000889,-0.059089244666999996
ACH-000890,0.0159447873065
ACH-000896,-0.214132144566
ACH-000898,-0.00127313296266
ACH-000900,-0.0614565475719
ACH-000901,-0.154159317848
ACH-000905,-0.147522923196
ACH-000906,-0.0635742028868
ACH-000907,0.00454381627739
ACH-000910,-0.0720055461952
ACH-000911,-0.009314833917600001
ACH-000912,-0.158304425961
ACH-000913,-0.198517577458
ACH-000915,-0.11751477004000001
ACH-000916,-0.335364599657
ACH-000917,-0.11776008780899999
ACH-000921,0.0587081129346
ACH-000924,-0.095859110033
ACH-000926,-0.22984499640099998
ACH-000928,-0.00864199018514
ACH-000929,-0.06670613976919999
ACH-000932,-0.08258605123719999
ACH-000935,-0.205041945297
ACH-000936,-0.08402640422180001
ACH-000937,-0.20177326716400001
ACH-000938,-0.127294087051
ACH-000939,0.123210842092
ACH-000941,0.0113561100618
ACH-000943,-0.0963202297306
ACH-000946,-0.037206863272
ACH-000947,-0.05803927972299999
ACH-000948,-0.0062815490636300006
ACH-000950,-0.0032397218697699996
ACH-000953,-0.303519359832
ACH-000957,0.039858810400400006
ACH-000958,0.0742831807929
ACH-000960,-0.245371673246
ACH-000963,-0.019067810659099998
ACH-000968,-0.0034291936619799995
ACH-000969,0.11859786037999999
ACH-000973,-0.16979620661699998
ACH-000974,-0.000980600465171
ACH-000975,-0.139170562206
ACH-000976,0.04777268433950001
ACH-000978,-0.585564602236
ACH-000980,-0.09530506478039999
ACH-000984,-0.0197430655685
ACH-000986,-0.13646340894300002
ACH-000988,-0.0973630818843
ACH-000993,-0.166996530551
ACH-000994,-0.197543212799
ACH-000996,-0.015161493467899998
ACH-001001,0.0532087133309
ACH-001020,-0.040116015502199995
ACH-001028,-0.0798769488044
ACH-001031,-0.115258606969
ACH-001038,-0.13047052595699998
ACH-001048,-0.0620567397525
ACH-001050,-0.040773761761
ACH-001053,-0.10773012627900001
ACH-001054,-0.109354350426
ACH-001061,0.054472438916999995
ACH-001067,0.013230642518499999
ACH-001075,0.0692437336947
ACH-001096,-0.10296259467800001
ACH-001128,0.0141688157134
ACH-001134,0.0840251442093
ACH-001151,-0.10294771897600001
ACH-001163,-0.0340427111547
ACH-001164,-0.137092534617
ACH-001173,-0.011153426603000002
ACH-001183,-0.22293216559300003
ACH-001184,-0.0740501675957
ACH-001190,-0.0333719688483
ACH-001192,-0.28559911351
ACH-001193,-0.131695352318
ACH-001196,-0.103442304396
ACH-001197,-0.199724270356
ACH-001205,-0.228991550873
ACH-001211,0.130960797994
ACH-001212,-0.004677967212
ACH-001228,-0.019575836336
ACH-001232,0.0212014342727
ACH-001239,-0.208584652802
ACH-001274,-0.130732151426
ACH-001275,0.150026080424
ACH-001277,-0.293010568506
ACH-001278,-0.037288960359
ACH-001280,0.208332509666
ACH-001283,0.0435188119714
ACH-001289,-0.0993250656811
ACH-001295,-0.19670254747000002
ACH-001300,-0.10248100488600001
ACH-001301,-0.146248335436
ACH-001302,0.0013185850334300002
ACH-001303,-0.21001683266899998
ACH-001306,0.058307084332800005
ACH-001318,-0.00758052218795
ACH-001322,-0.182218370006
ACH-001328,-0.270057641932
ACH-001332,-0.157960055427
ACH-001333,-0.32038469949000004
ACH-001336,-0.0119096080582
ACH-001340,-0.0652990430425
ACH-001346,-0.0758403308281
ACH-001353,-0.0563166939114
ACH-001354,0.0667696940684
ACH-001367,-0.307574749827
ACH-001368,-0.17241497967900002
ACH-001374,-0.295554962504
ACH-001375,-0.366410208976
ACH-001377,-0.0390324672867
ACH-001380,-0.12224167573200001
ACH-001391,-0.278459878004
ACH-001407,-0.12085972403300001
ACH-001408,-0.0820221079812
ACH-001413,0.055330745676800006
ACH-001430,-0.07913869537710001
ACH-001431,0.0284471513733
ACH-001450,-0.324813405766
ACH-001496,0.0013581097059100003
ACH-001500,0.284930393768
ACH-001521,-0.239523918618
ACH-001523,-0.147782813571
ACH-001532,0.0621722963949
ACH-001536,-0.195767511177
ACH-001550,-0.029592971751599997
ACH-001552,0.16900671590799998
ACH-001554,-0.0926615174836
ACH-001645,-0.050518842761
ACH-001654,-0.18486501465900002
ACH-001715,-0.0654173878468
ACH-001735,-0.07223346067000001
ACH-001736,-0.16674094851500001
ACH-001737,0.00977475429963
ACH-001740,0.19595242064500001
ACH-001745,0.0485542615435
ACH-001750,0.13971460781099998
ACH-001765,-0.00916336783815
ACH-001956,0.0463591855724
ACH-001957,-0.10286429568
