,REXO1 (57455)
ACH-000004,-0.037524596893
ACH-000007,-0.286640771802
ACH-000009,-0.0319495606198
ACH-000011,-0.183954879575
ACH-000012,-0.2180296368
ACH-000013,-0.132948961066
ACH-000014,-0.218422612954
ACH-000015,-0.162037065472
ACH-000017,-0.21688547211999998
ACH-000018,-0.24613860478
ACH-000019,-0.463988803957
ACH-000021,-0.305661265061
ACH-000022,-0.162229564967
ACH-000025,-0.251844072778
ACH-000028,-0.305566195438
ACH-000030,-0.20184465450300001
ACH-000035,-0.282892661667
ACH-000036,-0.101290873587
ACH-000037,-0.022559295805
ACH-000039,-0.0651496550981
ACH-000040,-0.230798988057
ACH-000041,0.0450619163594
ACH-000042,-0.203382517218
ACH-000045,-0.0216326224946
ACH-000047,-0.39139095709399996
ACH-000052,-0.207038499258
ACH-000053,-0.0792753846847
ACH-000054,-0.117496797006
ACH-000055,-0.144936855173
ACH-000060,0.0462579903247
ACH-000067,-0.0728683019708
ACH-000070,-0.231397065152
ACH-000075,-0.177732273099
ACH-000078,-0.106386729125
ACH-000082,-0.08620497762589999
ACH-000085,-0.164745194775
ACH-000086,-0.272470925295
ACH-000087,-0.0574493405872
ACH-000092,-0.12089762134700001
ACH-000095,-0.199406318918
ACH-000097,-0.201684222772
ACH-000098,-0.09165809695419999
ACH-000099,-0.161658265616
ACH-000108,-0.244281250414
ACH-000113,-0.06454690538369999
ACH-000115,-0.27985879013799997
ACH-000116,-0.19664270388
ACH-000118,-0.024236703037099995
ACH-000120,-0.252010763353
ACH-000123,-0.10641904302300001
ACH-000127,-0.32351325831300004
ACH-000128,-0.179269009033
ACH-000132,-0.191678625241
ACH-000133,-0.27115391553
ACH-000137,0.11769378751399999
ACH-000138,-0.31332650176300003
ACH-000142,-0.07130593507289999
ACH-000143,-0.156638142241
ACH-000146,-0.192465189042
ACH-000148,-0.04792035342709999
ACH-000150,-0.455488372684
ACH-000152,-0.12330093765799999
ACH-000153,-0.230333313478
ACH-000159,-0.07896461758210001
ACH-000160,-0.114495815072
ACH-000163,-0.114371270396
ACH-000167,0.0862950503445
ACH-000168,-0.0394224261759
ACH-000169,-0.118758613936
ACH-000178,-0.0543564032368
ACH-000182,-0.032472323487299996
ACH-000183,0.020870915917099997
ACH-000188,-0.500595469247
ACH-000189,0.1371725974
ACH-000190,0.153047793516
ACH-000198,-0.045594523931200004
ACH-000204,0.0404136930286
ACH-000206,-0.45261430853100004
ACH-000207,-0.10481213432
ACH-000211,0.0591452034786
ACH-000215,-0.0566608367779
ACH-000221,-0.0117249723784
ACH-000222,-0.052192180009699995
ACH-000223,-0.23539541926
ACH-000226,0.043091095863699996
ACH-000227,0.01238014153
ACH-000228,-0.0351990558431
ACH-000231,-0.122563234264
ACH-000232,-0.128782977499
ACH-000233,-0.175173507238
ACH-000234,-0.29689838352200004
ACH-000235,-0.19058638241700002
ACH-000237,-0.18444610225000002
ACH-000238,-0.116776580932
ACH-000243,-0.110703383058
ACH-000244,-0.254044924795
ACH-000246,-0.151899167768
ACH-000248,-0.108153967881
ACH-000250,-0.200513070595
ACH-000251,-0.398453063684
ACH-000253,-0.357612747677
ACH-000255,0.0479472632355
ACH-000256,-0.041641377509199995
ACH-000257,0.0487016916352
ACH-000258,0.0899015683457
ACH-000259,-0.0108636815175
ACH-000260,-0.179571520992
ACH-000261,-0.103235578157
ACH-000262,-0.272200364483
ACH-000263,-0.28944864618599997
ACH-000264,-0.00123248109522
ACH-000265,-0.267614133865
ACH-000266,-0.278629077161
ACH-000272,-0.164979110658
ACH-000273,-0.0335854999051
ACH-000274,-0.167852826938
ACH-000277,-0.0241630929807
ACH-000278,-0.310975788695
ACH-000279,-0.154347592527
ACH-000280,-0.194101945573
ACH-000281,-0.0532920532255
ACH-000288,-0.14714788019000002
ACH-000291,-0.0545445432052
ACH-000293,-0.247410872784
ACH-000294,-0.289066313422
ACH-000295,-0.316392601496
ACH-000296,-0.0685206473977
ACH-000302,-0.306440408042
ACH-000304,-0.0585392992125
ACH-000307,-0.22481895162300003
ACH-000308,-0.16571246727800001
ACH-000310,-0.09338719745030001
ACH-000311,-0.182156262604
ACH-000312,-0.18946889269499997
ACH-000315,-0.0300241912538
ACH-000316,-0.0608140539561
ACH-000317,-0.0119732758667
ACH-000318,-0.0370124113942
ACH-000319,-0.399371552967
ACH-000320,-0.170444706467
ACH-000322,-0.08195090513110001
ACH-000323,-0.0711451878174
ACH-000324,-0.0398265317571
ACH-000329,-0.0554587924341
ACH-000330,-0.116347237904
ACH-000331,-0.047331212925000005
ACH-000332,-0.0675411800995
ACH-000334,-0.237985879071
ACH-000335,-0.12834763757200002
ACH-000336,0.145039114246
ACH-000337,-0.0659019805409
ACH-000339,0.023354528909
ACH-000341,-0.479957080223
ACH-000348,-0.07649070338439999
ACH-000350,-0.0581210031731
ACH-000352,0.0887574888308
ACH-000356,-0.0863419889952
ACH-000361,-0.259071387704
ACH-000362,-0.15771940890900002
ACH-000363,-0.303669101424
ACH-000364,-0.19992633232299997
ACH-000365,-0.09681179420880001
ACH-000366,-0.22729465016
ACH-000368,-0.050439935297099996
ACH-000374,-0.179239762609
ACH-000375,-0.0689707401695
ACH-000376,0.0984203494808
ACH-000381,-0.0599201357951
ACH-000383,-0.15595983721599999
ACH-000387,-0.032873935166000005
ACH-000389,-0.0180407801495
ACH-000390,-0.12641077012399998
ACH-000393,-0.137998738948
ACH-000395,-0.030513420241400004
ACH-000397,-0.0285381379963
ACH-000401,-0.152573452941
ACH-000402,-0.429096383594
ACH-000403,-0.250674140723
ACH-000404,-0.034606474437000004
ACH-000406,-0.14539923677799999
ACH-000407,0.00359146462853
ACH-000408,-0.231299472647
ACH-000410,-0.0321497908659
ACH-000411,-0.33939459473899997
ACH-000414,-0.412564685516
ACH-000415,-0.26048905534
ACH-000416,-0.09458155575310001
ACH-000420,-0.16276783284600002
ACH-000421,-0.351724072007
ACH-000424,-0.0453091833593
ACH-000425,-0.123221848093
ACH-000426,0.0648717867308
ACH-000427,-0.261379769527
ACH-000433,-0.450341537145
ACH-000436,-0.307858517921
ACH-000444,-0.245603874764
ACH-000445,-0.332030810789
ACH-000448,-0.278930567513
ACH-000450,-0.0794576585466
ACH-000452,-0.344956347172
ACH-000454,-0.312803912639
ACH-000458,-0.136693528453
ACH-000459,-0.160330908379
ACH-000460,-0.44951327395400004
ACH-000461,-0.0471706602185
ACH-000463,-0.154624813852
ACH-000464,-0.37084508300200003
ACH-000466,-0.334784170913
ACH-000467,-0.162905302957
ACH-000468,-0.232822089032
ACH-000469,-0.13801934734500002
ACH-000470,-0.114108078592
ACH-000471,0.12907287133099998
ACH-000472,-0.15521960049699998
ACH-000473,-0.0135755444421
ACH-000475,-0.23715963390099998
ACH-000476,-0.14689194897
ACH-000477,-0.08874883054539999
ACH-000480,-0.254283568428
ACH-000481,-0.229595219949
ACH-000483,-0.368499406451
ACH-000484,-0.296522183768
ACH-000485,-0.231054123318
ACH-000486,-0.214379954901
ACH-000487,0.031386954220099995
ACH-000488,-0.281803823979
ACH-000490,-0.0483266771325
ACH-000491,-0.150993494651
ACH-000495,-0.207337738021
ACH-000496,-0.052953471665500004
ACH-000499,-0.23431445360199998
ACH-000500,-0.202219475184
ACH-000502,-0.108103251262
ACH-000503,-0.354701392442
ACH-000505,-0.0849990023936
ACH-000507,0.0196594713962
ACH-000510,-0.284789859146
ACH-000511,-0.34931144465499997
ACH-000512,-0.273922734801
ACH-000516,-0.16642820385
ACH-000517,-0.08466585265460001
ACH-000518,-0.20214562144499998
ACH-000520,-0.395080898557
ACH-000521,-0.25081286208299997
ACH-000522,-0.25154016434300003
ACH-000524,-0.158093317653
ACH-000527,-0.453495865609
ACH-000528,-0.271486311007
ACH-000537,-0.19521774889600002
ACH-000541,-0.027063824921300002
ACH-000542,-0.19481094175
ACH-000544,-0.166000831397
ACH-000545,-0.251394633137
ACH-000547,-0.135601576006
ACH-000548,-0.10470110581
ACH-000549,-0.19951178142499998
ACH-000550,-0.0167584365829
ACH-000552,-0.191166005222
ACH-000556,-0.333734422408
ACH-000557,-0.0199259341413
ACH-000570,-0.06652177111890001
ACH-000571,-0.114133282356
ACH-000573,-0.104430627141
ACH-000576,-0.043475816550000004
ACH-000580,-0.0751650412424
ACH-000584,-0.058373137602000004
ACH-000585,-0.293974269435
ACH-000588,-0.25903376349199997
ACH-000589,-0.331466889358
ACH-000591,-0.1569716692
ACH-000593,-0.316879071778
ACH-000600,0.014955661237500001
ACH-000601,-0.278314575269
ACH-000604,-0.28592463751499997
ACH-000605,-0.22914698690000002
ACH-000606,-0.25107966955
ACH-000608,-0.28525040153299996
ACH-000614,0.0254293093675
ACH-000616,0.056409841465800005
ACH-000618,-0.301943355611
ACH-000619,-0.166685195592
ACH-000620,-0.17495900798300001
ACH-000621,-0.289472227261
ACH-000622,-0.36358988345
ACH-000623,-0.0717354428527
ACH-000624,-0.11922648129499999
ACH-000627,-0.37130423534699997
ACH-000630,-0.330381077889
ACH-000632,-0.0897661190243
ACH-000633,-0.293842091465
ACH-000637,-0.13133685234
ACH-000638,-0.306677926574
ACH-000646,-0.22242473718800002
ACH-000647,-0.320944139738
ACH-000648,-0.347244866503
ACH-000649,-0.044390070931
ACH-000651,-0.06324824909099999
ACH-000652,-0.0664873750285
ACH-000653,-0.07068780819189999
ACH-000657,-0.16463159637299998
ACH-000658,-0.195724400865
ACH-000661,-0.298377608404
ACH-000662,-0.134033732688
ACH-000663,-0.264746320063
ACH-000665,-0.21505704286400001
ACH-000671,0.0530484187352
ACH-000673,-0.0541367426823
ACH-000676,-0.07574844172810001
ACH-000677,-0.231564711347
ACH-000681,-0.119548836256
ACH-000682,-0.40865882145800003
ACH-000683,-0.10501851836300001
ACH-000684,-0.08321771743669999
ACH-000688,-0.135777884538
ACH-000693,-0.280695668269
ACH-000694,-0.214988490733
ACH-000695,-0.16954713934
ACH-000696,-0.162555736834
ACH-000697,0.02804082528
ACH-000699,-0.0612536678747
ACH-000701,-0.32790301311000003
ACH-000706,-0.323626372423
ACH-000711,-0.1862580161
ACH-000713,-0.451461258169
ACH-000714,-0.13501691856200002
ACH-000718,-0.270586921545
ACH-000720,-0.052198177057699996
ACH-000721,-0.127161266669
ACH-000724,0.260261795966
ACH-000725,0.0450090357472
ACH-000732,-0.10572208399000001
ACH-000734,-0.35351544336900004
ACH-000735,-0.003783410695
ACH-000736,-0.0369756526765
ACH-000738,-0.00553931396768
ACH-000746,-0.120818824265
ACH-000747,-0.42714217606399996
ACH-000748,-0.28984727248500003
ACH-000753,-0.20805276304
ACH-000756,-0.315393625522
ACH-000757,-0.00555190458434
ACH-000758,-0.40758731849299995
ACH-000760,-0.114507924093
ACH-000763,0.11266836274700001
ACH-000764,-0.40393511912600005
ACH-000765,-0.059713716129099995
ACH-000766,-0.120921740813
ACH-000767,-0.060095046855499996
ACH-000768,-0.129041592673
ACH-000769,-0.134229651122
ACH-000770,-0.14307324094
ACH-000771,-0.319267738412
ACH-000773,0.154855233935
ACH-000776,-0.0559686681601
ACH-000777,-0.318499638096
ACH-000778,-0.144099142554
ACH-000781,-0.22596977785
ACH-000782,-0.110070207319
ACH-000783,-0.0693257792891
ACH-000784,0.09879091800169999
ACH-000785,-0.27327931357900004
ACH-000787,-0.310181272439
ACH-000788,-0.255103699556
ACH-000791,-0.19049908627599998
ACH-000792,-0.295970173379
ACH-000794,-0.266082912827
ACH-000796,-0.11573910099899999
ACH-000799,-0.19479636063900002
ACH-000800,-0.24000584062
ACH-000802,-0.225413184349
ACH-000804,-0.158286909975
ACH-000805,-0.06917382532829999
ACH-000809,-0.08747846502769999
ACH-000810,-0.03295245324
ACH-000811,-0.261455848899
ACH-000817,0.0620759310501
ACH-000819,-0.339352573897
ACH-000820,0.010514662238200002
ACH-000821,-0.09050522228260001
ACH-000822,-0.150579251981
ACH-000823,0.039556975084300006
ACH-000824,-0.0299211606035
ACH-000827,-0.172443384998
ACH-000829,-0.12976472262299998
ACH-000831,-0.320772035146
ACH-000832,-0.19893412072799999
ACH-000833,-0.171450273644
ACH-000834,-0.365540942711
ACH-000835,-0.0953421715959
ACH-000836,-0.564952148358
ACH-000837,-0.08963494680810001
ACH-000838,-0.032152003042
ACH-000839,-0.29549511874400003
ACH-000840,-0.258018348361
ACH-000841,-0.0827380030861
ACH-000843,-0.255006686225
ACH-000846,0.00112043386202
ACH-000847,-0.47054942100100006
ACH-000848,0.13080264561
ACH-000849,-0.14707775389900002
ACH-000851,-0.136921588446
ACH-000855,-0.164921450823
ACH-000856,-0.16212966472999998
ACH-000858,-0.398540463517
ACH-000859,-0.014769049134
ACH-000861,-0.18680015942699998
ACH-000862,-0.185820986347
ACH-000865,-0.337222836467
ACH-000866,-0.0935050507322
ACH-000867,-0.23071438713599998
ACH-000869,-0.07401452500460001
ACH-000872,-0.515338687592
ACH-000873,-0.597524302059
ACH-000876,-0.16778245234
ACH-000878,-0.302497693873
ACH-000880,-0.0336025078213
ACH-000881,-0.0056114275512799995
ACH-000882,-0.16217629883600002
ACH-000884,-0.045005009526000006
ACH-000885,-0.00706056644346
ACH-000887,-0.44657443677599995
ACH-000888,-0.0021015522641199998
ACH-000889,-0.136639965778
ACH-000890,0.0115386420659
ACH-000896,-0.329567292901
ACH-000898,0.0574579372528
ACH-000900,-0.22333239648699998
ACH-000901,-0.12535522064500002
ACH-000905,-0.16866039612
ACH-000906,-0.06716001054080001
ACH-000907,0.139684498953
ACH-000910,-0.0222562545594
ACH-000911,-0.363355781477
ACH-000912,-0.40475901318400004
ACH-000913,-0.092212667275
ACH-000915,0.0656908756759
