,MYT1L (23040)
ACH-000548,-0.40626672016000004
ACH-000549,-0.158605539961
ACH-000550,-0.35071396194300003
ACH-000552,-0.45153578781099996
ACH-000556,-0.257459788859
ACH-000557,-0.590247962059
ACH-000570,-0.272116540764
ACH-000571,-0.262573462579
ACH-000573,-0.32435341384
ACH-000576,-0.422387443476
ACH-000580,-0.0310337324302
ACH-000584,-0.168414342582
ACH-000585,-0.20390350186500003
ACH-000588,-0.499054583803
ACH-000589,-0.124208482581
ACH-000591,-0.33931809271499996
ACH-000593,-0.42072039318300003
ACH-000600,-0.229012019927
ACH-000601,-0.21664455861499998
ACH-000604,-0.408410278187
ACH-000605,-0.496663631041
ACH-000606,-0.31908287026099996
ACH-000608,-0.234700061816
ACH-000614,-0.496245525889
ACH-000616,-0.17857292026799998
ACH-000618,-0.17683483629900001
ACH-000619,-0.553339955559
ACH-000620,-0.17283813053199998
ACH-000621,-0.329772019816
ACH-000622,-0.227627935715
ACH-000623,-0.37889433856399996
ACH-000624,-0.235546940041
ACH-000627,-0.0574914402542
ACH-000630,-0.16497527742999998
ACH-000632,-0.348585175379
ACH-000633,-0.443063637746
ACH-000637,-0.23202150669399998
ACH-000638,-0.19292383897999998
ACH-000646,-0.481297943848
ACH-000647,-0.217088728761
ACH-000648,-0.516385633699
ACH-000649,-0.235010643548
ACH-000651,-0.301833605369
ACH-000652,-0.583734688985
ACH-000653,-0.32357141890999996
ACH-000657,-0.448315797522
ACH-000658,-0.33996781897100004
ACH-000661,-0.206491340611
ACH-000662,-0.639814829533
ACH-000663,-0.169731764827
ACH-000665,-0.183683574302
ACH-000671,-0.144148201169
ACH-000673,-0.200421851023
ACH-000676,-0.179711124872
ACH-000677,-0.253810762353
ACH-000681,-0.250794699813
ACH-000682,-0.272319201746
ACH-000683,-0.389189718023
ACH-000684,-0.00797376835169
ACH-000688,-0.272849390679
ACH-000693,-0.189375140898
ACH-000694,-0.126444375533
ACH-000695,-0.670260834942
ACH-000696,-0.179939920987
ACH-000697,0.0920960940694
ACH-000699,-0.17941362528299998
ACH-000701,-0.114426402058
ACH-000706,-0.35027597796099996
ACH-000711,-0.268406429415
ACH-000713,-0.241478021041
ACH-000714,-0.193107901872
ACH-000718,-0.252815353714
ACH-000720,-0.379938132711
ACH-000721,-0.23233437010699998
ACH-000724,-0.292575985064
ACH-000725,-0.170279908783
ACH-000732,0.0183136516864
ACH-000734,-0.202129091433
ACH-000735,-0.31043033396499997
ACH-000736,-0.361877498179
ACH-000738,-0.30149182624299997
ACH-000746,-0.12330814037599999
ACH-000747,-0.217521309822
ACH-000748,-0.320111554034
ACH-000753,-0.301096631859
ACH-000756,-0.330939527471
ACH-000757,0.019805967486299998
ACH-000758,-0.470194035111
ACH-000760,-0.319352694459
ACH-000763,-0.368892756687
ACH-000764,-0.414301855756
ACH-000765,-0.148843733509
ACH-000766,-0.17747144469300002
ACH-000767,-0.330188687958
ACH-000768,-0.210124246331
ACH-000769,-0.126621308147
ACH-000770,-0.34064542746200005
ACH-000771,-0.516311547093
ACH-000773,-0.146889189959
ACH-000776,-0.114182972959
ACH-000777,-0.315572272477
ACH-000778,-0.257651066315
ACH-000781,-0.186113061083
ACH-000782,-0.285316171514
ACH-000783,-0.27820867099
ACH-000784,-0.239308147711
ACH-000785,-0.399410885137
ACH-000787,-0.11908209180500001
ACH-000788,-0.251323890147
ACH-000791,-0.0210174966532
ACH-000792,-0.329970727693
ACH-000794,-0.342274110418
ACH-000796,-0.2335242036
ACH-000799,-0.17651862671100002
ACH-000800,-0.177640232709
ACH-000802,-0.165351745465
ACH-000804,-0.383132183463
ACH-000805,-0.0525819597523
ACH-000809,-0.154942302575
ACH-000810,-0.772719675373
ACH-000811,-0.327284756404
ACH-000817,-0.545962725562
ACH-000819,-0.289603542073
ACH-000820,-0.401452820378
ACH-000821,-0.37004545562799995
ACH-000822,-0.135685970874
ACH-000823,-0.0389894423134
ACH-000824,-0.306789048724
ACH-000827,-0.07651500696039999
ACH-000829,-0.454469078983
ACH-000831,-0.47275653865199996
ACH-000832,-0.395084297121
ACH-000833,-0.373580999388
ACH-000834,-0.213812018847
ACH-000835,-0.117318175101
ACH-000836,-0.503479928763
ACH-000837,-0.110467512403
ACH-000838,-0.15262002408
ACH-000839,-0.393391164773
ACH-000840,-0.19911554696800002
ACH-000841,-0.19351718947500002
ACH-000843,-0.18716732286899998
ACH-000846,-0.250470697537
ACH-000847,-0.532665144183
ACH-000848,-0.384201552859
ACH-000849,-0.34448482487300003
ACH-000851,-0.255471907798
ACH-000855,-0.180598235838
ACH-000856,-0.20336558565
ACH-000858,-0.25714944567299997
ACH-000859,-0.308169120328
ACH-000861,-0.211639676336
ACH-000862,-0.236071593926
ACH-000865,-0.283878971401
ACH-000866,-0.394750218374
ACH-000867,-0.23171380624000001
ACH-000869,-0.292240231967
ACH-000872,-0.243808528493
ACH-000873,-0.147530123067
ACH-000876,-0.33208886002099997
ACH-000878,0.0520024132434
ACH-000880,-0.149428825648
ACH-000881,-0.249748922236
ACH-000882,-0.123716864854
ACH-000884,-0.295440397994
ACH-000885,-0.18843603671300002
ACH-000887,-0.273497194862
ACH-000888,-0.133465798131
ACH-000889,-0.144285035732
ACH-000890,-0.230625387338
ACH-000896,-0.212192152977
ACH-000898,-0.184632573039
ACH-000900,0.015602407640200001
ACH-000901,-0.316988543821
ACH-000905,-0.17516570283100003
ACH-000906,-0.290747510767
ACH-000907,-0.25614032741500004
ACH-000910,-0.22936405121999998
ACH-000911,-0.19272886061900002
ACH-000912,-0.16495642514699999
ACH-000913,-0.274059282588
ACH-000915,-0.279996134017
ACH-000916,-0.956559362137
ACH-000917,-0.17135781412999998
ACH-000921,-0.14737481095000002
ACH-000924,-0.32788370497200003
ACH-000926,-0.251793788963
ACH-000928,-0.22519252613000001
ACH-000929,-0.204613514309
ACH-000932,0.00105465968332
ACH-000935,-0.103819113199
ACH-000936,-0.21015244763500002
ACH-000937,-0.609081226514
ACH-000938,-0.716761739348
ACH-000939,-0.030472594766199998
ACH-000941,-0.013956905790500001
ACH-000943,-0.159080219249
ACH-000946,-0.303130228989
ACH-000947,-0.219345302242
ACH-000948,-0.0036227797463800004
ACH-000950,-0.22305182556800002
ACH-000953,-0.6312419128719999
ACH-000957,-0.471307217703
ACH-000958,-0.5615831045090001
ACH-000960,-0.48400863619499995
ACH-000963,-0.217234518009
ACH-000968,-0.294467598386
ACH-000969,-0.12154124303
ACH-000973,-0.336322509546
ACH-000974,-0.438333313258
ACH-000975,-0.412355862003
ACH-000976,-0.146270621126
ACH-000978,-0.0767436353718
ACH-000980,-0.379739015563
ACH-000984,-0.0450695521225
ACH-000986,-0.0314551457849
ACH-000988,-0.08590987619989998
ACH-000993,-0.166072971443
ACH-000994,-0.324798235727
ACH-000996,-0.32963560466200004
ACH-001001,-0.233262294051
ACH-001020,-0.305804604685
ACH-001028,-0.26377794419
ACH-001031,-0.326878197393
ACH-001038,-0.42984412868699995
ACH-001048,-0.334386921085
ACH-001050,-0.173266860146
ACH-001053,-0.0969974140381
ACH-001054,-0.348029921222
ACH-001061,-0.36695713875299996
ACH-001067,-0.3174976334
ACH-001075,-0.0658311987129
ACH-001096,-0.404318414184
ACH-001128,0.24530039716899998
ACH-001134,-0.10786706177500001
ACH-001151,-0.257025076879
ACH-001163,-0.26217673653900003
ACH-001164,-0.027979866275400004
ACH-001173,-0.167477557038
ACH-001183,-0.216932681948
ACH-001184,-0.48055965411300006
ACH-001190,-0.24163216451400002
ACH-001192,-0.278013564517
ACH-001193,-0.16096744658700002
ACH-001196,-0.259212541631
ACH-001197,-0.385638689991
ACH-001205,-0.220289379809
ACH-001211,0.108012295429
ACH-001212,-0.0300392303715
ACH-001228,-0.280390067595
ACH-001232,-0.22130804100499998
ACH-001239,-0.142221510627
ACH-001274,-0.294900684158
ACH-001275,-0.403484986377
ACH-001277,-0.43373348722800004
ACH-001278,-0.325440156467
ACH-001280,-0.366341145889
ACH-001283,-0.22259429925299998
ACH-001289,-0.217712139655
ACH-001295,-0.37072730041999996
ACH-001300,-0.303668728989
ACH-001301,-0.17896726972100002
ACH-001302,-0.29984211466899996
ACH-001303,-0.160390212249
ACH-001306,-0.24676898586100002
ACH-001318,-0.275217213381
ACH-001322,-0.126753365252
ACH-001328,-0.264301237415
ACH-001332,-0.547733886214
ACH-001333,-0.295993329485
ACH-001336,-0.137168317935
ACH-001340,-0.335325595308
ACH-001346,-0.249530148922
ACH-001353,-0.313971591535
ACH-001354,-0.517251651077
ACH-001367,-0.287877430549
ACH-001368,-0.281212726303
ACH-001374,0.0396740917516
ACH-001375,-0.315990752523
ACH-001377,-0.315662301584
ACH-001380,-0.40994202913000005
ACH-001391,-0.218997681164
ACH-001407,-0.273486969328
ACH-001408,-0.11467755512
ACH-001413,-0.09842442099899999
ACH-001430,-0.155452455273
ACH-001431,-0.360144988504
ACH-001450,-0.611105975204
ACH-001496,-0.19393876793200002
ACH-001500,-0.314502486407
ACH-001521,-0.270464784397
ACH-001523,-0.35082423394699996
ACH-001532,-0.382433065384
ACH-001536,-0.24809161347199998
ACH-001550,-0.143143335732
ACH-001552,-0.232433871355
ACH-001554,-0.307733607183
ACH-001645,-0.255141472236
ACH-001654,-0.25335335784
ACH-001715,-0.33548679537799997
ACH-001735,-0.38032072793399996
ACH-001736,-0.21428416732
ACH-001737,-0.022478808554599997
ACH-001740,-0.17998199759199998
ACH-001745,-0.329459704564
ACH-001750,-0.317279759346
ACH-001765,-0.163668370925
ACH-001956,-0.269579718192
ACH-001957,-0.25418993556499997
