,PCDHGC3 (5098)
ACH-000004,-0.357541188102
ACH-000007,0.00106058768012
ACH-000009,-0.0601811801669
ACH-000011,-0.169285483619
ACH-000012,-0.182254125972
ACH-000013,-0.18067671692
ACH-000014,-0.180167900829
ACH-000015,-0.42746765085
ACH-000017,-0.127597651007
ACH-000018,-0.12534405368899998
ACH-000019,-0.422325812433
ACH-000021,-0.21208288045
ACH-000022,-0.304665585808
ACH-000025,-0.05980043199730001
ACH-000028,-0.12952623298000002
ACH-000030,-0.155605610539
ACH-000035,-0.164915092389
ACH-000036,-0.24134466207400002
ACH-000037,-0.35447844334299994
ACH-000039,-0.429446793081
ACH-000040,-0.153831578458
ACH-000041,-0.027598138052400002
ACH-000042,-0.304909784156
ACH-000045,-0.296335922638
ACH-000047,-0.27320608811299996
ACH-000052,-0.22929445767200002
ACH-000053,-0.302743141921
ACH-000054,-0.367396331732
ACH-000055,-0.328131145999
ACH-000060,-0.320439392582
ACH-000067,-0.368096718151
ACH-000070,-0.0888668648212
ACH-000075,0.053427182650100005
ACH-000078,-0.0154740736944
ACH-000082,-0.24500598352800002
ACH-000085,-0.10792386845100001
ACH-000086,-0.367117226689
ACH-000087,-0.10708269460200001
ACH-000092,-0.101192317174
ACH-000095,-0.167008182277
ACH-000097,-0.250042013273
ACH-000098,-0.30193681857099997
ACH-000099,-0.27963896860599996
ACH-000108,-0.235639660821
ACH-000113,-0.169981066918
ACH-000115,-0.10258221947799999
ACH-000116,-0.186043547401
ACH-000118,-0.32970097569699996
ACH-000120,-0.34254201458000005
ACH-000123,-0.184533426809
ACH-000127,-0.234479394798
ACH-000128,-0.127637628562
ACH-000132,-0.28983133311500003
ACH-000133,-0.142538198541
ACH-000137,-0.323979901888
ACH-000138,-0.26999783667599997
ACH-000142,-0.30554736852
ACH-000143,-0.238810844355
ACH-000146,-0.177574124838
ACH-000148,-0.18593661695900002
ACH-000150,-0.163964823684
ACH-000152,-0.199801314549
ACH-000153,-0.299195420665
ACH-000159,-0.157786459494
ACH-000160,-0.183324632487
ACH-000163,-0.248741854353
ACH-000167,-0.616971370775
ACH-000168,-0.301749374124
ACH-000169,-0.183277339457
ACH-000178,-0.203462493782
ACH-000182,-0.463167614715
ACH-000183,-0.30183339279599997
ACH-000188,-0.170802852662
ACH-000189,-0.15074498763
ACH-000190,-0.258436225617
ACH-000198,-0.21560005961800002
ACH-000204,-0.325706852818
ACH-000206,-0.201794572854
ACH-000207,-0.452535864266
ACH-000211,-0.174400645809
ACH-000215,-0.233371077559
ACH-000221,-0.214890528204
ACH-000222,-0.330065457078
ACH-000223,-0.142392765362
ACH-000226,-0.157020373809
ACH-000227,0.0375893627695
ACH-000228,-0.267969383542
ACH-000231,-0.174109590026
ACH-000232,-0.325746207178
ACH-000233,-0.351356370752
ACH-000234,-0.41623668097800004
ACH-000235,-0.265136001646
ACH-000237,-0.11760737308599999
ACH-000238,-0.118070652586
ACH-000243,-0.23594485473000001
ACH-000244,-0.28884826712
ACH-000246,-0.25101006079
ACH-000248,-0.19285086259599998
ACH-000250,-0.18038315059300003
ACH-000251,-0.46886188547700003
ACH-000253,-0.262790336154
ACH-000255,-0.202378415749
ACH-000256,-0.17262642204599998
ACH-000257,-0.267841147605
ACH-000258,-0.244578934443
ACH-000259,-0.22415000535399998
ACH-000260,-0.16939849930999998
ACH-000261,-0.324639439481
ACH-000262,-0.229852086054
ACH-000263,-0.6007205745759999
ACH-000264,-0.32641706493
ACH-000265,-0.18176717892900002
ACH-000266,-0.28784162752799997
ACH-000272,-0.243267784065
ACH-000273,-0.11306840988399999
ACH-000274,-0.235166448557
ACH-000277,-0.206720043675
ACH-000278,-0.0135001125875
ACH-000279,-0.23468326646899998
ACH-000280,-0.18864524986499998
ACH-000281,-0.300887821457
ACH-000288,-0.155912108721
ACH-000291,-0.41350849790399996
ACH-000293,-0.146966516427
ACH-000294,-0.0277784530302
ACH-000295,-0.31780004480999996
ACH-000296,-0.20443528852899998
ACH-000302,-0.183923018694
ACH-000304,-0.502161538049
ACH-000307,-0.286969322859
ACH-000308,-0.20294395010699998
ACH-000310,-0.0735892248503
ACH-000311,-0.21106378933400002
ACH-000312,-0.30764872215
ACH-000315,-0.170967418979
ACH-000316,-0.228286516371
ACH-000317,-0.195477796044
ACH-000318,-0.328639516226
ACH-000319,-0.324952300954
ACH-000320,-0.20852298036400002
ACH-000322,-0.17414568346
ACH-000323,-0.165028703498
ACH-000324,-0.246431178037
ACH-000329,-0.183477418587
ACH-000330,-0.19286134732500002
ACH-000331,-0.131928811041
ACH-000332,-0.23350118366300002
ACH-000334,-0.451368932752
ACH-000335,-0.318883755653
ACH-000336,-0.340501147338
ACH-000337,-0.38725306037
ACH-000339,-0.216237136965
ACH-000341,-0.258097167563
ACH-000348,-0.255029484664
