,GLDC (2731)
ACH-000004,-0.313536343132
ACH-000007,-0.087952097131
ACH-000009,-0.0479544655688
ACH-000011,0.24110447579100003
ACH-000012,0.137446368338
ACH-000013,0.107889006184
ACH-000014,0.241036585737
ACH-000015,-0.030517671842
ACH-000017,0.175386605383
ACH-000018,-0.015552539706600001
ACH-000019,0.12096569177000001
ACH-000021,0.00854968528647
ACH-000022,0.0050175348753599995
ACH-000025,0.038820692895900004
ACH-000028,0.0680584595244
ACH-000030,0.055721997279400005
ACH-000035,0.258098376707
ACH-000036,0.0433475012405
ACH-000037,-0.0141447915191
ACH-000039,0.216755606175
ACH-000040,-0.0371539675481
ACH-000041,-0.261948947167
ACH-000042,0.130844223994
ACH-000045,0.0530759869711
ACH-000047,-0.0202471114467
ACH-000052,-0.069984258315
ACH-000053,0.107736598246
ACH-000054,0.20235180503800002
ACH-000055,0.342387673896
ACH-000060,0.0780315819079
ACH-000067,-0.21856610476
ACH-000070,-0.0515483985763
ACH-000075,0.0971707274853
ACH-000078,0.336391047973
ACH-000082,0.161974201678
ACH-000085,0.019525884423900002
ACH-000086,0.0661088341109
ACH-000087,0.10021463218900001
ACH-000092,-0.00577049927306
ACH-000095,0.226759016558
ACH-000097,0.010695405083700002
ACH-000098,0.04710975588499999
ACH-000099,0.130301634538
ACH-000108,0.217136485306
ACH-000113,-0.00337916163726
ACH-000115,0.0957237925605
ACH-000116,0.154195378115
ACH-000118,0.138128967878
ACH-000120,0.237353434408
ACH-000123,0.0230269619692
ACH-000127,-0.0062756483065
ACH-000128,-0.00400676461249
ACH-000132,0.058645387740699995
ACH-000133,-0.0131688860145
ACH-000137,-0.014624764990299998
ACH-000138,0.181413103323
ACH-000142,0.12784241889
ACH-000143,0.0371548342125
ACH-000146,0.15572290212200002
ACH-000148,-0.0754128577345
ACH-000150,-0.197140097925
ACH-000152,0.0894747534591
ACH-000153,-0.174855932722
ACH-000159,0.0560856860185
ACH-000160,0.283029106128
ACH-000163,-0.08384874368010001
ACH-000167,-0.0560885967418
ACH-000168,0.252554899639
ACH-000169,-0.00265741193423
ACH-000178,0.16903198307999998
ACH-000182,0.0705059546283
ACH-000183,0.156255354955
ACH-000188,0.014410472438999998
ACH-000189,-0.024624497225099996
ACH-000190,0.16039986686799998
ACH-000198,-0.032667280459400004
ACH-000204,-0.0193541892057
ACH-000206,0.136599237881
ACH-000207,0.218294114863
ACH-000211,0.0323483094012
ACH-000215,-0.071385858521
ACH-000221,-0.04922580306
ACH-000222,0.23746641097100002
ACH-000223,0.144722958623
ACH-000226,0.0349520487029
ACH-000227,-0.255401838253
ACH-000228,-0.058805440037699996
ACH-000231,0.025847487165599998
ACH-000232,0.0536276543491
ACH-000233,0.0725854071598
ACH-000234,0.0703682956912
ACH-000235,0.18346328511799997
ACH-000237,0.0159902091339
ACH-000238,0.23376423780000002
ACH-000243,-0.00226875464958
ACH-000244,0.0206246283919
ACH-000246,0.0591482704596
ACH-000248,0.126258466513
ACH-000250,0.07482933802839999
ACH-000251,0.288373747784
ACH-000253,0.09405446435489999
ACH-000255,-0.0301270976749
ACH-000256,0.180171125543
ACH-000257,-0.129025749461
ACH-000258,0.0598801096621
ACH-000259,0.19030961244300001
ACH-000260,0.00162181051987
ACH-000261,0.0947639887672
ACH-000262,0.22129334216899998
ACH-000263,0.07022904994630001
ACH-000264,-0.0794318187278
ACH-000265,-0.20588022508099998
ACH-000266,0.144635523151
ACH-000272,0.0833998954781
ACH-000273,0.180270274392
ACH-000274,0.029656288282300002
ACH-000277,0.0424372304373
ACH-000278,0.133484022958
ACH-000279,0.063884476448
ACH-000280,0.22120790536200002
ACH-000281,0.286474101969
ACH-000288,0.165319399837
ACH-000291,-0.016620551006200003
ACH-000293,0.103583516088
ACH-000294,0.136816289624
ACH-000295,0.28688673537099996
ACH-000296,0.117968321682
ACH-000302,0.0320497844066
ACH-000304,0.115931894975
ACH-000307,0.00768499995137
ACH-000308,-0.0297017390987
ACH-000310,0.16689502661
ACH-000311,0.22876988858000002
ACH-000312,0.154930812592
ACH-000315,0.14826240609400002
ACH-000316,-0.154476285347
ACH-000317,0.0365873268822
ACH-000318,0.068331324057
ACH-000319,-0.014397477621200002
ACH-000320,0.25838744765099997
ACH-000322,0.0431361599422
ACH-000323,-0.047724234411
ACH-000324,0.0712611587975
ACH-000329,0.12345978560599999
ACH-000330,-0.16048717371500001
ACH-000331,0.061393722293
ACH-000332,0.167974411016
ACH-000334,-0.154178646943
ACH-000335,0.412192495358
ACH-000336,0.105765409901
ACH-000337,0.296126319922
ACH-000339,0.203292915893
ACH-000341,0.24876072085499998
ACH-000348,-0.16879797824599999
ACH-000350,0.164037042301
ACH-000352,0.00689984368688
ACH-000356,0.047554391232799996
ACH-000361,-0.054319892134499996
ACH-000362,0.104019143299
ACH-000363,0.114649098112
ACH-000364,0.0195015715283
ACH-000365,-0.0822415097128
ACH-000366,-0.0978204171572
ACH-000368,-0.07414247587839999
ACH-000374,-0.027441828363
ACH-000375,0.236934958787
ACH-000376,-0.029551959257799996
ACH-000381,-0.0336196221022
ACH-000383,0.112436068366
ACH-000387,0.022269421468599997
ACH-000389,-0.06014192386580001
ACH-000390,-0.035669386360000006
ACH-000393,0.072008911578
ACH-000395,0.079179450896
ACH-000397,0.07247323919660001
ACH-000401,0.33636631107000003
ACH-000402,-0.246383614516
ACH-000403,0.022254757277000003
ACH-000404,-0.0168605325432
ACH-000406,0.113976447493
ACH-000407,0.00491737248873
ACH-000408,0.012505496077299998
ACH-000410,0.0386486339543
ACH-000411,0.0152602937279
ACH-000414,0.244574803239
ACH-000415,0.100476367377
ACH-000416,-0.04358274487919999
ACH-000420,0.17846280963199998
ACH-000421,0.0178296790013
ACH-000424,0.105426967892
ACH-000425,0.0387823764411
ACH-000426,0.017970274401599998
ACH-000427,0.070908941389
ACH-000433,0.0167604215524
ACH-000436,-0.136478009838
ACH-000444,0.06480877373869999
ACH-000445,0.07480515522860001
ACH-000448,0.0255083463588
ACH-000450,0.430832791533
ACH-000452,0.140139566229
ACH-000454,0.0770996585307
ACH-000458,0.120063239092
ACH-000459,-0.0903879063747
ACH-000460,0.18414133074099998
ACH-000461,-0.005046061949
ACH-000463,0.0769789539648
ACH-000464,0.008858987395129999
ACH-000466,0.22610131562600003
ACH-000467,0.0358206176211
ACH-000468,0.08737631042000002
ACH-000469,0.0813522185509
ACH-000470,-0.0236214481024
ACH-000471,0.0379837703964
ACH-000472,0.0179010224777
ACH-000473,-0.0229219486412
ACH-000475,-0.028338860928599996
ACH-000476,-0.09667102045780002
ACH-000477,-0.0057262406553000005
ACH-000480,0.0170112158021
ACH-000481,0.0948553305954
ACH-000483,0.232301469278
ACH-000484,0.0836781495958
ACH-000485,-0.204488569089
ACH-000486,0.15170400789400001
ACH-000487,0.040132388177199996
ACH-000488,0.13001321087099998
ACH-000490,0.00420315819536
ACH-000491,0.22566726595
ACH-000495,0.17447893836800002
ACH-000496,0.127584415845
ACH-000499,-0.00293994222668
ACH-000500,-0.0504270912124
ACH-000502,0.06676918569830001
ACH-000503,-0.031041034326299996
ACH-000505,0.123467963817
ACH-000507,0.16182652364
ACH-000510,0.00701041742596
ACH-000511,0.0316495453325
ACH-000512,0.109260240186
ACH-000516,0.07106238989989999
ACH-000517,0.0414200392819
ACH-000518,-0.0639029824627
ACH-000520,-0.0403694634864
ACH-000521,0.00321493064312
ACH-000522,0.13465200783
ACH-000524,0.044652910289
ACH-000527,0.06530546409
ACH-000528,0.0976845936796
ACH-000537,0.027376138388099998
ACH-000541,0.028404397744
ACH-000542,0.125309955756
ACH-000544,0.20360755057799998
ACH-000545,0.18632411196100002
ACH-000547,0.30103247327300003
ACH-000548,0.18601541216200002
