,SPSB3 (90864)
ACH-000004,-0.010439399472200002
ACH-000007,-0.158710929296
ACH-000009,0.017408405385799998
ACH-000011,-0.0869301796665
ACH-000012,-0.06941284742489999
ACH-000013,0.0846148981197
ACH-000014,0.144509431198
ACH-000015,-0.19055883157900003
ACH-000017,0.159764702754
ACH-000018,-0.173011259325
ACH-000019,0.0832562055017
ACH-000021,0.136467705132
ACH-000022,-0.013569775912600002
ACH-000025,0.0425519816114
ACH-000028,-0.18641048449499997
ACH-000030,0.012065396604
ACH-000035,0.072049108886
ACH-000036,-0.250118407456
ACH-000037,0.0439854837498
ACH-000039,-0.0600862423681
ACH-000040,-0.0804385408809
ACH-000041,-0.169446453591
ACH-000042,0.131672278639
ACH-000045,-0.18634845439199998
ACH-000047,-0.0537809954334
ACH-000052,0.140033181974
ACH-000053,-0.0271684133863
ACH-000054,-0.140705761806
ACH-000055,-0.0352924961955
ACH-000060,-0.053866099259599995
ACH-000067,-0.152117922403
ACH-000070,0.208919843572
ACH-000075,-0.0990273627224
ACH-000078,-0.19469621637899998
ACH-000082,-0.144204243779
ACH-000085,-0.17030136266600002
ACH-000086,0.0903236053882
ACH-000087,-0.16902094783399998
ACH-000092,-0.08764287809219999
ACH-000095,-0.0543109466799
ACH-000097,-0.309448135821
ACH-000098,-0.122395443085
ACH-000099,-0.08840320542239999
ACH-000108,0.134938241751
ACH-000113,-0.00216524202996
ACH-000115,-0.21892169176100001
ACH-000116,-0.0060511781234399995
ACH-000118,0.023226160745000002
ACH-000120,0.013438002070200001
ACH-000123,-0.11069278962300001
ACH-000127,-0.0225667656592
ACH-000128,0.000393619728629
ACH-000132,0.000629276955492
ACH-000133,-0.0841998663042
ACH-000137,0.00416123373642
ACH-000138,0.140721325264
ACH-000142,-0.35870296534999996
ACH-000143,-0.142763246934
ACH-000146,-0.17353042910799998
ACH-000148,-0.0203617640028
ACH-000150,-0.000914396918479
ACH-000152,0.0721853504263
ACH-000153,-0.126928424426
ACH-000159,-0.0360080630963
ACH-000160,-0.0587220136094
ACH-000163,-0.0473542892072
ACH-000167,0.130933297536
ACH-000168,-0.12036621977800001
ACH-000169,0.062343476257499995
ACH-000178,0.00592427546544
ACH-000182,0.0948568280292
ACH-000183,0.0942945646874
ACH-000188,0.0105609409848
ACH-000189,-0.13694185736
ACH-000190,0.290503871748
ACH-000198,-0.0114343960624
ACH-000204,0.302686917928
ACH-000206,0.179436791565
ACH-000207,0.32190298354200003
ACH-000211,0.17057340912900001
ACH-000215,-0.169765167303
ACH-000221,-0.030336170110000005
ACH-000222,0.0580716805269
ACH-000223,0.12531851673900002
ACH-000226,-0.079186341122
