,GRID1 (2894)
ACH-000004,-0.193507474839
ACH-000007,-0.0775884231711
ACH-000009,0.0247964660704
ACH-000011,-0.0836417634221
ACH-000012,0.0389897180756
ACH-000013,-0.00797648249293
ACH-000014,0.06414619726269999
ACH-000015,-0.0424456536981
ACH-000017,0.123431843417
ACH-000018,-0.00479868552778
ACH-000019,-0.364015462481
ACH-000021,0.0243536503247
ACH-000022,-0.16829322851700002
ACH-000025,-0.054610583902099996
ACH-000028,-0.11442805746099999
ACH-000030,-0.0027830985242299996
ACH-000035,-0.0736089964027
ACH-000036,0.0306192099048
ACH-000037,-0.0438192123351
ACH-000039,0.135960963832
ACH-000040,0.0194146461313
ACH-000041,0.175531186648
ACH-000042,0.018836581096
ACH-000045,0.0908044490011
ACH-000047,-0.0188686410233
ACH-000052,-0.180050669119
ACH-000053,0.0689089105929
ACH-000054,-0.0221413677109
ACH-000055,-0.0396821622105
ACH-000060,-0.129900336985
ACH-000067,-0.0973855734227
ACH-000070,0.251578103304
ACH-000075,0.15012187047
ACH-000078,0.183450561721
ACH-000082,0.0255060384001
ACH-000085,0.19476119908199999
ACH-000086,-0.0324339635467
ACH-000087,0.325149211411
ACH-000092,-0.0197547097639
ACH-000095,-0.0942982818112
ACH-000097,0.014467899414600001
ACH-000098,-0.0434924090766
ACH-000099,0.09388049911489998
ACH-000108,0.053023506097599996
ACH-000113,-0.018574166317799998
ACH-000115,0.06507494680959999
ACH-000116,-0.0355008210983
ACH-000118,-0.0381159168989
ACH-000120,-0.0654632722264
ACH-000123,0.09574491922469999
ACH-000127,-0.046650268305099996
ACH-000128,0.0417721522772
ACH-000132,0.0363712415099
ACH-000133,0.0427846446447
ACH-000137,0.0393541685789
ACH-000138,-0.035738072195800004
ACH-000142,0.27715102335
ACH-000143,0.0133077006067
ACH-000146,-0.031338321024
ACH-000148,-0.11476368864700001
ACH-000150,-0.117087799601
ACH-000152,-0.0367365283086
ACH-000153,-0.08884588485850001
ACH-000159,-0.124206256694
ACH-000160,-0.120268972697
