,TNRC6C (57690)
ACH-000460,0.0072050670152700004
ACH-000461,-0.0370794435506
ACH-000463,-0.025526440114700004
ACH-000464,-0.14848152293
ACH-000466,0.188941489572
ACH-000467,-0.0174924892915
ACH-000468,-0.46127398630000005
ACH-000469,-0.09757330759580002
ACH-000470,-0.137718921538
ACH-000471,-0.034191531251500006
ACH-000472,-0.12190751712799999
ACH-000473,-0.0753593227794
ACH-000475,-0.13460089828400001
ACH-000476,0.0637532496227
ACH-000477,0.0277762261661
ACH-000480,-0.16192536281300002
ACH-000481,-0.0891460416617
ACH-000483,0.188822099298
ACH-000484,-0.182662287635
ACH-000485,0.017703939024099998
ACH-000486,0.0343233889339
ACH-000487,-0.06161286840340001
ACH-000488,-0.241922351589
ACH-000490,-0.199685430433
ACH-000491,-0.216477524315
ACH-000495,-0.0257712242669
ACH-000496,-0.114503988813
ACH-000499,-0.0207965703649
ACH-000500,-0.498132985921
ACH-000502,-0.179607764427
ACH-000503,-0.137447100691
ACH-000505,-0.134084411793
ACH-000507,-0.10865308449899999
ACH-000510,-0.113505997544
ACH-000511,-0.0586810665376
ACH-000512,0.330678533135
ACH-000516,-0.035384191682699996
ACH-000517,-0.0399634754271
ACH-000518,0.0522851536365
ACH-000520,-0.115445656004
ACH-000521,-0.1487869506
ACH-000522,-0.0193522459564
ACH-000524,0.0071729793663
ACH-000527,-0.0675585597026
ACH-000528,0.0334630655754
ACH-000537,0.182100508757
ACH-000541,-0.264051526167
ACH-000542,0.00547248663265
ACH-000544,-0.0651929590511
ACH-000545,-0.0888457239184
ACH-000547,0.012702720600600001
ACH-000548,-0.24955899018599997
ACH-000549,-0.229577296974
ACH-000550,-0.0647873835901
ACH-000552,-0.00744136004389
ACH-000556,-0.20166033388500001
ACH-000557,0.223642989767
ACH-000570,-0.0554538019208
ACH-000571,-0.168052137044
ACH-000573,-0.0021507864756500003
ACH-000576,-0.0543045288494
ACH-000580,-0.21667814134100002
ACH-000584,-0.119406565287
ACH-000585,-0.0578080666229
ACH-000588,0.0158589241817
ACH-000589,-0.0012753098800899999
ACH-000591,-0.33219791871599996
ACH-000593,-0.12973133754399999
ACH-000600,0.007603500345310001
ACH-000601,-0.112706613754
ACH-000604,-0.24608153556200002
ACH-000605,0.0736822178286
ACH-000606,-0.100953452732
ACH-000608,-0.107409669302
ACH-000614,0.00893126099886
ACH-000616,-0.0648657065197
ACH-000618,-0.0477426340371
ACH-000619,-0.032114235403299995
ACH-000620,0.040724166165
ACH-000621,-0.08398471157819999
ACH-000622,-0.0092489052827
ACH-000623,-0.298166299007
ACH-000624,-0.007485912008589999
ACH-000627,-0.00147316460773
ACH-000630,-0.14222209472
ACH-000632,-0.0627626388372
ACH-000633,-0.0701283978447
ACH-000637,-0.14633461777999998
ACH-000638,0.060158706049800004
ACH-000646,-0.046697048715
ACH-000647,-0.181228615249
ACH-000648,-0.132691136052
ACH-000649,-0.21567670675700001
ACH-000651,-0.046268349932699994
ACH-000652,-0.0919809801661
ACH-000653,-0.21530740135499998
ACH-000657,-0.0752178749379
ACH-000658,-0.0660613216692
ACH-000661,0.0617958981891
ACH-000662,-0.232839107019
ACH-000663,-0.0673044080776
ACH-000665,0.015501058246599999
ACH-000671,-0.336150684503
ACH-000673,-0.23527426179400002
ACH-000676,-0.192025957932
ACH-000677,0.0927096133337
ACH-000681,-0.08653761401730001
ACH-000682,-0.22364090567400002
ACH-000683,0.0458519317973
ACH-000684,-0.0654044409952
ACH-000688,0.00497174305531
ACH-000693,-0.038832790821
ACH-000694,-0.173143066918
ACH-000695,-0.27998346609499997
ACH-000696,-0.0723123941238
ACH-000697,0.0653961576115
ACH-000699,-0.128643563843
ACH-000701,-0.031230023552
ACH-000706,-0.156774633018
ACH-000711,-0.153715816124
ACH-000713,0.140138995716
ACH-000714,-0.014564918279200001
ACH-000718,-0.0623413646575
ACH-000720,-0.15822574371200002
ACH-000721,-0.0956787509794
ACH-000724,0.0817360905413
ACH-000725,-0.057743867120699996
ACH-000732,-0.117490417536
ACH-000734,0.120641324301
ACH-000735,-0.164458214105
ACH-000736,0.0575312359555
ACH-000738,-0.029952837215299996
ACH-000746,0.197353539418
ACH-000747,-0.10188740471300001
ACH-000748,-0.0518800051992
ACH-000753,-0.0798326392936
ACH-000756,-0.0787123184398
ACH-000757,-0.0135309073106
ACH-000758,0.06726222633659999
ACH-000760,-0.186510538154
ACH-000763,-0.0026628973637900003
ACH-000764,0.0904340964951
ACH-000765,-0.16126587401599998
ACH-000766,-0.0258161202817
ACH-000767,0.191772925916
ACH-000768,-0.180999983878
ACH-000769,-0.194308301713
ACH-000770,-0.07194071928010001
ACH-000771,-0.251232308528
ACH-000773,-0.275818121671
ACH-000776,-0.24275080198600002
ACH-000777,-0.034035437922099995
ACH-000778,-0.07596373176419999
ACH-000781,-0.0268053932693
ACH-000782,0.0041338189606
ACH-000783,-0.148230172812
ACH-000784,-0.162835247613
ACH-000785,-0.0794739759148
ACH-000787,0.0325449448024
ACH-000788,-0.15883485099300002
ACH-000791,-0.17893588377099998
ACH-000792,-0.115464219076
ACH-000794,-0.170588882073
ACH-000796,-0.0235930620382
ACH-000799,0.042301447940800006
ACH-000800,-0.197706337962
ACH-000802,0.00865061543878
ACH-000804,-0.052316181915300006
ACH-000805,0.184924469899
ACH-000809,0.00717588506489
ACH-000810,0.0802250253483
ACH-000811,-0.162205903161
ACH-000817,-0.131481109658
ACH-000819,-0.0158587040044
ACH-000820,-0.148784816327
ACH-000821,0.24361766422800002
ACH-000822,-0.013448223797799998
ACH-000823,-0.118637698335
ACH-000824,-0.0203967704371
ACH-000827,0.026055791242499998
ACH-000829,-0.16147654553500002
ACH-000831,-0.007658360142140001
ACH-000832,0.0033517326386300005
ACH-000833,0.08710657601739999
ACH-000834,0.0240238390001
ACH-000835,-0.0533383820691
ACH-000836,-0.0816611365768
ACH-000837,-0.299898674693
ACH-000838,0.0750673355788
ACH-000839,-0.20640756028499999
ACH-000840,0.0160726852719
ACH-000841,-0.0038647306979699998
ACH-000843,-0.162741319288
ACH-000846,0.114581258927
ACH-000847,0.055005648569400004
ACH-000848,0.0363660074815
ACH-000849,-0.0444294751927
ACH-000851,0.059221826492300005
ACH-000855,-0.028147277475
ACH-000856,-0.08169986750199999
ACH-000858,-0.165436919247
ACH-000859,-0.143423528478
ACH-000861,0.099595747961
ACH-000862,-0.09545237103399999
ACH-000865,-0.131586000317
ACH-000866,-0.0926451713031
ACH-000867,-0.129800473319
ACH-000869,-0.0268260309662
ACH-000872,-0.121090702507
ACH-000873,-0.225134941986
ACH-000876,0.117953757137
ACH-000878,0.175307347643
ACH-000880,0.0414492965834
ACH-000881,-0.209627819701
ACH-000882,-0.0689367092609
ACH-000884,-0.116901921003
ACH-000885,-0.0130669561932
ACH-000887,-0.15284286800000002
ACH-000888,0.0620364885872
ACH-000889,-0.025244940388700003
ACH-000890,-0.11250709715900001
ACH-000896,-0.0472713883067
ACH-000898,-0.24727062096400002
ACH-000900,0.0319015557404
ACH-000901,-0.220875521514
ACH-000905,0.0536355157955
ACH-000906,-0.0504645901669
ACH-000907,-0.33264064821
ACH-000910,0.0025481423541
ACH-000911,-0.254247980692
ACH-000912,-0.0583391480413
ACH-000913,-0.0013420093094
ACH-000915,-0.0555214090453
ACH-000916,-0.555244876547
ACH-000917,-0.0472607709795
ACH-000921,-0.0379245925922
ACH-000924,-0.0672011847079
ACH-000926,-0.165788264702
ACH-000928,-0.14956003092700001
ACH-000929,0.0712576326329
ACH-000932,-0.0295990684001
ACH-000935,0.06161611850930001
ACH-000936,0.120837122797
ACH-000937,-0.0295598010038
ACH-000938,-0.152198209749
ACH-000939,-0.186907044859
ACH-000941,0.130832769728
ACH-000943,-0.16235400943
ACH-000946,0.10085203959799999
ACH-000947,0.021623868147
ACH-000948,0.0853294781621
ACH-000950,-0.21983711926
ACH-000953,-0.0767539988134
ACH-000957,-0.0942359856979
ACH-000958,0.187271358462
ACH-000960,-0.0837916524443
ACH-000963,0.0278860708241
ACH-000968,-0.0394699717616
ACH-000969,0.0271390474194
ACH-000973,-0.005756175361640001
ACH-000974,-0.0564619632076
ACH-000975,0.07125947208210001
ACH-000976,-0.0595185031472
ACH-000978,0.245660844153
ACH-000980,-0.0204029343763
ACH-000984,0.07656822136250001
ACH-000986,-0.0162291575032
ACH-000988,0.050912897958000004
ACH-000993,-0.0610892055374
ACH-000994,0.0870175412676
ACH-000996,-0.169142310747
ACH-001001,-0.106646709432
ACH-001020,-0.0243797107231
ACH-001028,-0.080788462965
ACH-001031,-0.00213260353359
ACH-001038,-0.0677254255424
ACH-001048,-0.21224022195300002
ACH-001050,-0.166823372154
ACH-001053,0.021864897859400004
ACH-001054,-0.11520617612299999
ACH-001061,-0.08332558686439999
ACH-001067,-0.09814001104499999
ACH-001075,-0.05110690018709999
ACH-001096,0.00385297299008
ACH-001128,-0.0257863886277
ACH-001134,-0.034153702960099994
ACH-001151,-0.031846171122499996
ACH-001163,-0.18325878765200002
ACH-001164,-0.311732018526
ACH-001173,-0.0785317158389
ACH-001183,-0.0904167254466
ACH-001184,-0.153624590426
ACH-001190,-0.256413550801
ACH-001192,-0.26148413184999997
ACH-001193,-0.0930757278091
ACH-001196,0.022128203868299997
ACH-001197,-0.30559847672400003
ACH-001205,-0.0643238076475
ACH-001211,0.160660881636
ACH-001212,0.10024162359300001
ACH-001228,-0.195063946039
ACH-001232,-0.0555329375452
ACH-001239,-0.05485828597569999
ACH-001274,0.15913155799
ACH-001275,0.0248693551695
ACH-001277,0.24125596347199998
ACH-001278,-0.09505321423519998
ACH-001280,-0.12004280160599999
ACH-001283,-0.274558175219
ACH-001289,0.06992155948310001
ACH-001295,-0.0536610439695
ACH-001300,-0.10426389357
ACH-001301,0.06071475652319999
ACH-001302,-0.382026689315
ACH-001303,-0.415172556443
ACH-001306,-0.0406036057394
ACH-001318,0.0279749154002
ACH-001322,-0.128200139134
ACH-001328,-0.153395461614
ACH-001332,-0.329824333147
ACH-001333,-0.041652071042
ACH-001336,-0.27735307331
ACH-001340,-0.12400422196699999
ACH-001346,-0.14030140783700001
ACH-001353,-0.09855513589400001
ACH-001354,-0.159835191348
ACH-001367,0.0287825553223
ACH-001368,-0.036907025827699995
ACH-001374,-0.414744661678
ACH-001375,-0.141670272951
ACH-001377,0.021189749579599997
ACH-001380,-0.05717400171519999
ACH-001391,-0.05980430810719999
ACH-001407,-0.0572175971664
ACH-001408,-0.030880293723
ACH-001413,-0.154223574772
ACH-001430,0.184965387428
ACH-001431,-0.14970936486
ACH-001450,-0.149323955213
ACH-001496,-0.0593451867868
ACH-001500,-0.07248486916500001
ACH-001521,-0.08629255141589999
ACH-001523,-0.128124752649
ACH-001532,-0.021839499962599998
ACH-001536,-0.252175719761
ACH-001550,-0.106559787453
ACH-001552,0.07271146573460001
ACH-001554,0.011537447009299998
ACH-001645,-0.10253737796800001
ACH-001654,-0.199239531308
ACH-001715,0.180431845583
ACH-001735,-0.127752653356
ACH-001736,-0.14474119871
ACH-001737,-0.383524236411
ACH-001740,-0.15314122236400002
ACH-001745,-0.0532622861266
ACH-001750,-0.070572639233
ACH-001765,-0.0899308944245
ACH-001956,0.025651237414099998
ACH-001957,-0.0661114382432
