,DNMT1 (1786)
ACH-000520,-0.317778853953
ACH-000521,-0.327352542716
ACH-000522,-0.49084335126199996
ACH-000524,-0.635004979607
ACH-000527,-0.415449418369
ACH-000528,-0.47900654366800005
ACH-000537,-0.456689670492
ACH-000541,-0.443107076549
ACH-000542,-0.5559616043600001
ACH-000544,-0.347628639242
ACH-000545,-0.46477175457900005
ACH-000547,-0.478914698769
ACH-000548,-0.349593396549
ACH-000549,-0.48618872475100006
ACH-000550,-0.320775323765
ACH-000552,-0.490764145324
ACH-000556,-0.545127929842
ACH-000557,-0.464539914102
ACH-000570,-0.275853303798
ACH-000571,-0.616885911739
ACH-000573,-0.655110702899
ACH-000576,-0.461806964294
ACH-000580,-0.331015190487
ACH-000584,-0.8339794269040001
ACH-000585,-0.739846127459
ACH-000588,-0.560180879727
ACH-000589,-0.624983550886
ACH-000591,-0.29234797976300003
ACH-000593,-0.20257936828099998
ACH-000600,-0.192637941373
ACH-000601,-0.5171554117939999
ACH-000604,-0.0845440392522
ACH-000605,-0.5295725356350001
ACH-000606,-0.48315867477200003
ACH-000608,-0.5696946526100001
ACH-000614,-0.299775499194
ACH-000616,-0.364096144485
ACH-000618,-0.525807353006
ACH-000619,-0.370553343125
ACH-000620,-0.48414230322499996
ACH-000621,-0.437118856815
ACH-000622,-0.70700038087
ACH-000623,-0.660567651209
ACH-000624,-0.3130335613
ACH-000627,-0.548993625613
ACH-000630,-0.59441854622
ACH-000632,-0.691361054399
ACH-000633,-0.657305393588
ACH-000637,-0.5605858570319999
ACH-000638,-0.45261620258699997
ACH-000646,-0.7457130863120001
ACH-000647,-0.621057186857
ACH-000648,-0.6884086490000001
ACH-000649,-0.27881100258499997
ACH-000651,-0.5796908388
ACH-000652,-0.33041123458099997
ACH-000653,-0.344232450129
ACH-000657,-0.44286638168399994
ACH-000658,-0.44062078516900005
ACH-000661,-0.28994872144699996
ACH-000662,-0.13808150427000002
ACH-000663,-0.329240300802
ACH-000665,-0.5420087341300001
ACH-000671,-0.103907586546
ACH-000673,-0.450051831435
ACH-000676,-0.5282805686850001
ACH-000677,-0.26056101829
ACH-000681,-0.6141122506050001
ACH-000682,-0.384372837668
ACH-000683,-0.457489150651
ACH-000684,-0.418693450226
ACH-000688,-0.529385895734
ACH-000693,-0.6779580875139999
ACH-000694,-0.44364070438299996
ACH-000695,-0.49069094098099997
ACH-000696,-0.538920519022
ACH-000697,-0.685645655351
ACH-000699,-0.738761048664
ACH-000701,-0.611908510175
ACH-000706,-0.629061327705
ACH-000711,-0.46763782669
ACH-000713,-0.576409617921
ACH-000714,-0.245843134775
ACH-000718,-0.593395326583
ACH-000720,-0.5639347671230001
ACH-000721,-0.475102793385
ACH-000724,-0.547309110719
ACH-000725,-0.615085364705
ACH-000732,-0.435339755719
ACH-000734,-0.5481787046769999
ACH-000735,-0.451188870497
ACH-000736,-0.41823525083
ACH-000738,-0.500763510235
ACH-000746,-0.35795559162699997
ACH-000747,-0.6891489749779999
ACH-000748,-0.667973227435
ACH-000753,-0.34218837778000005
ACH-000756,-0.397392768956
ACH-000757,-0.275542526876
ACH-000758,-0.592347813781
ACH-000760,-0.242280794425
ACH-000763,-0.7389308028399999
ACH-000764,-0.48606739311700004
ACH-000765,-0.344705672671
ACH-000766,-0.462901607609
ACH-000767,-0.64766938723
ACH-000768,-0.384278523849
ACH-000769,-0.45501060478200006
ACH-000770,-0.40804796259099996
ACH-000771,-0.34158758647299997
ACH-000773,-0.26196192741
ACH-000776,-0.346520564076
ACH-000777,-0.6022478720059999
ACH-000778,-0.356581822809
ACH-000781,-0.522737934883
ACH-000782,-0.557716632111
ACH-000783,-0.34167101499200003
ACH-000784,-0.37337313684900003
ACH-000785,-0.38178442288500003
ACH-000787,-0.292817409922
ACH-000788,-0.780051623131
ACH-000791,-0.421081198198
ACH-000792,-0.620988175264
ACH-000794,-0.451629709342
ACH-000796,-0.553699559614
ACH-000799,-0.7652588795469999
ACH-000800,-0.339711067871
ACH-000802,-0.541791448261
ACH-000804,-0.44786717698
ACH-000805,-0.59140289403
ACH-000809,-0.459537975223
ACH-000810,-0.337537682362
ACH-000811,-0.504409432019
ACH-000817,-0.563396351707
ACH-000819,-0.577141380898
ACH-000820,-0.351177085161
ACH-000821,-0.637225398826
ACH-000822,-0.394618632129
ACH-000823,-0.44930433101499995
ACH-000824,-0.528804786534
ACH-000827,-0.493942211723
ACH-000829,-0.36176110401
ACH-000831,-0.7292342352050001
ACH-000832,-0.576794146854
ACH-000833,-0.5297417979919999
ACH-000834,-0.525742536798
ACH-000835,-0.58463171936
ACH-000836,-0.0970681942286
ACH-000837,-0.530051452912
ACH-000838,-0.46341745921099997
ACH-000839,-0.457663304772
ACH-000840,-0.646888239586
ACH-000841,-0.434766865374
ACH-000843,-0.40756081615999995
ACH-000846,-0.559145000552
ACH-000847,-0.271300384621
ACH-000848,-0.456713213663
ACH-000849,-0.09630515358370001
ACH-000851,-0.376237002055
ACH-000855,-0.38308968018399997
ACH-000856,-0.811383940264
ACH-000858,-0.295395381647
ACH-000859,-0.44152165842600005
ACH-000861,-0.620498010053
ACH-000862,-0.580105582409
ACH-000865,-0.560731684484
ACH-000866,-0.537313742097
ACH-000867,-0.575326842585
ACH-000869,-0.331812400449
ACH-000872,-0.569403634588
ACH-000873,-0.586430801079
ACH-000876,-0.37288198447
ACH-000878,-0.5120721571519999
ACH-000880,-0.42592550847599997
ACH-000881,-0.47959434288999997
ACH-000882,-0.43307054739399997
ACH-000884,-0.448896318799
ACH-000885,-0.564000987649
ACH-000887,-0.342935095181
ACH-000888,-0.32132770874
ACH-000889,-0.49109544886999995
ACH-000890,-0.461442676249
ACH-000896,-0.299164224465
ACH-000898,-0.8052588422679999
ACH-000900,-0.653505923358
ACH-000901,-0.423057109383
ACH-000905,-0.530305640693
ACH-000906,-0.368748826587
ACH-000907,-0.550770515474
ACH-000910,-0.46723992410400006
ACH-000911,-0.47356539459700003
ACH-000912,-0.451997774595
ACH-000913,-0.354671554885
ACH-000915,-0.749266825459
ACH-000916,-1.25211958968
ACH-000917,-0.633196836451
ACH-000921,-0.56233140666
ACH-000924,-0.431131523873
ACH-000926,-0.6076903848049999
ACH-000928,-0.594401744294
ACH-000929,-0.707308424445
ACH-000932,-0.429099241349
ACH-000935,-0.347184676042
ACH-000936,-0.507275609587
ACH-000937,-0.41079201964900003
ACH-000938,-0.56288688652
ACH-000939,-0.38609337526299997
ACH-000941,-0.630869949671
ACH-000943,-0.45712043425099996
ACH-000946,-0.608315263303
ACH-000947,-0.6252574318990001
ACH-000948,-0.6886254508499999
ACH-000950,-0.41305160169200006
ACH-000953,-0.751549714199
ACH-000957,-0.430221628562
ACH-000958,-0.43002486851099997
ACH-000960,-0.789143330711
ACH-000963,-0.45932968989600004
ACH-000968,-0.43857872317100005
ACH-000969,-0.613049975905
ACH-000973,-0.172289720055
ACH-000974,-0.43248104079300004
ACH-000975,-0.298737877449
ACH-000976,-0.508414985608
ACH-000978,-0.475550204599
ACH-000980,-0.495011804858
ACH-000984,-0.567029265661
ACH-000986,-0.57181220952
ACH-000988,-0.6735277436020001
ACH-000993,-0.5033400517800001
ACH-000994,-0.362721701211
ACH-000996,-0.5993192985570001
ACH-001001,-0.334381130636
ACH-001020,-0.674071023234
ACH-001028,-0.581548619785
ACH-001031,-0.6950208243889999
ACH-001038,-0.406419208953
ACH-001048,-0.465669890352
ACH-001050,-0.429417215531
ACH-001053,-0.325017141925
ACH-001054,-0.328406183083
ACH-001061,-0.527365199709
ACH-001067,-0.362750044379
ACH-001075,-0.613891904886
ACH-001096,-0.381540076509
ACH-001128,0.305572404675
ACH-001134,-0.460357936513
ACH-001151,-0.605720046097
ACH-001163,-0.45169001705899997
ACH-001164,-0.339076303723
ACH-001173,-0.672952574406
ACH-001183,-0.755555504558
ACH-001184,-0.531198658175
ACH-001190,-0.5533815508259999
ACH-001192,-0.5692320985379999
ACH-001193,-0.32013331570799997
ACH-001196,-0.576166813541
ACH-001197,-0.516327834619
ACH-001205,-0.605641556997
ACH-001211,-0.7755176963160001
ACH-001212,-0.822918428167
ACH-001228,-0.671150427672
ACH-001232,-0.35180999978699995
ACH-001239,-0.554342137773
ACH-001274,-0.713073281453
ACH-001275,-0.687035395821
ACH-001277,-0.196703287459
ACH-001278,-0.41316341553400004
ACH-001280,-0.47333120025200004
ACH-001283,-0.57702439061
ACH-001289,-0.876069429334
ACH-001295,-0.539369985337
ACH-001300,-0.29590052781
ACH-001301,-0.658448013768
ACH-001302,-0.49645654991899996
ACH-001303,-0.431498184674
ACH-001306,-0.68082732867
ACH-001318,-0.5632607554969999
ACH-001322,-0.661879345974
ACH-001328,-0.604342516929
ACH-001332,-0.46086335767399994
ACH-001333,-0.643404231822
ACH-001336,-0.547764232497
ACH-001340,-0.47891232117700006
ACH-001346,-0.867480729908
ACH-001353,-0.5601508728600001
ACH-001354,-0.5939913665600001
ACH-001367,-0.49726854688600003
ACH-001368,-0.43978140706
ACH-001374,-0.571978989194
ACH-001375,-0.534110492919
ACH-001377,-0.409243637589
ACH-001380,-0.633661589235
ACH-001391,-0.621313808635
ACH-001407,-0.436516044296
ACH-001408,-0.524577901348
ACH-001413,-0.686719684311
ACH-001430,-0.431690546871
ACH-001431,-0.612899308945
ACH-001450,-0.522758066131
ACH-001496,-0.176466541305
ACH-001500,-0.413046866496
ACH-001521,-1.0802246629
ACH-001523,-0.38076222072300003
ACH-001532,-0.643941882132
ACH-001536,-0.532090187396
ACH-001550,-0.297392389893
ACH-001552,-0.85643781389
ACH-001554,-0.596549962519
ACH-001645,-0.39108505406599997
ACH-001654,-0.432042144626
ACH-001715,-0.48212016657300005
ACH-001735,-0.7782003575570001
ACH-001736,-0.593444576772
ACH-001737,-0.137426750098
ACH-001740,-0.43771554806400004
ACH-001745,-0.7459722896009999
ACH-001750,-0.54778388304
ACH-001765,-0.619860137979
ACH-001956,-0.595835327993
ACH-001957,-0.36426015526600003
