,FIGLA (344018)
ACH-000233,-0.19431067085
ACH-000234,-0.06202739696140001
ACH-000235,-0.0551413315561
ACH-000237,-0.146482892606
ACH-000238,-0.12290048341399999
ACH-000243,-0.19091203465300002
ACH-000244,-0.190104892971
ACH-000246,-0.17333231985
ACH-000248,-0.375678885625
ACH-000250,-0.08183654727419999
ACH-000251,-0.19855682150600001
ACH-000253,0.00228895542065
ACH-000255,-0.0794270037371
ACH-000256,-0.0834988567001
ACH-000257,-0.183420897781
ACH-000258,0.115343269441
ACH-000259,-0.006867546649710001
ACH-000260,-0.164586230453
ACH-000261,0.0441367995703
ACH-000262,-0.348754126003
ACH-000263,0.13041080669500002
ACH-000264,-0.00344988658715
ACH-000265,-0.042670492247199994
ACH-000266,-0.0853052653986
ACH-000272,-0.16875945184399999
ACH-000273,0.04735275430380001
ACH-000274,-0.126064991939
ACH-000277,-0.0404392164893
ACH-000278,-0.169291155199
ACH-000279,0.018613695281
ACH-000280,-0.168926544576
ACH-000281,-0.198607460385
ACH-000288,-0.12662149833900002
ACH-000291,-0.162146538487
ACH-000293,0.010583980120700002
ACH-000294,-0.23125320243099998
ACH-000295,0.07933997248789999
ACH-000296,-0.16032976383199998
ACH-000302,-0.024793400354299996
ACH-000304,0.104580570227
ACH-000307,-0.238497997887
ACH-000308,-0.0423425082497
ACH-000310,0.08442432231210001
ACH-000311,-0.200331800681
ACH-000312,-0.076154534186
ACH-000315,-0.276838386068
ACH-000316,-0.0027276657
ACH-000317,-0.32375269695500003
ACH-000318,-0.229511852454
ACH-000319,0.0525130091761
ACH-000320,-0.0502196198178
ACH-000322,-0.0343449233787
ACH-000323,0.085310073005
ACH-000324,-0.106403026862
ACH-000329,0.0
ACH-000330,-0.17227584537700003
ACH-000331,0.019923938248
ACH-000332,-0.049664857612
ACH-000334,-0.125480025572
ACH-000335,0.056877498499499995
ACH-000336,-0.276539270366
ACH-000337,0.0370765771844
ACH-000339,0.038649682989999996
ACH-000341,-0.328291021646
ACH-000348,-0.0137504269386
ACH-000350,0.11433141644000001
ACH-000352,-0.16348265333599998
ACH-000356,-0.12505289560900001
ACH-000361,-0.132957556753
ACH-000362,-0.00431720706813
ACH-000363,-0.0708140450588
ACH-000364,0.126469120657
ACH-000365,-0.20622302219799998
ACH-000366,-0.238416731598
ACH-000368,0.0396090955234
ACH-000374,0.0611624196462
ACH-000375,-0.161870439671
ACH-000376,-0.11836589552200001
ACH-000381,0.041066035089300006
ACH-000383,-0.051818216630999996
ACH-000387,-0.0646805485887
ACH-000389,-0.11693503336
ACH-000390,-0.216070786251
ACH-000393,-0.113298403046
ACH-000395,-0.19174837987100002
ACH-000397,-0.132540440064
ACH-000401,-0.190109587319
ACH-000402,-0.09079559632760001
ACH-000403,-0.144236933273
ACH-000404,0.334757691225
ACH-000406,-0.168506487139
ACH-000407,-0.19901408350000002
ACH-000408,-0.0976192293244
ACH-000410,-0.10908269229800001
ACH-000411,-0.37599283714299997
ACH-000414,-0.09524632164519999
ACH-000415,-0.25193983518699997
ACH-000416,-0.0624516080616
ACH-000420,0.0112707549064
ACH-000421,-0.0788020907812
ACH-000424,-0.336110033446
ACH-000425,-0.057791415972699996
ACH-000426,0.07404194500160001
ACH-000427,-0.07124102854600001
ACH-000433,-0.1241543725
ACH-000436,0.12131972195599999
ACH-000444,-0.12560203626
ACH-000445,0.146831746258
ACH-000448,-0.06736796071290001
ACH-000450,-0.00327743725721
ACH-000452,-0.16104734061200002
ACH-000454,-0.11932768614700001
ACH-000458,-0.31276605375300004
ACH-000459,0.0243926031597
ACH-000460,-0.0427031022635
ACH-000461,-0.0311555616734
ACH-000463,0.0724982903745
ACH-000464,0.0101837229964
ACH-000466,-0.04589026637469999
ACH-000467,0.058150727344500004
ACH-000468,0.0957633852483
ACH-000469,0.15622924322
ACH-000470,0.17127613286499999
ACH-000471,-0.127899155092
ACH-000472,-0.045873022618000005
ACH-000473,0.0034389880482199996
ACH-000475,-0.0365371414335
ACH-000476,-0.0964531787974
ACH-000477,-0.274275618418
ACH-000480,-0.182114712747
ACH-000481,-0.128855549871
ACH-000483,-0.046758482730599994
ACH-000484,-0.44562417691000006
ACH-000485,0.051103125997
ACH-000486,-0.0407486913788
ACH-000487,-0.0811621498623
ACH-000488,0.010256525074
ACH-000490,-0.0158683924835
ACH-000491,-0.294277793988
ACH-000495,-0.365198170995
ACH-000496,-0.267781991182
ACH-000499,-0.496060403455
ACH-000500,0.02454054669
ACH-000502,-0.00757039600277
ACH-000503,-0.0119904315154
ACH-000505,0.0411717521426
ACH-000507,-0.143661550605
ACH-000510,-0.0220908419543
ACH-000511,-0.115188362158
ACH-000512,-0.289369737968
ACH-000516,0.135282553342
ACH-000517,-0.13862647045
ACH-000518,-0.15381203913
ACH-000520,-0.193745871886
ACH-000521,0.120229833042
ACH-000522,-0.06945433466380001
ACH-000524,-0.037294836061199994
ACH-000527,-0.05560689931369999
ACH-000528,-0.0963613489119
ACH-000537,-0.10040151971200001
ACH-000541,0.07135532776600001
ACH-000542,0.04960598110140001
ACH-000544,-0.192669114788
ACH-000545,-0.11012782670499999
ACH-000547,0.208738624131
ACH-000548,-0.337106943441
ACH-000549,-0.29310975563
ACH-000550,-0.054110926889
ACH-000552,-0.122025020788
ACH-000556,-0.100121448662
ACH-000557,-0.111754281143
ACH-000570,-0.032166122221
ACH-000571,-0.023213867642200004
ACH-000573,-0.226525648631
ACH-000576,-0.0659990115824
ACH-000580,0.23017744069899998
ACH-000584,-0.018571175567599997
ACH-000585,-0.227228621402
ACH-000588,-0.120480100667
ACH-000589,-0.23031936597600003
ACH-000591,-0.22451961739
ACH-000593,-0.194337972113
ACH-000600,-0.0945169403827
ACH-000601,-0.12084228714400001
ACH-000604,0.024490861661099997
ACH-000605,0.038418992771699995
ACH-000606,-0.0663109766137
ACH-000608,-0.0704055081857
ACH-000614,-0.0496513604204
ACH-000616,-0.048011964822699996
ACH-000618,-0.102753875936
ACH-000619,-0.126591715484
ACH-000620,0.106780371758
ACH-000621,-0.07338265455010001
ACH-000622,-0.12621748898
ACH-000623,-0.010882743821299999
ACH-000624,-0.195172041165
ACH-000627,-0.270308810629
ACH-000630,-0.212523066096
ACH-000632,-0.0229656672144
ACH-000633,-0.22395630371800002
ACH-000637,-0.261709765866
ACH-000638,-0.06033638288049999
ACH-000646,-0.143605423073
ACH-000647,-0.0522311616483
ACH-000648,-0.25506828435199996
ACH-000649,-0.0048341415670299995
ACH-000651,-0.161312067923
ACH-000652,-0.125748161583
ACH-000653,-0.044755655074699995
ACH-000657,-0.0341323925465
ACH-000658,0.00539793188798
ACH-000661,0.221005045372
ACH-000662,-0.291451825523
ACH-000663,0.259400927688
ACH-000665,-0.263456447379
ACH-000671,-0.22647655268599998
ACH-000673,-0.12348280801799999
ACH-000676,-0.226377288928
ACH-000677,-0.0300799021887
ACH-000681,0.0906085581685
ACH-000682,-0.14796359568700002
ACH-000683,-0.287410547687
ACH-000684,-0.139021318697
ACH-000688,0.0
ACH-000693,-0.19885621193300002
ACH-000694,-0.221027755088
ACH-000695,0.18162966102800002
ACH-000696,-0.208366952759
ACH-000697,0.0348597713992
ACH-000699,0.0284567592744
ACH-000701,-0.103840277128
ACH-000706,-0.217145599366
ACH-000711,-0.192996403021
ACH-000713,-0.0693547135958
ACH-000714,0.0843551554473
ACH-000718,-0.05161910408969999
ACH-000720,-0.0644967419355
ACH-000721,-0.224960173567
ACH-000724,-0.170725639043
ACH-000725,-0.109236756283
ACH-000732,-0.0792602831338
ACH-000734,-0.0467509839049
ACH-000735,-0.290516593521
ACH-000736,-0.16748610030799999
ACH-000738,-0.0656452672618
ACH-000746,-0.00877352695303
ACH-000747,0.119821112765
ACH-000748,-0.176139543006
ACH-000753,-0.0327269933971
ACH-000756,-0.0759315327539
ACH-000757,-0.12386197772299999
ACH-000758,-0.190781962544
ACH-000760,0.092925896357
ACH-000763,-0.0395661592647
ACH-000764,-0.0651917985257
ACH-000765,0.156788062842
ACH-000766,-0.0838624182932
ACH-000767,-0.0029627608454800003
ACH-000768,-0.034853963525199996
ACH-000769,-0.227872477969
ACH-000770,0.0011541786582400001
ACH-000771,0.0954052488677
ACH-000773,0.15246693245200002
ACH-000776,-0.251639983425
ACH-000777,-0.164387566264
ACH-000778,-0.21880439997499998
ACH-000781,-0.0551377950997
ACH-000782,-0.06600223856290001
ACH-000783,0.04928907079269999
ACH-000784,-0.0729063999372
ACH-000785,-0.161824252668
ACH-000787,-0.30107041027
ACH-000788,-0.08962012157759999
ACH-000791,-0.06272403801819999
ACH-000792,-0.118053774304
ACH-000794,-0.159639818111
ACH-000796,-0.14887319241
ACH-000799,-0.197823885792
ACH-000800,-0.009482235943620002
ACH-000802,0.0444619203069
ACH-000804,-0.2855137136
ACH-000805,0.039478238408699996
ACH-000809,-0.045414032632300004
ACH-000810,0.163021895297
ACH-000811,0.024706453448400004
ACH-000817,-0.0978964284721
ACH-000819,-0.162592406204
ACH-000820,-0.00376901262329
ACH-000821,0.133886831414
ACH-000822,-0.0536227155112
ACH-000823,-0.0560947056174
ACH-000824,-0.00676148097996
ACH-000827,0.0733290720348
ACH-000829,0.122777574088
ACH-000831,-0.12349269302799999
ACH-000832,-0.167984886521
ACH-000833,-0.231256302502
ACH-000834,-0.313076562362
ACH-000835,-0.0006640431476130001
ACH-000836,-0.091971367635
ACH-000837,-0.110490737439
ACH-000838,0.27310110279800004
ACH-000839,-0.017744944926599997
ACH-000840,0.0243093732424
ACH-000841,-0.294856407325
ACH-000843,-0.208691559956
ACH-000846,-0.203343732692
ACH-000847,-0.307915632929
ACH-000848,-0.22122195974199999
ACH-000849,-0.0690808762428
ACH-000851,-0.06176984100769999
ACH-000855,0.010557530653299998
ACH-000856,-0.248736669133
ACH-000858,-0.051593636898
ACH-000859,-0.23190261563900003
ACH-000861,-0.201789148751
ACH-000862,-0.111392129417
ACH-000865,0.00598854637055
ACH-000866,-0.0871824295868
ACH-000867,-0.08313950203130001
ACH-000869,-0.231099917881
ACH-000872,-0.00721417483201
ACH-000873,-0.23386855870099998
ACH-000876,0.022545322179000002
ACH-000878,-0.0362392218125
ACH-000880,0.045019695091000005
ACH-000881,0.0397547819318
ACH-000882,-0.266406605698
ACH-000884,0.0490276142105
ACH-000885,-0.130131854198
ACH-000887,-0.07541160997060001
ACH-000888,-0.145691856889
ACH-000889,-0.118369861861
ACH-000890,-0.0159055654471
ACH-000896,-0.298698303505
ACH-000898,-0.0651971103143
ACH-000900,-0.11088174704399999
ACH-000901,-0.14060081917
ACH-000905,-0.081191184827
ACH-000906,-0.114932592574
ACH-000907,0.0396648347938
ACH-000910,-0.00500861202057
ACH-000911,-0.157271538611
ACH-000912,-0.054940539062299995
ACH-000913,-0.0472360881002
ACH-000915,-0.137136165581
ACH-000916,0.44110528453599995
ACH-000917,-0.0459933503204
ACH-000921,-0.27661276409200003
ACH-000924,-0.267401505251
ACH-000926,-0.125725649014
ACH-000928,-0.41047073525600003
ACH-000929,-0.107348962177
ACH-000932,-0.14042252763399998
ACH-000935,0.07223972910660001
ACH-000936,-0.05907544384380001
ACH-000937,-0.192616453277
ACH-000938,0.08169576607649999
ACH-000939,-0.149252472296
ACH-000941,0.106737825027
ACH-000943,-0.14098911410999998
ACH-000946,-0.0513566607179
ACH-000947,-0.0133162641198
ACH-000948,-0.267665484855
ACH-000950,0.19003489165800003
ACH-000953,-0.078003308743
ACH-000957,-0.0329155591167
ACH-000958,0.17093447206
ACH-000960,-0.003956451746739999
ACH-000963,-0.12248437252800001
ACH-000968,0.108489209302
ACH-000969,0.012982956980299998
ACH-000973,-0.152137083574
ACH-000974,-0.00102007198657
ACH-000975,-0.18898806620099998
ACH-000976,-0.12258759167000001
ACH-000978,-0.0358615622368
ACH-000980,-0.081836895458
ACH-000984,-0.20501367624000003
ACH-000986,-0.217652696094
ACH-000988,-0.10604359038999998
ACH-000993,0.131035633123
ACH-000994,-0.141706397608
ACH-000996,-0.135873467761
ACH-001001,-0.18813374735
ACH-001020,0.371193980859
ACH-001028,-0.041204194137199994
ACH-001031,-0.054500296948300005
ACH-001038,-0.178444900902
ACH-001048,0.0583832260117
ACH-001050,-0.0293253875068
ACH-001053,-0.220672111269
ACH-001054,-0.0505811649497
ACH-001061,-0.237256139015
ACH-001067,-0.219794792042
ACH-001075,-0.101091379638
ACH-001096,0.0401986840309
ACH-001128,0.00358657226304
ACH-001134,0.051089300359100004
ACH-001151,-0.00710989185742
ACH-001163,-0.0862751358338
ACH-001164,0.27116738406199997
ACH-001173,-0.00464142844489
ACH-001183,-0.15958188978399998
ACH-001184,-0.028706310138
ACH-001190,-0.035277244150800004
ACH-001192,-0.379575244616
ACH-001193,-0.23931551269999998
ACH-001196,-0.10205948194
ACH-001197,0.03667753231530001
ACH-001205,-0.214181731033
ACH-001211,-0.0669683441394
ACH-001212,-0.31200168477699997
ACH-001228,-0.362043680979
ACH-001232,-0.0670056021413
ACH-001239,-0.283325431899
ACH-001274,0.0575343193992
ACH-001275,-0.221333716415
ACH-001277,-0.39543652037199994
ACH-001278,-0.139124300939
ACH-001280,-0.163361049303
ACH-001283,-0.0613840648912
ACH-001289,-0.111614754884
ACH-001295,-0.164731520493
ACH-001300,-0.277332297456
ACH-001301,0.038631047401699994
ACH-001302,-0.41426693003799997
ACH-001303,-0.23412421813099998
ACH-001306,-0.025345150419
ACH-001318,-0.09807992089400001
ACH-001322,-0.0455253460726
ACH-001328,-0.271060192117
ACH-001332,-0.0726351573253
ACH-001333,-0.141992575038
ACH-001336,-0.201207127269
ACH-001340,-0.138013749912
ACH-001346,-0.14636594507300002
ACH-001353,-0.131747724924
ACH-001354,-0.110523716369
ACH-001367,0.171934916158
ACH-001368,-0.120848018089
ACH-001374,-0.192695112137
ACH-001375,-0.0311426697287
ACH-001377,-0.120983238266
ACH-001380,-0.0011503721906500001
ACH-001391,-0.0302061468049
ACH-001407,-0.075459137701
ACH-001408,-0.129168188166
ACH-001413,-0.050592638848099995
ACH-001430,0.0326607970941
ACH-001431,0.192800786488
ACH-001450,-0.142206113365
ACH-001496,-0.068644650506
ACH-001500,-0.051105549137300005
ACH-001521,0.217338796464
ACH-001523,-0.33118430463799997
ACH-001532,-0.00553363091333
ACH-001536,0.00277247219888
ACH-001550,-0.08959238361230001
ACH-001552,-0.301507595471
ACH-001554,-0.19162970791900003
ACH-001645,-0.340082570777
ACH-001654,-0.0579419546614
ACH-001715,-0.11620871074000001
ACH-001735,-0.0767475625261
ACH-001736,0.0281647719443
ACH-001737,0.022794875040400002
ACH-001740,-0.23578774819899997
ACH-001745,-0.18682613761300002
ACH-001750,0.0765965829987
ACH-001765,-0.0267219330185
ACH-001956,-0.141849586148
ACH-001957,0.00795991028816
