,ECHDC2 (55268)
ACH-000502,0.031976138547
ACH-000503,-0.21150211197299998
ACH-000505,-0.10261351675000001
ACH-000507,0.0299262245731
ACH-000510,-0.150298237823
ACH-000511,-0.235929310145
ACH-000512,-0.289336780951
ACH-000516,-0.0587808129848
ACH-000517,-0.19778116131499998
ACH-000518,-0.0654542546939
ACH-000520,-0.158564105396
ACH-000521,-0.10195352151699999
ACH-000522,-0.197164982157
ACH-000524,-0.103297753869
ACH-000527,-0.0813530467425
ACH-000528,-0.0977939925238
ACH-000537,-0.11633304925999999
ACH-000541,-0.23570452590799998
ACH-000542,-0.271955112408
ACH-000544,-0.12533166835999998
ACH-000545,-0.20801883572799998
ACH-000547,-0.364239872495
ACH-000548,-0.136776274256
ACH-000549,-0.137824798032
ACH-000550,-0.224007935095
ACH-000552,-0.11878715549499999
ACH-000556,-0.18730816792100002
ACH-000557,-0.314913741456
ACH-000570,-0.0803806250288
ACH-000571,-0.125725100299
ACH-000573,-0.297014354547
ACH-000576,0.0391368231449
ACH-000580,0.0576160874694
ACH-000584,-0.069242796339
ACH-000585,-0.215832440965
ACH-000588,-0.301701386491
ACH-000589,0.017668428911700004
ACH-000591,0.0160990161742
ACH-000593,-0.191656004164
ACH-000600,-0.211130651893
ACH-000601,-0.11706420481100001
ACH-000604,-0.20046569436099998
ACH-000605,-0.146292037878
ACH-000606,-0.0544903284556
ACH-000608,-0.12728750067800002
ACH-000614,-0.0863708640279
ACH-000616,-0.07565211181189999
ACH-000618,-0.13438194303200002
ACH-000619,0.0026767518699699995
ACH-000620,-0.142314733305
ACH-000621,0.0271156548154
ACH-000622,0.184298989919
ACH-000623,-0.0388564920766
ACH-000624,-0.16399307611
ACH-000627,0.025420297135999997
ACH-000630,-0.193915048017
ACH-000632,-0.151687618437
ACH-000633,-0.0917305379515
ACH-000637,-0.137868873957
ACH-000638,-0.18834618833900002
ACH-000646,-0.248712098833
ACH-000647,-0.0266527975778
ACH-000648,-0.25028709699900004
ACH-000649,-0.17638591913600002
ACH-000651,-0.28411200378
ACH-000652,-0.4549980638
ACH-000653,-0.035356164866999995
ACH-000657,-0.16470792975
ACH-000658,0.0765867261834
ACH-000661,-0.0946810088941
ACH-000662,-0.342163606217
ACH-000663,-0.075638599771
ACH-000665,-0.0970619865371
ACH-000671,-0.250048635028
ACH-000673,-0.15318235844
ACH-000676,-0.24077582545
ACH-000677,-0.14657680545399998
ACH-000681,-0.233347626782
ACH-000682,-0.223683520306
ACH-000683,-0.293006162921
ACH-000684,-0.0324358349105
ACH-000688,-0.0786792550973
ACH-000693,-0.299674724889
ACH-000694,-0.206614755834
ACH-000695,-0.44199734136600005
ACH-000696,-0.172830767518
ACH-000697,-0.181557366042
ACH-000699,-0.12035622880100001
ACH-000701,-0.23632300671700002
ACH-000706,-0.13577569429000003
ACH-000711,-0.17090647000599998
ACH-000713,-0.396727334224
ACH-000714,-0.208244415077
ACH-000718,-0.043624790618
ACH-000720,-0.230639195598
ACH-000721,-0.28017236739100004
ACH-000724,0.08997689263669999
ACH-000725,-0.198169299696
ACH-000732,-0.0611506588836
ACH-000734,-0.14437149134000002
ACH-000735,-0.044421610105599994
ACH-000736,-0.15448029630899998
ACH-000738,-0.161647215329
ACH-000746,-0.34859047373700003
ACH-000747,-0.0451420792194
ACH-000748,-0.0479146443889
ACH-000753,-0.208347904067
ACH-000756,-0.277739097544
ACH-000757,-0.282002709613
ACH-000758,-0.132678848387
ACH-000760,-0.0629642552105
ACH-000763,-0.176056577605
ACH-000764,-0.28344951559099996
ACH-000765,-0.21856309645
ACH-000766,-0.192577742498
ACH-000767,-0.167144393474
ACH-000768,0.0662400766336
ACH-000769,-0.110398955134
ACH-000770,-0.161704275501
ACH-000771,0.08831211338379999
ACH-000773,0.046278709850199995
ACH-000776,-0.0368261231655
ACH-000777,-0.0882532544215
ACH-000778,-0.175044306267
ACH-000781,-0.0160839425116
ACH-000782,-0.310668824678
ACH-000783,-0.0978860281934
ACH-000784,-0.131168751448
ACH-000785,0.023385222410900002
ACH-000787,-0.06207989727000001
ACH-000788,-0.19768824634100002
ACH-000791,-0.0945484658993
ACH-000792,-0.154874144252
ACH-000794,-0.0918694214471
ACH-000796,-0.0944598232413
ACH-000799,0.025198064192
ACH-000800,0.331451335309
ACH-000802,-0.130611420502
ACH-000804,0.101400970432
ACH-000805,-0.0238634536529
ACH-000809,-0.0543391501198
ACH-000810,-0.346518395489
ACH-000811,-0.0310326458704
ACH-000817,-0.47030331581999996
ACH-000819,-0.29597198081099996
ACH-000820,-0.7704750269760001
ACH-000821,-0.466078330674
ACH-000822,-0.16206392142999998
ACH-000823,-0.11268939706100001
ACH-000824,-0.104224523039
ACH-000827,-0.0817702805336
ACH-000829,-0.27282225876
ACH-000831,-0.0955490787898
ACH-000832,-0.25693805989199997
ACH-000833,-0.243122986663
ACH-000834,-0.18786637780699997
ACH-000835,-0.12293927679000001
ACH-000836,-0.163519298827
ACH-000837,0.0412913786981
ACH-000838,-0.442662414387
ACH-000839,-0.307367862531
ACH-000840,0.0150823423648
ACH-000841,-0.112960466807
ACH-000843,-0.251486200623
ACH-000846,0.006984488784779999
ACH-000847,-0.295805924358
ACH-000848,-0.2706476663
ACH-000849,-0.0154117593032
ACH-000851,-0.195796707992
ACH-000855,-0.16895764556600001
ACH-000856,-0.0433600684392
ACH-000858,-0.31171262663800003
ACH-000859,0.058551659441099996
ACH-000861,-0.16054909215500002
ACH-000862,-0.196232118459
ACH-000865,-0.19890006692899997
ACH-000866,-0.13234363832499998
ACH-000867,-0.124475509519
ACH-000869,-0.243008128418
ACH-000872,-0.238766146549
ACH-000873,0.025150255801499998
ACH-000876,-0.0828499890396
ACH-000878,0.010330981946600001
ACH-000880,0.164901637649
ACH-000881,-0.0432671781645
ACH-000882,-0.22233807891399998
ACH-000884,-0.103812409132
ACH-000885,-0.163456562275
ACH-000887,-0.272416705036
ACH-000888,-0.132049155122
ACH-000889,-0.317710043286
ACH-000890,-0.208983229426
ACH-000896,-0.0742342879872
ACH-000898,-0.179665800762
ACH-000900,0.134691294495
ACH-000901,-0.117472588771
ACH-000905,0.038605204809199996
ACH-000906,-0.11721015695
ACH-000907,-0.341523426167
ACH-000910,-0.03554502250969999
ACH-000911,-0.10936694267000001
ACH-000912,-0.119375048215
ACH-000913,-0.0849350315099
ACH-000915,-0.1647869159
ACH-000916,-0.875912608679
ACH-000917,-0.20888500817400002
ACH-000921,-0.385183908871
ACH-000924,-0.12030855885
ACH-000926,0.041846012220800005
ACH-000928,-0.149502856276
ACH-000929,-0.259920855365
ACH-000932,-0.32948484020700003
ACH-000935,-0.0670639294778
ACH-000936,-0.296996896991
ACH-000937,-0.14172826477800002
ACH-000938,-0.321990394249
ACH-000939,-0.125826915118
ACH-000941,0.0139646570083
ACH-000943,-0.113995844464
ACH-000946,-0.0539003294797
ACH-000947,-0.18386678167399997
ACH-000948,-0.21938906795899998
ACH-000950,0.0729612338924
ACH-000953,-0.326281528564
ACH-000957,-0.131433029749
ACH-000958,0.106568828189
ACH-000960,-0.20708135606400002
ACH-000963,0.05359063027419999
ACH-000968,-0.224955862723
ACH-000969,0.0464742597154
ACH-000973,-0.19412053914900002
ACH-000974,-0.0696528668733
ACH-000975,-0.14304266476500002
ACH-000976,-0.159308026851
ACH-000978,0.17387350019
ACH-000980,-0.164702325363
ACH-000984,-0.018057421642599998
ACH-000986,0.0599830671057
ACH-000988,-0.08236465329699999
ACH-000993,-0.19621401751200002
ACH-000994,0.16698050525
ACH-000996,-0.15908597798000002
ACH-001001,-0.259387174137
ACH-001020,0.015165462005
ACH-001028,-0.116024345955
ACH-001031,-0.0636581401226
ACH-001038,-0.06699376784819999
ACH-001048,-0.15240006232
ACH-001050,-0.27061770826299997
ACH-001053,-0.66246520544
ACH-001054,-0.354648068892
ACH-001061,-0.08845779909669998
ACH-001067,-0.0220058441775
ACH-001075,0.0048630771084399995
ACH-001096,-0.196452223135
ACH-001128,-0.39398108482699995
ACH-001134,-0.17403122324700002
ACH-001151,-0.10635975677899999
ACH-001163,-0.005870853105040001
ACH-001164,-0.0753344736116
ACH-001173,-0.173920906827
ACH-001183,-0.194817757676
ACH-001184,-0.19964724751899998
ACH-001190,0.00643418706483
ACH-001192,-0.15091982363700002
ACH-001193,-0.019144539285099998
ACH-001196,-0.19725145815
ACH-001197,-0.133214282805
ACH-001205,-0.133454429027
ACH-001211,-0.272057700123
ACH-001212,0.0443699808983
ACH-001228,-0.127689383416
ACH-001232,-0.188803678568
ACH-001239,-0.195670171341
ACH-001274,-0.165058660577
ACH-001275,-0.216708380942
ACH-001277,0.0171387425381
ACH-001278,-0.100389805767
ACH-001280,-0.1671061942
ACH-001283,-0.0349889588964
ACH-001289,-0.182628601695
ACH-001295,-0.193629013467
ACH-001300,-0.259656574609
ACH-001301,-0.210602507506
ACH-001302,-0.322893545876
ACH-001303,0.22033943501800002
ACH-001306,-0.152118035438
ACH-001318,-0.18756830636100003
ACH-001322,-0.16785377872499999
ACH-001328,-0.118017661634
ACH-001332,-0.315211753817
ACH-001333,-0.317025318091
ACH-001336,-0.086307688717
ACH-001340,-0.13498897453199998
ACH-001346,-0.102002448635
ACH-001353,-0.21426309184999998
ACH-001354,0.22948474759
ACH-001367,-0.5716194169100001
ACH-001368,-0.11751474615900001
ACH-001374,0.0189265590125
ACH-001375,-0.0880872559942
ACH-001377,-0.0828487024986
ACH-001380,-0.151359399487
ACH-001391,-0.17153116252999998
ACH-001407,-0.213298178525
ACH-001408,0.13515111399399998
ACH-001413,-0.121364320759
ACH-001430,-0.397207707813
ACH-001431,-0.166466875401
ACH-001450,-0.362678852091
ACH-001496,-0.09716932256000001
ACH-001500,-0.299841461672
ACH-001521,-0.311264564513
ACH-001523,-0.0810737780989
ACH-001532,-0.0948757764733
ACH-001536,0.00190132496409
ACH-001550,-0.260494072018
ACH-001552,-0.236131396741
ACH-001554,-0.0941060340945
ACH-001645,-0.165206650908
ACH-001654,-0.132348028249
ACH-001715,-0.00906415055732
ACH-001735,-0.202803514295
ACH-001736,-0.114781055361
ACH-001737,-0.06375946445240001
ACH-001740,-0.0328038264706
ACH-001745,-0.0906300913283
ACH-001750,-0.232170317119
ACH-001765,-0.25482229593199995
ACH-001956,-0.08358109117819999
ACH-001957,-0.0172087742255
