,ANKEF1 (63926)
ACH-000004,-0.00581001392773
ACH-000007,0.0393985646424
ACH-000009,0.1464380517
ACH-000011,-0.0528614330081
ACH-000012,0.207357990353
ACH-000013,0.183978001106
ACH-000014,0.217925853354
ACH-000015,0.160645353401
ACH-000017,0.0945954540687
ACH-000018,0.151809874362
ACH-000019,-0.0335479590886
ACH-000021,0.202643688447
ACH-000022,0.125174460485
ACH-000025,0.300524945649
ACH-000028,0.126958965762
ACH-000030,0.07475262502669999
ACH-000035,-0.07527127344449999
ACH-000036,0.12412647484200001
ACH-000037,0.333292744348
ACH-000039,-0.0401850490395
ACH-000040,0.14966592551400001
ACH-000041,0.100127830495
ACH-000042,0.0572108224814
ACH-000045,0.047228431360599996
ACH-000047,0.0373684673628
ACH-000052,0.062253554502800006
ACH-000053,0.10495981622400001
ACH-000054,0.0448743151487
ACH-000055,0.17745195591
ACH-000060,0.016000496782500002
ACH-000067,0.0524516475488
ACH-000070,0.058108727474600004
ACH-000075,0.23523532247900003
ACH-000078,0.00601852311351
ACH-000082,0.095730748434
ACH-000085,-0.0212487290637
ACH-000086,0.0731977512116
ACH-000087,0.223553013365
ACH-000092,0.0920103141568
ACH-000095,0.12224435058599999
ACH-000097,-0.0316749916478
ACH-000098,0.0307798580969
ACH-000099,0.01901801746
ACH-000108,0.231571035594
ACH-000113,0.06851466736409999
ACH-000115,0.0339459298302
ACH-000116,0.218187791863
ACH-000118,0.13548731119100002
ACH-000120,0.09329879497719999
ACH-000123,0.0597246544905
ACH-000127,0.191687511866
ACH-000128,0.103411637892
ACH-000132,-0.00564531581941
ACH-000133,0.059583385704899995
ACH-000137,-0.10887353347300001
ACH-000138,0.11560988121400001
ACH-000142,0.22305686088399998
ACH-000143,0.09585182572010001
ACH-000146,0.110632670014
ACH-000148,0.20515106379599998
ACH-000150,0.0648074131145
ACH-000152,0.0371491373941
ACH-000153,0.018422006642700002
ACH-000159,0.0036416212661500003
ACH-000160,0.0788267478466
ACH-000163,0.23965179350699997
ACH-000167,0.120811709211
ACH-000168,0.134504085869
ACH-000169,0.018836952686
ACH-000178,0.019042064496799998
ACH-000182,0.150294810957
ACH-000183,0.28887503825
ACH-000188,0.203588383411
ACH-000189,-0.07532933311039999
ACH-000190,0.163686963528
ACH-000198,0.118841587279
ACH-000204,-0.11708539135
ACH-000206,0.314705865153
ACH-000207,0.161895343221
ACH-000211,0.218852744769
ACH-000215,0.114660105656
ACH-000221,0.203706586174
ACH-000222,0.0575519315692
ACH-000223,0.145309008927
ACH-000226,0.183251075554
ACH-000227,-0.0118331886405
ACH-000228,0.19732698318599998
ACH-000231,0.120674566235
ACH-000232,0.053222372370499996
ACH-000233,0.0609550182955
ACH-000234,0.322001958198
ACH-000235,0.136564653778
ACH-000237,0.105626514772
ACH-000238,0.032820548864599994
ACH-000243,0.09627219382300001
ACH-000244,0.261740419388
ACH-000246,0.07809995557810001
ACH-000248,0.153140052843
ACH-000250,0.139401974588
ACH-000251,0.215610171808
ACH-000253,0.148403333008
ACH-000255,0.0854026989438
ACH-000256,0.34939607302000003
ACH-000257,-0.276182320797
ACH-000258,0.160800816986
ACH-000259,0.0997288226671
ACH-000260,0.150669586908
ACH-000261,0.168144954269
ACH-000262,0.324496523253
ACH-000263,0.318054240493
ACH-000264,-0.118017755525
ACH-000265,-0.024795672673400004
ACH-000266,0.07906772639939999
ACH-000272,0.07090878372960001
ACH-000273,0.0488668811369
ACH-000274,0.08166420340760001
ACH-000277,0.0499119437819
ACH-000278,-0.01954800035
ACH-000279,0.186152169993
ACH-000280,0.081054145933
ACH-000281,0.162861884812
ACH-000288,0.143336668789
ACH-000291,0.153327045534
ACH-000293,0.31723262992400003
ACH-000294,-0.0817853490506
ACH-000295,0.18453874904
ACH-000296,-0.167919076945
ACH-000302,0.223344554252
ACH-000304,-0.055839454688
ACH-000307,0.0539701635303
ACH-000308,0.11439020306500002
ACH-000310,-0.007168867951359999
ACH-000311,0.14908598389699998
ACH-000312,0.0571017592006
ACH-000315,0.21232888666400002
ACH-000316,0.169204117571
ACH-000317,0.0554271139595
ACH-000318,0.185181778468
ACH-000319,0.10923933076400001
ACH-000320,0.103292307523
ACH-000322,-0.068143329424
ACH-000323,-0.0153132976395
ACH-000324,0.25149145471900003
ACH-000329,-0.012535422259
ACH-000330,0.410475749103
ACH-000331,0.0393373755781
ACH-000332,0.12186015813300001
ACH-000334,0.35597038859200003
ACH-000335,0.200602069718
ACH-000336,-0.000508712974783
ACH-000337,0.222174358899
ACH-000339,-0.140995552635
ACH-000341,0.199903665356
ACH-000348,0.022000324599700003
ACH-000350,-0.0166844433953
ACH-000352,-0.157354013638
ACH-000356,-0.0217672876497
ACH-000361,0.21304443206
ACH-000362,0.10031630244100001
ACH-000363,0.321634096764
ACH-000364,0.0350948564159
ACH-000365,0.129582981907
ACH-000366,0.133476169437
ACH-000368,0.05114681266440001
ACH-000374,0.286449722916
ACH-000375,0.11152249845000001
ACH-000376,0.0450832423233
ACH-000381,0.09836500264489999
ACH-000383,0.106614530596
ACH-000387,-0.0315844656219
ACH-000389,0.122618227293
ACH-000390,0.268287529322
ACH-000393,-0.111956959138
ACH-000395,0.135075494612
ACH-000397,-0.053131612845199995
ACH-000401,-0.0342788948005
ACH-000402,0.176480977956
ACH-000403,0.117252094868
ACH-000404,-0.0276657995359
ACH-000406,0.055659757090600004
ACH-000407,0.135740677251
ACH-000408,-0.05791214473180001
ACH-000410,-0.122635137007
ACH-000411,0.114673213671
ACH-000414,0.199045046624
ACH-000415,0.135811603277
ACH-000416,0.133637916029
ACH-000420,0.136696203006
ACH-000421,0.111445367616
ACH-000424,-0.132962137457
ACH-000425,0.22316384322399999
ACH-000426,-0.104188172511
ACH-000427,0.22765735587400002
ACH-000433,-0.0176919756554
ACH-000436,0.0830027044264
ACH-000444,-0.20782735207400002
ACH-000445,0.208360863226
ACH-000448,0.052147435639999996
ACH-000450,-0.048539724552499997
ACH-000452,0.0943742270529
ACH-000454,0.17756111689800003
ACH-000458,0.20000958836
ACH-000459,-0.0764980311817
ACH-000460,0.0243458435594
ACH-000461,-0.0482482144555
ACH-000463,-0.0241243055592
ACH-000464,0.463787500542
ACH-000466,0.0108154029123
ACH-000467,-0.0135008306926
ACH-000468,0.18823462766
ACH-000469,0.165500141553
ACH-000470,0.0124413310389
ACH-000471,0.0541994159559
ACH-000472,0.13887511234400002
ACH-000473,0.20157757297899997
ACH-000475,0.06495259233640001
ACH-000476,0.05219521991809999
ACH-000477,0.262872564822
ACH-000480,-0.00107342905715
ACH-000481,0.024033731482
ACH-000483,0.0929261817649
ACH-000484,-0.229993913829
ACH-000485,0.15049746295
ACH-000486,0.10754558702400001
ACH-000487,-0.012483747771299998
ACH-000488,0.12372825759600001
ACH-000490,-0.0139497115697
ACH-000491,-0.00775878580874
ACH-000495,0.33357049148
ACH-000496,-0.0356986712778
ACH-000499,0.18893482845600001
ACH-000500,-0.058140261401
ACH-000502,0.038698687729599994
ACH-000503,0.48967303211999996
ACH-000505,0.08958152700819999
ACH-000507,0.186683731364
ACH-000510,0.0768266409205
ACH-000511,0.07779671492489999
ACH-000512,-0.135080496452
ACH-000516,0.0806770575626
ACH-000517,0.0585994419919
ACH-000518,0.04410114280619999
ACH-000520,0.0341128640775
ACH-000521,-0.0614474259246
ACH-000522,0.0753894712848
ACH-000524,0.030647228682
ACH-000527,0.0739651843388
ACH-000528,0.005742670286560001
ACH-000537,0.00732194543829
ACH-000541,0.103388143493
ACH-000542,0.115084549016
ACH-000544,0.115257589409
ACH-000545,0.20846174022
ACH-000547,-0.146469535905
ACH-000548,0.0935437464758
ACH-000549,0.20219765760400002
ACH-000550,0.0614555044955
ACH-000552,0.18373422340999998
ACH-000556,0.176914408113
ACH-000557,-0.130909519896
ACH-000570,0.159567025793
ACH-000571,0.0603824095356
ACH-000573,-0.05649998662359999
ACH-000576,0.180446543327
ACH-000580,0.0647818373026
ACH-000584,0.09977967092430001
ACH-000585,0.22059697289299998
ACH-000588,0.185659316591
ACH-000589,0.0758811866704
ACH-000591,0.009771422979469998
ACH-000593,0.0871059219372
ACH-000600,0.20624964786400002
ACH-000601,0.136186499288
ACH-000604,0.217898375637
ACH-000605,-0.11330311132200001
ACH-000606,0.305187363517
ACH-000608,0.149281372787
ACH-000614,-0.00888506672024
ACH-000616,0.258741547189
ACH-000618,0.00585332952255
ACH-000619,0.0952064625578
ACH-000620,0.128635517717
ACH-000621,0.049057319946300006
ACH-000622,0.0687580325744
ACH-000623,0.031099719756200003
ACH-000624,0.09076062296880001
ACH-000627,-0.0259314321535
ACH-000630,0.16959432162799998
ACH-000632,0.202448659074
ACH-000633,0.18993755495700002
ACH-000637,0.213548722498
ACH-000638,0.256245884712
ACH-000646,0.11930074066
ACH-000647,0.0979217425543
ACH-000648,0.15533617143200001
ACH-000649,0.265402603021
ACH-000651,0.0604229709239
ACH-000652,-0.216209740498
ACH-000653,0.266095069582
ACH-000657,0.060891904180800004
ACH-000658,0.24587055603799998
ACH-000661,0.24739807266600003
ACH-000662,0.273943949706
ACH-000663,0.261083477322
ACH-000665,0.106534188696
ACH-000671,0.199220446166
ACH-000673,0.141938469013
ACH-000676,0.182492543888
ACH-000677,0.131111018179
ACH-000681,0.0739851240238
ACH-000682,0.169639920512
ACH-000683,0.0962451085281
ACH-000684,0.08455543840980001
ACH-000688,0.18342590735800002
ACH-000693,-0.030232556710599996
ACH-000694,0.0890005359947
ACH-000695,0.349631162442
ACH-000696,0.157803535265
ACH-000697,0.141891712127
ACH-000699,0.0383442630935
ACH-000701,0.15928269564300002
ACH-000706,0.0530080643805
ACH-000711,0.0466989635188
ACH-000713,-0.0212698164389
ACH-000714,0.15972679481
ACH-000718,-0.0249048017902
ACH-000720,0.0575124036123
ACH-000721,0.0819413360041
ACH-000724,0.17290570455200002
