,POLR2G (5436)
ACH-000468,-1.19020831775
ACH-000469,-1.19286608964
ACH-000470,-1.41290364435
ACH-000471,-1.35471198354
ACH-000472,-1.3136341278700001
ACH-000473,-1.15598046898
ACH-000475,-1.34319147188
ACH-000476,-1.10141743661
ACH-000477,-1.00847213068
ACH-000480,-1.20375307956
ACH-000481,-1.53506839764
ACH-000483,-1.42728128185
ACH-000484,-1.6535440078299999
ACH-000485,-0.945318909504
ACH-000486,-1.21668741621
ACH-000487,-1.24132839061
ACH-000488,-1.07613234458
ACH-000490,-1.21773737287
ACH-000491,-1.3431774420299998
ACH-000495,-1.12575989091
ACH-000496,-1.17297485075
ACH-000499,-0.962687337541
ACH-000500,-1.3996473026499998
ACH-000502,-1.12972265755
ACH-000503,-0.771040274327
ACH-000505,-1.3566817084600002
ACH-000507,-1.0710287424
ACH-000510,-1.0498584960100001
ACH-000511,-1.1763660412899999
ACH-000512,-1.59542710407
ACH-000516,-1.33420302953
ACH-000517,-1.50122903141
ACH-000518,-1.16547964769
ACH-000520,-1.44484453761
ACH-000521,-1.03907380106
ACH-000522,-1.26365035141
ACH-000524,-1.26812471814
ACH-000527,-1.1591001702500001
ACH-000528,-1.01309251455
ACH-000537,-1.27023488875
ACH-000541,-0.937344841543
ACH-000542,-1.2282349085100002
ACH-000544,-1.19504712915
ACH-000545,-1.0560089612
ACH-000547,-1.17031669034
ACH-000548,-1.3500541542500002
ACH-000549,-1.32136913121
ACH-000550,-1.228700095
ACH-000552,-1.28171951484
ACH-000556,-1.42813578254
ACH-000557,-1.3059292758299998
ACH-000570,-1.2141168593
ACH-000571,-1.25876892646
ACH-000573,-0.9503355535119999
ACH-000576,-0.838152022164
ACH-000580,-0.937864149338
ACH-000584,-1.02077484414
ACH-000585,-1.05567484376
ACH-000588,-1.08915139556
ACH-000589,-1.24975486016
ACH-000591,-1.25891379724
ACH-000593,-1.13700864198
ACH-000600,-1.1308331833399998
ACH-000601,-1.2126964474600002
ACH-000604,-0.874385241986
ACH-000605,-1.28280097707
ACH-000606,-1.03628217794
ACH-000608,-1.3701458815600003
ACH-000614,-1.10727356747
ACH-000616,-0.990389700631
ACH-000618,-1.117906327
ACH-000619,-1.17995290682
ACH-000620,-1.09960965609
ACH-000621,-1.27906398704
ACH-000622,-0.956233126903
ACH-000623,-1.1027668356
ACH-000624,-1.43479257662
ACH-000627,-1.2043385115799998
ACH-000630,-0.934711207404
ACH-000632,-1.16270957673
ACH-000633,-1.34013180562
ACH-000637,-1.00027541241
ACH-000638,-1.20415045484
ACH-000646,-1.33028316636
ACH-000647,-1.59613216322
ACH-000648,-0.84382791127
ACH-000649,-1.2228402252
ACH-000651,-0.953979469339
ACH-000652,-1.43643513236
ACH-000653,-1.38976499042
ACH-000657,-1.05757145034
ACH-000658,-0.9915748757539999
ACH-000661,-1.15077037558
ACH-000662,-1.3401178061799999
ACH-000663,-1.0805453447700002
ACH-000665,-1.24901520891
ACH-000671,-1.3968765335799997
ACH-000673,-1.01117298409
ACH-000676,-0.885817429427
ACH-000677,-1.13293718896
ACH-000681,-0.9142623527789999
ACH-000682,-0.909857016084
ACH-000683,-1.1958523403599999
ACH-000684,-0.991954060037
ACH-000688,-1.17985599786
ACH-000693,-1.1093517835100002
ACH-000694,-0.954670920201
ACH-000695,-1.28911754956
ACH-000696,-1.21156047911
ACH-000697,-1.32373803466
ACH-000699,-0.7966000489949999
ACH-000701,-1.5605039711200002
ACH-000706,-0.9478714137180001
ACH-000711,-1.2322501215600001
ACH-000713,-1.2439430614700002
ACH-000714,-1.53090675257
ACH-000718,-1.4155442893799999
ACH-000720,-1.39647516226
ACH-000721,-1.24103425847
ACH-000724,-1.28106378565
ACH-000725,-1.4031577571899998
ACH-000732,-1.0878862999299999
ACH-000734,-1.04868324236
ACH-000735,-0.9706725063349999
ACH-000736,-1.42508723225
ACH-000738,-1.15543316172
ACH-000746,-1.22430595575
ACH-000747,-1.1399676836700001
ACH-000748,-1.08432125569
ACH-000753,-0.881248635319
ACH-000756,-1.33950643801
ACH-000757,-1.37412472164
ACH-000758,-1.1855500617
ACH-000760,-1.27966306903
ACH-000763,-1.43800360587
ACH-000764,-1.42099500716
ACH-000765,-1.21982384477
ACH-000766,-1.19721844283
ACH-000767,-1.25815114888
ACH-000768,-1.28213837027
ACH-000769,-1.27282820304
ACH-000770,-1.2234387846700001
ACH-000771,-0.9900062667030001
ACH-000773,-1.3481845583899998
ACH-000776,-1.0084805735200002
ACH-000777,-1.13143751173
ACH-000778,-1.0100574275399998
ACH-000781,-1.25320709881
ACH-000782,-1.0893223719299998
ACH-000783,-1.7288427177599999
ACH-000784,-1.1267016973700001
ACH-000785,-1.4389575114300002
ACH-000787,-0.926533662363
ACH-000788,-1.2155830202700002
ACH-000791,-1.39337626143
ACH-000792,-1.22421386781
ACH-000794,-1.09807759729
ACH-000796,-1.20188127684
ACH-000799,-1.15244757475
ACH-000800,-0.910914071375
ACH-000802,-1.11376496533
ACH-000804,-1.1072387890000002
ACH-000805,-1.13567108809
ACH-000809,-1.2819081326200001
ACH-000810,-1.09980123955
ACH-000811,-1.02254777986
ACH-000817,-1.3020196867899998
ACH-000819,-1.3515334129799998
ACH-000820,-1.14929522817
ACH-000821,-1.16387593088
ACH-000822,-1.2637373779799999
ACH-000823,-1.14541337483
ACH-000824,-1.39126051631
ACH-000827,-1.10489840161
ACH-000829,-1.3287989962200002
ACH-000831,-1.1344554307299999
ACH-000832,-1.27017263244
ACH-000833,-1.22863932264
ACH-000834,-1.08737780894
ACH-000835,-0.995077636882
ACH-000836,-0.6530070265919999
ACH-000837,-0.940551956323
ACH-000838,-1.51717742818
ACH-000839,-1.30605155777
ACH-000840,-1.27187140176
ACH-000841,-1.21961038082
ACH-000843,-1.11122289471
ACH-000846,-1.42502352823
ACH-000847,-1.06059082229
ACH-000848,-1.36383381087
ACH-000849,-1.2197811747299998
ACH-000851,-1.34905203512
ACH-000855,-0.818557657903
ACH-000856,-1.1121887365799998
ACH-000858,-1.34859442225
ACH-000859,-1.3873245002599999
ACH-000861,-1.13928794586
ACH-000862,-1.20554358928
ACH-000865,-1.3292877853899998
ACH-000866,-1.2088887397399999
ACH-000867,-1.4440204326
ACH-000869,-1.2380669032
ACH-000872,-1.1971691012299999
ACH-000873,-1.16640382397
ACH-000876,-1.17727274747
ACH-000878,-1.16542566933
ACH-000880,-1.1100937510700002
ACH-000881,-0.990362774099
ACH-000882,-1.0523528548999999
ACH-000884,-0.977930088752
ACH-000885,-1.0312189893400001
ACH-000887,-1.2110263375900001
ACH-000888,-1.4998381531799998
ACH-000889,-0.893748788216
ACH-000890,-1.1144738652700001
ACH-000896,-1.29916559959
ACH-000898,-1.4681254056
ACH-000900,-1.2901044642100001
ACH-000901,-0.953266954937
ACH-000905,-1.20792116389
ACH-000906,-1.1701993449099999
ACH-000907,-1.18530223311
ACH-000910,-1.1629036458600002
ACH-000911,-1.11192251339
ACH-000912,-1.0596493945799998
ACH-000913,-0.9416747018899999
ACH-000915,-1.1331095143899999
ACH-000916,-0.86693351912
ACH-000917,-0.961590690703
ACH-000921,-1.13244893559
ACH-000924,-1.06709925655
ACH-000926,-1.22196450496
ACH-000928,-1.26607665501
ACH-000929,-1.04335369101
ACH-000932,-1.27935969643
ACH-000935,-0.936921447314
ACH-000936,-1.24584358799
ACH-000937,-1.28748686179
ACH-000938,-0.993868811214
ACH-000939,-0.655091486699
ACH-000941,-1.01877393566
ACH-000943,-1.07473099865
ACH-000946,-1.0501766609299998
ACH-000947,-1.0584119369299998
ACH-000948,-1.14357336651
ACH-000950,-0.975830410535
ACH-000953,-1.37598156481
ACH-000957,-1.07306233033
ACH-000958,-1.36741881305
ACH-000960,-1.16116297407
ACH-000963,-1.2230995601
ACH-000968,-1.01549052642
ACH-000969,-1.21847140426
ACH-000973,-1.2974099267
ACH-000974,-1.26991462749
ACH-000975,-1.2225281726700001
ACH-000976,-1.08252694397
ACH-000978,-0.894418113918
ACH-000980,-1.08905772184
ACH-000984,-1.22459692102
ACH-000986,-1.10585046616
ACH-000988,-0.956549359929
ACH-000993,-1.22580878172
ACH-000994,-1.08499288181
ACH-000996,-1.39520411097
ACH-001001,-1.23050923088
ACH-001020,-0.775641945071
ACH-001028,-1.29528879501
ACH-001031,-1.02956629184
ACH-001038,-1.00314718158
ACH-001048,-1.0022008802700002
ACH-001050,-1.16336922792
ACH-001053,-1.16716705433
ACH-001054,-1.0201806043000001
ACH-001061,-0.901109118466
ACH-001067,-1.2068638733100001
ACH-001075,-1.09781606562
ACH-001096,-0.952173186443
ACH-001128,-0.437678407271
ACH-001134,-1.13421842929
ACH-001151,-1.1629076521100001
ACH-001163,-0.957875556629
ACH-001164,-1.18795039569
ACH-001173,-1.06694152479
ACH-001183,-1.2221735782799998
ACH-001184,-1.02844420042
ACH-001190,-1.5174379123700001
ACH-001192,-1.0292196568
ACH-001193,-1.51408546895
ACH-001196,-1.03784981375
ACH-001197,-0.908268408336
ACH-001205,-1.24940487764
ACH-001211,-0.996317035459
ACH-001212,-1.28880510821
ACH-001228,-1.36195786
ACH-001232,-0.952694510845
ACH-001239,-1.12292878074
ACH-001274,-1.25345167658
ACH-001275,-1.31749244506
ACH-001277,-1.0900464028599999
ACH-001278,-1.1428415856799998
ACH-001280,-1.04626476422
ACH-001283,-1.1115011122299998
ACH-001289,-1.20315835366
ACH-001295,-1.15988305335
ACH-001300,-1.2181613737299999
ACH-001301,-1.1659763184899998
ACH-001302,-1.2984653745999999
ACH-001303,-1.71999532283
ACH-001306,-1.29269181153
ACH-001318,-1.15385815489
ACH-001322,-1.33191900839
ACH-001328,-1.10434950963
ACH-001332,-1.16171334343
ACH-001333,-0.989991973879
ACH-001336,-1.28488079385
ACH-001340,-1.1594218429
ACH-001346,-1.03129048761
ACH-001353,-1.22630647619
ACH-001354,-1.28400067966
ACH-001367,-1.01941912505
ACH-001368,-1.18225364916
ACH-001374,-1.5989700545299999
ACH-001375,-1.3669634582899999
ACH-001377,-1.11827574644
ACH-001380,-1.0054410953200001
ACH-001391,-1.64078419214
ACH-001407,-1.09520858191
ACH-001408,-1.30457919188
ACH-001413,-1.07608567751
ACH-001430,-1.26422162965
ACH-001431,-1.07808546114
ACH-001450,-1.1512089478
ACH-001496,-0.673021596726
ACH-001500,-1.1103287804000002
ACH-001521,-1.4215072723500002
ACH-001523,-0.928304928486
ACH-001532,-1.14864066381
ACH-001536,-0.9992606586409999
ACH-001550,-0.80301624332
ACH-001552,-1.2395375402600002
ACH-001554,-1.18634487731
ACH-001645,-1.41051872866
ACH-001654,-0.9921282649330001
ACH-001715,-1.2335855753799998
ACH-001735,-1.26612219683
ACH-001736,-1.15964884092
ACH-001737,-1.6888991947499998
ACH-001740,-0.870068963021
ACH-001745,-1.0051262678200001
ACH-001750,-0.9506499061679999
ACH-001765,-1.38795113421
ACH-001956,-0.968880824506
ACH-001957,-0.941964638754
