,KDELR3 (11015)
ACH-000004,0.10376632854000001
ACH-000007,-0.0840375988992
ACH-000009,-0.215390612909
ACH-000011,-0.134724578716
ACH-000012,-0.153204364972
ACH-000013,-0.185188532899
ACH-000014,-0.0813295803638
ACH-000015,-0.243160837286
ACH-000017,-0.226404530055
ACH-000018,-0.0904648485032
ACH-000019,-0.12268566533099999
ACH-000021,-0.19128091827100002
ACH-000022,-0.299322032751
ACH-000025,-0.22371134681699997
ACH-000028,-0.25757619
ACH-000030,-0.216236611579
ACH-000035,-0.317273722863
ACH-000036,0.011507915260999998
ACH-000037,-0.185996399131
ACH-000039,0.155000207641
ACH-000040,-0.0850988749595
ACH-000041,-0.176906843543
ACH-000042,-0.31436960450999996
ACH-000045,0.005916989953760001
ACH-000047,-0.191241729578
ACH-000052,-0.133877868469
ACH-000053,-0.172257052812
ACH-000054,-0.108227298021
ACH-000055,-0.17294296993
ACH-000060,-0.235575896024
ACH-000067,-0.14346268708499998
ACH-000070,0.0404486408692
ACH-000075,-0.332294123866
ACH-000078,-0.12330828999299999
ACH-000082,-0.0620604746614
ACH-000085,-0.17260850596900001
ACH-000086,0.0167433448422
ACH-000087,0.08743337309530001
ACH-000092,-0.141964475624
ACH-000095,-0.03538950608
ACH-000097,-0.0984376243425
ACH-000098,0.0203722352168
ACH-000099,-0.1961439639
ACH-000108,-0.11587454699100001
ACH-000113,-0.0690471951613
ACH-000115,-0.163671908828
ACH-000116,-0.095137753459
ACH-000118,-0.159253797905
ACH-000120,-0.17158695157200002
ACH-000123,-0.130796490505
ACH-000127,-0.0812706040919
ACH-000128,0.08758050717150001
ACH-000132,-0.23368729065000002
ACH-000133,-0.122346625931
ACH-000137,-0.20817350643899998
ACH-000138,-0.00571769836823
ACH-000142,-0.187076681757
ACH-000143,-0.122994977099
ACH-000146,-0.203487543331
ACH-000148,0.00439008875967
ACH-000150,0.11190767761199999
ACH-000152,0.0483415210974
ACH-000153,0.07566068445100001
ACH-000159,-0.00807743129859
ACH-000160,-0.144757710291
ACH-000163,0.0020471755585499997
ACH-000167,-0.332011990905
ACH-000168,0.108551127227
ACH-000169,-0.152231539154
ACH-000178,-0.0999620763259
ACH-000182,-0.073941540762
ACH-000183,-0.08576787864430001
ACH-000188,0.04948384312680001
ACH-000189,-0.20971738501200002
ACH-000190,-0.203632834397
ACH-000198,-0.0659461389338
ACH-000204,-0.301945338021
ACH-000206,0.0851571182954
ACH-000207,-0.244433591202
ACH-000211,-0.07114799020389999
ACH-000215,-0.17344485224599998
ACH-000221,-0.351057102358
ACH-000222,-0.198186278014
ACH-000223,-0.040857260920800005
ACH-000226,0.04754280938080001
ACH-000227,0.009597532760399999
ACH-000228,-0.181496659981
ACH-000231,-0.23200849852699998
ACH-000232,-0.139037063316
ACH-000233,0.0721537100718
ACH-000234,0.0299874054248
ACH-000235,-0.129447804878
ACH-000237,-0.07110607484569999
ACH-000238,-0.18393180283799998
ACH-000243,-0.231451798303
ACH-000244,-0.0541640676643
ACH-000246,-0.0425411164652
ACH-000248,-0.050025873952099995
ACH-000250,-0.125752544542
ACH-000251,0.187971669036
ACH-000253,0.0597395020576
ACH-000255,-0.14585778577
ACH-000256,-0.315932799596
ACH-000257,-0.07115721523389999
ACH-000258,-0.180958815619
ACH-000259,-0.09422159364339999
ACH-000260,-0.0707101864243
ACH-000261,-0.168232153798
ACH-000262,0.128241019404
ACH-000263,-0.230410661128
ACH-000264,-0.224064961859
ACH-000265,-0.160505418029
ACH-000266,-0.16908588199299998
ACH-000272,-0.08242613690660001
ACH-000273,0.013964440937600001
ACH-000274,-0.0741493544881
ACH-000277,-0.0605381522344
ACH-000278,-0.153207702656
ACH-000279,-0.129534078715
ACH-000280,-0.008303009945359999
ACH-000281,-0.251237830256
ACH-000288,-0.13816412444
ACH-000291,-0.196852573604
ACH-000293,-0.16211627456900002
ACH-000294,-0.07472033059389999
ACH-000295,-0.308048327961
ACH-000296,-0.24385178902899998
ACH-000302,-0.118545076654
ACH-000304,-0.00477136326512
ACH-000307,-0.10207109964700001
ACH-000308,-0.10278703318299999
ACH-000310,-0.20654225020599998
ACH-000311,-0.25656529758200003
ACH-000312,-0.07703103404339999
ACH-000315,-0.20298648120999999
ACH-000316,-0.238319680048
ACH-000317,-0.113167071543
ACH-000318,-0.08359231626939999
ACH-000319,-0.21157497580600002
ACH-000320,-0.15450908418099998
ACH-000322,-0.22609430111099998
ACH-000323,-0.149085864162
ACH-000324,-0.144666966707
ACH-000329,0.137900969623
ACH-000330,-0.0734888763242
ACH-000331,0.0458336600486
ACH-000332,-0.17082597795
ACH-000334,0.263648023497
ACH-000335,0.0235509008855
ACH-000336,-0.27333077171
ACH-000337,-0.19086872177
ACH-000339,-0.044764364540200004
ACH-000341,-0.15841887792
ACH-000348,0.0255035589642
ACH-000350,-0.11239718216399999
ACH-000352,-0.029324966266400004
ACH-000356,-0.09636786539589999
ACH-000361,-0.30898869346200003
ACH-000362,-0.08261592510889999
ACH-000363,-0.180674280878
