,TEAD4 (7004)
ACH-000004,-0.36178438784500005
ACH-000007,-0.300865312836
ACH-000009,-0.725344201301
ACH-000011,-0.530164987612
ACH-000012,-0.113309801943
ACH-000013,-0.175367474908
ACH-000014,-0.33862297147799997
ACH-000015,-0.337878890095
ACH-000017,-1.00424727109
ACH-000018,-0.532562105397
ACH-000019,-0.10907850796499999
ACH-000021,-0.366713449971
ACH-000022,-0.29901860336999997
ACH-000025,-0.405060665497
ACH-000028,-0.33886881602700003
ACH-000030,-0.569524963028
ACH-000035,-0.326393415212
ACH-000036,-0.36766189195
ACH-000037,-0.42528463817900003
ACH-000039,-0.279308960828
ACH-000040,-0.46107253885300004
ACH-000041,-0.606631292126
ACH-000042,-0.165683613323
ACH-000045,-0.39023235879600005
ACH-000047,-0.61013611057
ACH-000052,-0.531580927214
ACH-000053,-0.274962364435
ACH-000054,-0.5117053602970001
ACH-000055,-0.0896590636634
ACH-000060,-0.541721532536
ACH-000067,-0.387839427981
ACH-000070,-0.427498874442
ACH-000075,-0.26382485347600004
ACH-000078,-0.347386846824
ACH-000082,-0.25150778520100003
ACH-000085,-0.6768596984499999
ACH-000086,-0.763185216919
ACH-000087,-0.6988404356739999
ACH-000092,-0.37110620959
ACH-000095,-0.437745401122
ACH-000097,-0.461810084204
ACH-000098,-0.38573163837499996
ACH-000099,-0.265082094733
ACH-000108,-0.572360230235
ACH-000113,-0.35382001636200006
ACH-000115,-0.232479753045
ACH-000116,-0.443814259072
ACH-000118,-0.251842551086
ACH-000120,-0.31217645369
ACH-000123,-0.459185731928
ACH-000127,-0.29849592281599996
ACH-000128,-0.601803483228
ACH-000132,-0.691654033338
ACH-000133,-0.35621879972900006
ACH-000137,-0.290879019999
ACH-000138,-0.551086213948
ACH-000142,-0.573540678934
ACH-000143,-0.43616137838299995
ACH-000146,-0.22685354479000003
ACH-000148,-0.359629374216
ACH-000150,-0.532016149522
ACH-000152,-0.466701657165
ACH-000153,-0.46937710686800005
ACH-000159,-0.560362652574
ACH-000160,-0.241613720737
ACH-000163,-0.278596465319
ACH-000167,-0.36621917901699996
ACH-000168,-0.454161589146
ACH-000169,-0.336774767742
ACH-000178,-0.361659290325
ACH-000182,-0.279028637672
ACH-000183,-0.274148303177
ACH-000188,-0.312421270737
ACH-000189,0.010796194880299998
ACH-000190,-0.10956315545800001
ACH-000198,-0.403919784435
ACH-000204,-0.161755461578
ACH-000206,-0.339486340017
ACH-000207,-0.68334345021
ACH-000211,-0.431207419479
ACH-000215,-0.572570957666
ACH-000221,-0.278828175242
ACH-000222,-0.420428428366
ACH-000223,-0.6669224044650001
ACH-000226,-0.405499333057
ACH-000227,-0.636103156286
ACH-000228,-0.317204854277
ACH-000231,-0.352921710646
ACH-000232,-0.44420269081299996
ACH-000233,-0.375744537817
ACH-000234,-0.510349139684
ACH-000235,-0.479657500212
ACH-000237,-0.52785101509
ACH-000238,-0.468969892028
ACH-000243,-0.31383638027399996
ACH-000244,-0.305834574851
ACH-000246,-0.317561817673
ACH-000248,-0.841776715642
ACH-000250,-0.572415497385
ACH-000251,-0.435694513659
ACH-000253,-0.45701952569300003
ACH-000255,-0.179641497434
ACH-000256,-0.735504664109
ACH-000257,-0.22357480572500002
ACH-000258,-0.503651292214
ACH-000259,-0.38160853365599995
ACH-000260,-0.31186205798300004
ACH-000261,-0.40802733007700004
ACH-000262,-0.520682810045
ACH-000263,-0.398896497396
ACH-000264,-0.410437781168
ACH-000265,-0.22374198157800002
ACH-000266,-0.39208377859099997
ACH-000272,-0.45617099954400003
ACH-000273,-0.537364671295
ACH-000274,-0.440176149475
ACH-000277,-0.366462256192
ACH-000278,-0.330523918323
ACH-000279,-0.498822200806
ACH-000280,-0.249531037929
ACH-000281,-0.463392243063
ACH-000288,-0.471590823256
ACH-000291,-0.40360500780599995
ACH-000293,-0.691517243041
ACH-000294,-0.117707629889
ACH-000295,-0.6185609090349999
ACH-000296,-0.39254047844400003
ACH-000302,-0.426842591417
ACH-000304,-0.5247735789119999
ACH-000307,-0.542621622751
ACH-000308,-0.46250938846
ACH-000310,-0.384767822393
ACH-000311,-0.39523400971199996
ACH-000312,-0.44846967488999995
ACH-000315,-0.34337875910800003
ACH-000316,-0.572261421174
ACH-000317,-0.0672310978456
ACH-000318,-0.280825607346
ACH-000319,-0.40589033185900003
ACH-000320,-0.457269211682
ACH-000322,-0.384715517813
ACH-000323,-0.165052789941
ACH-000324,-0.474471208327
ACH-000329,-0.36872515483400004
ACH-000330,-0.44103814795400004
ACH-000331,-0.467049305691
ACH-000332,-0.580358272768
ACH-000334,-0.184447352564
ACH-000335,-0.884189863847
ACH-000336,-0.308179716386
ACH-000337,-0.115131516061
ACH-000339,-0.377573767421
ACH-000341,-0.481967577998
ACH-000348,-0.277675782925
ACH-000350,-0.34595960661499997
ACH-000352,-0.525751640946
ACH-000356,-0.101023011436
ACH-000361,-0.612670933616
ACH-000362,-0.10401647644999999
ACH-000363,-0.414647468091
ACH-000364,-0.34267294001500004
ACH-000365,-0.219378292293
ACH-000366,-0.494388726332
ACH-000368,-0.405121303869
ACH-000374,-0.320279539831
ACH-000375,-0.46673728152099997
ACH-000376,-0.371129644928
ACH-000381,-0.495719824533
ACH-000383,-0.512438387526
ACH-000387,-0.27712892851599996
ACH-000389,-0.496641901666
ACH-000390,-0.330177696075
ACH-000393,-0.323617248237
ACH-000395,-0.547601780678
ACH-000397,-0.283179584296
ACH-000401,-0.48739879891099996
ACH-000402,-0.555249008492
ACH-000403,-0.475378786523
ACH-000404,-0.5099112184269999
ACH-000406,-0.313928442035
ACH-000407,-0.36610866818899995
ACH-000408,-0.654683404421
ACH-000410,-0.309413305092
ACH-000411,-0.491357349868
ACH-000414,-0.434316464585
ACH-000415,-0.07513844290260001
ACH-000416,-0.33900390048600004
ACH-000420,-0.609231778009
ACH-000421,-0.48304345716499997
ACH-000424,-0.12840696231899998
ACH-000425,-0.31316955106100003
ACH-000426,-0.13389380625999997
ACH-000427,-0.329228075398
ACH-000433,-0.455205028789
ACH-000436,-0.356249641705
ACH-000444,-0.39330028685400004
ACH-000445,-0.526290683592
ACH-000448,-0.21908888493700002
ACH-000450,-0.5293083566
ACH-000452,-0.436111508366
ACH-000454,-0.6199633889239999
ACH-000458,-0.439925784976
ACH-000459,-0.0629847580445
ACH-000460,-0.394541415489
ACH-000461,-0.46466955473099997
ACH-000463,-0.421382767949
ACH-000464,-0.597744591831
ACH-000466,-0.6148716822160001
ACH-000467,-0.413714646893
ACH-000468,-0.690963439968
ACH-000469,-0.465415222141
ACH-000470,-0.49099541194300006
ACH-000471,-0.5855388960369999
ACH-000472,-0.37318483619900006
ACH-000473,-0.0657699179065
ACH-000475,-0.43706098197300003
