,SFXN5 (94097)
ACH-000004,0.0032696488903099998
ACH-000007,0.0146601162001
ACH-000009,-0.08568590943080001
ACH-000011,-0.18424698180799998
ACH-000012,-0.184474298348
ACH-000013,-0.141120744145
ACH-000014,-0.380200472279
ACH-000015,-0.151863718879
ACH-000017,-0.09714055889550001
ACH-000018,-0.040361202432400003
ACH-000019,-0.33806152705700004
ACH-000021,-0.144827930563
ACH-000022,-0.046378451574900004
ACH-000025,-0.0100892536344
ACH-000028,-0.21936430372699997
ACH-000030,-0.127803557175
ACH-000035,-0.27657707968899997
ACH-000036,0.008869216696669999
ACH-000037,-0.0790834554309
ACH-000039,-0.191695567328
ACH-000040,-0.34381844274800005
ACH-000041,-0.0981326258469
ACH-000042,-0.0922256938426
ACH-000045,-0.136411741604
ACH-000047,-0.114460490414
ACH-000052,-0.125740500852
ACH-000053,-0.163735336298
ACH-000054,-0.281340876842
ACH-000055,-0.386032599348
ACH-000060,-0.14518649362400002
ACH-000067,-0.0980118807054
ACH-000070,0.00186678462971
ACH-000075,-0.0645899992064
ACH-000078,-0.19307614557100003
ACH-000082,-0.060998064276099995
ACH-000085,0.0122428372961
ACH-000086,-0.186492532406
ACH-000087,-0.23644445311999998
ACH-000092,-0.17802574653900002
ACH-000095,-0.185335509419
ACH-000097,-0.125629601675
ACH-000098,-0.208871879284
ACH-000099,-0.18162337646600002
ACH-000108,-0.0342843928115
ACH-000113,-0.196004908031
ACH-000115,0.104150877469
ACH-000116,-0.15191214827
ACH-000118,-0.161296427216
ACH-000120,-0.190810036943
ACH-000123,-0.12074468593599999
ACH-000127,-0.15346597826
ACH-000128,-0.09302289846650001
ACH-000132,-0.15579505511800001
ACH-000133,-0.16897868455899998
ACH-000137,-0.159049349742
ACH-000138,-0.09656404659019999
ACH-000142,-0.185741604049
ACH-000143,0.167174410614
ACH-000146,-0.199186052123
ACH-000148,0.0418626123622
ACH-000150,-0.0121283553924
ACH-000152,-0.175967863067
ACH-000153,-0.0174629434083
ACH-000159,-0.188310853245
ACH-000160,-0.17959878056200002
ACH-000163,0.115995658355
ACH-000167,-0.291631998738
ACH-000168,-0.143470644903
ACH-000169,-0.10268266225299999
ACH-000178,-0.0511814220364
ACH-000182,-0.182192627025
ACH-000183,-0.0763232423048
ACH-000188,-0.282141196893
ACH-000189,0.234838584843
ACH-000190,-0.257457268257
ACH-000198,-0.04970256099880001
ACH-000204,-0.0637300827248
ACH-000206,0.0629874374201
ACH-000207,-0.0502783361824
ACH-000211,-0.09464196124610001
ACH-000215,-0.11574589834799999
ACH-000221,-0.0352210416193
ACH-000222,-0.229421254522
ACH-000223,-0.151310414695
ACH-000226,-0.27665981262600003
ACH-000227,0.052309694882
ACH-000228,-0.149189637924
ACH-000231,-0.16702649739800002
ACH-000232,-0.118163321583
ACH-000233,-0.10432097365800001
ACH-000234,-0.407512639538
ACH-000235,-0.09693378502569999
ACH-000237,-0.20219503735
ACH-000238,-0.036389986597400004
ACH-000243,-0.211736734049
ACH-000244,-0.238514572834
ACH-000246,-0.141137810244
ACH-000248,-0.15960698817500002
ACH-000250,-0.0885043185963
ACH-000251,-0.25157164230900003
ACH-000253,-0.142307119895
