,HPX (3263)
ACH-000004,0.180957480596
ACH-000007,-0.020313306243099998
ACH-000009,0.022247939463400004
ACH-000011,0.108318415953
ACH-000012,0.0175695599568
ACH-000013,0.012594991909799999
ACH-000014,-0.16358046758199998
ACH-000015,-0.0015838453927
ACH-000017,0.18822515856199998
ACH-000018,-0.248249631446
ACH-000019,0.25087041937
ACH-000021,-0.050239912943
ACH-000022,0.121508878668
ACH-000025,0.0157178085738
ACH-000028,0.114287018519
ACH-000030,-0.143359060299
ACH-000035,-0.052801600497500004
ACH-000036,0.10206186505300001
ACH-000037,0.058595067345500004
ACH-000039,-0.0789668552684
ACH-000040,0.0710321185426
ACH-000041,-0.033852707136
ACH-000042,-0.0331876710475
ACH-000045,0.10008315323799999
ACH-000047,0.09472076808260001
ACH-000052,0.0368837530874
ACH-000053,0.017320170754099997
ACH-000054,0.062497667626700004
ACH-000055,-0.175058362331
ACH-000060,0.0352298891415
ACH-000067,0.04839858394180001
ACH-000070,0.05770006205659999
ACH-000075,0.025936698295400004
ACH-000078,0.0722077886052
ACH-000082,0.149444643982
ACH-000085,0.219104263258
ACH-000086,0.049919621309000003
ACH-000087,0.051014599297599994
ACH-000092,0.0843888493515
ACH-000095,0.0763987625175
ACH-000097,0.02894836325
ACH-000098,0.032775010361500004
ACH-000099,-0.0295592814433
ACH-000108,-0.0707597329362
ACH-000113,0.0009394003194060001
ACH-000115,-0.0772442703822
ACH-000116,0.076844767045
ACH-000118,0.0774950809991
ACH-000120,0.0512724398503
ACH-000123,0.126214447655
ACH-000127,-0.0599522750446
ACH-000128,0.172068313755
ACH-000132,-0.0679200087643
ACH-000133,0.0386629678406
ACH-000137,0.11713809038300001
ACH-000138,-0.154285472126
ACH-000142,0.17315750439599997
ACH-000143,0.199927067756
ACH-000146,0.00766203192636
ACH-000148,0.0748662820862
ACH-000150,-0.0732093901506
ACH-000152,0.000935951285393
ACH-000153,0.20619944219099998
ACH-000159,-0.00556005500937
ACH-000160,0.07644612243210001
ACH-000163,3.31970681286e-05
ACH-000167,-0.08746586007729999
ACH-000168,0.08068319965239999
ACH-000169,0.0923745138274
ACH-000178,-0.102009927654
ACH-000182,-0.0316896476725
ACH-000183,-0.028648347294400005
ACH-000188,0.0846368348745
ACH-000189,-0.173536983128
ACH-000190,-0.10969106841399999
ACH-000198,0.07308669228589999
ACH-000204,0.0323711038322
ACH-000206,-0.0037922124115199996
ACH-000207,0.216793005398
ACH-000211,0.10931446918299999
ACH-000215,-0.041325538761
ACH-000221,-0.0208902200138
ACH-000222,0.242728863539
ACH-000223,0.0850676328926
ACH-000226,0.108784604352
ACH-000227,0.105352371167
ACH-000228,0.177184881478
ACH-000231,0.0909087489392
ACH-000232,-0.0234845996324
ACH-000233,0.15142155852800002
ACH-000234,0.155420209385
ACH-000235,0.041525212870900004
ACH-000237,-0.0770991515078
ACH-000238,0.0652383283693
ACH-000243,0.10996449644400001
ACH-000244,-0.0186698927483
ACH-000246,0.103613400797
