,STXBP5L (9515)
ACH-000317,-0.157028281755
ACH-000318,0.0702877999692
ACH-000319,-0.184990483742
ACH-000320,-0.136739975995
ACH-000322,0.133049192202
ACH-000323,-0.228845554505
ACH-000324,-0.022909749779500003
ACH-000329,-0.010504157805299999
ACH-000330,-0.286786906377
ACH-000331,-0.08050013610000001
ACH-000332,-0.107081704121
ACH-000334,0.145424573212
ACH-000335,-0.050385311726699994
ACH-000336,0.231589375136
ACH-000337,0.0344772039262
ACH-000339,-0.20911267818799997
ACH-000341,-0.291702103039
ACH-000348,-0.09968266631660001
ACH-000350,-0.0488759970811
ACH-000352,-0.155686051736
ACH-000356,-0.159804552271
ACH-000361,-0.0902289256805
ACH-000362,0.01523404729
ACH-000363,-0.10068294440400001
ACH-000364,-0.18411394479499998
ACH-000365,-0.160354485743
ACH-000366,0.0160733498801
ACH-000368,-0.19335094585299997
ACH-000374,0.0411088278845
ACH-000375,-0.337013863994
ACH-000376,-0.00135051955403
ACH-000381,0.0373505251757
ACH-000383,-0.137392901249
ACH-000387,-0.015870980925200003
ACH-000389,-0.0150787194915
ACH-000390,0.0231693551793
ACH-000393,-0.0612740427948
ACH-000395,-0.017266961193599998
ACH-000397,0.04499811332359999
ACH-000401,0.093446632448
ACH-000402,-0.592365131809
ACH-000403,0.08293480514719999
ACH-000404,-0.399195960926
ACH-000406,-0.116915933083
ACH-000407,0.09480571037730001
ACH-000408,0.0407949476181
ACH-000410,-0.198394569052
ACH-000411,-0.152448494432
ACH-000414,0.017126286552200002
ACH-000415,-0.0236544916793
ACH-000416,-0.06132111217999999
ACH-000420,-0.174912129586
ACH-000421,-0.0290794672219
ACH-000424,-0.194198480887
ACH-000425,-0.10197148813899999
ACH-000426,-0.107095163466
ACH-000427,-0.18163242136500002
ACH-000433,0.18572886761
ACH-000436,-0.133791473415
ACH-000444,-0.00962472119504
ACH-000445,-0.027479006581900004
ACH-000448,-0.0655688500477
ACH-000450,-0.133196448504
ACH-000452,-0.0625725747272
ACH-000454,-0.0457872409239
ACH-000458,-0.026007768076999997
ACH-000459,-0.0542958083302
ACH-000460,0.00699085933862
ACH-000461,0.04253741662140001
ACH-000463,-0.222666944221
ACH-000464,-0.215639171085
ACH-000466,-0.00767613903854
ACH-000467,-0.14374141808
ACH-000468,-0.133309872916
ACH-000469,-0.056043692377899995
ACH-000470,-0.240238611678
ACH-000471,0.04970946869
ACH-000472,-0.010890732718
ACH-000473,-0.14765985442399998
ACH-000475,-0.17057855750999998
ACH-000476,-0.125814657449
ACH-000477,0.154829848386
ACH-000480,-0.0812389930567
ACH-000481,-0.0567190053591
ACH-000483,-0.145749345342
ACH-000484,0.0540785293579
ACH-000485,-0.0242095803895
ACH-000486,-0.033993229966700005
ACH-000487,0.174437294597
ACH-000488,-0.111574110732
ACH-000490,-0.176167106722
ACH-000491,-0.0944056403084
ACH-000495,-0.447662079041
ACH-000496,-0.16925334462000002
ACH-000499,-0.0519608717936
ACH-000500,-0.117742515969
ACH-000502,0.00235606421354
ACH-000503,0.145088244477
ACH-000505,-0.134275924749
ACH-000507,-0.163135789295
ACH-000510,-0.0606430582202
ACH-000511,-0.017295783482299997
ACH-000512,-0.303197967351
ACH-000516,-0.144912764349
ACH-000517,-0.0715513315151
ACH-000518,-0.130998579109
ACH-000520,-0.114854599968
ACH-000521,-0.295590670874
ACH-000522,0.000316435840327
ACH-000524,-0.0153072064256
ACH-000527,0.020508099618
ACH-000528,-0.153870686086
ACH-000537,-0.055189850517999996
ACH-000541,-0.244613078579
ACH-000542,-0.152480419225
ACH-000544,-0.135512314044
ACH-000545,-0.016351680397600002
ACH-000547,-0.08850591602739999
ACH-000548,-0.0625135596308
ACH-000549,-0.260143544354
ACH-000550,-0.0528754615274
ACH-000552,-0.207168436313
ACH-000556,-0.18877839824200002
ACH-000557,0.00458649247947
ACH-000570,-0.08998343991360001
ACH-000571,0.0458078866622
ACH-000573,-0.091067861682
ACH-000576,0.0797676590277
ACH-000580,0.008119708095689999
ACH-000584,-0.206704060171
ACH-000585,-0.045903465317400007
ACH-000588,0.056190083673999996
ACH-000589,-0.09781831773050001
ACH-000591,0.0735214238043
ACH-000593,-0.088649410766
ACH-000600,0.0146456913609
ACH-000601,-0.020330925706099998
ACH-000604,0.0426591996503
ACH-000605,0.062632978186
ACH-000606,0.139943330044
ACH-000608,0.00801264381193
ACH-000614,0.10999429201300001
ACH-000616,0.00976722622486
ACH-000618,-0.0762978417992
ACH-000619,-0.0161462432317
ACH-000620,-0.106910330569
ACH-000621,-0.114804148464
ACH-000622,-0.148032055794
ACH-000623,0.06761738578290001
ACH-000624,-0.0842728427971
ACH-000627,-0.09535795460789999
ACH-000630,-0.15939381883099998
ACH-000632,-0.106813106608
ACH-000633,-0.0558079115824
ACH-000637,0.08515459628620001
ACH-000638,0.012813343231899999
ACH-000646,-0.08396540652730002
ACH-000647,-0.0702913470408
ACH-000648,-0.22790170393399997
ACH-000649,-0.0935992554838
ACH-000651,-0.0418363884785
ACH-000652,-0.101780557099
ACH-000653,-0.017877583175
ACH-000657,-0.049206190327699996
ACH-000658,-0.0814116401063
ACH-000661,-0.0788472784447
ACH-000662,-0.17778543435400002
ACH-000663,-0.0175369275703
ACH-000665,-0.104378919002
ACH-000671,-0.098989415518
ACH-000673,-0.245238989004
ACH-000676,-0.11961714093900001
ACH-000677,-0.0603379601157
ACH-000681,-0.0598755424221
ACH-000682,-0.0926905163707
ACH-000683,0.030043550013500002
ACH-000684,-0.08529419198650001
ACH-000688,-0.08695675753450001
ACH-000693,-0.11991981457900001
ACH-000694,-0.179488942302
ACH-000695,-0.20062519044399998
ACH-000696,-0.158592284415
ACH-000697,0.052954237415100004
ACH-000699,-0.154864517329
ACH-000701,0.140616892279
ACH-000706,-0.0835984072193
ACH-000711,-0.06007868714430001
ACH-000713,-0.000540109551984
ACH-000714,-0.345208083063
ACH-000718,-0.191591762064
ACH-000720,-0.00011731921918899999
ACH-000721,-0.20043529924000003
ACH-000724,0.0898375132584
ACH-000725,0.0243791635429
ACH-000732,-0.162170597109
ACH-000734,-0.0750827088045
ACH-000735,-0.373517215867
ACH-000736,0.066038001581
ACH-000738,0.0413847018745
ACH-000746,-0.214572009078
ACH-000747,-0.130254809148
ACH-000748,-0.120757551749
ACH-000753,-0.14068355044000003
ACH-000756,-0.020181180339099998
ACH-000757,-0.11385787715399999
ACH-000758,-0.285262588046
ACH-000760,-0.025478089686300002
ACH-000763,-0.304315369424
ACH-000764,0.0513934701291
ACH-000765,0.058039573794
ACH-000766,-0.0530886815252
ACH-000767,-0.152379843791
ACH-000768,-0.127960387451
ACH-000769,-0.0684829923061
ACH-000770,-0.0904345498
ACH-000771,0.013792451287200002
ACH-000773,-0.0872438984647
ACH-000776,0.263625759279
ACH-000777,0.0208499630223
ACH-000778,-0.0902918675574
ACH-000781,0.0201318643406
ACH-000782,-0.318262983248
ACH-000783,0.0194133679417
ACH-000784,-0.148245715408
ACH-000785,-0.0155487220823
ACH-000787,-0.10330597664300001
ACH-000788,-0.203986583694
ACH-000791,-0.16982259750999998
ACH-000792,-0.36946906207900004
ACH-000794,-0.037871246183
ACH-000796,-0.19481197638300002
ACH-000799,-0.213544809251
ACH-000800,-0.0762919237986
ACH-000802,-0.0667779414137
ACH-000804,-0.040726567421
ACH-000805,-0.117267985878
ACH-000809,-0.206322882876
ACH-000810,-0.09017012795
ACH-000811,-0.105686180458
ACH-000817,0.0721159829769
ACH-000819,-0.101115039327
ACH-000820,0.053843040367199994
ACH-000821,-0.354160802055
ACH-000822,-0.12114066861199999
ACH-000823,0.043468832812
ACH-000824,-0.0919212660936
ACH-000827,-0.09721239861919999
ACH-000829,0.027598377168400003
ACH-000831,-0.09420085845939999
ACH-000832,0.07802600986710001
ACH-000833,-0.184885857612
ACH-000834,0.124854764704
ACH-000835,0.00538779047966
ACH-000836,-0.23528236872699998
ACH-000837,0.036725785018899997
ACH-000838,0.155286628926
ACH-000839,-0.090211357972
ACH-000840,-0.264925534884
ACH-000841,-0.07088274642339999
ACH-000843,-0.128959319729
ACH-000846,-0.136724720848
ACH-000847,0.0703549684292
ACH-000848,-0.0645444109098
ACH-000849,-0.11346111844699999
ACH-000851,0.126738806367
ACH-000855,-0.050585030196599996
ACH-000856,-0.128600529267
ACH-000858,-0.231083312563
ACH-000859,-0.164919439049
ACH-000861,-0.0801796260247
ACH-000862,-0.09865728657770001
ACH-000865,-0.1754485254
ACH-000866,-0.00444026128059
ACH-000867,-0.0159933338228
ACH-000869,-0.132797727259
ACH-000872,-0.0521873988898
ACH-000873,-0.149970793783
ACH-000876,-0.0702545355511
ACH-000878,0.056052921757399995
ACH-000880,-0.036848796566099996
ACH-000881,-0.0289935396086
ACH-000882,-0.024686334252499997
ACH-000884,0.037728172046800006
ACH-000885,-0.319187105035
ACH-000887,-0.09447444031410002
ACH-000888,-0.0573767422207
ACH-000889,0.0479659218735
ACH-000890,-0.0360467821314
ACH-000896,-0.171904821543
ACH-000898,-0.0914255343011
ACH-000900,-0.09690528620069999
ACH-000901,-0.052917111722599997
ACH-000905,-0.25393029037500003
ACH-000906,-0.112527386791
ACH-000907,-0.216923018867
ACH-000910,-0.001291586455
ACH-000911,-0.176687565619
ACH-000912,-0.00705236605984
ACH-000913,-0.0032227026414
ACH-000915,-0.32057257681400003
ACH-000916,0.24177435369000003
ACH-000917,0.057521169619199994
ACH-000921,-0.09485042372310001
ACH-000924,-0.00458334177914
ACH-000926,-0.0465725478666
ACH-000928,0.112960888521
ACH-000929,0.17031125483100001
ACH-000932,-0.009176888508540001
ACH-000935,0.0884582179226
ACH-000936,-0.094778058782
ACH-000937,-0.035477893088099996
ACH-000938,-0.008569239375709999
ACH-000939,-0.00834821632062
ACH-000941,-0.0696867577683
ACH-000943,-0.058967215492699995
ACH-000946,-0.18659190631499997
ACH-000947,0.0843919108972
ACH-000948,-0.278135600396
ACH-000950,-0.24772256480799998
ACH-000953,-0.0143154554529
ACH-000957,0.009402747028729999
ACH-000958,0.00374703948264
ACH-000960,-0.189063499802
ACH-000963,-0.329660103566
ACH-000968,-0.111737649048
ACH-000969,-0.185066767601
ACH-000973,-0.18278118752300002
ACH-000974,-0.120016151549
ACH-000975,-0.112152600422
ACH-000976,-0.152826904035
ACH-000978,0.144038359045
ACH-000980,-0.123358509864
ACH-000984,0.033601654489
ACH-000986,-0.053696358829699996
ACH-000988,-0.11121475279899999
ACH-000993,-0.0319940375706
ACH-000994,-0.201968610636
ACH-000996,-0.191376568874
ACH-001001,-0.142890624838
ACH-001020,-0.232723329874
ACH-001028,-0.119554134281
ACH-001031,-0.00316668149592
ACH-001038,-0.106129327422
ACH-001048,0.0458819131337
ACH-001050,-0.09483725639249999
ACH-001053,-0.19242077177900002
ACH-001054,-0.11010752335999999
ACH-001061,-0.111918576249
ACH-001067,-0.0957662779446
ACH-001075,-0.023213526478499998
ACH-001096,0.0332242017169
ACH-001128,0.06128862922259999
ACH-001134,-0.0511458123752
ACH-001151,-0.16405628207999998
ACH-001163,0.052420988330100005
ACH-001164,-0.160818080149
ACH-001173,-0.08252981659280001
ACH-001183,-0.0655506845699
ACH-001184,-0.039039805629500005
ACH-001190,0.0276445153137
ACH-001192,-0.14108164695999997
ACH-001193,-0.165516711925
ACH-001196,-0.09722851648389999
ACH-001197,-0.0184099944132
ACH-001205,-0.12180370487299999
ACH-001211,-0.128489506555
ACH-001212,0.120169917715
ACH-001228,-0.192405314729
ACH-001232,-0.294499105229
ACH-001239,-0.0158086003957
ACH-001274,0.0155168773403
ACH-001275,-0.0944755140546
ACH-001277,0.00163428454868
ACH-001278,-0.135288718033
ACH-001280,0.230834595243
ACH-001283,-0.0018635252527400001
ACH-001289,-0.035878908074300005
ACH-001295,-0.10174265519200001
ACH-001300,0.0413343605123
ACH-001301,0.0777355227271
ACH-001302,-0.042888442676800004
ACH-001303,-0.21978434610199998
ACH-001306,-0.0599825741313
ACH-001318,-0.0477907771655
ACH-001322,-0.00648265131607
ACH-001328,-0.0389728878569
ACH-001332,0.0985834492935
ACH-001333,-0.00997496997153
ACH-001336,-0.048465424388100004
ACH-001340,-0.05751274521480001
ACH-001346,0.0395943244077
ACH-001353,-0.029883040712700003
ACH-001354,0.0165644491981
ACH-001367,-0.260838856576
ACH-001368,-0.159464139994
ACH-001374,-0.407468405744
ACH-001375,-0.2108934861
ACH-001377,-0.191140199483
ACH-001380,-0.114695355133
ACH-001391,-0.10992883373199999
ACH-001407,-0.0135742925693
ACH-001408,-0.0480727106138
ACH-001413,-0.09003047499399999
ACH-001430,-0.17418735827799997
ACH-001431,0.052087334135300006
ACH-001450,-0.07070648007189999
ACH-001496,-0.134651237453
ACH-001500,0.065088351413
ACH-001521,-0.08628021752210001
ACH-001523,-0.020649398351799998
ACH-001532,-0.0567400504912
ACH-001536,-0.208393149043
ACH-001550,-0.148695532455
ACH-001552,-0.166511926439
ACH-001554,-0.0987065172503
ACH-001645,0.0423743867217
ACH-001654,-0.09310489821350001
ACH-001715,0.07681994819619999
ACH-001735,-0.08666976924039999
ACH-001736,-0.148568774351
ACH-001737,-0.295680944306
ACH-001740,0.113190381754
ACH-001745,-0.162897050624
ACH-001750,0.0408665886217
ACH-001765,-0.0800133861496
ACH-001956,-0.028699597093000004
ACH-001957,-0.0311341161391
