,ATP5A1 (498)
ACH-000004,-0.594701685505
ACH-000007,-0.526573733289
ACH-000009,-0.48824309390500004
ACH-000011,0.10766969079199999
ACH-000012,-0.233651005066
ACH-000013,-0.725145925758
ACH-000014,-0.43871617008599995
ACH-000015,-0.8544326787809999
ACH-000017,-0.722731717061
ACH-000018,-0.334243486047
ACH-000019,-0.5899901580129999
ACH-000021,-0.34167385870899997
ACH-000022,-0.660185392419
ACH-000025,-0.697219729694
ACH-000028,-0.49344765964500004
ACH-000030,-0.543437188239
ACH-000035,-0.873187675303
ACH-000036,-0.18401204362100002
ACH-000037,-0.36814473940399994
ACH-000039,-0.5222964721209999
ACH-000040,-0.28028265023800003
ACH-000041,-0.49115728327200003
ACH-000042,-0.12490997315300001
ACH-000045,-0.687522885809
ACH-000047,-0.550719736005
ACH-000052,-0.35515238554300005
ACH-000053,-0.513689421828
ACH-000054,-0.47581351095299995
ACH-000055,-0.112806195047
ACH-000060,-0.287344664905
ACH-000067,-0.205683099851
ACH-000070,-0.926795962763
ACH-000075,-0.580429386541
ACH-000078,-0.604597650581
ACH-000082,-0.360453770737
ACH-000085,-0.739117537353
ACH-000086,-0.787334239404
ACH-000087,-0.47260413623400005
ACH-000092,-0.29006007729899996
ACH-000095,-0.33500173103799996
ACH-000097,-0.40164099739200004
ACH-000098,-0.568615566097
ACH-000099,-0.41007650345299995
ACH-000108,-0.42001680053
ACH-000113,-0.706208207333
ACH-000115,-0.581430270387
ACH-000116,-0.661358785589
ACH-000118,-0.589970592888
ACH-000120,-0.491751272818
ACH-000123,-0.542673194463
ACH-000127,-0.628881488517
ACH-000128,-0.70915813284
ACH-000132,-0.442137781655
ACH-000133,-0.240071523767
ACH-000137,-0.40828103158
ACH-000138,-0.42215490965
ACH-000142,-0.667015798056
ACH-000143,-0.676653001355
ACH-000146,-0.35971668577699994
ACH-000148,-0.37646897777099997
ACH-000150,-0.88425535115
ACH-000152,-0.402165676847
ACH-000153,-0.647479666561
ACH-000159,-0.522196138365
ACH-000160,-0.561264159943
ACH-000163,-0.15720800616299999
ACH-000167,-0.19743716857500002
ACH-000168,-0.529025150694
ACH-000169,-0.7246511628710001
ACH-000178,-0.288110460453
ACH-000182,-0.837789524568
ACH-000183,-0.437154868526
ACH-000188,-0.5130479304510001
ACH-000189,-0.326452450554
ACH-000190,-0.559943483465
ACH-000198,-0.690487096436
ACH-000204,-0.36142607211800004
ACH-000206,-0.336165102619
ACH-000207,-0.318324581208
ACH-000211,-0.623781390144
ACH-000215,-0.706860238213
ACH-000221,-0.785882853591
ACH-000222,-0.48951254164200003
ACH-000223,-1.0333657085899999
ACH-000226,-0.19999515971700002
ACH-000227,-0.490850404687
ACH-000228,-0.286912856853
ACH-000231,-0.160110903497
ACH-000232,-0.93065846706
ACH-000233,-0.58616136569
ACH-000234,-0.37546781393600004
ACH-000235,-0.24176096114999998
ACH-000237,-0.117954022801
ACH-000238,-0.230626491954
ACH-000243,-0.339881761056
ACH-000244,-0.638469946957
ACH-000246,-0.625074758729
ACH-000248,-0.7638743129150001
ACH-000250,-0.2614354074
ACH-000251,-0.56245829236
ACH-000253,-0.432158493793
ACH-000255,-0.6149564450580001
ACH-000256,-0.43915102131899997
ACH-000257,-0.749921176065
ACH-000258,-0.43448296574699996
ACH-000259,-0.543237748838
ACH-000260,-0.372669514641
ACH-000261,-0.525318647792
ACH-000262,-0.678921915562
ACH-000263,-0.39976846010899997
ACH-000264,-0.7364473777420001
ACH-000265,-0.65805235482
ACH-000266,-0.0874911106286
ACH-000272,-0.497022021867
ACH-000273,-0.320136428533
ACH-000274,-0.696036447063
ACH-000277,-0.567313223212
ACH-000278,-0.677243342058
ACH-000279,-0.36927474581999997
ACH-000280,-0.704027403626
ACH-000281,-0.655699902659
ACH-000288,-0.567236707098
ACH-000291,-0.42299198192599996
ACH-000293,-0.532737527018
ACH-000294,-0.22310821908000003
ACH-000295,-0.678364305739
ACH-000296,-0.6877660322429999
ACH-000302,-0.738077350054
ACH-000304,-0.782537617112
ACH-000307,-0.44780831481399996
ACH-000308,-0.800359836339
ACH-000310,-0.622464862189
ACH-000311,-0.581179752458
ACH-000312,-0.612681923515
ACH-000315,-0.06381356793370001
ACH-000316,-0.36639734968599996
ACH-000317,-0.473275318341
ACH-000318,-0.456889096185
ACH-000319,-0.561283210927
ACH-000320,-0.580484314944
ACH-000322,-0.7314267128470001
ACH-000323,-0.443266935758
ACH-000324,-0.266066227722
ACH-000329,-0.8039385509620001
ACH-000330,-0.670266705669
ACH-000331,-0.44137871961400005
ACH-000332,-0.338814279396
ACH-000334,-0.33069824559300004
ACH-000335,-0.639847475545
ACH-000336,-0.8788458094239999
ACH-000337,-0.47470565452
ACH-000339,-0.216068155034
ACH-000341,-0.315366974969
ACH-000348,-0.630910016641
ACH-000350,-0.459283513684
ACH-000352,-0.484875790434
ACH-000356,-0.476079887723
ACH-000361,-0.722122721214
ACH-000362,-0.46613066376100004
ACH-000363,-0.605862868438
ACH-000364,-0.511431601076
ACH-000365,-0.102812790954
ACH-000366,-0.393774115519
ACH-000368,-0.5843450838750001
ACH-000374,-0.7039872397120001
ACH-000375,-0.41020215621899997
ACH-000376,-0.675935689434
ACH-000381,-0.492691973072
ACH-000383,-0.647561963875
ACH-000387,-0.521000947939
ACH-000389,-0.23312925126999998
ACH-000390,-0.589938771122
ACH-000393,-0.312738860106
ACH-000395,-0.439614658619
ACH-000397,-0.427211233891
ACH-000401,-0.37974777448700003
ACH-000402,-0.265795776972
ACH-000403,-0.653536209919
ACH-000404,-0.408722001156
ACH-000406,-0.440659121061
ACH-000407,-0.373100493489
ACH-000408,-0.421038590951
ACH-000410,-0.555587744003
ACH-000411,-0.569016693194
ACH-000414,-0.605775244335
ACH-000415,-0.671001003608
ACH-000416,-0.325637787205
ACH-000420,-0.633648026858
ACH-000421,-0.36723106147600004
ACH-000424,-0.46032005639300005
ACH-000425,-0.502870345683
ACH-000426,-0.477144630838
ACH-000427,-0.654464016655
ACH-000433,-0.782915970675
ACH-000436,-0.236209417108
ACH-000444,-0.646360288917
ACH-000445,-0.557604252987
ACH-000448,-0.290536417644
ACH-000450,-0.7716804708689999
ACH-000452,-0.669113552011
ACH-000454,-0.48872205404200003
ACH-000458,-0.188800619108
ACH-000459,-0.594093198894
ACH-000460,-0.601681564998
ACH-000461,-0.8753375261830001
ACH-000463,-0.532761210331
ACH-000464,-0.210216602819
ACH-000466,-0.665606024817
ACH-000467,-0.762870072501
ACH-000468,-0.645010919224
ACH-000469,-0.947522525712
ACH-000470,-0.226888440611
ACH-000471,-0.31006036823600003
ACH-000472,-0.49318190055699995
ACH-000473,-0.796342155748
ACH-000475,-0.736685480463
ACH-000476,-0.752214586699
ACH-000477,-0.304736444935
ACH-000480,-0.45008899387199997
ACH-000481,-0.44570198780599996
ACH-000483,-0.475936005858
ACH-000484,-0.114829683536
ACH-000485,-0.44742573832500004
ACH-000486,-0.428338868796
ACH-000487,-0.597732338503
ACH-000488,-0.670799003078
ACH-000490,-0.624566428816
ACH-000491,-0.8389992328370001
ACH-000495,-0.029290530421199997
ACH-000496,-0.38149950443
ACH-000499,-0.595281505418
ACH-000500,-0.812457981352
ACH-000502,-0.613655601686
ACH-000503,-0.308500109559
ACH-000505,-0.47884630143299994
ACH-000507,-0.595627081838
ACH-000510,-0.583987600287
ACH-000511,-0.424722079132
ACH-000512,-0.6091915092369999
ACH-000516,-0.329048047375
ACH-000517,-0.855092491755
ACH-000518,-0.46583512225199997
ACH-000520,-0.5062404981849999
ACH-000521,-0.444450808045
ACH-000522,-0.636385623076
ACH-000524,-0.8181913561570001
ACH-000527,-0.5904519245409999
ACH-000528,-0.7533222719179999
ACH-000537,-0.560962771283
ACH-000541,-0.009442928060059998
ACH-000542,-0.703557342379
ACH-000544,-0.5351789666319999
ACH-000545,-0.389327405066
ACH-000547,-0.281587055786
ACH-000548,-0.357606967831
ACH-000549,-0.49318483518399997
ACH-000550,-0.526498780564
ACH-000552,-0.516831010374
ACH-000556,-0.778341716162
ACH-000557,-0.283192666238
ACH-000570,-0.6149078352130001
ACH-000571,-0.35205401496399996
ACH-000573,-0.520372882206
ACH-000576,-0.16636359436200002
ACH-000580,-0.385369316937
ACH-000584,-0.620115441446
ACH-000585,-0.5908750595310001
ACH-000588,-0.18382748567499999
ACH-000589,-0.614617414377
ACH-000591,-0.811433131805
ACH-000593,-0.8412793938070001
ACH-000600,-0.7761693620129999
ACH-000601,-0.213708023496
ACH-000604,-0.433048164528
ACH-000605,-0.5743441131679999
ACH-000606,-0.851679867905
ACH-000608,-0.769654860382
ACH-000614,-0.47644663096699996
ACH-000616,-0.334914777077
ACH-000618,-0.6965676437
ACH-000619,-0.779763071304
ACH-000620,-0.6887776017839999
ACH-000621,-0.366250430299
ACH-000622,-0.334373790659
ACH-000623,-0.366414324223
