,DPYD (1806)
ACH-000278,-0.304980684761
ACH-000279,-0.24730691219300002
ACH-000280,-0.117375729256
ACH-000281,-0.122452714565
ACH-000288,-0.174576560053
ACH-000291,-0.0882825072653
ACH-000293,-0.17923489650899999
ACH-000294,-0.03617590613
ACH-000295,-0.254076464495
ACH-000296,-0.169387859747
ACH-000302,-0.22640732976
ACH-000304,0.170694717211
ACH-000307,-0.309674809489
ACH-000308,-0.139793959275
ACH-000310,-0.14267161171499998
ACH-000311,-0.172871919987
ACH-000312,-0.23752636327799997
ACH-000315,-0.215212563556
ACH-000316,-0.240187572012
ACH-000317,-0.124348154221
ACH-000318,0.0679797220051
ACH-000319,-0.0705152957234
ACH-000320,0.125844025143
ACH-000322,0.033047768565199996
ACH-000323,-0.400556320378
ACH-000324,-0.254368576198
ACH-000329,-0.0744791920545
ACH-000330,-0.0651516309353
ACH-000331,-0.11448629188899999
ACH-000332,-0.15199624539999998
ACH-000334,-0.11566232759600001
ACH-000335,-0.139348615047
ACH-000336,0.061418592681800006
ACH-000337,-0.0197833585755
ACH-000339,-0.18834037587699998
ACH-000341,-0.554495950423
ACH-000348,-0.0386712227901
ACH-000350,-0.047210603059
ACH-000352,-0.04183545104709999
ACH-000356,-0.11675565824999999
ACH-000361,-0.0598522170809
ACH-000362,-0.14963901283
ACH-000363,-0.0718799516855
ACH-000364,-0.254985319173
ACH-000365,-0.111279454581
ACH-000366,-0.16511073156
ACH-000368,-0.218397415499
ACH-000374,-0.17978679740200001
ACH-000375,-0.10523158400499999
ACH-000376,-0.176186709467
ACH-000381,-0.110722412872
ACH-000383,-0.23897258380300002
ACH-000387,-0.106216878956
ACH-000389,-0.027359909715
ACH-000390,-0.239501772911
ACH-000393,-0.327578402108
ACH-000395,-0.361499313397
ACH-000397,-0.171017160553
ACH-000401,-0.25544880723
ACH-000402,0.0311464695955
ACH-000403,-0.0687703532179
ACH-000404,-0.19939209138
ACH-000406,-0.07077411080460001
ACH-000407,-0.29715647335400003
ACH-000408,0.09201946302689999
ACH-000410,-0.243711294943
ACH-000411,-0.29169748769299997
ACH-000414,-0.19479021043699998
ACH-000415,-0.0249483514388
ACH-000416,-0.248048775909
ACH-000420,-0.241301136419
ACH-000421,-0.267132648334
ACH-000424,-0.15251029337400002
ACH-000425,-0.231393618019
ACH-000426,-0.028842472234299997
ACH-000427,-0.203603289724
ACH-000433,-0.0938832928906
ACH-000436,-0.36830181703500003
ACH-000444,-0.13935265426899998
ACH-000445,-0.452667863963
ACH-000448,-0.173373692576
ACH-000450,-0.022543772479500002
ACH-000452,-0.209463689742
ACH-000454,-0.155193532244
ACH-000458,-0.274769957349
ACH-000459,0.136750793053
ACH-000460,-0.15673904304199998
ACH-000461,-0.435698755484
ACH-000463,-0.0286464002295
ACH-000464,0.124286094212
ACH-000466,0.0159040915296
ACH-000467,-0.20771335942400002
ACH-000468,-0.11062854165899999
ACH-000469,-0.162398754471
ACH-000470,-0.122506946003
ACH-000471,-0.0664138132108
ACH-000472,-0.156080233139
ACH-000473,-0.00848781608733
ACH-000475,-0.0754826956795
ACH-000476,-0.17658154094599998
ACH-000477,-0.076791059234
ACH-000480,-0.0747021060008
ACH-000481,-0.155644344168
ACH-000483,0.016574490729700003
ACH-000484,0.00294044011062
ACH-000485,-0.0884059014514
ACH-000486,-0.107559546676
ACH-000487,-0.07847626722039999
ACH-000488,-0.0687622961977
ACH-000490,-0.138120015639
ACH-000491,-0.0708286519587
ACH-000495,-0.514364413613
ACH-000496,-0.21168471657200003
ACH-000499,-0.10598329345100001
ACH-000500,0.0889493074487
ACH-000502,0.0324867398677
ACH-000503,-0.34108983023100004
ACH-000505,-0.110020782295
ACH-000507,-0.40167049635799995
ACH-000510,-0.18894156267099999
ACH-000511,-0.132610466971
ACH-000512,-0.263829211804
ACH-000516,-0.251026642049
ACH-000517,-0.22681606744600002
ACH-000518,0.00692286900227
ACH-000520,-0.12236981205
ACH-000521,-0.203101542324
ACH-000522,-0.5063547158649999
ACH-000524,-0.10784803273700001
ACH-000527,0.055214267244800004
ACH-000528,-0.1092740313
ACH-000537,-0.0638554751465
ACH-000541,-0.338601223322
ACH-000542,-0.329082507059
ACH-000544,-0.24690477472199998
ACH-000545,-0.219340247874
ACH-000547,-0.19774704217099998
ACH-000548,-0.279848258376
ACH-000549,-0.323258899862
ACH-000550,-0.38631116494
ACH-000552,-0.274363898266
ACH-000556,-0.133742432942
ACH-000557,-0.009631085820870001
ACH-000570,-0.140842194998
ACH-000571,-0.16694034148
ACH-000573,-0.306689600652
ACH-000576,-0.057121340418999994
ACH-000580,-0.05428250104619999
ACH-000584,-0.028444870550700004
ACH-000585,-0.06612768383840001
ACH-000588,0.11863850298499999
ACH-000589,-0.025502203667900004
ACH-000591,-0.0579363908835
ACH-000593,-0.105404348599
ACH-000600,-0.141557925787
ACH-000601,-0.0539806268733
ACH-000604,-0.45104545923600003
ACH-000605,-0.167023731612
ACH-000606,-0.284521057947
ACH-000608,-0.345119049934
ACH-000614,-0.09767270641660002
ACH-000616,-0.134558493317
ACH-000618,-0.10622097187599999
ACH-000619,-0.191664069406
ACH-000620,-0.142601777433
ACH-000621,-0.200976665036
ACH-000622,-0.00835900085533
ACH-000623,-0.0863467264921
ACH-000624,-0.10213680140300001
ACH-000627,-0.340437258783
ACH-000630,-0.10083053579500001
ACH-000632,-0.29590766002700003
ACH-000633,-0.0711618444128
ACH-000637,-0.0863886811366
ACH-000638,-0.16829096743299998
ACH-000646,-0.249651315053
ACH-000647,-0.0747326064653
ACH-000648,-0.051372572321300006
ACH-000649,-0.276670134761
ACH-000651,-0.0330061412705
ACH-000652,-0.16475197687999998
ACH-000653,0.0178200762582
ACH-000657,-0.19103536699999998
ACH-000658,-0.0683958114512
ACH-000661,-0.328073990657
ACH-000662,-0.10168361596799999
ACH-000663,0.0341365121581
ACH-000665,-0.24920163895599998
ACH-000671,-0.011030340159400001
ACH-000673,-0.140435624772
ACH-000676,-0.10201071451199999
ACH-000677,-0.00422011987838
ACH-000681,-0.10774668801100001
ACH-000682,-0.108397428041
ACH-000683,-0.144546465632
ACH-000684,0.016456563918700002
ACH-000688,-0.349093085635
ACH-000693,-0.308923935965
ACH-000694,-0.10456850913599999
ACH-000695,-0.231940211242
ACH-000696,-0.27557046053
ACH-000697,0.0960397104058
ACH-000699,-0.0180344422965
ACH-000701,-0.203111742436
ACH-000706,-0.268179908371
ACH-000711,-0.1264590588
ACH-000713,-0.0872195279297
ACH-000714,0.099395465245
ACH-000718,-0.114105940306
ACH-000720,-0.0947317820988
ACH-000721,-0.177609163678
ACH-000724,-0.125658622292
ACH-000725,-0.00874293440207
ACH-000732,-0.0470789014193
ACH-000734,-0.22678093800500002
ACH-000735,-0.243127797003
ACH-000736,-0.134922702131
ACH-000738,-0.0877861706084
ACH-000746,0.0010384305948500001
ACH-000747,-0.261152615145
ACH-000748,-0.0201829931043
ACH-000753,-0.126888455541
ACH-000756,-0.010947859376700002
ACH-000757,-0.0922354436398
ACH-000758,-0.17820254043900002
ACH-000760,-0.150186974295
ACH-000763,-0.0927817635519
ACH-000764,-0.0779475639761
ACH-000765,-0.306954803314
ACH-000766,-0.059879988267
ACH-000767,0.09005951696089999
ACH-000768,-0.064597622109
ACH-000769,0.0410212388643
ACH-000770,-0.151067372394
ACH-000771,-0.0423937448314
ACH-000773,-0.10071340978700001
ACH-000776,-0.244378993112
ACH-000777,-0.18312123252999998
ACH-000778,-0.07615818751360001
ACH-000781,-0.07608979588430001
ACH-000782,-0.195405319932
ACH-000783,-0.007782484401829999
ACH-000784,-0.022032952770799998
ACH-000785,-0.210992960535
ACH-000787,-0.0875185047493
ACH-000788,-0.142284726688
ACH-000791,-0.19820607589000003
ACH-000792,-0.174823780198
ACH-000794,-0.24446972093699998
ACH-000796,-0.01917001169
ACH-000799,-0.113003206591
ACH-000800,-0.22776989561
ACH-000802,-0.294645305391
ACH-000804,-0.284153584442
ACH-000805,-0.12013979637700001
ACH-000809,-0.0332486417248
ACH-000810,0.284256480313
ACH-000811,-0.19462234335499998
ACH-000817,0.0298427503988
ACH-000819,-0.289506781968
ACH-000820,-0.0057153300941599995
ACH-000821,-0.115791102935
ACH-000822,-0.0674957999079
ACH-000823,-0.0911923785015
ACH-000824,-0.15616065836100002
ACH-000827,-0.030621081581
ACH-000829,-0.23882656959100002
ACH-000831,-0.135002674746
ACH-000832,-0.0197201424429
ACH-000833,0.0573930646016
ACH-000834,-0.137104437085
ACH-000835,-0.11444131519999999
ACH-000836,-0.18679529286600002
ACH-000837,-0.141524224443
ACH-000838,-0.0836760570196
ACH-000839,-0.20591512110399998
ACH-000840,-0.294610405511
ACH-000841,-0.0105279754213
ACH-000843,-0.294168500795
ACH-000846,-0.480400909534
ACH-000847,-0.232754920773
ACH-000848,-0.271817559182
ACH-000849,-0.235860620476
ACH-000851,-0.128513557433
ACH-000855,-0.310757567164
ACH-000856,-0.041731564716300004
ACH-000858,-0.187032353867
ACH-000859,-0.14390908180700002
ACH-000861,-0.227110859573
ACH-000862,-0.081467589717
ACH-000865,-0.223228367496
ACH-000866,-0.092690812528
ACH-000867,-0.183234958469
ACH-000869,-0.325457156347
ACH-000872,-0.310131926855
ACH-000873,-0.010340850921
ACH-000876,-0.185865884731
ACH-000878,-0.038545526459
ACH-000880,-0.177420042606
ACH-000881,-0.13324586055600002
ACH-000882,-0.422509616424
ACH-000884,-0.200251912366
ACH-000885,-0.165845678406
ACH-000887,-0.30016891122699996
ACH-000888,-0.0570544554681
ACH-000889,-0.232723424377
ACH-000890,-0.21609274506099999
ACH-000896,-0.151765762882
ACH-000898,0.053959036787300005
ACH-000900,-0.0355731793247
ACH-000901,-0.161253908107
ACH-000905,-0.311034106947
ACH-000906,-0.22389674133600002
ACH-000907,-0.0103303428768
ACH-000910,0.07542178665339999
ACH-000911,-0.24894752973700002
ACH-000912,-0.24697383704999998
ACH-000913,0.0128333719999
ACH-000915,-0.24289363859700003
ACH-000916,-0.08838378006760002
ACH-000917,0.05126138923719999
ACH-000921,-0.303770689093
ACH-000924,-0.138495854804
ACH-000926,0.022312662248
ACH-000928,-0.0515470667055
ACH-000929,-0.10782440380000001
ACH-000932,-0.115973455065
ACH-000935,-0.28972759146
ACH-000936,-0.307687913095
ACH-000937,-0.10584782415300001
ACH-000938,-0.19289506167
ACH-000939,-0.225819277365
ACH-000941,-0.0854040400657
ACH-000943,-0.09340168004480001
ACH-000946,-0.278577603607
ACH-000947,-0.17862216939
ACH-000948,-0.088027066224
ACH-000950,-0.37535188974699996
ACH-000953,-0.23513577297600002
ACH-000957,-0.39572592262199996
ACH-000958,0.07205426801869999
ACH-000960,-0.0152947187243
ACH-000963,-0.310561906564
ACH-000968,-0.387705434861
ACH-000969,-0.265437572836
ACH-000973,-0.24996708845899998
ACH-000974,-0.192800458526
ACH-000975,-0.13392577813200002
ACH-000976,-0.24252308152399998
ACH-000978,-0.207753494266
ACH-000980,-0.15356975765699998
ACH-000984,-0.254030245913
ACH-000986,-0.0659076810998
ACH-000988,-0.188175049833
ACH-000993,-0.252391925379
ACH-000994,-0.0904379519083
ACH-000996,-0.191021244079
ACH-001001,-0.127827434632
ACH-001020,0.11354055795199999
ACH-001028,-0.0669158622699
ACH-001031,-0.00384506065175
ACH-001038,-0.05082774974359999
ACH-001048,-0.08668333232389999
ACH-001050,-0.267484946329
ACH-001053,-0.11771924497099999
ACH-001054,-0.105170788327
ACH-001061,-0.119506191847
ACH-001067,-0.14323262348
ACH-001075,-0.11583354174100001
ACH-001096,-0.103727437672
ACH-001128,-0.551587834127
ACH-001134,0.0023166448718299998
ACH-001151,-0.21786715032600001
ACH-001163,0.036322919507800006
ACH-001164,-0.461859280957
ACH-001173,-0.10380582497600001
ACH-001183,0.0124341876513
ACH-001184,-0.198729814234
ACH-001190,-0.243959673129
ACH-001192,-0.042565434312500004
ACH-001193,0.0958726502458
ACH-001196,0.19243379818
ACH-001197,-0.316315041546
ACH-001205,-0.36840934371899997
ACH-001211,-0.0541442644417
ACH-001212,0.0370496902743
ACH-001228,-0.0794987220361
ACH-001232,-0.17111422652
ACH-001239,-0.155947542479
ACH-001274,-0.212806309108
ACH-001275,-0.0359696107674
ACH-001277,-0.2279056942
ACH-001278,0.239441392337
ACH-001280,-0.292539877673
ACH-001283,-0.0635363379119
ACH-001289,0.251540360491
ACH-001295,-0.120904396589
ACH-001300,-0.23107506053500002
ACH-001301,-0.223780270466
ACH-001302,-0.101758956383
ACH-001303,-0.191456705594
ACH-001306,-0.08972597500019999
ACH-001318,-0.248570953574
ACH-001322,0.149617101335
ACH-001328,-0.10599643251299999
ACH-001332,-0.36146754786300006
ACH-001333,0.061386542926500004
ACH-001336,-0.11454094979599999
ACH-001340,-0.010890015930299998
ACH-001346,-0.317559375189
ACH-001353,-0.20020091583799998
ACH-001354,-0.298683096593
ACH-001367,-0.387337499001
ACH-001368,-0.155772685796
ACH-001374,-0.822238519305
ACH-001375,-0.18813678378899998
ACH-001377,-0.012808690331
ACH-001380,-0.25661367804499996
ACH-001391,-0.129960210254
ACH-001407,-0.141168976699
ACH-001408,0.036355714153
ACH-001413,-0.022696823158
ACH-001430,0.135081824876
ACH-001431,-0.0814712065954
ACH-001450,-0.366292022701
ACH-001496,-0.158451605754
ACH-001500,-0.161902648773
ACH-001521,-0.465055932959
ACH-001523,-0.218532962663
ACH-001532,-0.14101417449
ACH-001536,-0.18727698745700003
ACH-001550,-0.122794154438
ACH-001552,-0.38678298078199996
ACH-001554,-0.09175494296430001
ACH-001645,0.0027208815249499998
ACH-001654,-0.254652350462
ACH-001715,-0.38116345130400003
ACH-001735,0.00465438944444
ACH-001736,0.059266926978000005
ACH-001737,-0.934468898914
ACH-001740,-0.278533060169
ACH-001745,-0.210978345225
ACH-001750,-0.0854330948833
ACH-001765,-0.0949551970788
ACH-001956,-0.0758918069835
ACH-001957,0.00114254112614
