,FCGRT (2217)
ACH-000004,0.098885493551
ACH-000007,0.302439470335
ACH-000009,0.0589773244117
ACH-000011,0.214709501912
ACH-000012,0.070023400175
ACH-000013,-0.046093173311999996
ACH-000014,0.25548991145
ACH-000015,0.025968276708
ACH-000017,-0.06007699088790001
ACH-000018,-0.00845012070194
ACH-000019,0.19819643702300002
ACH-000021,0.100814488482
ACH-000022,-0.08224339562789999
ACH-000025,0.26277111755399996
ACH-000028,-0.025289741601900003
ACH-000030,0.014634238563899999
ACH-000035,-0.03732250628
ACH-000036,0.248353506001
ACH-000037,0.322314239397
ACH-000039,-0.08883730353989999
ACH-000040,0.136522204258
ACH-000041,0.187957405238
ACH-000042,0.083753511728
ACH-000045,0.0596563624015
ACH-000047,0.20067703491500002
ACH-000052,-0.11591263059000001
ACH-000053,0.09009851476710001
ACH-000054,0.05697058863440001
ACH-000055,-0.0231218166304
ACH-000060,0.21159409276500002
ACH-000067,0.0857454685859
ACH-000070,0.183030741985
ACH-000075,0.14601730028100002
ACH-000078,0.109075973947
ACH-000082,0.20168528249899997
ACH-000085,0.295712067755
ACH-000086,0.0718483887082
ACH-000087,-0.0194792434841
ACH-000092,0.0227790742789
ACH-000095,0.0276221043845
ACH-000097,0.00541222486696
ACH-000098,-0.062346108232699995
ACH-000099,0.117904647742
ACH-000108,0.0959237824563
ACH-000113,0.156757061078
ACH-000115,-0.0101489317151
ACH-000116,0.202602087278
ACH-000118,0.10084749035599999
ACH-000120,0.152528187068
ACH-000123,0.0408335646201
ACH-000127,0.128322425528
ACH-000128,0.12027572574
ACH-000132,0.207237794808
ACH-000133,0.09726907360369999
ACH-000137,-0.04140426084880001
ACH-000138,0.0976070839867
ACH-000142,-0.018349634402999998
ACH-000143,0.147307256465
ACH-000146,0.0445684563059
ACH-000148,0.12331332359300001
ACH-000150,0.17500079873500002
ACH-000152,0.13366468720799998
ACH-000153,-0.206916207327
ACH-000159,-0.00229604890876
ACH-000160,0.052179863921499994
ACH-000163,-0.0619304269941
ACH-000167,-0.259925665625
ACH-000168,0.256341347331
ACH-000169,0.12975596855000002
ACH-000178,0.23900900442499998
ACH-000182,0.0333335410629
ACH-000183,0.16023752992
ACH-000188,0.22471576199
ACH-000189,-0.0288781498272
ACH-000190,0.17501515156300002
ACH-000198,-0.0115091195808
ACH-000204,-0.0803247527322
ACH-000206,0.0170492726244
ACH-000207,0.172925605753
ACH-000211,0.141282132496
ACH-000215,0.199104666788
ACH-000221,0.267786539214
ACH-000222,0.09957875160730001
ACH-000223,0.166166315313
ACH-000226,0.145052121978
ACH-000227,0.280200396302
ACH-000228,-0.012123024018999999
ACH-000231,0.161911826225
ACH-000232,0.009808626525620001
ACH-000233,0.147462484571
ACH-000234,0.0466887032459
ACH-000235,0.08287539756330001
ACH-000237,0.0652626802512
ACH-000238,0.138821315924
ACH-000243,0.139387860387
ACH-000244,0.176193197896
ACH-000246,0.165321848584
ACH-000248,0.15540342892
ACH-000250,0.10372455666899999
ACH-000251,-0.059691839353300004
ACH-000253,0.1355381307
ACH-000255,0.0187636954283
ACH-000256,-0.0681402505018
ACH-000257,0.259324754608
ACH-000258,-6.72808374884e-06
ACH-000259,0.056811230610000006
ACH-000260,-0.00219124344913
ACH-000261,0.031748386845
ACH-000262,0.060479433393299996
ACH-000263,0.218723291171
ACH-000264,0.181146446092
ACH-000265,-0.0392727323904
ACH-000266,0.0184377489048
ACH-000272,0.119701900537
ACH-000273,0.21373853718
ACH-000274,0.07991813865660001
ACH-000277,0.025707973963700004
ACH-000278,0.0634388835214
ACH-000279,-0.15498604523499998
ACH-000280,-0.108036860018
ACH-000281,0.09522662401689999
ACH-000288,0.128181527539
ACH-000291,0.0373922865868
ACH-000293,0.288980641664
ACH-000294,0.0607533501356
ACH-000295,0.209824132113
ACH-000296,0.048018037718699995
ACH-000302,-0.10813020224400001
ACH-000304,0.17909287250599998
ACH-000307,0.16425713534800002
ACH-000308,0.0278732888851
ACH-000310,-0.18889512138300002
ACH-000311,0.0705735935915
ACH-000312,0.0984876115814
ACH-000315,-0.228552865909
ACH-000316,0.040381657524999996
ACH-000317,0.261252993525
ACH-000318,-0.0923159595851
ACH-000319,0.12165369601800001
ACH-000320,0.183909121736
ACH-000322,0.17630162494899998
ACH-000323,0.0402658243209
ACH-000324,0.0393158012641
ACH-000329,0.19241229802499998
ACH-000330,-0.0259770395571
ACH-000331,0.123059802609
ACH-000332,0.049341746644
ACH-000334,-0.302648459001
ACH-000335,-0.145213787182
ACH-000336,0.0254444901863
ACH-000337,0.08370491422210001
ACH-000339,0.050370035816599996
ACH-000341,-0.00241323287631
ACH-000348,-0.07432080835860001
ACH-000350,0.169506271354
ACH-000352,0.0653070639612
ACH-000356,0.143248544397
ACH-000361,0.138763759488
ACH-000362,-0.0413550806375
ACH-000363,0.059780548939699994
ACH-000364,0.09346039920230001
ACH-000365,-0.017566166709300002
ACH-000366,-0.12257247907199999
ACH-000368,0.268994212663
ACH-000374,0.10849887748199999
ACH-000375,0.18583879468400002
ACH-000376,0.159617430984
ACH-000381,0.182454628794
ACH-000383,0.0247470755706
