,ZCWPW2 (152098)
ACH-000223,-0.181781191792
ACH-000226,-0.308280046252
ACH-000227,-0.405969695686
ACH-000228,-0.0740709409347
ACH-000231,-0.08856882542780001
ACH-000232,-0.28766952164
ACH-000233,-0.37342519445600003
ACH-000234,-0.39628647417400004
ACH-000235,-0.251906526738
ACH-000237,-0.0651003252215
ACH-000238,-0.424934240678
ACH-000243,-0.253493031534
ACH-000244,-0.24659416765
ACH-000246,-0.318292758851
ACH-000248,-0.198749813037
ACH-000250,-0.277563920588
ACH-000251,-0.358801579834
ACH-000253,-0.276757842087
ACH-000255,-0.22153947335000002
ACH-000256,-0.0328441253602
ACH-000257,-0.379191661654
ACH-000258,-0.23496730860399997
ACH-000259,-0.19982528790999998
ACH-000260,-0.12859549559
ACH-000261,-0.16134424114
ACH-000262,-0.32151115193700003
ACH-000263,-0.422600032007
ACH-000264,-0.304199288773
ACH-000265,-0.478223332016
ACH-000266,-0.164729724863
ACH-000272,-0.48917497119
ACH-000273,-0.35308833401
ACH-000274,-0.371579562739
ACH-000277,-0.0614989998446
ACH-000278,-0.37731755735600003
ACH-000279,-0.18356344799899998
ACH-000280,-0.39262040899800005
ACH-000281,-0.298828150072
ACH-000288,-0.19618028591400002
ACH-000291,-0.188135321772
ACH-000293,-0.22673711914500003
ACH-000294,-0.382040506068
ACH-000295,-0.330952422221
ACH-000296,-0.263745116633
ACH-000302,-0.182181958574
ACH-000304,0.14395435433700002
ACH-000307,-0.12651911043199998
ACH-000308,-0.0924547134471
ACH-000310,-0.30920460640999997
ACH-000311,-0.303449576865
ACH-000312,-0.0974332244276
ACH-000315,-0.182246807484
ACH-000316,-0.386619155137
ACH-000317,-0.333858123986
ACH-000318,-0.07993673900550001
ACH-000319,-0.280312809333
ACH-000320,-0.505557677993
ACH-000322,-0.178789623759
ACH-000323,-0.41002785190200003
ACH-000324,-0.370143352984
ACH-000329,-0.305943736323
ACH-000330,-0.21029751741099997
ACH-000331,-0.177610136668
ACH-000332,-0.262379524456
ACH-000334,-0.44655831799400003
ACH-000335,-0.131783561897
ACH-000336,-0.425878181211
ACH-000337,-0.16908022442899998
ACH-000339,-0.13762852370200002
ACH-000341,-0.211588851587
ACH-000348,-0.111346379534
ACH-000350,0.036943976112300006
ACH-000352,-0.323352247272
ACH-000356,-0.297936515071
ACH-000361,-0.10004868260500001
ACH-000362,-0.19946279726
ACH-000363,-0.23357510378000002
ACH-000364,-0.11104846501599999
ACH-000365,-0.246817264146
ACH-000366,-0.322023336762
ACH-000368,-0.206201323224
ACH-000374,-0.129632824602
ACH-000375,-0.05420050805959999
ACH-000376,-0.326808724039
ACH-000381,-0.144280639884
ACH-000383,-0.18092778722800001
ACH-000387,-0.281422655339
ACH-000389,-0.548991229897
ACH-000390,-0.238327960786
ACH-000393,-0.565344809696
ACH-000395,-0.44692708948700005
ACH-000397,-0.26156170931999995
ACH-000401,-0.463174561334
ACH-000402,-0.5732355060750001
ACH-000403,-0.24475018639
ACH-000404,-0.35629204147
ACH-000406,-0.251003791773
ACH-000407,-0.311269748593
ACH-000408,-0.265045615075
ACH-000410,-0.149081500416
ACH-000411,0.08298415784089999
ACH-000414,-0.203915440344
ACH-000415,-0.027617390035799997
ACH-000416,-0.33474416786600003
ACH-000420,-0.24521470882100002
ACH-000421,-0.19159033941599998
ACH-000424,-0.161091188097
ACH-000425,-0.14049237367200001
ACH-000426,-0.310436084784
ACH-000427,0.05932890760099999
ACH-000433,-0.531370905955
ACH-000436,-0.240577700205
ACH-000444,-0.238650498657
ACH-000445,-0.421571446801
ACH-000448,-0.145877862621
ACH-000450,-0.318173579395
ACH-000452,-0.284185876675
ACH-000454,-0.05959887342780001
ACH-000458,-0.196541509296
ACH-000459,-0.22761347285999997
ACH-000460,-0.0837516555991
ACH-000461,-0.363249176008
ACH-000463,-0.314475342494
ACH-000464,-0.0678856470219
ACH-000466,-0.295073008451
ACH-000467,-0.329402730704
ACH-000468,-0.37457860580799995
ACH-000469,-0.0784032270405
ACH-000470,-0.31775276139
ACH-000471,-0.376662158965
ACH-000472,-0.157958056261
ACH-000473,0.136779115949
ACH-000475,-0.360785597233
ACH-000476,-0.405322023641
ACH-000477,-0.32203936214
ACH-000480,-0.10958583938
ACH-000481,-0.175288230902
ACH-000483,0.019017958452099998
ACH-000484,-0.0459537932117
ACH-000485,-0.35606118504
ACH-000486,-0.344954606407
ACH-000487,-0.060748144951800004
ACH-000488,-0.265137923436
ACH-000490,-0.164101535168
ACH-000491,-0.15967599940500002
ACH-000495,-0.43410022646000007
ACH-000496,-0.178647435205
ACH-000499,-0.0602826762696
ACH-000500,0.154416620256
ACH-000502,-0.38490101883100003
ACH-000503,-0.0960558107429
ACH-000505,-0.153978270076
ACH-000507,-0.394211868851
ACH-000510,-0.0597835459389
ACH-000511,-0.377297882053
ACH-000512,-0.30251752758
ACH-000516,-0.129378737391
ACH-000517,-0.254931204679
ACH-000518,-0.052395495969400005
ACH-000520,-0.024719426384099998
ACH-000521,-0.22467425207699998
ACH-000522,-0.039734095987400006
ACH-000524,-0.103689846569
ACH-000527,-0.138931957628
ACH-000528,-0.07336353945780001
ACH-000537,-0.328915471069
ACH-000541,-0.366546999741
ACH-000542,-0.419566299161
ACH-000544,-0.195412417645
ACH-000545,-0.282106774833
ACH-000547,-0.344104742988
ACH-000548,-0.125696483586
ACH-000549,-0.0766889686494
ACH-000550,-0.49053660245700004
ACH-000552,-0.223465783525
ACH-000556,-0.21528386676800002
ACH-000557,-0.07703185099399999
ACH-000570,-0.182915783604
ACH-000571,-0.439754212194
ACH-000573,-0.14749174253
ACH-000576,-0.22958015329700002
ACH-000580,-0.409376629184
ACH-000584,-0.18097235019299998
ACH-000585,-0.0564628624625
ACH-000588,-0.394655162775
ACH-000589,-0.212703334597
ACH-000591,-0.22833673475000002
ACH-000593,-0.250935672682
ACH-000600,-0.012232646641799998
ACH-000601,-0.165876121715
ACH-000604,-0.912043545704
ACH-000605,-0.337397745314
ACH-000606,-0.126719696562
ACH-000608,-0.476989598644
ACH-000614,-0.254731982775
ACH-000616,-0.135464562185
ACH-000618,-0.105988264855
ACH-000619,-0.420528457085
ACH-000620,-0.43853371034500005
ACH-000621,-0.163982877324
ACH-000622,-0.650517848311
ACH-000623,-0.0355967090205
ACH-000624,-0.23853510619399998
ACH-000627,-0.48351146916599996
ACH-000630,-0.30871583292800003
ACH-000632,-0.20745165759599998
ACH-000633,-0.41141601457500004
ACH-000637,0.08330338999310001
ACH-000638,-0.214337265522
ACH-000646,-0.30310026103
ACH-000647,-0.243097480268
ACH-000648,-0.21622963107700002
ACH-000649,-0.394068519526
ACH-000651,-0.09667131157560001
ACH-000652,-0.334233083682
ACH-000653,-0.259120904542
ACH-000657,-0.237783570746
ACH-000658,-0.598525023386
ACH-000661,-0.208752691406
ACH-000662,-0.743986481305
ACH-000663,-0.336432364048
ACH-000665,-0.15707458857599998
ACH-000671,-0.5775154203840001
ACH-000673,-0.165133049654
ACH-000676,-0.07913203611360001
ACH-000677,-0.19902647253
ACH-000681,-0.43073629121000007
ACH-000682,-0.46725228936
ACH-000683,-0.177883747063
ACH-000684,-0.11309856989499999
ACH-000688,-0.178851912179
ACH-000693,-0.188584329609
ACH-000694,-0.260949435563
ACH-000695,-0.35084540640100004
ACH-000696,-0.218071726019
ACH-000697,-0.246093482611
ACH-000699,-0.155824168205
ACH-000701,-0.158893987546
ACH-000706,-0.0876597440057
ACH-000711,-0.095476862872
ACH-000713,-0.253808570444
ACH-000714,-0.184155226388
ACH-000718,-0.27148283771
ACH-000720,-0.275023581212
ACH-000721,-0.325028394484
ACH-000724,-0.262850768782
ACH-000725,-0.0349913461872
ACH-000732,-0.129544036186
ACH-000734,-0.25616109091600003
ACH-000735,-0.172653173367
ACH-000736,-0.0981607926286
ACH-000738,-0.20646195240200002
ACH-000746,-0.199239672841
ACH-000747,-0.0633078691162
ACH-000748,-0.367193095665
ACH-000753,-0.249524335094
ACH-000756,-0.106115437964
ACH-000757,-0.34483569154
ACH-000758,0.106833648607
ACH-000760,-0.107320668155
ACH-000763,-0.267527042874
ACH-000764,-0.42647661963
ACH-000765,-0.166416822742
ACH-000766,-0.243077390442
ACH-000767,-0.0960203061354
ACH-000768,-0.06554508330709999
ACH-000769,-0.40305846399800005
ACH-000770,-0.21198283121300002
ACH-000771,-0.155392931812
ACH-000773,-0.624904560649
ACH-000776,-0.204548477129
ACH-000777,-0.215155833874
ACH-000778,-0.062161169913599996
ACH-000781,-0.306585788904
ACH-000782,-0.135460252512
ACH-000783,-0.437733846912
ACH-000784,-0.154158018054
ACH-000785,-0.33029944476
ACH-000787,-0.28184815377300004
ACH-000788,-0.19857049666999999
ACH-000791,-0.262069285362
ACH-000792,-0.20775977857099998
ACH-000794,-0.420604319095
ACH-000796,-0.365128669325
ACH-000799,-0.111304923815
ACH-000800,-0.106760709715
ACH-000802,-0.131708069701
ACH-000804,-0.326639216444
ACH-000805,0.0712929449091
ACH-000809,-0.420392360407
ACH-000810,-0.183853157198
ACH-000811,-0.308425341098
ACH-000817,-0.130886252679
ACH-000819,-0.16184395684699998
ACH-000820,-0.150797130134
ACH-000821,-0.239253211967
ACH-000822,-0.383753976295
ACH-000823,-0.231242809608
ACH-000824,-0.487079117847
ACH-000827,-0.0285811575966
ACH-000829,-0.22366183721900001
ACH-000831,-0.191779206364
ACH-000832,-0.128836007201
ACH-000833,-0.0706377995763
ACH-000834,-0.30747498261100004
ACH-000835,-0.0989753227132
ACH-000836,-0.19991959598099998
ACH-000837,-0.159285948673
ACH-000838,-0.07797802238960001
ACH-000839,-0.443929152945
ACH-000840,-0.12953940896900001
ACH-000841,-0.22727417367199998
ACH-000843,-0.213422880557
ACH-000846,-0.14925781609000002
ACH-000847,-0.039216076539099996
ACH-000848,-0.239199394324
ACH-000849,-0.103641035641
ACH-000851,-0.415561442971
ACH-000855,-0.082487523757
ACH-000856,-0.15844188878499998
ACH-000858,-0.0460369545543
ACH-000859,-0.48182035870300005
ACH-000861,-0.167812434297
ACH-000862,-0.3245454837
ACH-000865,-0.09556429197760001
ACH-000866,-0.056755665044
ACH-000867,-0.16800667586800003
ACH-000869,-0.376236271342
ACH-000872,-0.127249495687
ACH-000873,-0.201626781993
ACH-000876,-0.10602706069800001
ACH-000878,-0.278421859336
ACH-000880,-0.204707181879
ACH-000881,-0.055043470406599994
ACH-000882,-0.200112357396
ACH-000884,-0.358115985381
ACH-000885,-0.12774138863
ACH-000887,-0.13961705723600001
ACH-000888,-0.502058495103
ACH-000889,-0.28219431513500004
ACH-000890,-0.30243584307
ACH-000896,-0.0585359686158
ACH-000898,-0.396521422485
ACH-000900,-0.2729498394
ACH-000901,-0.17477236041400002
ACH-000905,-0.315387804592
ACH-000906,-0.271999034546
ACH-000907,-0.243758805838
ACH-000910,-0.293818947588
ACH-000911,-0.0680733602751
ACH-000912,-0.236111305539
ACH-000913,-0.0298904585567
ACH-000915,-0.161341916428
ACH-000916,-0.0312637643712
ACH-000917,-0.293837272393
ACH-000921,-0.377796522202
ACH-000924,-0.188199267256
ACH-000926,-0.661556492841
ACH-000928,-0.18908344179900002
ACH-000929,-0.0704124437329
ACH-000932,-0.363588391409
ACH-000935,-0.516761584859
ACH-000936,-0.159086754774
ACH-000937,0.029237229977199998
ACH-000938,-0.333747911676
ACH-000939,-0.13983334113600002
ACH-000941,-0.121624801305
ACH-000943,-0.31664504864799997
ACH-000946,-0.114479003701
ACH-000947,-0.116513274036
ACH-000948,-0.381501178851
ACH-000950,-0.09593960638810001
ACH-000953,-0.14531035875999998
ACH-000957,-0.123217219499
ACH-000958,-0.292580656331
ACH-000960,-0.0660132655701
ACH-000963,-0.14923007914699998
ACH-000968,-0.108409693325
ACH-000969,-0.09068335898299999
ACH-000973,-0.059494156123800004
ACH-000974,-0.144307827189
ACH-000975,-0.11760953306199999
ACH-000976,-0.157508632906
ACH-000978,0.24179335236900001
ACH-000980,-0.131103213583
ACH-000984,-0.177489469865
ACH-000986,-0.199171902968
ACH-000988,-0.195543293431
ACH-000993,-0.15643771020199998
ACH-000994,-0.14597716354
ACH-000996,-0.10255295660599999
ACH-001001,-0.182906861254
ACH-001020,-0.281225058243
ACH-001028,-0.286667431101
ACH-001031,-0.0856746726785
ACH-001038,-0.23652468440000002
ACH-001048,-0.402357586843
ACH-001050,-0.15115172708900002
ACH-001053,-0.326211576166
ACH-001054,-0.151955493012
ACH-001061,-0.12340902277799999
ACH-001067,-0.329965690867
ACH-001075,-0.224372504275
ACH-001096,-0.255248073534
ACH-001128,0.0483273186747
ACH-001134,-0.252154648208
ACH-001151,-0.186947294912
ACH-001163,-0.153714234671
ACH-001164,0.146488499779
ACH-001173,-0.213547680079
ACH-001183,-0.411626442154
ACH-001184,-0.055829424177
ACH-001190,-0.041339538139300004
ACH-001192,-0.05216173129
ACH-001193,-0.11374200990399999
ACH-001196,-0.0517786648331
ACH-001197,-0.237795346539
ACH-001205,-0.211756964554
ACH-001211,-0.34383067660800004
ACH-001212,0.111249991172
ACH-001228,-0.145222180706
ACH-001232,-0.265407864014
ACH-001239,-0.102947560326
ACH-001274,-0.138188559429
ACH-001275,-0.600482081779
ACH-001277,-0.383555011401
ACH-001278,-0.204396925634
ACH-001280,-0.0435419423262
ACH-001283,-0.20584982642799998
ACH-001289,-0.107018470056
ACH-001295,-0.0632515882483
ACH-001300,-0.275497028908
ACH-001301,-0.23879547018599998
ACH-001302,-0.320372954759
ACH-001303,-0.07131307677080001
ACH-001306,-0.21822037778
ACH-001318,-0.13820416965500001
ACH-001322,-0.494893442957
ACH-001328,-0.171167629792
ACH-001332,-0.274295646767
ACH-001333,-0.191417714866
ACH-001336,-0.168449981256
ACH-001340,0.032024850061599996
ACH-001346,-0.128552115952
ACH-001353,-0.228044762811
ACH-001354,0.12896807519
ACH-001367,-0.24510320831799998
ACH-001368,-0.18310081309700002
ACH-001374,0.0895779042099
ACH-001375,-0.20714290235
ACH-001377,-0.0886680042221
ACH-001380,-0.38931866117799996
ACH-001391,-0.261075812302
ACH-001407,-0.35731026262599996
ACH-001408,-0.42817111898800003
ACH-001413,-0.0132153660207
ACH-001430,-0.341988065833
ACH-001431,-0.08467262448860001
ACH-001450,-0.161767791086
ACH-001496,-0.121444651109
ACH-001500,-0.360532468186
ACH-001521,-0.421184793555
ACH-001523,-0.195862388178
ACH-001532,-0.0739281260273
ACH-001536,-0.194058731686
ACH-001550,-0.26229552865899997
ACH-001552,-0.185688032582
ACH-001554,-0.283759463171
ACH-001645,-0.164113768817
ACH-001654,-0.153917156
ACH-001715,-0.26464915753199997
ACH-001735,-0.0424326740369
ACH-001736,0.029288171343299998
ACH-001737,0.19183019284400002
ACH-001740,-0.0834889785066
ACH-001745,-0.126220758612
ACH-001750,-0.06870417329869999
ACH-001765,-0.25963584595
ACH-001956,-0.169151461375
ACH-001957,-0.123770120063
