,FASTKD2 (22868)
ACH-000004,0.0235714409094
ACH-000007,0.238310391752
ACH-000009,0.0980377452067
ACH-000011,0.130606739638
ACH-000012,0.207827652896
ACH-000013,0.0637015746094
ACH-000014,0.170024224861
ACH-000015,0.304553896818
ACH-000017,0.19500477124499999
ACH-000018,0.0740813222507
ACH-000019,0.262124156303
ACH-000021,0.23100719201499997
ACH-000022,-0.007091562329739999
ACH-000025,0.18378276504799998
ACH-000028,0.10226134673800001
ACH-000030,0.19162035455600002
ACH-000035,0.138628760412
ACH-000036,0.20877403484700002
ACH-000037,0.181782092042
ACH-000039,0.393910008534
ACH-000040,0.142700974831
ACH-000041,0.119754671689
ACH-000042,0.25480198319499997
ACH-000045,0.228778250165
ACH-000047,0.161338830918
ACH-000052,0.250483434892
ACH-000053,0.201828894289
ACH-000054,0.192653696596
ACH-000055,0.472496695225
ACH-000060,0.21094474430399998
ACH-000067,0.12856181123500002
ACH-000070,0.363509706818
ACH-000075,0.455266494872
ACH-000078,0.0472724283293
ACH-000082,0.142408796496
ACH-000085,0.172717267423
ACH-000086,0.212546965616
ACH-000087,0.243478773084
ACH-000092,0.0785393717934
ACH-000095,0.123078869772
ACH-000097,0.160686440723
ACH-000098,0.10575066478
ACH-000099,0.155266132827
ACH-000108,0.257028954764
ACH-000113,-0.135565784578
ACH-000115,0.24795331205899998
ACH-000116,0.229082084251
ACH-000118,0.259689966216
ACH-000120,0.379413259573
ACH-000123,0.186628275376
ACH-000127,0.265483361723
ACH-000128,0.07997650335630001
ACH-000132,0.21901400055
ACH-000133,0.215796647579
ACH-000137,0.30617864885
ACH-000138,0.254365095259
ACH-000142,0.297267127629
ACH-000143,0.10153832052000002
ACH-000146,0.18885858677200001
ACH-000148,0.130933143502
ACH-000150,0.08437722614810002
ACH-000152,0.225452842086
ACH-000153,0.00495815954699
ACH-000159,0.141996473613
ACH-000160,-0.0587540096193
ACH-000163,0.178266504586
ACH-000167,-0.057097228802899996
ACH-000168,0.11893846579299999
ACH-000169,0.305301413408
ACH-000178,0.247890928417
ACH-000182,0.0300954817371
ACH-000183,0.279643574509
ACH-000188,0.024087660359
ACH-000189,0.23227050268599997
ACH-000190,0.027830809319199998
ACH-000198,0.185091095502
ACH-000204,0.17508279408100003
ACH-000206,0.158805428906
ACH-000207,0.16899746638000002
ACH-000211,0.23106727277699998
ACH-000215,0.0488832337586
ACH-000221,0.225774279574
ACH-000222,0.243536237759
ACH-000223,0.08469622376430001
ACH-000226,0.105520746547
ACH-000227,-0.014191656401
ACH-000228,0.0780384186114
ACH-000231,0.243565323483
ACH-000232,0.180496699855
ACH-000233,0.178843385537
ACH-000234,-0.101687663462
ACH-000235,0.24120627663400002
ACH-000237,0.23513139581700002
ACH-000238,0.19192089402600002
ACH-000243,0.11026588845999999
ACH-000244,0.110825059279
ACH-000246,0.15029512658500002
ACH-000248,0.14466140268799998
ACH-000250,0.19963910846500002
ACH-000251,0.17505433095400003
ACH-000253,0.140443280358
ACH-000255,0.0693020376492
ACH-000256,0.416398082813
ACH-000257,0.104983670551
ACH-000258,-0.05928042740759999
ACH-000259,0.137135972472
ACH-000260,0.170025701507
ACH-000261,0.186932683561
ACH-000262,0.40710848877899997
ACH-000263,0.203820460623
ACH-000264,0.297865397762
ACH-000265,0.09087612421060001
ACH-000266,0.0842211566074
ACH-000272,0.11564040673800001
