,BTG1 (694)
ACH-000341,-0.498722421272
ACH-000348,-0.169096215431
ACH-000350,-0.0978262879355
ACH-000352,-0.258873072557
ACH-000356,-0.0926965426516
ACH-000361,0.119993399509
ACH-000362,-0.07802525591489999
ACH-000363,0.271827866256
ACH-000364,0.177735975102
ACH-000365,-0.07388614074139999
ACH-000366,-0.134724363123
ACH-000368,0.0428091986625
ACH-000374,-0.8449683534129999
ACH-000375,-0.610082048167
ACH-000376,0.0877156425272
ACH-000381,-0.123243706851
ACH-000383,-0.0524419197291
ACH-000387,-0.0800299149209
ACH-000389,-0.32791366013900003
ACH-000390,-0.174960736576
ACH-000393,0.025304563412399998
ACH-000395,-0.281973925317
ACH-000397,0.0758411422821
ACH-000401,-0.453470322686
ACH-000402,0.165396738103
ACH-000403,-0.260921237247
ACH-000404,-0.385228568491
ACH-000406,-0.162102026327
ACH-000407,-0.329279709026
ACH-000408,-0.06967608507089999
ACH-000410,-0.0404252982243
ACH-000411,-0.0252387188932
ACH-000414,-0.297471717661
ACH-000415,0.011609169524100002
ACH-000416,-0.142946375077
ACH-000420,0.0660808640314
ACH-000421,-0.09257760245829999
ACH-000424,0.0456900375442
ACH-000425,-0.25240532221
ACH-000426,-0.38302604252800004
ACH-000427,0.12092276098600001
ACH-000433,-0.14011179421800002
ACH-000436,0.444989611279
ACH-000444,0.039802875664
ACH-000445,0.0278663065433
ACH-000448,-0.481531109842
ACH-000450,-0.15769373210100002
ACH-000452,-0.18477567490400001
ACH-000454,-0.235413150803
ACH-000458,-0.138669781842
ACH-000459,0.0339054655479
ACH-000460,-0.137023134443
ACH-000461,-0.030971218490400004
ACH-000463,-0.13029663836799998
ACH-000464,-0.317101862447
ACH-000466,-0.0814344944137
ACH-000467,-0.123589367177
ACH-000468,-0.22363412146899997
ACH-000469,-0.427158544498
ACH-000470,0.00426375161751
ACH-000471,-0.05958118089790001
ACH-000472,-0.0515770939394
ACH-000473,-0.40446808976
ACH-000475,-0.0594252043074
ACH-000476,-0.0736683460711
ACH-000477,0.21353713906100003
ACH-000480,-0.231866010905
ACH-000481,-0.119256558727
ACH-000483,0.40737571895900004
ACH-000484,0.257036470116
ACH-000485,-0.24127888323199997
ACH-000486,-0.0957515666078
ACH-000487,0.0328818473273
ACH-000488,-0.044806832274500004
ACH-000490,-0.149722426437
ACH-000491,-0.38363173481299995
ACH-000495,-0.0624590983103
ACH-000496,-0.313128187231
ACH-000499,-0.180790648229
ACH-000500,-0.20502112743099998
ACH-000502,-0.120302626969
ACH-000503,-0.124264849564
ACH-000505,-0.1623144648
ACH-000507,-0.20458975927900003
ACH-000510,0.00038911661480400003
ACH-000511,-0.35646928670100003
ACH-000512,-0.356961530739
ACH-000516,-0.16972036782699998
ACH-000517,-0.246064759861
ACH-000518,-0.112851993653
ACH-000520,-0.30111752375399997
ACH-000521,-0.0445104829357
ACH-000522,-0.203928114694
ACH-000524,0.042966059399499996
ACH-000527,-0.0401877523557
ACH-000528,-0.154689254167
ACH-000537,-0.251268555226
ACH-000541,-0.203728152283
ACH-000542,-0.233910921271
ACH-000544,-0.21722021745099998
ACH-000545,-0.00676860480013
ACH-000547,-0.0516485502635
ACH-000548,-0.636979740323
ACH-000549,-0.224551893799
ACH-000550,-0.143276230153
ACH-000552,-0.104073442485
ACH-000556,0.07575036507510001
ACH-000557,0.0207978113313
ACH-000570,0.0565943400511
ACH-000571,-0.178035785918
ACH-000573,0.0250950530444
ACH-000576,0.131477627463
ACH-000580,-0.338838820048
ACH-000584,-0.134274802196
ACH-000585,-0.5363258484210001
ACH-000588,0.09680530403750001
ACH-000589,-0.33597167541699996
ACH-000591,-0.00743037816994
ACH-000593,0.0464919763404
ACH-000600,-0.0880610526935
ACH-000601,-0.056218245539999996
ACH-000604,0.321791209731
ACH-000605,-0.0394636374308
ACH-000606,-0.021179960603000002
ACH-000608,-0.160912499953
ACH-000614,-0.329214146206
ACH-000616,-0.308978190456
ACH-000618,-0.06952359576060001
ACH-000619,0.112034816886
ACH-000620,-0.055351814581599997
ACH-000621,0.017756288188
ACH-000622,0.117547441384
ACH-000623,-0.157575757017
ACH-000624,-0.217449683974
ACH-000627,-0.319665930454
ACH-000630,0.0667434226212
ACH-000632,-0.20112973822799998
ACH-000633,0.07020397237930001
ACH-000637,-0.22984056559500002
ACH-000638,-0.19182075157099998
ACH-000646,0.166275087875
ACH-000647,-0.055002592153000004
ACH-000648,-0.205422857756
ACH-000649,-0.10077290409
ACH-000651,-0.247301643253
ACH-000652,-0.0341839558295
ACH-000653,-0.0538359054636
ACH-000657,-0.0576065190106
ACH-000658,0.0175908456195
ACH-000661,-0.0545298223671
ACH-000662,-0.343013987948
ACH-000663,0.0361213307265
ACH-000665,-0.18016884550599999
ACH-000671,0.030944346215599997
ACH-000673,-0.160010025101
ACH-000676,-0.19115324493
ACH-000677,-0.0870961713139
ACH-000681,-0.307904889031
ACH-000682,-0.06719553131299999
ACH-000683,-0.0809775447157
ACH-000684,-0.471911157461
ACH-000688,-0.374583279908
ACH-000693,-0.153089771415
ACH-000694,-0.03639592385380001
ACH-000695,-0.327687502851
ACH-000696,-0.17243069482099999
ACH-000697,0.054028974253900006
ACH-000699,-0.321832489736
ACH-000701,-0.27299231847600003
ACH-000706,-0.0107091466771
ACH-000711,-0.017742784191
ACH-000713,-0.00342129324581
ACH-000714,-0.00653144410176
ACH-000718,-0.109912367175
ACH-000720,-0.184355757043
ACH-000721,-0.169345013337
ACH-000724,-0.0532671794623
ACH-000725,-0.191911142136
ACH-000732,-0.10810700833499999
ACH-000734,-0.160063955428
ACH-000735,-0.340774601849
ACH-000736,-0.254560337994
ACH-000738,0.0444890373283
ACH-000746,-0.133244358295
ACH-000747,-0.065110076597
ACH-000748,-0.0582709843235
ACH-000753,-0.204324596518
ACH-000756,-0.06859309988619999
ACH-000757,-0.010267093772700001
ACH-000758,-0.08788580195769999
ACH-000760,-0.0901631820972
ACH-000763,0.14295621447
ACH-000764,-0.0852634665738
ACH-000765,-0.197782855936
ACH-000766,-0.058144705584699995
ACH-000767,-0.645738998145
ACH-000768,-0.27886235274
ACH-000769,-0.10232143080900001
ACH-000770,-0.11074374989
ACH-000771,-0.22530576315200002
ACH-000773,-0.15182455625900002
ACH-000776,0.0841485480554
ACH-000777,-0.173120251417
ACH-000778,-0.123802872719
ACH-000781,-0.204054330119
ACH-000782,-0.48331416428900004
ACH-000783,-0.373282192927
ACH-000784,-0.015014273090800001
ACH-000785,-0.13397650165
ACH-000787,-0.31196246343199996
ACH-000788,-0.153760062799
ACH-000791,-0.0662679275726
ACH-000792,-0.0323444080566
ACH-000794,-0.220405575616
ACH-000796,-0.323585543878
ACH-000799,-0.0773504418069
ACH-000800,-0.269598447802
ACH-000802,-0.061147324389300005
ACH-000804,-0.23081943741900002
ACH-000805,-0.423748685026
ACH-000809,-0.118237059334
ACH-000810,-0.0760692426291
ACH-000811,-0.029882297113900003
ACH-000817,-0.18203535099800003
ACH-000819,-0.0330106076596
ACH-000820,0.46309705644500004
ACH-000821,-0.17019326342799998
ACH-000822,-0.29060716780900003
ACH-000823,-0.07555849804819999
ACH-000824,-0.228449510249
ACH-000827,-0.061181033995199995
ACH-000829,-0.130498706564
ACH-000831,-0.10422444792300001
ACH-000832,-0.10278954143999999
ACH-000833,0.0954863838536
ACH-000834,-0.184580654205
ACH-000835,0.116065314274
ACH-000836,-0.0456345731398
ACH-000837,-0.197760719076
ACH-000838,0.07554127689439999
ACH-000839,-0.30453913983
ACH-000840,-0.652535880104
ACH-000841,-0.153666737678
ACH-000843,-0.04578606542230001
ACH-000846,0.01681945488
ACH-000847,-0.00814279655012
ACH-000848,-0.15821804775599999
ACH-000849,-0.154335070591
ACH-000851,-0.34312869137900004
ACH-000855,-0.0832670730036
ACH-000856,-0.010009939070200001
ACH-000858,-0.09887317842049999
ACH-000859,-0.199170498194
ACH-000861,-0.20302150039099998
ACH-000862,-0.184860276845
ACH-000865,-0.039910779884099995
ACH-000866,-0.0559642616851
ACH-000867,-0.0760154805257
ACH-000869,-0.208529087292
ACH-000872,0.022689946761599997
ACH-000873,0.020304613615599997
ACH-000876,-0.189389427383
ACH-000878,0.032462467859
ACH-000880,-0.08042780256860001
ACH-000881,-0.0744888805724
ACH-000882,-0.21677383094900002
ACH-000884,0.12651925189899998
ACH-000885,-0.055469002605
ACH-000887,-0.138029257011
ACH-000888,-0.329615519563
ACH-000889,-0.158443450568
ACH-000890,0.00393868366836
ACH-000896,-0.224179016561
ACH-000898,-0.152547433268
ACH-000900,-0.302586192814
ACH-000901,-0.270095011068
ACH-000905,-0.101820057815
ACH-000906,-0.267715761695
ACH-000907,-0.139634700037
ACH-000910,-0.0323602150822
ACH-000911,-0.034195300160599996
ACH-000912,-0.046613410737
ACH-000913,-0.0890591523687
ACH-000915,-0.18488326867600002
ACH-000916,-0.50161199222
ACH-000917,-0.07480328681250001
ACH-000921,-0.116795168398
ACH-000924,-0.279283851472
ACH-000926,-0.17790968538899998
ACH-000928,-0.17194197424899998
ACH-000929,-0.525537371721
ACH-000932,-0.182761341331
ACH-000935,-0.338159067084
ACH-000936,-0.11913834623099999
ACH-000937,-0.115014027777
ACH-000938,0.017830661402900003
ACH-000939,-0.0835440337774
ACH-000941,-0.00406058633748
ACH-000943,-0.027520908168200003
ACH-000946,-0.0389164008646
ACH-000947,-0.33786101220799997
ACH-000948,-0.559223539668
ACH-000950,-0.0273503777305
ACH-000953,-0.21629803875999998
ACH-000957,-0.29039483294
ACH-000958,0.053595157578800005
ACH-000960,-0.163836139336
ACH-000963,-0.194178967934
ACH-000968,-0.248691727328
ACH-000969,-0.275331053652
ACH-000973,-0.230008674757
ACH-000974,-0.0281348037903
ACH-000975,-0.164488311055
ACH-000976,-0.05975786561919999
ACH-000978,0.0336459301945
ACH-000980,0.0322351377084
ACH-000984,-0.115146498771
ACH-000986,-0.303048573609
ACH-000988,0.137114769363
ACH-000993,-0.00612720706916
ACH-000994,-0.195432790647
ACH-000996,-0.230969098828
ACH-001001,-0.18823116544500001
ACH-001020,0.0561526278299
ACH-001028,-0.0946694384691
ACH-001031,-0.09946483818810001
ACH-001038,-0.234593033104
ACH-001048,-0.0446042131383
ACH-001050,-0.23383097221299998
ACH-001053,-0.0807919880165
ACH-001054,-0.19519220895300002
ACH-001061,-0.0651120748604
ACH-001067,-0.0805418692705
ACH-001075,-0.413174219386
ACH-001096,0.007686382150689999
ACH-001128,-0.424673308342
ACH-001134,-0.277301830747
ACH-001151,-0.0153121891389
ACH-001163,-0.0416142461381
ACH-001164,0.154634544009
ACH-001173,-0.142047302209
ACH-001183,0.115969890444
ACH-001184,0.011010920972200001
ACH-001190,-0.43528937688
ACH-001192,-0.046572584112800006
ACH-001193,-0.346802192973
ACH-001196,0.20269617179000002
ACH-001197,-0.21894166845600002
ACH-001205,-0.22733330281300002
ACH-001211,-0.0380292409901
ACH-001212,-0.15718337270500002
ACH-001228,0.219299848862
ACH-001232,-0.180365962154
ACH-001239,-0.09316961679989999
ACH-001274,-0.474000556927
ACH-001275,-0.03654991228480001
ACH-001277,-0.108969082204
ACH-001278,0.134009665779
ACH-001280,0.022661483308099997
ACH-001283,-0.22887592195099998
ACH-001289,-0.12850227060900002
ACH-001295,-0.0627005748339
ACH-001300,-0.07829316000030001
ACH-001301,0.0582277727979
ACH-001302,-0.348437990477
ACH-001303,-0.21351970846700002
ACH-001306,-0.0943745220431
ACH-001318,-0.204669300994
ACH-001322,-0.022608471757400002
ACH-001328,-0.156990422846
ACH-001332,-0.0420361233418
ACH-001333,-0.016301120895200003
ACH-001336,-0.14632072796599999
ACH-001340,0.0267424845003
ACH-001346,-0.130924204053
ACH-001353,-0.463995905066
ACH-001354,0.148004293451
ACH-001367,-0.29712349848499997
ACH-001368,-0.5589774140820001
ACH-001374,-0.221208763525
ACH-001375,-0.060310764630899995
ACH-001377,-0.156264069617
ACH-001380,-0.036306617057300004
ACH-001391,-0.331090583662
ACH-001407,-0.497905870639
ACH-001408,-0.11248431965500001
ACH-001413,-0.06948874123410001
ACH-001430,-0.380171986339
ACH-001431,-0.18191519333099998
ACH-001450,0.31033385269999997
ACH-001496,-0.0978941959649
ACH-001500,0.043248074520699994
ACH-001521,-0.008294732675119999
ACH-001523,-0.123869847687
ACH-001532,-0.78359018532
ACH-001536,-0.14285516394300002
ACH-001550,0.101302015639
ACH-001552,0.00313155968181
ACH-001554,-0.272908467064
ACH-001645,-0.17798632847399998
ACH-001654,-0.172418436415
ACH-001715,-0.267460274967
ACH-001735,-0.025242107813900003
ACH-001736,-0.16168160952
ACH-001737,-0.70270178393
ACH-001740,-0.293873418396
ACH-001745,-0.21757812696999998
ACH-001750,-0.215440292482
ACH-001765,-0.218164587185
ACH-001956,-0.12340023511399999
ACH-001957,-0.026521508722700003
