,OR51I2 (390064)
ACH-000004,-0.145095889079
ACH-000007,-0.19722589373399999
ACH-000009,-0.314352007197
ACH-000011,-0.57081212202
ACH-000012,-0.249642412148
ACH-000013,-0.05314676345380001
ACH-000014,-0.281102650456
ACH-000015,-0.0383880508945
ACH-000017,-0.11164969755000001
ACH-000018,-0.279150342422
ACH-000019,-0.35974620497599996
ACH-000021,-0.32016760011100004
ACH-000022,-0.134565202755
ACH-000025,-0.13079432522099999
ACH-000028,-0.308353872234
ACH-000030,-0.37637100404
ACH-000035,-0.220187541564
ACH-000036,-0.357534972422
ACH-000037,-0.182802791708
ACH-000039,-0.508553346932
ACH-000040,-0.35974513421099996
ACH-000041,-0.237877253308
ACH-000042,-0.229350155243
ACH-000045,-0.133333556448
ACH-000047,-0.338801427813
ACH-000052,-0.222698931291
ACH-000053,-0.181058419645
ACH-000054,-0.384819461188
ACH-000055,-0.254988471118
ACH-000060,-0.21297966458599998
ACH-000067,-0.480385185375
ACH-000070,-0.188351354073
ACH-000075,-0.32626082583
ACH-000078,-0.412844673855
ACH-000082,-0.522274198613
ACH-000085,-0.339359106039
ACH-000086,-0.36130778954099996
ACH-000087,-0.07608076996339999
ACH-000092,-0.423293563
ACH-000095,-0.18611681978300001
ACH-000097,-0.48430831548299996
ACH-000098,-0.283259455154
ACH-000099,-0.158976501922
ACH-000108,-0.024373956223200002
ACH-000113,-0.16168142919
ACH-000115,0.0040121421346399995
ACH-000116,-0.42180385668000003
ACH-000118,-0.22295774605500002
ACH-000120,-0.29248118346
ACH-000123,-0.164138983609
ACH-000127,-0.19149470840799998
ACH-000128,-0.0828019064464
ACH-000132,-0.321205766114
ACH-000133,-0.244948862377
ACH-000137,-0.556907462013
ACH-000138,-0.276536869606
ACH-000142,-0.176233836102
ACH-000143,-0.29341427965100003
ACH-000146,-0.22162016538
ACH-000148,-0.47380806541299997
ACH-000150,-0.0989381757474
ACH-000152,-0.32228809636399997
ACH-000153,0.148137875081
ACH-000159,-0.431986694292
ACH-000160,-0.32053430451299997
ACH-000163,-0.373076400469
ACH-000167,-0.06376148532630001
ACH-000168,-0.34706966331100003
ACH-000169,-0.38862561897299996
ACH-000178,-0.294475165488
ACH-000182,-0.286623363352
ACH-000183,-0.0701414025847
ACH-000188,-0.178336871527
ACH-000189,-0.223705497092
ACH-000190,-0.44487896528000004
ACH-000198,-0.225402878959
ACH-000204,-0.586722128964
ACH-000206,-0.519495548475
ACH-000207,-0.426612626124
ACH-000211,-0.241306986272
ACH-000215,-0.226621152021
ACH-000221,-0.204264885708
ACH-000222,-0.45516072451000006
ACH-000223,-0.347531414969
ACH-000226,-0.439329380168
ACH-000227,-0.40846000659299997
ACH-000228,-0.131697391639
ACH-000231,-0.366870045487
ACH-000232,-0.352771783784
ACH-000233,-0.296154743135
ACH-000234,-0.433415587752
ACH-000235,-0.23257378792800001
ACH-000237,-0.274827582034
ACH-000238,-0.0193618866955
ACH-000243,-0.317592495499
ACH-000244,-0.310661408102
ACH-000246,-0.556969574686
ACH-000248,-0.446144619652
ACH-000250,-0.418464199818
ACH-000251,-0.547932081448
ACH-000253,-0.259278160747
ACH-000255,-0.124447711011
ACH-000256,-0.346202818487
ACH-000257,-0.371935457213
ACH-000258,-0.14986022628100001
ACH-000259,-0.278525140217
ACH-000260,-0.32695743825199997
ACH-000261,-0.407374256817
