,SAA2 (6289)
ACH-000004,-0.22654644043400002
ACH-000007,-0.483728700515
ACH-000009,-0.285967377466
ACH-000011,-0.267316200021
ACH-000012,-0.18690025223200002
ACH-000013,-0.22908680357099998
ACH-000014,-0.29285482340700003
ACH-000015,-0.26318929018000004
ACH-000017,-0.23024033436000002
ACH-000018,-0.23657728848700002
ACH-000019,-0.356052241838
ACH-000021,-0.328191422565
ACH-000022,-0.311060196487
ACH-000025,-0.293057079617
ACH-000028,-0.333742155249
ACH-000030,-0.315204501648
ACH-000035,-0.31147666929699996
ACH-000036,-0.232038616399
ACH-000037,-0.185659449682
ACH-000039,-0.200935725847
ACH-000040,-0.290863370705
ACH-000041,-0.137162630831
ACH-000042,-0.489737064809
ACH-000045,-0.435069361188
ACH-000047,-0.279362872039
ACH-000052,0.160262326007
ACH-000053,-0.23363316325199998
ACH-000054,-0.42573331198200004
ACH-000055,-0.382640571117
ACH-000060,-0.20978612704
ACH-000067,-0.177700094309
ACH-000070,-0.0616063756003
ACH-000075,-0.376245687383
ACH-000078,-0.309786800062
ACH-000082,-0.265910887999
ACH-000085,-0.156739901201
ACH-000086,-0.22213080109000002
ACH-000087,-0.548996839507
ACH-000092,-0.181210721162
ACH-000095,-0.342136549592
ACH-000097,-0.303244888815
ACH-000098,-0.255755083131
ACH-000099,-0.224998252714
ACH-000108,-0.303458589399
ACH-000113,-0.381807531157
ACH-000115,-0.267929885906
ACH-000116,-0.23557946705
ACH-000118,-0.277874460396
ACH-000120,-0.0627550641252
ACH-000123,-0.21006184762000002
ACH-000127,-0.247808380923
ACH-000128,-0.314664823647
ACH-000132,-0.0654174830244
ACH-000133,-0.228857611485
ACH-000137,-0.568182168279
ACH-000138,-0.323989684025
ACH-000142,-0.320725594168
ACH-000143,-0.37580161605499995
ACH-000146,-0.177877580455
ACH-000148,-0.35958770680299995
ACH-000150,-0.0452807601137
ACH-000152,0.013782492541900001
ACH-000153,-0.310357078876
ACH-000159,-0.384419362715
ACH-000160,-0.22692390139899998
ACH-000163,-0.10104113242999999
ACH-000167,-0.0543287538794
ACH-000168,-0.26994027633400003
ACH-000169,-0.266914294962
ACH-000178,-0.24913542854100001
ACH-000182,-0.175587323062
ACH-000183,-0.278568524769
ACH-000188,-0.20739979506700001
ACH-000189,-0.565263479991
ACH-000190,-0.11544834168700001
ACH-000198,-0.33977319409900003
ACH-000204,-0.039140289058500005
ACH-000206,-0.294830229409
ACH-000207,-0.37932362370300005
ACH-000211,-0.17587147045600002
ACH-000215,-0.312013900832
ACH-000221,-0.376405881673
ACH-000222,-0.279671929303
ACH-000223,-0.0894711666567
ACH-000226,-0.042863810529
ACH-000227,-0.561897074204
ACH-000228,-0.128323194666
ACH-000231,-0.302462172415
ACH-000232,-0.322956787457
ACH-000233,-0.226589679868
ACH-000234,-0.150194630221
ACH-000235,-0.209110075408
ACH-000237,-0.150917392668
ACH-000238,-0.133130101099
ACH-000243,-0.320263749941
ACH-000244,-0.460471223451
ACH-000246,-0.264773559075
ACH-000248,-0.0517999086913
ACH-000250,-0.25783096957400004
ACH-000251,0.140223072443
ACH-000253,-0.36850185678999997
ACH-000255,-0.123819010297
ACH-000256,-0.263618443699
ACH-000257,-0.150123117815
ACH-000258,-0.517854623473
ACH-000259,-0.186080539443
ACH-000260,-0.261283021308
ACH-000261,-0.39683675508599997
ACH-000262,-0.405657508426
ACH-000263,-0.252777536756
ACH-000264,-0.10184203216499998
ACH-000265,-0.183986942135
ACH-000266,-0.22524338901799998
ACH-000272,-0.40587928149400004
ACH-000273,-0.376447903372
ACH-000274,-0.197522865519
ACH-000277,0.0875289644605
ACH-000278,-0.381555586413
ACH-000279,-0.22124930153499997
ACH-000280,-0.190109904547
ACH-000281,-0.37553419414800004
ACH-000288,-0.291176407791
ACH-000291,-0.278926955643
ACH-000293,-0.349079948422
ACH-000294,-0.174491473981
ACH-000295,-0.743692668647
ACH-000296,-0.047834115736100004
