,BMP8B (656)
ACH-000004,0.197590244547
ACH-000007,-0.221061599802
ACH-000009,-0.11515566618899999
ACH-000011,-0.19915243255600001
ACH-000012,0.052223364755100005
ACH-000013,-0.04546844901330001
ACH-000014,-0.131585316758
ACH-000015,-0.13840924963
ACH-000017,0.145643032857
ACH-000018,0.0314443930462
ACH-000019,0.268306032522
ACH-000021,0.052390444283800006
ACH-000022,-0.028861206692
ACH-000025,0.172470385451
ACH-000028,0.08808096502810002
ACH-000030,-0.101082382533
ACH-000035,-0.12286208106799999
ACH-000036,0.173599028189
ACH-000037,-0.0564675020845
ACH-000039,0.20140761761700002
ACH-000040,-0.0572686265362
ACH-000041,0.11803907521700001
ACH-000042,0.0715305069769
ACH-000045,0.00365663755012
ACH-000047,-0.036329440108300005
ACH-000052,0.06273525165300001
ACH-000053,-0.08373277489139999
ACH-000054,0.069876757
ACH-000055,-0.0536771574713
ACH-000060,-0.235154170593
ACH-000067,-0.0534601386113
ACH-000070,-0.207761871688
ACH-000075,0.155339734108
ACH-000078,0.0671548858402
ACH-000082,0.09634175345339999
ACH-000085,-0.28671801285
ACH-000086,-0.0586333509269
ACH-000087,0.0711861559105
ACH-000092,-0.218623399309
ACH-000095,-0.148667859305
ACH-000097,-0.0609016570599
ACH-000098,0.0322883727915
ACH-000099,-0.100154683818
ACH-000108,0.04554483921540001
ACH-000113,-0.0839750585804
ACH-000115,0.00994050090713
ACH-000116,-0.216029056189
ACH-000118,0.0510694086685
ACH-000120,-0.0995502733817
ACH-000123,-0.190233597366
ACH-000127,-0.11857831468499999
ACH-000128,0.0777345220923
ACH-000132,-0.207024940523
ACH-000133,-0.009490776270149999
ACH-000137,-0.046748136294499996
ACH-000138,0.0681049898661
ACH-000142,-0.0316187813452
ACH-000143,0.0525689650844
ACH-000146,-0.415803603428
ACH-000148,0.04597016559619999
ACH-000150,-0.44548289299800004
ACH-000152,0.031740181802699996
ACH-000153,0.35882287331100005
ACH-000159,0.119648211054
ACH-000160,0.024597181400200004
ACH-000163,0.0198212567002
ACH-000167,-0.0375951079518
ACH-000168,-0.0317212651092
ACH-000169,-0.08053054260539999
ACH-000178,-0.149803456968
ACH-000182,-0.017514718398500002
ACH-000183,-0.148827910047
ACH-000188,-0.18701763805
ACH-000189,-0.461889481774
ACH-000190,0.000657402725487
ACH-000198,0.0304101681214
ACH-000204,-0.28423590129299997
ACH-000206,-0.13726260091700002
ACH-000207,0.013781621677800001
ACH-000211,0.0646040013146
ACH-000215,-0.049293923340999996
ACH-000221,-0.0283392033647
ACH-000222,0.0480862049172
