,RFESD (317671)
ACH-000004,0.0943215829157
ACH-000007,0.252534257356
ACH-000009,0.224754003717
ACH-000011,0.0940675415432
ACH-000012,0.103132677949
ACH-000013,0.199474597812
ACH-000014,0.139081931609
ACH-000015,0.184587414683
ACH-000017,0.263783563695
ACH-000018,0.185328840036
ACH-000019,0.143097474895
ACH-000021,0.27462697683299997
ACH-000022,0.19479668293299998
ACH-000025,0.245065199735
ACH-000028,0.1620216343
ACH-000030,0.16646371319
ACH-000035,0.260122917302
ACH-000036,0.0476637807429
ACH-000037,0.14890107185499998
ACH-000039,0.169048387423
ACH-000040,0.288373064729
ACH-000041,0.0810981032978
ACH-000042,0.181304654576
ACH-000045,0.272713779717
ACH-000047,0.178207841102
ACH-000052,0.180154296609
ACH-000053,0.169943201379
ACH-000054,0.164020496721
ACH-000055,0.0986574960922
ACH-000060,0.16853778972199998
ACH-000067,0.018226205435400003
ACH-000070,0.410868273749
ACH-000075,0.26654751603300003
ACH-000078,0.232693493156
ACH-000082,0.162160711453
ACH-000085,0.292415946652
ACH-000086,0.15021750885
ACH-000087,0.24352513461199998
ACH-000092,0.156306920726
ACH-000095,0.250654610386
ACH-000097,0.182043027617
ACH-000098,0.282055738203
ACH-000099,0.256160697186
ACH-000108,0.261091713509
ACH-000113,0.293393895207
ACH-000115,0.280245076831
ACH-000116,0.18592887196
ACH-000118,0.214682666168
ACH-000120,0.24152035648200001
ACH-000123,0.283556012115
ACH-000127,0.188554490459
ACH-000128,0.326609459926
ACH-000132,0.271490576229
ACH-000133,0.291157189503
ACH-000137,0.0849805658873
ACH-000138,0.23606395764000002
ACH-000142,0.18596683682
ACH-000143,0.37989187544299996
ACH-000146,0.141030783073
ACH-000148,0.357243345575
ACH-000150,0.166421839367
ACH-000152,0.17099383566799997
ACH-000153,0.269572454016
ACH-000159,0.152841791038
ACH-000160,0.249307739324
ACH-000163,0.059060877093900004
ACH-000167,-0.214070684392
ACH-000168,0.181594318369
ACH-000169,0.28749416768
ACH-000178,0.11827062660999998
ACH-000182,0.16935937866
ACH-000183,0.225893340206
ACH-000188,0.062039344208199995
ACH-000189,0.131664530211
ACH-000190,0.299463334655
ACH-000198,0.25790412844
ACH-000204,0.335757787892
ACH-000206,-0.09342397137649999
ACH-000207,0.6107446213009999
ACH-000211,0.06286965162569999
ACH-000215,0.19759400034699998
ACH-000221,0.209988507896
ACH-000222,0.0891034138373
ACH-000223,0.18371701243799998
ACH-000226,0.0352439357615
ACH-000227,0.34841964405599996
ACH-000228,0.285465363438
ACH-000231,0.316963735853
ACH-000232,0.144171288683
ACH-000233,0.24836080524999998
ACH-000234,0.210695608744
ACH-000235,0.194320587496
ACH-000237,0.127343513399
ACH-000238,0.160509523807
ACH-000243,0.13969692775800002
ACH-000244,-0.032225052784500004
ACH-000246,0.260019228135
ACH-000248,0.284590966561
ACH-000250,0.219708941668
ACH-000251,0.129705414916
ACH-000253,0.321270299593
ACH-000255,0.0947145491022
ACH-000256,0.157508919048
ACH-000257,0.324845642522
ACH-000258,0.0642614856786
ACH-000259,0.20390614223900003
ACH-000260,0.206802182565
ACH-000261,0.111692597409
ACH-000262,0.23226192340100002
ACH-000263,0.267705326637
ACH-000264,0.103368126349
ACH-000265,0.154776189189
ACH-000266,0.141496650552
ACH-000272,0.246692547889
ACH-000273,0.130512878076
ACH-000274,0.0935631596333
ACH-000277,0.32457193479400004
ACH-000278,0.009461246858
ACH-000279,0.139004823519
ACH-000280,0.166905391093
ACH-000281,0.328571030518
ACH-000288,0.18183825209
ACH-000291,0.13501625475
ACH-000293,0.112127504008
ACH-000294,0.19490814930999997
ACH-000295,-0.0190227950426
ACH-000296,0.150828293311
ACH-000302,0.165380429895
ACH-000304,0.155077813968
ACH-000307,0.143689955412
ACH-000308,0.192556885858
ACH-000310,0.252831308902
ACH-000311,0.110231187052
ACH-000312,0.186515345202
ACH-000315,0.0624897984266
ACH-000316,0.139523817513
ACH-000317,0.203553700403
ACH-000318,0.0498655102649
ACH-000319,0.117463087291
ACH-000320,0.32474216966499997
ACH-000322,0.14514023853299998
ACH-000323,0.127678731002
ACH-000324,0.151957909438
ACH-000329,0.282737669847
ACH-000330,0.223290796027
ACH-000331,-0.05048689441930001
ACH-000332,0.119448208786
ACH-000334,-0.0334305153266
ACH-000335,0.344169022118
ACH-000336,0.20499781429699998
ACH-000337,0.18955896323
ACH-000339,0.235786508613
ACH-000341,0.159244298776
ACH-000348,0.12839320451199998
ACH-000350,0.047603725193
ACH-000352,0.235368359197
ACH-000356,0.241455026129
ACH-000361,0.024249943879400004
ACH-000362,0.352797710925
ACH-000363,0.057497311674
ACH-000364,0.024140064955799997
ACH-000365,0.325840761514
ACH-000366,0.241151559405
ACH-000368,0.0987465042158
