,ASB6 (140459)
ACH-000004,-0.26471644326
ACH-000007,-0.265377074758
ACH-000009,-0.573283072627
ACH-000011,-0.346082965395
ACH-000012,-0.506180694249
ACH-000013,-0.504557459078
ACH-000014,-0.0956331845405
ACH-000015,-0.42041314060900004
ACH-000017,-0.599443800102
ACH-000018,-0.29771665285
ACH-000019,-0.374875819654
ACH-000021,-0.436343373876
ACH-000022,-0.41990516082400003
ACH-000025,-0.308036921199
ACH-000028,-0.42032584834799996
ACH-000030,-0.412799794076
ACH-000035,-0.30494095547600003
ACH-000036,-0.40284012608900005
ACH-000037,-0.42898357408200005
ACH-000039,-0.395372413975
ACH-000040,-0.38563333800899996
ACH-000041,-0.201885993001
ACH-000042,-0.463749071396
ACH-000045,-0.14964604062200001
ACH-000047,-0.541404194547
ACH-000052,-0.46197394968500005
ACH-000053,-0.27053780545
ACH-000054,-0.40423778545100003
ACH-000055,-0.459493245551
ACH-000060,-0.358044215652
ACH-000067,-0.543865888245
ACH-000070,-0.426372248834
ACH-000075,-0.35762931712800006
ACH-000078,-0.358960218589
ACH-000082,-0.290380586329
ACH-000085,-0.538086105272
ACH-000086,-0.36571171580300005
ACH-000087,-0.44605964087600003
ACH-000092,-0.231454453448
ACH-000095,-0.335236637139
ACH-000097,-0.386391789892
ACH-000098,-0.341875793564
ACH-000099,-0.640460754955
ACH-000108,-0.330919818709
ACH-000113,-0.253369358686
ACH-000115,-0.325675881375
ACH-000116,-0.47371362825
ACH-000118,-0.510049403501
ACH-000120,-0.488264902377
ACH-000123,-0.35562675386799997
ACH-000127,-0.28493648920000003
ACH-000128,-0.34791675260899996
ACH-000132,-0.476920828265
ACH-000133,-0.303988344361
ACH-000137,-0.330953069911
ACH-000138,-0.39314732030199995
ACH-000142,-0.49484222741800005
ACH-000143,-0.141993710508
ACH-000146,-0.279545060621
ACH-000148,-0.314620940135
ACH-000150,-0.464325031788
ACH-000152,-0.433418538155
ACH-000153,-0.12189682447200001
ACH-000159,-0.291162525716
ACH-000160,-0.606657400943
ACH-000163,-0.475873538639
ACH-000167,-0.656809837929
ACH-000168,-0.319338346194
ACH-000169,-0.47679835376699997
ACH-000178,-0.500816877003
ACH-000182,-0.5105205368419999
ACH-000183,-0.38488783121
ACH-000188,-0.498339833051
ACH-000189,-0.446709355132
ACH-000190,-0.394309582341
ACH-000198,-0.355011830911
ACH-000204,-0.18875171403299998
ACH-000206,-0.19500618234900002
ACH-000207,-0.348643974867
ACH-000211,-0.32423328670400003
ACH-000215,-0.33370198084
ACH-000221,-0.436302207367
ACH-000222,-0.376741855817
ACH-000223,-0.405565285954
ACH-000226,-0.262808429016
ACH-000227,-0.382615945071
ACH-000228,-0.588662989842
ACH-000231,-0.415798885756
ACH-000232,-0.29587923958900003
ACH-000233,-0.355871110685
ACH-000234,-0.575424043067
ACH-000235,-0.333206630985
ACH-000237,-0.474312535431
ACH-000238,-0.398821330512
ACH-000243,-0.380298848658
ACH-000244,-0.608347503641
ACH-000246,-0.36435125899000004
ACH-000248,-0.42598183727
ACH-000250,-0.45037444155199996
ACH-000251,-0.157859060356
ACH-000253,-0.429116965139
ACH-000255,-0.480089945743
ACH-000256,-0.40643852062700003
ACH-000257,-0.16078430885
ACH-000258,-0.453839129344
ACH-000259,-0.489516434621
ACH-000260,-0.31407637017900003
ACH-000261,-0.42695380213399997
ACH-000262,-0.383157066871
ACH-000263,-0.34542872419799997
ACH-000264,-0.492629124022
ACH-000265,-0.486046303249
ACH-000266,-0.136880488572
ACH-000272,-0.396065272536
ACH-000273,-0.592540232314
ACH-000274,-0.470474381823
ACH-000277,-0.569964326966
ACH-000278,-0.488990953359
ACH-000279,-0.41612802170900004
ACH-000280,-0.225721739089
ACH-000281,-0.23145824547
ACH-000288,-0.237763082484
ACH-000291,-0.23251191505
ACH-000293,-0.35771179244199997
ACH-000294,-0.258266275034
ACH-000295,-0.10259813361199999
ACH-000296,-0.330895850307
ACH-000302,-0.261561643036
ACH-000304,-0.40135510258900003
ACH-000307,-0.21715023475499998
ACH-000308,-0.407781384521
ACH-000310,-0.28958951635
ACH-000311,-0.258038181669
ACH-000312,-0.515886622975
ACH-000315,-0.037090244906
ACH-000316,-0.314878780162
ACH-000317,-0.484070466897
ACH-000318,-0.439938726182
ACH-000319,-0.37618555741899995
ACH-000320,-0.43449039850599996
ACH-000322,-0.260831468785
ACH-000323,-0.500577774082
ACH-000324,-0.454364852819
ACH-000329,-0.34485819949600005
ACH-000330,-0.41252851346600006
ACH-000331,-0.36500978857
ACH-000332,-0.474807344114
ACH-000334,-0.412317893729
ACH-000335,-0.23804735541799998
ACH-000336,-0.440692007966
ACH-000337,-0.413895267214
ACH-000339,-0.324456855731
ACH-000341,-0.6849602771559999
ACH-000348,-0.27510106981800003
ACH-000350,-0.39435153244000004
ACH-000352,-0.38734352930200006
ACH-000356,-0.157862940759
ACH-000361,-0.301030854746
ACH-000362,-0.23253684344300002
ACH-000363,-0.25046897806999996
ACH-000364,-0.136746757867
ACH-000365,-0.23140599234900003
ACH-000366,-0.457596215027
ACH-000368,-0.409030139523
ACH-000374,-0.445355963708
ACH-000375,-0.309610526166
ACH-000376,-0.27447582319
ACH-000381,-0.43088528282300004
ACH-000383,-0.28029733767799997
ACH-000387,-0.44046434887599994
ACH-000389,-0.526125694714
ACH-000390,-0.325239011729
ACH-000393,-0.272658165266
ACH-000395,-0.483580414749
ACH-000397,-0.5225166156459999
ACH-000401,-0.29820882106999996
ACH-000402,-0.321472118181
ACH-000403,-0.500724518239
ACH-000404,-0.28967758034200003
ACH-000406,-0.271435888226
ACH-000407,-0.471158943881
ACH-000408,-0.49017319118
ACH-000410,-0.507130807568
ACH-000411,-0.563882565626
ACH-000414,-0.42733231293000007
ACH-000415,-0.33000540432799996
ACH-000416,-0.44435204959700003
ACH-000420,-0.39319049124399996
ACH-000421,-0.274500583909
ACH-000424,-0.239311751936
ACH-000425,-0.265043396025
ACH-000426,-0.341366208019
ACH-000427,-0.541488626489
ACH-000433,-0.447146137605
ACH-000436,-0.48187474976899997
ACH-000444,-0.321032118547
ACH-000445,-0.526727190082
ACH-000448,-0.309605270561
ACH-000450,-0.357469620508
ACH-000452,-0.47127783939999995
ACH-000454,-0.537790477664
ACH-000458,-0.315468799932
ACH-000459,-0.0827803867957
ACH-000460,-0.330129756725
ACH-000461,-0.489653756997
ACH-000463,-0.28117541000999996
ACH-000464,-0.389307952359
ACH-000466,0.157686711941
ACH-000467,-0.313769831921
ACH-000468,-0.41578761870700004
ACH-000469,-0.5711527816659999
ACH-000470,-0.602414313544
ACH-000471,-0.484646645391
ACH-000472,-0.356658763013
ACH-000473,-0.25971640709000005
ACH-000475,-0.39413176481600004
ACH-000476,-0.439295875673
ACH-000477,-0.245263536047
ACH-000480,-0.445564239477
ACH-000481,-0.315192097582
ACH-000483,-0.6591279455210001
ACH-000484,-0.337720281543
ACH-000485,-0.130605311026
ACH-000486,-0.326926490578
ACH-000487,-0.171073167453
ACH-000488,-0.32793504559000003
ACH-000490,-0.587572322271
ACH-000491,-0.256903997296
ACH-000495,-0.46818154905500003
ACH-000496,-0.24275839352200002
ACH-000499,-0.24316237826499998
ACH-000500,-0.772892876592
ACH-000502,-0.37686713263099997
ACH-000503,-0.33843760834200004
ACH-000505,-0.361275086654
ACH-000507,-0.387805334673
ACH-000510,-0.29141447926999997
ACH-000511,-0.45500657824100005
ACH-000512,-0.0289392489813
ACH-000516,-0.5767345639679999
ACH-000517,-0.455499289059
