,ITGA7 (3679)
ACH-000004,-0.191374419359
ACH-000007,-0.307395702193
ACH-000009,-0.09902306818610002
ACH-000011,-0.268576533936
ACH-000012,-0.162464225164
ACH-000013,-0.10591554971000001
ACH-000014,-0.173814669456
ACH-000015,-0.28782790092099997
ACH-000017,-0.0700682057487
ACH-000018,-0.290786821514
ACH-000019,-0.08436917992889999
ACH-000021,-0.113256165645
ACH-000022,-0.120109925447
ACH-000025,-0.304503330614
ACH-000028,-0.336977224284
ACH-000030,-0.10204891027
ACH-000035,-0.139961583143
ACH-000036,-0.211059559648
ACH-000037,-0.224720608332
ACH-000039,-0.039625114548
ACH-000040,-0.188947925789
ACH-000041,-0.516522626642
ACH-000042,-0.08009950404189999
ACH-000045,-0.34448884613499997
ACH-000047,-0.118413657803
ACH-000052,-0.279873411974
ACH-000053,-0.23066816766800002
ACH-000054,-0.082611373116
ACH-000055,-0.139720077035
ACH-000060,0.0029293775271700003
ACH-000067,-0.29650076316
ACH-000070,-0.147662202539
ACH-000075,-0.267339792867
ACH-000078,-0.027312300625900003
ACH-000082,-0.27368167621
ACH-000085,-0.6796474598829999
ACH-000086,-0.368104291211
ACH-000087,-0.28001669140200003
ACH-000092,-0.303074705071
ACH-000095,-0.130976553465
ACH-000097,-0.21434172139199997
ACH-000098,-0.0329870950845
ACH-000099,-0.0270367913087
ACH-000108,0.09312939576439999
ACH-000113,-0.27050432502099997
ACH-000115,-0.31965453551
ACH-000116,-0.148450895094
ACH-000118,-0.163114299348
ACH-000120,-0.00131269928278
ACH-000123,-0.30886139305599997
ACH-000127,-0.131451007121
ACH-000128,-0.454932945436
ACH-000132,-0.0390096500949
ACH-000133,-0.27070369814399997
ACH-000137,-0.230875145743
ACH-000138,-0.19632357574
ACH-000142,-0.294935832656
ACH-000143,-0.15241023929199998
ACH-000146,-0.195971964373
ACH-000148,-0.0935970862145
ACH-000150,0.0288337723973
ACH-000152,-0.266291624695
ACH-000153,-0.280215942555
ACH-000159,-0.176490812463
ACH-000160,-0.28012000751
ACH-000163,-0.06402742958
ACH-000167,-0.0896499672404
ACH-000168,-0.201043842596
ACH-000169,-0.12805438107
ACH-000178,-0.206192529738
