,OSM (5008)
ACH-000324,-0.20351755393800003
ACH-000329,-0.361584391909
ACH-000330,-0.167376280096
ACH-000331,-0.176492196518
ACH-000332,-0.245121700124
ACH-000334,-0.334236454179
ACH-000335,0.0286505153326
ACH-000336,-0.20966842967799998
ACH-000337,-0.0276479974345
ACH-000339,-0.0225014143597
ACH-000341,-0.011778739933899999
ACH-000348,-0.238023252307
ACH-000350,0.08215957235639999
ACH-000352,-0.120548077098
ACH-000356,-0.0007880378848019999
ACH-000361,-0.108231850349
ACH-000362,-0.293333669641
ACH-000363,-0.145271876135
ACH-000364,-0.299796418167
ACH-000365,-0.047075541898600005
ACH-000366,-0.254117035545
ACH-000368,-0.259791414071
ACH-000374,0.05686140470980001
ACH-000375,-0.20506080915
ACH-000376,-0.131970530661
ACH-000381,-0.27163029284400003
ACH-000383,-0.19228465288600002
ACH-000387,-0.258110560993
ACH-000389,-0.227000556696
ACH-000390,-0.356975807913
ACH-000393,-0.319725117899
ACH-000395,-0.285380501003
ACH-000397,-0.10192737839600001
ACH-000401,-0.299447532942
ACH-000402,0.837094189142
ACH-000403,-0.0111965794266
ACH-000404,-0.108863476517
ACH-000406,-0.115297497337
ACH-000407,-0.11024257114399999
ACH-000408,-0.44118168003200003
ACH-000410,-0.147622555213
ACH-000411,0.140080300233
ACH-000414,-0.16542845412499999
ACH-000415,-0.11529790980599999
ACH-000416,-0.114767772996
ACH-000420,-0.394884799327
ACH-000421,-0.337165629399
ACH-000424,0.10804185448300001
ACH-000425,-0.246487389391
ACH-000426,0.130060502259
ACH-000427,-0.24204222776700002
ACH-000433,-0.06984031566210001
ACH-000436,-0.21070821526500003
ACH-000444,0.037789908481
ACH-000445,-0.329767253764
ACH-000448,-0.0673314031001
ACH-000450,-0.229804521064
ACH-000452,-0.0797165799965
ACH-000454,-0.271429709126
ACH-000458,-0.240778713032
ACH-000459,-0.247435652394
ACH-000460,-0.219508542597
ACH-000461,-0.265806888207
ACH-000463,-0.298274663888
ACH-000464,-0.21277088532900001
ACH-000466,-0.160990128205
ACH-000467,-0.166592627946
ACH-000468,-0.415581148887
ACH-000469,-0.215867075738
ACH-000470,-0.259896519677
ACH-000471,-0.40181397733999996
ACH-000472,-0.243026011682
ACH-000473,-0.136839694609
ACH-000475,-0.201687903306
ACH-000476,-0.169943180979
ACH-000477,-0.504620756287
ACH-000480,-0.059500552792800004
ACH-000481,-0.0667368128259
ACH-000483,-0.153905530042
ACH-000484,-0.330946339113
ACH-000485,-0.1436996556
ACH-000486,-0.08901051753039999
ACH-000487,-0.20960317941300002
ACH-000488,-0.186227245265
ACH-000490,-0.18598566239999997
ACH-000491,-0.133978791151
ACH-000495,0.136095476086
ACH-000496,-0.201018177957
ACH-000499,-0.517930536204
ACH-000500,-0.18176458121199998
ACH-000502,-0.16624515685
ACH-000503,-0.22115776701099998
ACH-000505,-0.0754676292632
ACH-000507,-0.19001132123599998
ACH-000510,-0.0496217963277
ACH-000511,0.023609656604200002
ACH-000512,-0.404384433197
ACH-000516,-0.289048662188
ACH-000517,-0.20656500024399999
ACH-000518,-0.128475402164
ACH-000520,-0.21447658202999997
ACH-000521,0.0436900507139
ACH-000522,-0.127970825988
ACH-000524,-0.19506893004099998
ACH-000527,-0.128999160035
ACH-000528,-0.226835433799
ACH-000537,0.08695457889979999
ACH-000541,-0.129979113197
ACH-000542,-0.09257582929880001
ACH-000544,-0.0156590403313
ACH-000545,-0.24712270751999996
ACH-000547,-0.228864177255
ACH-000548,-0.0321335039427
ACH-000549,-0.0803959516797
ACH-000550,-0.0707982662725
ACH-000552,-0.152066122787
ACH-000556,-0.266728971388
ACH-000557,-0.0789889536603
ACH-000570,-0.285213293706
ACH-000571,-0.0182751266966
ACH-000573,-0.130491970325
ACH-000576,-0.31189750764
ACH-000580,-0.338854231639
ACH-000584,-0.160617461698
ACH-000585,0.0377630290049
ACH-000588,-0.45094380668899997
ACH-000589,-0.144700116987
ACH-000591,-0.143977884641
ACH-000593,-0.200017951606
ACH-000600,-0.08298356128610002
ACH-000601,-0.0684416348257
ACH-000604,-0.0733303559907
ACH-000605,-0.0567901187094
ACH-000606,-0.254969676101
ACH-000608,-0.258756229515
ACH-000614,0.0509496295399
ACH-000616,-0.08373227086519999
ACH-000618,-0.0733365810304
ACH-000619,0.052152226278
ACH-000620,-0.236164443902
ACH-000621,-0.109238675516
ACH-000622,-0.468722775361
ACH-000623,-0.355154325498
ACH-000624,-0.170272726751
ACH-000627,-0.163491626856
ACH-000630,-0.184456978913
ACH-000632,-0.287336314059
ACH-000633,-0.281024617047
ACH-000637,0.0217750803492
ACH-000638,-0.325550961227
ACH-000646,0.217764419353
ACH-000647,-0.10776433647
ACH-000648,-0.292992028568
ACH-000649,-0.09715678134310002
ACH-000651,-0.433525010748
ACH-000652,-0.24015529452799997
ACH-000653,-0.0031023490511599998
ACH-000657,-0.282158974995
ACH-000658,0.0758167591378
ACH-000661,-0.0008619468162989999
ACH-000662,-0.607551720593
ACH-000663,0.0528022447604
ACH-000665,-0.178378971798
ACH-000671,-0.34152215995499996
ACH-000673,-0.266795047263
ACH-000676,-0.05523904896919999
ACH-000677,-0.058342477114300004
ACH-000681,-0.0294846076191
ACH-000682,-0.12339255530200001
ACH-000683,-0.11116029854800001
ACH-000684,-0.278957830043
ACH-000688,-0.292171735389
ACH-000693,-0.146206169153
ACH-000694,-0.118052525704
ACH-000695,-0.42233821377499997
ACH-000696,-0.12403728975600001
ACH-000697,-0.059512395831699996
ACH-000699,-0.09964778783389999
ACH-000701,0.247038840031
ACH-000706,-0.39598042653899995
ACH-000711,-0.283151575004
ACH-000713,-0.166469144291
ACH-000714,-0.143840504227
ACH-000718,-0.179470954398
ACH-000720,-0.326362466055
ACH-000721,-0.485546042129
ACH-000724,-0.46691464130000004
ACH-000725,-0.157570703483
ACH-000732,-0.282108164947
ACH-000734,-0.09681321827610001
ACH-000735,-0.288336806175
ACH-000736,-0.279420196365
ACH-000738,-0.08118510929280001
ACH-000746,-0.160027498896
ACH-000747,-0.266131411059
ACH-000748,-0.14794932887
ACH-000753,-0.167806587702
ACH-000756,-0.194591630281
ACH-000757,-0.170966686044
ACH-000758,-0.331435655677
ACH-000760,-0.18580828509
ACH-000763,-0.195353737083
ACH-000764,-0.46461930198299994
ACH-000765,-0.233938261846
ACH-000766,0.021421125210799998
ACH-000767,0.0437049220046
ACH-000768,-0.0734589004564
ACH-000769,-0.275646198389
ACH-000770,-0.26578277920800003
ACH-000771,-0.17605140024399998
ACH-000773,-0.17719706382599998
ACH-000776,-0.006299745803479999
ACH-000777,-0.301809888446
ACH-000778,-0.29969654627799996
ACH-000781,-0.186298082762
ACH-000782,-0.321744219319
ACH-000783,-0.0223137632552
ACH-000784,-0.165976957815
ACH-000785,0.031221660729900003
ACH-000787,-0.160019994336
ACH-000788,-0.08484278699850001
ACH-000791,-0.26437732838000005
ACH-000792,0.0298727130515
ACH-000794,-0.250748459741
ACH-000796,-0.101610191753
ACH-000799,-0.0026875738798200002
ACH-000800,-0.31661156816
ACH-000802,-0.257919203417
ACH-000804,-0.14262658534199998
ACH-000805,-0.261772955161
ACH-000809,-0.0985152155439
ACH-000810,-0.598654827249
ACH-000811,-0.06619820888830001
ACH-000817,-0.07232012694560001
ACH-000819,-0.311587698773
ACH-000820,-0.515357269821
ACH-000821,-0.265269275888
ACH-000822,-0.175876124645
ACH-000823,-0.005294974874430001
ACH-000824,-0.09271917915729999
ACH-000827,-0.175827122228
ACH-000829,-0.09865032092499999
ACH-000831,-0.204449826079
ACH-000832,-0.13359491642899998
ACH-000833,-0.0418048611916
ACH-000834,-0.126006507278
ACH-000835,-0.11867089203600001
ACH-000836,-0.257253242591
ACH-000837,-0.244010740477
ACH-000838,0.0148542402418
ACH-000839,-0.351766241172
ACH-000840,0.0166281083695
ACH-000841,-0.125258336942
ACH-000843,-0.28816190563
ACH-000846,-0.176375972334
ACH-000847,0.152984251457
ACH-000848,-0.246724413123
ACH-000849,0.09070030055749999
ACH-000851,-0.021893328014400002
ACH-000855,-0.352119999949
ACH-000856,-0.28946653689
ACH-000858,-0.08532628430610001
ACH-000859,-0.35200995206600005
ACH-000861,-0.025653585041099998
ACH-000862,-0.268912763706
ACH-000865,-0.14149801519000002
ACH-000866,-0.181956210828
ACH-000867,-0.15626051402000002
ACH-000869,-0.214705397192
ACH-000872,-0.260548084942
ACH-000873,-0.128189570453
ACH-000876,-0.291311013178
ACH-000878,-0.26169902017499996
ACH-000880,-0.128058068047
ACH-000881,-0.16771247526799998
ACH-000882,0.0223208648367
ACH-000884,-0.205393270515
ACH-000885,-0.249505197857
ACH-000887,-0.102331787879
ACH-000888,-0.207612467779
ACH-000889,-0.11746895375800001
ACH-000890,-0.341547733562
ACH-000896,-0.21290490616399999
ACH-000898,0.00174806833282
ACH-000900,-0.36497529854599997
ACH-000901,-0.184654193707
ACH-000905,-0.218138457547
ACH-000906,-0.142194329933
ACH-000907,-0.0723511925156
ACH-000910,0.0037284685194000004
ACH-000911,-0.20287467680500001
ACH-000912,-0.264050941323
ACH-000913,0.00989830828153
ACH-000915,-0.16196777822
ACH-000916,-0.298316556539
ACH-000917,-0.136183052222
ACH-000921,0.0724380327926
ACH-000924,-0.08128654199230001
ACH-000926,-0.358080879528
ACH-000928,-0.332201698711
ACH-000929,-0.389285225197
ACH-000932,-0.012875614472900001
ACH-000935,-0.32522172829
ACH-000936,-0.19215789435800001
ACH-000937,-0.237824100026
ACH-000938,-0.16746741939999998
ACH-000939,-0.347613568552
ACH-000941,-0.0975282826902
ACH-000943,-0.228986685302
ACH-000946,-0.139162267642
ACH-000947,-0.135274894698
ACH-000948,-0.08331046399110001
ACH-000950,0.17000177040800002
ACH-000953,-0.309146175859
ACH-000957,-0.330510801677
ACH-000958,0.008189519451939999
ACH-000960,-0.054734849576099996
ACH-000963,-0.0482032415293
ACH-000968,0.0209809688561
ACH-000969,-0.0180081188218
ACH-000973,0.045211954541699996
ACH-000974,-0.310136267633
ACH-000975,-0.26500853167800004
ACH-000976,0.0682869995274
ACH-000978,-0.638064128959
ACH-000980,-0.12136880159800001
ACH-000984,-0.192755795709
ACH-000986,-0.38658442500100004
ACH-000988,-0.138390702639
ACH-000993,-0.00132065751911
ACH-000994,-0.010310741282
ACH-000996,-0.477605728058
ACH-001001,-0.35507108811300003
ACH-001020,-0.379435623766
ACH-001028,-0.19425553395
ACH-001031,-0.112099209637
ACH-001038,-0.165174920419
ACH-001048,-0.176999498566
ACH-001050,-0.014031211359999999
ACH-001053,-0.540429364246
ACH-001054,-0.165876788548
ACH-001061,-0.394544254617
ACH-001067,-0.33348331296
ACH-001075,-0.019144937828
ACH-001096,-0.35785629031300004
ACH-001128,-0.296417675553
ACH-001134,-0.31247961336999996
ACH-001151,-0.20270629594099998
ACH-001163,-0.029114473688500002
ACH-001164,0.223087720031
ACH-001173,-0.161643786812
ACH-001183,-0.398104658672
ACH-001184,-0.393201745849
ACH-001190,-0.13605170124500002
ACH-001192,0.06977356283689999
ACH-001193,-0.0417199791595
ACH-001196,-0.159649130603
ACH-001197,-0.299076327719
ACH-001205,-0.10574904236999999
ACH-001211,-0.0388110279312
ACH-001212,-0.301184153878
ACH-001228,-0.297420017406
ACH-001232,-0.061400275216499996
ACH-001239,-0.106792448791
ACH-001274,-0.298091415037
ACH-001275,-0.206709347047
ACH-001277,-0.179997256263
ACH-001278,-0.351468761991
ACH-001280,-0.158510911487
ACH-001283,-0.0667928495676
ACH-001289,-0.15605214226
ACH-001295,-0.251859457307
ACH-001300,-0.311911887391
ACH-001301,0.0917514561827
ACH-001302,-0.497682394001
ACH-001303,-0.328243376182
ACH-001306,-0.184218477456
ACH-001318,-0.26151453896
ACH-001322,-0.30429601754
ACH-001328,-0.20106956920299998
ACH-001332,0.0394417611223
ACH-001333,-0.37290405452299996
ACH-001336,-0.270142892707
ACH-001340,-0.19180233067299998
ACH-001346,-0.41051871848800003
ACH-001353,-0.129221713775
ACH-001354,-0.32648959098200003
ACH-001367,0.088618574667
ACH-001368,-0.27660661033100004
ACH-001374,-0.345343867083
ACH-001375,-0.0648710538509
ACH-001377,-0.0785283671699
ACH-001380,-0.07241326291450001
ACH-001391,-0.477263331292
ACH-001407,-0.365254397615
ACH-001408,-0.254185880731
ACH-001413,-0.486655554974
ACH-001430,-0.277296995268
ACH-001431,-0.0949804337536
ACH-001450,-0.0583807060369
ACH-001496,-0.258047777985
ACH-001500,0.0132075018295
ACH-001521,-0.315020471375
ACH-001523,-0.06596400250300001
ACH-001532,-0.30109590366
ACH-001536,-0.240513538246
ACH-001550,-0.11297063633099999
ACH-001552,0.129851518431
ACH-001554,-0.153200818621
ACH-001645,-0.166999943166
ACH-001654,-0.230034180154
ACH-001715,-0.385140303711
ACH-001735,-0.166906829242
ACH-001736,-0.115877266319
ACH-001737,0.0381378400671
ACH-001740,-0.142537571658
ACH-001745,-0.0632634015154
ACH-001750,-0.0350521655344
ACH-001765,-0.16075867423100001
ACH-001956,-0.152380362668
ACH-001957,-0.22686423424000002
