,LEPREL4 (10609)
ACH-000646,-0.35754602296
ACH-000647,-0.326545186263
ACH-000648,-0.319493633334
ACH-000649,-0.34269214279
ACH-000651,-0.274754586645
ACH-000652,-0.264340978681
ACH-000653,-0.384968661628
ACH-000657,-0.29305379601500003
ACH-000658,-0.18199478128199997
ACH-000661,-0.35517960050700004
ACH-000662,-0.337143138797
ACH-000663,-0.471554463578
ACH-000665,-0.300708885762
ACH-000671,-0.34482606665200005
ACH-000673,-0.32897940368
ACH-000676,-0.333424566265
ACH-000677,-0.40075046092200006
ACH-000681,-0.545409686283
ACH-000682,-0.33775476860799997
ACH-000683,-0.27633981289299997
ACH-000684,-0.431637622164
ACH-000688,-0.505396765606
ACH-000693,-0.29109319971700004
ACH-000694,-0.17119228436099998
ACH-000695,-0.408936686041
ACH-000696,-0.279208037345
ACH-000697,-0.647785975794
ACH-000699,-0.244460279989
ACH-000701,-0.215685129249
ACH-000706,-0.417844172835
ACH-000711,-0.255043991534
ACH-000713,-0.208727165869
ACH-000714,-0.5189624140219999
ACH-000718,-0.37936879646300004
ACH-000720,-0.550739805364
ACH-000721,-0.33480061132800004
ACH-000724,-0.475526170595
ACH-000725,-0.284950903641
ACH-000732,-0.34745593177100004
ACH-000734,-0.28562564335
ACH-000735,-0.39646619951300005
ACH-000736,-0.210849496393
ACH-000738,-0.374210092011
ACH-000746,-0.45429475982
ACH-000747,-0.34929546017700003
ACH-000748,-0.320743824187
ACH-000753,-0.345559905216
ACH-000756,-0.564158031872
ACH-000757,-0.23232009587900002
ACH-000758,-0.530359272324
ACH-000760,-0.45458103490099994
ACH-000763,-0.259567488247
ACH-000764,-0.338049719534
ACH-000765,-0.245480229128
ACH-000766,-0.103678537162
ACH-000767,-0.356595578089
ACH-000768,-0.412749978631
ACH-000769,-0.20203619965999997
ACH-000770,-0.236452306455
ACH-000771,-0.268802195207
ACH-000773,-0.538836882901
ACH-000776,-0.6367727350460001
ACH-000777,-0.330227746456
ACH-000778,-0.36262529946000005
ACH-000781,-0.25445148193399997
ACH-000782,-0.560914292232
ACH-000783,-0.29000188562199997
ACH-000784,-0.38469689385300004
ACH-000785,-0.464670231442
ACH-000787,-0.249784158675
ACH-000788,-0.426622300598
ACH-000791,-0.484003505295
ACH-000792,-0.299399130927
ACH-000794,-0.2792300616
ACH-000796,-0.5061323263359999
ACH-000799,-0.487252586381
ACH-000800,-0.39072704649499995
ACH-000802,-0.29012530644900003
ACH-000804,-0.10924247717
ACH-000805,-0.49653780221199995
ACH-000809,-0.352917215574
ACH-000810,-0.37509147447200003
ACH-000811,-0.473114257051
ACH-000817,-0.26813152424000003
ACH-000819,-0.24023929084600001
ACH-000820,-0.240761794744
ACH-000821,-0.39869835376
ACH-000822,-0.329933142494
ACH-000823,-0.372713402643
ACH-000824,-0.345110761725
ACH-000827,-0.278399934316
ACH-000829,-0.446292815139
ACH-000831,-0.297998853153
ACH-000832,-0.617905019997
ACH-000833,-0.177121205147
ACH-000834,-0.285875103239
ACH-000835,-0.266064128094
ACH-000836,-0.41082517181
ACH-000837,-0.34673450339
ACH-000838,-0.47382629754100003
ACH-000839,-0.135634988938
ACH-000840,-0.39828919575599997
ACH-000841,-0.403618432809
ACH-000843,-0.336426701751
ACH-000846,-0.40269085316500003
ACH-000847,-0.18180866337699997
ACH-000848,-0.253952747744
ACH-000849,-0.391246205797
ACH-000851,-0.354301643623
ACH-000855,-0.0935792915549
ACH-000856,-0.296742156576
ACH-000858,-0.227309754812
ACH-000859,-0.156376576164
ACH-000861,-0.522202552711
ACH-000862,-0.253471813807
ACH-000865,-0.321372432549
ACH-000866,-0.380054304867
ACH-000867,-0.36365075363300003
ACH-000869,-0.249068188695
ACH-000872,-0.246851140277
ACH-000873,0.007103566296419999
ACH-000876,-0.200926891434
ACH-000878,-0.227425061969
ACH-000880,-0.158863401813
ACH-000881,-0.301019923249
ACH-000882,-0.340936008306
ACH-000884,-0.355050991898
ACH-000885,-0.202519431253
ACH-000887,-0.33390203442
ACH-000888,-0.24555525691799998
ACH-000889,-0.346532369639
ACH-000890,-0.257125214263
ACH-000896,-0.116392919558
ACH-000898,-0.366593792005
ACH-000900,-0.41029119318400004
ACH-000901,-0.29638736456
ACH-000905,-0.253084210073
ACH-000906,-0.333705063808
ACH-000907,-0.219021388083
ACH-000910,-0.21719653532699998
ACH-000911,-0.308774801434
ACH-000912,-0.294749875921
ACH-000913,-0.431361429375
ACH-000915,-0.42965574297200004
ACH-000916,-0.18724416032900001
ACH-000917,-0.35337165453
ACH-000921,-0.41725838071599997
ACH-000924,-0.24514915258699999
ACH-000926,-0.46836047410400006
ACH-000928,-0.40443870581999997
ACH-000929,-0.12059138414699999
ACH-000932,-0.18456099411
ACH-000935,-0.6465721190829999
ACH-000936,-0.256688493521
ACH-000937,-0.315477670815
ACH-000938,-0.285132528564
ACH-000939,-0.553957979389
ACH-000941,-0.24768954396600001
ACH-000943,-0.266145554402
ACH-000946,-0.215882769901
ACH-000947,-0.25887324107799997
ACH-000948,-0.182258633151
ACH-000950,-0.361825691543
ACH-000953,-0.47303639772699996
ACH-000957,-0.226392791102
ACH-000958,-0.200113819114
ACH-000960,-0.284792770691
ACH-000963,-0.36329632381
ACH-000968,-0.256281741838
ACH-000969,-0.356602713295
ACH-000973,-0.433896823088
ACH-000974,-0.264996334656
ACH-000975,-0.374228055193
ACH-000976,-0.309358595717
ACH-000978,-0.133676492589
ACH-000980,-0.317529507044
ACH-000984,-0.37706990007200003
ACH-000986,-0.368685571343
ACH-000988,-0.37131053737400005
ACH-000993,-0.36667505475100004
ACH-000994,-0.431001546184
ACH-000996,-0.283962754343
ACH-001001,-0.371234432011
ACH-001020,0.020990873884299998
ACH-001028,-0.29227508512600003
ACH-001031,-0.09047147109650001
ACH-001038,-0.372712769655
ACH-001048,-0.445052570573
ACH-001050,-0.386944464572
ACH-001053,-0.42663636339
ACH-001054,-0.279416295077
ACH-001061,-0.270827369686
ACH-001067,-0.109572810144
ACH-001075,-0.321784615666
ACH-001096,-0.261533332294
ACH-001128,-0.35835118334
ACH-001134,-0.32757905528299996
ACH-001151,-0.208851786079
ACH-001163,-0.575522435196
ACH-001164,-0.298241837858
ACH-001173,-0.320255350781
ACH-001183,-0.403103755152
ACH-001184,-0.39866750021499997
ACH-001190,-0.423516907931
ACH-001192,-0.334446661442
ACH-001193,-0.602189807821
ACH-001196,-0.312242239625
ACH-001197,-0.426991320851
ACH-001205,-0.344229002139
ACH-001211,-0.187972094838
ACH-001212,-0.744037216448
ACH-001228,-0.382594888936
ACH-001232,-0.39186034785400004
ACH-001239,-0.381257252533
ACH-001274,-0.413755160576
ACH-001275,-0.11669552652000001
ACH-001277,-0.211223040335
ACH-001278,-0.0656254747476
ACH-001280,-0.49115249115000004
ACH-001283,-0.301967191342
ACH-001289,-0.169964244967
ACH-001295,-0.430190861763
ACH-001300,-0.342216933705
ACH-001301,-0.72606443932
ACH-001302,-0.38981981291999995
ACH-001303,-0.431420510052
ACH-001306,-0.223321284138
ACH-001318,-0.334599849662
ACH-001322,-0.319787846093
ACH-001328,-0.389187252998
ACH-001332,-0.186439206158
ACH-001333,-0.15481327090299998
ACH-001336,-0.22237913042500002
ACH-001340,-0.34256170640100003
ACH-001346,-0.434900641797
ACH-001353,-0.358025397331
ACH-001354,-0.389683610783
ACH-001367,-0.330296847665
ACH-001368,-0.398674148882
ACH-001374,-0.162815742675
ACH-001375,-0.43748551522
ACH-001377,-0.304499954296
ACH-001380,-0.38693600294200003
ACH-001391,-0.24096040655900003
ACH-001407,-0.255453678775
ACH-001408,-0.397455041754
ACH-001413,-0.392095765075
ACH-001430,-0.0200468892055
ACH-001431,-0.500953160244
ACH-001450,-0.324000501162
ACH-001496,-0.321751137399
ACH-001500,-0.49575681748499995
ACH-001521,-0.600776235403
ACH-001523,-0.5110486319049999
ACH-001532,-0.24918237308200003
ACH-001536,-0.25573013363499997
ACH-001550,-0.258729533922
ACH-001552,-0.27633739256400003
ACH-001554,-0.355620761892
ACH-001645,-0.27457042362100004
ACH-001654,-0.522360730993
ACH-001715,-0.476156652391
ACH-001735,-0.364797933223
ACH-001736,-0.443258840511
ACH-001737,-1.13168890573
ACH-001740,-0.131262055438
ACH-001745,-0.258367827467
ACH-001750,-0.35610048442599995
ACH-001765,-0.240073288107
ACH-001956,-0.249917400376
ACH-001957,-0.377372315149
