,LETM1 (3954)
ACH-000867,-1.10797375767
ACH-000869,-1.31781402037
ACH-000872,-1.2635483112
ACH-000873,-1.23615229305
ACH-000876,-1.6772229943599999
ACH-000878,-1.69317527377
ACH-000880,-1.0708352881899998
ACH-000881,-1.387144124
ACH-000882,-1.1406831452700001
ACH-000884,-1.17310313748
ACH-000885,-1.1958704684600001
ACH-000887,-1.29407664895
ACH-000888,-1.45806194348
ACH-000889,-0.9486739372059999
ACH-000890,-1.29422126331
ACH-000896,-1.40851516301
ACH-000898,-1.1139046027
ACH-000900,-1.14754696847
ACH-000901,-0.9946474592110001
ACH-000905,-1.2344675383700001
ACH-000906,-1.0021070425799998
ACH-000907,-1.08491331318
ACH-000910,-1.5625705845200002
ACH-000911,-1.0726415285700002
ACH-000912,-1.1892726202500001
ACH-000913,-1.3479263065600002
ACH-000915,-1.0881699282200001
ACH-000916,-0.6678524094
ACH-000917,-1.3875461128
ACH-000921,-1.05279155965
ACH-000924,-1.35905889542
ACH-000926,-1.17325008063
ACH-000928,-0.932916008892
ACH-000929,-1.13931132749
ACH-000932,-0.957331442277
ACH-000935,-1.21370617468
ACH-000936,-1.33120741611
ACH-000937,-1.05687181423
ACH-000938,-1.0439370593000001
ACH-000939,-1.5148589735299998
ACH-000941,-1.21110973042
ACH-000943,-1.26563494654
ACH-000946,-1.04949536749
ACH-000947,-1.11769223562
ACH-000948,-1.22937265574
ACH-000950,-1.52264596539
ACH-000953,-1.06883700012
ACH-000957,-1.29704636728
ACH-000958,-1.0717588214799998
ACH-000960,-1.09841125364
ACH-000963,-0.527434708344
ACH-000968,-1.45644250575
ACH-000969,-1.2704314378200001
ACH-000973,-1.08946225785
ACH-000974,-1.26413661392
ACH-000975,-0.8761618964069999
ACH-000976,-1.41654932823
ACH-000978,-1.04920685767
ACH-000980,-1.23362013768
ACH-000984,-1.2916348603
ACH-000986,-1.1100883479299999
ACH-000988,-0.802652102228
ACH-000993,-0.7324031976890001
ACH-000994,-0.9845546000769999
ACH-000996,-1.08676260424
ACH-001001,-1.1520607779899998
ACH-001020,-1.1709374123799998
ACH-001028,-1.1913162070899999
ACH-001031,-1.22525371306
ACH-001038,-1.06416459187
ACH-001048,-1.0016826538899999
ACH-001050,-1.2961884139700002
ACH-001053,-1.20228785582
ACH-001054,-1.0935936117899998
ACH-001061,-1.17561067306
ACH-001067,-0.9336219400749999
ACH-001075,-1.24708569411
ACH-001096,-1.37803100606
ACH-001128,-1.32809719013
ACH-001134,-1.07929390331
ACH-001151,-1.4164458303299998
ACH-001163,-1.36779343377
ACH-001164,-0.963046798283
ACH-001173,-1.22670095436
ACH-001183,-1.2722040278
ACH-001184,-1.18087516761
ACH-001190,-0.667591433454
ACH-001192,-1.45323980882
ACH-001193,-1.3001026181
ACH-001196,-1.12798742636
ACH-001197,-1.3550770989899998
ACH-001205,-1.11455607596
ACH-001211,-1.10237661475
ACH-001212,-1.0636340903100001
ACH-001228,-1.57532538732
ACH-001232,-1.26184418631
ACH-001239,-1.3715537414899999
ACH-001274,-1.07655438888
ACH-001275,-1.3578873175400001
ACH-001277,-1.37214288599
ACH-001278,-1.28005971912
ACH-001280,-0.543220478053
ACH-001283,-1.28051234374
ACH-001289,-1.16921223126
ACH-001295,-1.20807961024
ACH-001300,-1.19831368208
ACH-001301,-1.27485566542
ACH-001302,-1.59669771743
ACH-001303,-1.27969560539
ACH-001306,-1.16031649459
ACH-001318,-1.4595784715900002
ACH-001322,-1.09758513589
ACH-001328,-1.4291864146899997
ACH-001332,-1.3919956095200001
ACH-001333,-1.26442573915
ACH-001336,-1.2868911695999998
ACH-001340,-1.18093420498
ACH-001346,-1.20171624848
ACH-001353,-1.0950888673799999
ACH-001354,-1.22567014529
ACH-001367,-1.01136162981
ACH-001368,-0.8284891411149999
ACH-001374,-1.69616666434
ACH-001375,-0.816473629254
ACH-001377,-1.2851404606399999
ACH-001380,-1.19618463843
ACH-001391,-0.387178589191
ACH-001407,-1.1092324904100002
ACH-001408,-1.2389625693200002
ACH-001413,-0.7700763392000001
ACH-001430,-1.1160473624
ACH-001431,-1.3349952557
ACH-001450,-1.4822384543
ACH-001496,-1.30338112428
ACH-001500,-1.49260929539
ACH-001521,-0.926946782771
ACH-001523,-1.37425301701
ACH-001532,-1.0684058868200002
ACH-001536,-1.26614332098
ACH-001550,-1.86536013445
ACH-001552,-1.1019862822
ACH-001554,-1.39911115622
ACH-001645,-1.01649084325
ACH-001654,-1.35377179771
ACH-001715,-1.1033916828399999
ACH-001735,-1.1774109662799999
ACH-001736,-1.1111302355200001
ACH-001737,-1.02301697619
ACH-001740,-1.60523448863
ACH-001745,-1.39092858632
ACH-001750,-1.0714586661399998
ACH-001765,-1.10657893478
ACH-001956,-1.3521729301199998
ACH-001957,-1.2996183749299999
